time,e16x33_0,e16x33_1,e16x33_2,e16x33_3,e16x33_4,e16x33_5,e16x33NrdA2_0,e16x33NrdA2_1,e16x33NrdA2_2,e16x33NrdA2_3,e16x33NrdA2_4,e16x33NrdA2_5,e20x33_0,e20x33_1,e20x33_2,e20x33_3,e20x33_4,e20x33_5,e20x32gp411_0,e20x32gp411_1,e20x32gp411_2,e20x32gp411_3,e20x32gp411_4,e20x32gp411_5,e32x33_0,e32x33_1,e32x33_2,e32x33_3,e32x33_4,e32x33_5,e32x30SspGyrB_0,e32x30SspGyrB_1,e32x30SspGyrB_2,e32x30SspGyrB_3,e32x30SspGyrB_4,e32x30SspGyrB_5,e34x33_0,e34x33_1,e34x33_2,e34x33_3,e34x33_4,e34x33_5,e34x30MjaKlbA_0,e34x30MjaKlbA_1,e34x30MjaKlbA_2,e34x30MjaKlbA_3,e34x30MjaKlbA_4,e34x30MjaKlbA_5,e38x33_0,e38x33_1,e38x33_2,e38x33_3,e38x33_4,e38x33_5,e38x32gp418_0,e38x32gp418_1,e38x32gp418_2,e38x32gp418_3,e38x32gp418_4,e38x32gp418_5,e41x33_0,e41x33_1,e41x33_2,e41x33_3,e41x33_4,e41x33_5,e41x32NrdJ1_0,e41x32NrdJ1_1,e41x32NrdJ1_2,e41x32NrdJ1_3,e41x32NrdJ1_4,e41x32NrdJ1_5,e42x33_0,e42x33_1,e42x33_2,e42x33_3,e42x33_4,e42x33_5,e42x32STIMPDH1_0,e42x32STIMPDH1_1,e42x32STIMPDH1_2,e42x32STIMPDH1_3,e42x32STIMPDH1_4,e42x32STIMPDH1_5,blank-kan_0,blank-kan_1,negative-control-kan_0,negative-control-kan_1,blank-amp_0,blank-amp_1,negative-control-amp_0,negative-control-amp_1,positive-control-amp_0,positive-control-amp_1
1160,1043.0,30525.0,58810.0,56771.0,51380.0,53310.0,1082.0,16818.0,37214.0,65709.0,80093.0,64779.0,1144.0,10653.0,24451.0,38645.0,47284.0,50577.0,1029.0,5573.0,12669.0,22589.0,28897.0,37968.0,1222.0,14291.0,26861.0,41090.0,48652.0,75388.0,1059.0,7865.0,16564.0,24508.0,39296.0,38002.0,1574.0,20030.0,37363.0,57184.0,53259.0,51233.0,1101.0,9090.0,15005.0,21456.0,24379.0,64556.0,1302.0,9249.0,17525.0,22124.0,23917.0,27047.0,1137.0,8475.0,13330.0,19071.0,20583.0,26253.0,1350.0,11867.0,22470.0,33635.0,36666.0,45278.0,1060.0,5646.0,9727.0,15670.0,18098.0,31848.0,1141.0,17869.0,27835.0,40519.0,46317.0,47226.0,927.0,8157.0,16198.0,17800.0,15813.0,27981.0,,,830.0,790.0,,,911.5,902.5,14158.5,16938.5
1180,1035.5,30492.5,58664.5,56864.5,51077.5,53088.5,1098.5,17120.5,36896.5,67283.5,80593.5,64670.5,1151.5,10632.5,24390.5,38453.5,47016.5,50285.5,1028.5,5540.5,12612.5,22488.5,28705.5,37933.5,1234.5,14237.5,26668.5,40960.5,48414.5,75731.5,1064.5,7881.5,16592.5,24346.5,39474.5,37965.5,1575.5,20077.5,37318.5,56942.5,52887.5,51014.5,1100.5,9049.5,14958.5,21332.5,24760.5,63596.5,1308.5,9298.5,17629.5,21923.5,23864.5,27122.5,1160.5,8510.5,13250.5,19000.5,20586.5,26320.5,1358.5,11983.5,22436.5,33638.5,36647.5,45049.5,1068.5,5656.5,9696.5,15139.5,18022.5,31864.5,1145.5,17835.5,27791.5,40424.5,46259.5,47014.5,947.5,8109.5,16153.5,17759.5,15747.5,27970.5,,,833.5,810.5,,,912.0,907.0,14459.0,16927.0
1200,1057.5,30650.5,59040.5,56505.5,50805.5,52618.5,1097.5,17036.5,37314.5,57859.5,82077.5,66532.5,1151.5,10638.5,24351.5,38273.5,46754.5,49976.5,1038.5,5569.5,12568.5,22453.5,28566.5,37832.5,1239.5,14237.5,26511.5,40812.5,48402.5,76066.5,1059.5,7857.5,16559.5,24214.5,39252.5,37940.5,1592.5,20026.5,36979.5,56837.5,52729.5,50712.5,1100.5,8970.5,14851.5,21265.5,24529.5,32408.5,1315.5,9263.5,17564.5,21821.5,23802.5,27005.5,1156.5,8497.5,13160.5,18804.5,20440.5,26304.5,1368.5,11899.5,22204.5,33548.5,36425.5,44806.5,1079.5,5633.5,9681.5,14968.5,17852.5,21975.5,1156.5,17792.5,27743.5,40209.5,46016.5,46533.5,948.5,8082.5,16115.5,17590.5,15788.5,27939.5,,,853.5,817.5,,,919.0,896.0,14673.0,16947.0
1220,1058.0,30536.0,58890.0,56187.0,50726.0,52600.0,1114.0,17147.0,37492.0,56121.0,85594.0,66597.0,1176.0,10642.0,24242.0,38110.0,46689.0,49935.0,1056.0,5541.0,12547.0,22391.0,28677.0,38447.0,1251.0,14231.0,26407.0,40595.0,48147.0,75836.0,1075.0,7844.0,16653.0,24337.0,39437.0,38450.0,1617.0,20138.0,37006.0,57368.0,52710.0,50625.0,1121.0,9010.0,14763.0,21293.0,24478.0,72300.0,1320.0,9286.0,17528.0,21873.0,23902.0,26965.0,1168.0,8572.0,13182.0,18998.0,20517.0,26693.0,1371.0,11904.0,22268.0,33585.0,36357.0,44955.0,1106.0,5670.0,9641.0,14976.0,17812.0,24566.0,1165.0,17813.0,27547.0,40073.0,45692.0,46614.0,960.0,8128.0,16141.0,17745.0,15976.0,49656.0,,,854.0,824.0,,,924.0,919.0,15167.0,17020.0
1240,1063.5,30569.5,59534.5,55959.5,50567.5,52338.5,1121.5,16773.5,37718.5,59509.5,65974.5,65872.5,1180.5,10657.5,24203.5,37903.5,46537.5,49455.5,1063.5,5544.5,12533.5,22345.5,28523.5,38743.5,1267.5,14182.5,26276.5,40516.5,48082.5,75794.5,1087.5,7841.5,16579.5,24160.5,39590.5,38542.5,1625.5,19872.5,36688.5,57076.5,52146.5,50490.5,1127.5,8976.5,14778.5,21118.5,24466.5,72250.5,1326.5,9187.5,17508.5,21730.5,23818.5,26951.5,1175.5,8585.5,13142.5,19078.5,20438.5,26793.5,1387.5,11795.5,22160.5,33374.5,36115.5,44463.5,1101.5,5631.5,9643.5,14934.5,17792.5,25541.5,1180.5,17786.5,27468.5,39815.5,45449.5,46227.5,964.5,8156.5,16166.5,17709.5,16163.5,50082.5,,,866.5,848.5,,,919.5,936.5,15365.5,17078.5
1260,1072.0,30413.0,59600.0,55737.0,50051.0,52382.0,1127.0,17543.0,37773.0,63701.0,64117.0,69436.0,1180.0,10698.0,23985.0,37811.0,46348.0,49227.0,1078.0,5548.0,12489.0,22203.0,28388.0,38762.0,1275.0,14089.0,26118.0,40121.0,48091.0,76046.0,1082.0,7827.0,16594.0,23994.0,39467.0,38794.0,1640.0,19822.0,36493.0,56704.0,52243.0,50284.0,1144.0,8957.0,14721.0,21107.0,24367.0,71649.0,1333.0,9190.0,17473.0,21679.0,23766.0,26904.0,1194.0,8608.0,13165.0,19100.0,20373.0,26808.0,1390.0,11871.0,22040.0,33294.0,35763.0,44608.0,1115.0,5673.0,9647.0,14997.0,17700.0,26080.0,1187.0,17626.0,27262.0,39572.0,45130.0,45936.0,979.0,8110.0,16218.0,17771.0,15823.0,52263.0,,,867.0,839.0,,,927.0,926.0,15516.0,17172.0
1280,1089.5,30391.5,59243.5,55810.5,49910.5,52105.5,1140.5,17036.5,38031.5,55523.5,62295.5,66311.5,1193.5,10594.5,23932.5,37494.5,46120.5,48876.5,1075.5,5519.5,12471.5,22127.5,28437.5,39484.5,1299.5,14065.5,25970.5,39994.5,47592.5,76087.5,1108.5,7806.5,16489.5,24016.5,39669.5,39579.5,1643.5,19872.5,36512.5,56301.5,51906.5,49989.5,1139.5,8913.5,14649.5,21063.5,24454.5,65569.5,1343.5,9240.5,17431.5,21569.5,23711.5,26737.5,1199.5,8637.5,13070.5,19041.5,20383.5,27062.5,1390.5,11738.5,21980.5,33008.5,35865.5,44176.5,1120.5,5611.5,9624.5,14858.5,17793.5,26949.5,1187.5,17608.5,27118.5,39342.5,45049.5,46064.5,986.5,8157.5,16203.5,17751.5,15826.5,65477.5,,,880.5,845.5,,,945.5,948.5,16147.5,17140.5
1300,1092.0,30479.0,59338.0,55478.0,49494.0,51878.0,1156.0,17125.0,37625.0,57401.0,68969.0,66208.0,1189.0,10591.0,23932.0,37330.0,45874.0,48661.0,1095.0,5531.0,12394.0,22020.0,28305.0,39794.0,1308.0,13987.0,25890.0,39798.0,47155.0,75844.0,1107.0,7790.0,16498.0,23933.0,39535.0,40025.0,1657.0,19804.0,36303.0,55633.0,52245.0,49719.0,1150.0,8889.0,14583.0,20897.0,24194.0,45604.0,1374.0,9226.0,17389.0,21546.0,23679.0,26639.0,1223.0,8642.0,13045.0,18959.0,20331.0,27029.0,1404.0,11799.0,21902.0,32969.0,35493.0,44173.0,1152.0,5626.0,9631.0,14887.0,17667.0,26771.0,1204.0,17632.0,26919.0,39327.0,44737.0,45538.0,989.0,8100.0,16095.0,17630.0,15797.0,52270.0,,,886.0,862.0,,,949.5,956.5,16328.5,17207.5
1320,1099.5,30424.5,59447.5,55549.5,49519.5,52215.5,1170.5,17022.5,37174.5,54951.5,89215.5,65090.5,1214.5,10623.5,23843.5,37279.5,45621.5,48761.5,1120.5,5516.5,12442.5,22081.5,28412.5,40359.5,1301.5,14023.5,25846.5,39820.5,47176.5,76466.5,1119.5,7774.5,16501.5,23891.5,39767.5,40441.5,1661.5,19788.5,36288.5,55627.5,62938.5,49725.5,1163.5,8903.5,14548.5,21313.5,24300.5,70827.5,1379.5,9216.5,17467.5,21627.5,23595.5,26613.5,1233.5,8629.5,13045.5,19020.5,20221.5,28891.5,1406.5,11779.5,21754.5,32939.5,35611.5,44039.5,1148.5,5625.5,9616.5,14905.5,17609.5,37556.5,1205.5,17594.5,27018.5,39004.5,44711.5,45278.5,1003.5,8155.5,16169.5,17720.5,15865.5,45077.5,,,903.5,875.5,,,952.5,943.5,17041.5,17244.5
1340,1111.0,30422.0,59417.0,55708.0,49301.0,51852.0,1182.0,16945.0,37680.0,58397.0,63387.0,66147.0,1208.0,10574.0,23772.0,37072.0,45398.0,48144.0,1111.0,5523.0,12365.0,21869.0,28178.0,40464.0,1324.0,13942.0,25702.0,39591.0,46956.0,76675.0,1131.0,7774.0,16522.0,23761.0,39674.0,41365.0,1667.0,19805.0,35930.0,55269.0,52883.0,49507.0,1179.0,8854.0,14558.0,21564.0,24227.0,65489.0,1389.0,9188.0,17411.0,21521.0,23502.0,26454.0,1241.0,8636.0,12993.0,18897.0,20178.0,30326.0,1427.0,11715.0,21629.0,32832.0,35558.0,43646.0,1160.0,5647.0,9517.0,14830.0,17556.0,36705.0,1213.0,17612.0,26642.0,38779.0,44415.0,45180.0,1014.0,8096.0,16056.0,17607.0,15876.0,47352.0,,,904.0,877.0,,,954.5,949.5,17424.5,17363.5
1360,1113.5,30200.5,59320.5,61400.5,48931.5,51841.5,1200.5,17108.5,37753.5,59584.5,65636.5,65652.5,1214.5,10533.5,23607.5,37010.5,45207.5,48192.5,1116.5,5517.5,12291.5,21824.5,28086.5,40998.5,1334.5,13828.5,25584.5,39440.5,46739.5,76570.5,1136.5,7776.5,16444.5,23736.5,39687.5,86267.5,1671.5,19607.5,35813.5,54788.5,52264.5,49324.5,1178.5,8856.5,14498.5,21414.5,24106.5,63022.5,1395.5,9142.5,17360.5,21377.5,23463.5,26504.5,1241.5,8641.5,12999.5,18876.5,20495.5,31664.5,1447.5,11631.5,21547.5,32699.5,35403.5,43760.5,1173.5,5624.5,9600.5,14782.5,17512.5,36263.5,1210.5,17670.5,26523.5,38620.5,44093.5,44810.5,1023.5,8103.5,16066.5,17688.5,15742.5,50453.5,,,918.5,889.5,,,974.5,966.5,18353.5,17313.5
