time,araC-pBAD/Ara_0,araC-pBAD/Ara_1,araC-pBAD/Ara_2,araC-pBAD/Ara_3,araC-pBAD/Ara_4,araC-pBAD/Ara_5,araC-pBAD/Ara_6,araC-pBAD/Ara_7,araC-pBAD/Ara_8,araC-pBAD/Ara_9,araC-pBAD/Ara_10,araC-pBAD/Ara_11,pBAD-rJ/Ara_0,pBAD-rJ/Ara_1,pBAD-rJ/Ara_2,pBAD-rJ/Ara_3,pBAD-rJ/Ara_4,pBAD-rJ/Ara_5,pBAD-rJ/Ara_6,pBAD-rJ/Ara_7,pBAD-rJ/Ara_8,pBAD-rJ/Ara_9,pBAD-rJ/Ara_10,pBAD-rJ/Ara_11,araC-pBAD-rJ/Ara_0,araC-pBAD-rJ/Ara_1,araC-pBAD-rJ/Ara_2,araC-pBAD-rJ/Ara_3,araC-pBAD-rJ/Ara_4,araC-pBAD-rJ/Ara_5,araC-pBAD-rJ/Ara_6,araC-pBAD-rJ/Ara_7,araC-pBAD-rJ/Ara_8,araC-pBAD-rJ/Ara_9,araC-pBAD-rJ/Ara_10,araC-pBAD-rJ/Ara_11,cymRC-pCymRC-rJ/Cuma_0,cymRC-pCymRC-rJ/Cuma_1,cymRC-pCymRC-rJ/Cuma_2,cymRC-pCymRC-rJ/Cuma_3,cymRC-pCymRC-rJ/Cuma_4,cymRC-pCymRC-rJ/Cuma_5,cymRC-pCymRC-rJ/Cuma_6,cymRC-pCymRC-rJ/Cuma_7,cymRC-pCymRC-rJ/Cuma_8,cymRC-pCymRC-rJ/Cuma_9,cymRC-pCymRC-rJ/Cuma_10,cymRC-pCymRC-rJ/Cuma_11,pCymRC-rJ/Cuma_0,pCymRC-rJ/Cuma_1,pCymRC-rJ/Cuma_2,pCymRC-rJ/Cuma_3,pCymRC-rJ/Cuma_4,pCymRC-rJ/Cuma_5,pCymRC-rJ/Cuma_6,pCymRC-rJ/Cuma_7,pCymRC-rJ/Cuma_8,pCymRC-rJ/Cuma_9,pCymRC-rJ/Cuma_10,pCymRC-rJ/Cuma_11,pLux2-rJ/AHL_0,pLux2-rJ/AHL_1,pLux2-rJ/AHL_2,pLux2-rJ/AHL_3,pLux2-rJ/AHL_4,pLux2-rJ/AHL_5,pLux2-rJ/AHL_6,pLux2-rJ/AHL_7,pLux2-rJ/AHL_8,pLux2-rJ/AHL_9,pLux2-rJ/AHL_10,pLux2-rJ/AHL_11,cymRC-pCymRC-rJ/Cuma.1_0,cymRC-pCymRC-rJ/Cuma.1_1,cymRC-pCymRC-rJ/Cuma.1_2,cymRC-pCymRC-rJ/Cuma.1_3,cymRC-pCymRC-rJ/Cuma.1_4,cymRC-pCymRC-rJ/Cuma.1_5,cymRC-pCymRC-rJ/Cuma.1_6,cymRC-pCymRC-rJ/Cuma.1_7,cymRC-pCymRC-rJ/Cuma.1_8,cymRC-pCymRC-rJ/Cuma.1_9,cymRC-pCymRC-rJ/Cuma.1_10,cymRC-pCymRC-rJ/Cuma.1_11,blank-kan_0,blank-kan_1,negative-control-kan_0,negative-control-kan_1,blank-amp_0,blank-amp_1,negative-control-amp_0,negative-control-amp_1,positive-control-amp_0,positive-control-amp_1
940,3572.0,3435.0,3356.0,3410.0,3401.0,3416.0,3626.0,4807.0,55387.0,206506.0,257829.0,257829.0,3938.0,4461.0,4527.0,4493.0,4592.0,4721.0,5342.0,12197.0,211688.0,257829.0,257829.0,257829.0,4104.0,3887.0,3905.0,3949.0,3927.0,4041.0,4355.0,5945.0,36859.0,257829.0,257829.0,257829.0,3195.0,3059.0,3083.0,3091.0,3061.0,3087.0,3178.0,3882.0,8246.0,20966.0,29240.0,35131.0,3106.0,3016.0,3028.0,3028.0,3090.0,3239.0,4502.0,13847.0,68924.0,152242.0,194249.0,257829.0,3425.0,3285.0,3313.0,3342.0,3739.0,6667.0,22218.0,47387.0,68333.0,83393.0,96769.0,115830.0,3212.0,3047.0,3025.0,2988.0,2993.0,2978.0,3074.0,3703.0,9431.0,21880.0,30518.0,45946.0,,,3018.0,2941.0,,,1345.0,1520.0,53620.0,63226.0
960,3573.5,3540.5,3441.5,3411.5,3445.5,3499.5,3689.5,4871.5,55686.5,207584.5,257839.5,257839.5,4022.5,4557.5,4580.5,4560.5,4654.5,4792.5,5457.5,12197.5,212587.5,257839.5,257839.5,257839.5,4179.5,3945.5,3971.5,3995.5,3978.5,4091.5,4408.5,5997.5,36982.5,257839.5,257839.5,257839.5,3259.5,3096.5,3106.5,3129.5,3102.5,3148.5,3240.5,3918.5,8340.5,21215.5,29443.5,35395.5,3203.5,3076.5,3121.5,3099.5,3145.5,3352.5,4594.5,14013.5,69050.5,155214.5,194630.5,257839.5,3500.5,3318.5,3331.5,3357.5,3803.5,6733.5,22219.5,47660.5,68404.5,83453.5,96815.5,116038.5,3286.5,3139.5,3069.5,3041.5,3038.5,3047.5,3161.5,3756.5,9447.5,21957.5,30675.5,47350.5,,,3057.5,3015.5,,,1245.5,1420.5,62481.5,67554.5
980,3628.0,3456.0,3446.0,3508.0,3482.0,3512.0,3671.0,4908.0,55659.0,208219.0,257795.0,257795.0,4030.0,4532.0,4553.0,4592.0,4679.0,4830.0,5444.0,12201.0,212743.0,257795.0,257795.0,257795.0,4171.0,3944.0,3985.0,3995.0,3990.0,4113.0,4383.0,6009.0,37102.0,257795.0,257795.0,257795.0,3259.0,3072.0,3153.0,3120.0,3129.0,3135.0,3263.0,3956.0,8357.0,21149.0,29411.0,35477.0,3189.0,3049.0,3114.0,3121.0,3123.0,3311.0,4568.0,14003.0,69471.0,150991.0,193934.0,257795.0,3466.0,3342.0,3345.0,3371.0,3783.0,6729.0,22272.0,47636.0,68047.0,83214.0,96734.0,116190.0,3285.0,3125.0,3044.0,3056.0,3020.0,3000.0,3133.0,3752.0,9528.0,22106.0,30642.0,47587.0,,,3022.0,2976.0,,,1233.5,1426.5,61159.5,73811.5
1000,3681.5,3542.5,3456.5,3506.5,3541.5,3579.5,3727.5,4956.5,55957.5,209111.5,257795.5,257795.5,4071.5,4601.5,4613.5,4628.5,4677.5,4870.5,5504.5,12322.5,213497.5,257795.5,257795.5,257795.5,4201.5,4027.5,3965.5,4058.5,4053.5,4148.5,4459.5,6071.5,37163.5,257795.5,257795.5,257795.5,3288.5,3161.5,3172.5,3154.5,3182.5,3163.5,3300.5,3972.5,8398.5,21242.5,29550.5,35444.5,3230.5,3127.5,3128.5,3163.5,3174.5,3399.5,4632.5,14077.5,69716.5,150920.5,195130.5,257795.5,3533.5,3383.5,3374.5,3440.5,3843.5,6786.5,22345.5,47798.5,68209.5,83388.5,96855.5,116618.5,3293.5,3193.5,3137.5,3108.5,3121.5,3048.5,3167.5,3810.5,9615.5,22234.5,30772.5,46648.5,,,3110.5,3049.5,,,1113.5,1346.5,63998.5,66734.5
1020,3697.5,3541.5,3486.5,3523.5,3525.5,3602.5,3768.5,4989.5,56038.5,209387.5,257772.5,257772.5,4125.5,4656.5,4692.5,4682.5,4736.5,4936.5,5563.5,12338.5,213647.5,257772.5,257772.5,257772.5,4235.5,4046.5,4056.5,4068.5,4095.5,4145.5,4409.5,6073.5,37290.5,257772.5,257772.5,257772.5,3345.5,3151.5,3184.5,3187.5,3177.5,3238.5,3285.5,4017.5,8467.5,21384.5,29740.5,35795.5,3296.5,3098.5,3137.5,3164.5,3165.5,3371.5,4673.5,14059.5,69146.5,151152.5,195887.5,257772.5,3565.5,3391.5,3418.5,3453.5,3847.5,6791.5,22354.5,47658.5,68532.5,83648.5,96796.5,116821.5,3374.5,3181.5,3119.5,3110.5,3089.5,3092.5,3186.5,3865.5,9567.5,22235.5,30876.5,46963.5,,,3154.5,3054.5,,,1125.0,1336.0,64710.0,93741.0
1040,3721.0,3606.0,3543.0,3606.0,3585.0,3646.0,3806.0,5061.0,56591.0,210624.0,257776.0,257776.0,4156.0,4709.0,4719.0,4725.0,4749.0,4927.0,5634.0,12346.0,214528.0,257776.0,257776.0,257776.0,4319.0,4111.0,4041.0,4093.0,4118.0,4235.0,4524.0,6133.0,37498.0,257776.0,257776.0,257776.0,3382.0,3211.0,3219.0,3226.0,3244.0,3247.0,3387.0,4094.0,8540.0,21384.0,29823.0,35720.0,3306.0,3198.0,3192.0,3201.0,3247.0,3418.0,4658.0,14100.0,69121.0,151849.0,195784.0,257776.0,3588.0,3447.0,3439.0,3521.0,3901.0,6885.0,22384.0,47929.0,68577.0,84006.0,97577.0,117632.0,3402.0,3239.0,3177.0,3104.0,3182.0,3083.0,3243.0,3822.0,9711.0,22321.0,30887.0,46827.0,,,3166.0,3130.0,,,1098.5,1332.5,65033.5,73636.5
1060,3797.0,3598.0,3566.0,3573.0,3623.0,3656.0,3852.0,5049.0,56628.0,210200.0,257757.0,257757.0,4192.0,4711.0,4715.0,4758.0,4787.0,5006.0,5572.0,12369.0,214216.0,257757.0,257757.0,257757.0,4321.0,4125.0,4114.0,4104.0,4131.0,4277.0,4505.0,6157.0,37343.0,257757.0,257757.0,257757.0,3381.0,3222.0,3235.0,3249.0,3239.0,3261.0,3403.0,4070.0,8503.0,21452.0,29774.0,35777.0,3333.0,3186.0,3242.0,3234.0,3259.0,3436.0,4735.0,14148.0,69343.0,151690.0,197316.0,257757.0,3624.0,3448.0,3423.0,3493.0,3918.0,6889.0,22383.0,47832.0,68894.0,83619.0,97279.0,117691.0,3419.0,3242.0,3163.0,3146.0,3190.0,3130.0,3256.0,3896.0,9702.0,22355.0,31041.0,47962.0,,,3196.0,3113.0,,,1136.0,1348.0,66022.0,71480.0
1080,3829.5,3653.5,3618.5,3599.5,3678.5,3700.5,3861.5,5083.5,56763.5,211396.5,257757.5,257757.5,4178.5,4712.5,4773.5,4785.5,4837.5,5035.5,5681.5,12442.5,214819.5,257757.5,257757.5,257757.5,4420.5,4121.5,4144.5,4142.5,4166.5,4285.5,4578.5,6169.5,37431.5,257757.5,257757.5,257757.5,3424.5,3246.5,3289.5,3303.5,3277.5,3294.5,3381.5,4141.5,8586.5,21348.5,29868.5,36043.5,3364.5,3252.5,3249.5,3255.5,3304.5,3482.5,4775.5,14211.5,69292.5,151332.5,196190.5,257757.5,3655.5,3504.5,3490.5,3524.5,3942.5,6931.5,22494.5,47958.5,68599.5,83937.5,97297.5,118298.5,3465.5,3315.5,3198.5,3247.5,3204.5,3165.5,3259.5,3951.5,9756.5,22426.5,30980.5,47376.5,,,3240.5,3176.5,,,1091.5,1251.5,66775.5,76860.5
1100,3864.0,3674.0,3611.0,3662.0,3689.0,3727.0,3908.0,5109.0,56599.0,210643.0,257753.0,257753.0,4213.0,4789.0,4788.0,4793.0,4869.0,5057.0,5710.0,12483.0,213616.0,257753.0,257753.0,257753.0,4439.0,4126.0,4209.0,4216.0,4227.0,4339.0,4621.0,6214.0,37560.0,257753.0,257753.0,257753.0,3480.0,3278.0,3338.0,3343.0,3323.0,3348.0,3438.0,4179.0,8587.0,21487.0,29802.0,36202.0,3386.0,3248.0,3307.0,3295.0,3296.0,3518.0,4777.0,14181.0,69207.0,150848.0,196861.0,257753.0,3702.0,3529.0,3534.0,3582.0,4005.0,6956.0,22436.0,47916.0,68365.0,83794.0,96981.0,118433.0,3506.0,3335.0,3242.0,3233.0,3226.0,3261.0,3316.0,3999.0,9749.0,22379.0,30889.0,48064.0,,,3260.0,3175.0,,,1074.5,1238.5,67351.5,75474.5
1120,3900.5,3642.5,3627.5,3681.5,3645.5,3706.5,3890.5,5128.5,56976.5,211127.5,257724.5,257724.5,4226.5,4778.5,4816.5,4811.5,4907.5,5019.5,5695.5,12474.5,213999.5,257724.5,257724.5,257724.5,4396.5,4179.5,4189.5,4223.5,4217.5,4349.5,4619.5,6181.5,37403.5,257724.5,257724.5,257724.5,3513.5,3339.5,3340.5,3350.5,3350.5,3340.5,3450.5,4176.5,8571.5,21524.5,29841.5,36191.5,3414.5,3270.5,3324.5,3285.5,3325.5,3497.5,4755.5,14144.5,69110.5,150706.5,196791.5,257724.5,3681.5,3549.5,3512.5,3564.5,3970.5,6951.5,22261.5,47647.5,68416.5,83413.5,97202.5,118010.5,3523.5,3320.5,3233.5,3229.5,3208.5,3183.5,3297.5,3990.5,9727.5,22462.5,30925.5,47272.5,,,3264.5,3176.5,,,1084.0,1297.0,67591.0,74738.0
