time,araC-pBAD/Ara_0,araC-pBAD/Ara_1,araC-pBAD/Ara_2,araC-pBAD/Ara_3,araC-pBAD/Ara_4,araC-pBAD/Ara_5,araC-pBAD/Ara_6,araC-pBAD/Ara_7,araC-pBAD/Ara_8,araC-pBAD/Ara_9,araC-pBAD/Ara_10,araC-pBAD/Ara_11,pBAD-rJ/Ara_0,pBAD-rJ/Ara_1,pBAD-rJ/Ara_2,pBAD-rJ/Ara_3,pBAD-rJ/Ara_4,pBAD-rJ/Ara_5,pBAD-rJ/Ara_6,pBAD-rJ/Ara_7,pBAD-rJ/Ara_8,pBAD-rJ/Ara_9,pBAD-rJ/Ara_10,pBAD-rJ/Ara_11,araC-pBAD-rJ/Ara_0,araC-pBAD-rJ/Ara_1,araC-pBAD-rJ/Ara_2,araC-pBAD-rJ/Ara_3,araC-pBAD-rJ/Ara_4,araC-pBAD-rJ/Ara_5,araC-pBAD-rJ/Ara_6,araC-pBAD-rJ/Ara_7,araC-pBAD-rJ/Ara_8,araC-pBAD-rJ/Ara_9,araC-pBAD-rJ/Ara_10,araC-pBAD-rJ/Ara_11,cymRC-pCymRC-rJ/Cuma_0,cymRC-pCymRC-rJ/Cuma_1,cymRC-pCymRC-rJ/Cuma_2,cymRC-pCymRC-rJ/Cuma_3,cymRC-pCymRC-rJ/Cuma_4,cymRC-pCymRC-rJ/Cuma_5,cymRC-pCymRC-rJ/Cuma_6,cymRC-pCymRC-rJ/Cuma_7,cymRC-pCymRC-rJ/Cuma_8,cymRC-pCymRC-rJ/Cuma_9,cymRC-pCymRC-rJ/Cuma_10,cymRC-pCymRC-rJ/Cuma_11,pCymRC-rJ/Cuma_0,pCymRC-rJ/Cuma_1,pCymRC-rJ/Cuma_2,pCymRC-rJ/Cuma_3,pCymRC-rJ/Cuma_4,pCymRC-rJ/Cuma_5,pCymRC-rJ/Cuma_6,pCymRC-rJ/Cuma_7,pCymRC-rJ/Cuma_8,pCymRC-rJ/Cuma_9,pCymRC-rJ/Cuma_10,pCymRC-rJ/Cuma_11,pLux2-rJ/AHL_0,pLux2-rJ/AHL_1,pLux2-rJ/AHL_2,pLux2-rJ/AHL_3,pLux2-rJ/AHL_4,pLux2-rJ/AHL_5,pLux2-rJ/AHL_6,pLux2-rJ/AHL_7,pLux2-rJ/AHL_8,pLux2-rJ/AHL_9,pLux2-rJ/AHL_10,pLux2-rJ/AHL_11,cymRC-pCymRC-rJ/Cuma.1_0,cymRC-pCymRC-rJ/Cuma.1_1,cymRC-pCymRC-rJ/Cuma.1_2,cymRC-pCymRC-rJ/Cuma.1_3,cymRC-pCymRC-rJ/Cuma.1_4,cymRC-pCymRC-rJ/Cuma.1_5,cymRC-pCymRC-rJ/Cuma.1_6,cymRC-pCymRC-rJ/Cuma.1_7,cymRC-pCymRC-rJ/Cuma.1_8,cymRC-pCymRC-rJ/Cuma.1_9,cymRC-pCymRC-rJ/Cuma.1_10,cymRC-pCymRC-rJ/Cuma.1_11,blank-kan_0,blank-kan_1,negative-control-kan_0,negative-control-kan_1,blank-amp_0,blank-amp_1,negative-control-amp_0,negative-control-amp_1,positive-control-amp_0,positive-control-amp_1
520,1425.0,1384.0,1391.0,1394.0,1397.0,1411.0,1498.0,2082.0,27774.0,106584.0,158416.0,180390.0,1663.0,1936.0,1927.0,1925.0,1974.0,2057.0,2372.0,5818.0,108559.0,258963.0,258963.0,258963.0,1688.0,1623.0,1620.0,1645.0,1636.0,1678.0,1819.0,2658.0,17923.0,258963.0,258963.0,258963.0,1271.0,1217.0,1258.0,1227.0,1226.0,1219.0,1293.0,1649.0,3961.0,10613.0,15025.0,17736.0,1227.0,1196.0,1198.0,1193.0,1206.0,1293.0,1948.0,6960.0,35862.0,83319.0,106224.0,120391.0,1398.0,1344.0,1367.0,1385.0,1595.0,3208.0,11574.0,25223.0,36413.0,44174.0,50870.0,58815.0,1262.0,1229.0,1191.0,1201.0,1195.0,1195.0,1222.0,1566.0,4574.0,11219.0,15963.0,22992.0,,,1173.0,1159.0,,,1384.0,1491.0,25845.0,22379.0
540,1466.5,1418.5,1403.5,1405.5,1404.5,1446.5,1539.5,2104.5,27815.5,106480.5,159480.5,180645.5,1684.5,1963.5,1944.5,1951.5,1988.5,2073.5,2413.5,5844.5,108367.5,258962.5,258962.5,258962.5,1721.5,1665.5,1669.5,1679.5,1655.5,1711.5,1854.5,2692.5,17918.5,258962.5,258962.5,258962.5,1285.5,1243.5,1282.5,1259.5,1256.5,1264.5,1308.5,1669.5,3994.5,10622.5,15001.5,17846.5,1255.5,1239.5,1232.5,1229.5,1239.5,1329.5,1989.5,6974.5,35814.5,83222.5,106289.5,120682.5,1425.5,1384.5,1390.5,1411.5,1629.5,3199.5,11499.5,25068.5,36291.5,44178.5,50905.5,58785.5,1283.5,1251.5,1242.5,1223.5,1218.5,1227.5,1251.5,1590.5,4643.5,11272.5,15980.5,23066.5,,,1209.5,1165.5,,,1423.0,1516.0,26165.0,22800.0
560,1479.5,1445.5,1444.5,1439.5,1442.5,1455.5,1559.5,2148.5,27850.5,106709.5,161336.5,183622.5,1731.5,1982.5,2003.5,2006.5,2038.5,2109.5,2442.5,5876.5,109375.5,258963.5,258963.5,258963.5,1778.5,1680.5,1705.5,1699.5,1727.5,1760.5,1900.5,2734.5,17986.5,258963.5,258963.5,258963.5,1336.5,1292.5,1302.5,1296.5,1284.5,1301.5,1335.5,1704.5,3996.5,10607.5,14913.5,17710.5,1264.5,1255.5,1253.5,1257.5,1273.5,1349.5,2009.5,6988.5,35747.5,82579.5,106418.5,121159.5,1465.5,1402.5,1415.5,1434.5,1646.5,3202.5,11527.5,24950.5,36163.5,44007.5,50756.5,58933.5,1307.5,1282.5,1270.5,1253.5,1261.5,1242.5,1284.5,1612.5,4610.5,11202.5,15888.5,23169.5,,,1234.5,1206.5,,,1439.5,1536.5,26587.5,23203.5
580,1521.5,1466.5,1471.5,1466.5,1482.5,1506.5,1583.5,2171.5,27837.5,106610.5,163541.5,187445.5,1748.5,2014.5,2022.5,2037.5,2083.5,2127.5,2465.5,5899.5,109068.5,258964.5,258964.5,258964.5,1795.5,1720.5,1719.5,1731.5,1752.5,1763.5,1924.5,2747.5,18073.5,258964.5,258964.5,258964.5,1352.5,1301.5,1348.5,1331.5,1314.5,1319.5,1373.5,1736.5,4000.5,10668.5,14944.5,17702.5,1312.5,1301.5,1292.5,1297.5,1299.5,1395.5,2051.5,6977.5,35772.5,81933.5,106516.5,121585.5,1489.5,1444.5,1435.5,1479.5,1663.5,3266.5,11457.5,24924.5,35901.5,44077.5,50576.5,58869.5,1336.5,1307.5,1296.5,1283.5,1264.5,1262.5,1295.5,1615.5,4639.5,11191.5,15832.5,22887.5,,,1242.5,1238.5,,,1478.0,1561.0,26782.0,23575.0
600,1533.5,1501.5,1492.5,1487.5,1485.5,1518.5,1592.5,2210.5,27963.5,107218.5,164484.5,189315.5,1760.5,2019.5,2047.5,2052.5,2087.5,2157.5,2496.5,5939.5,109172.5,258959.5,258959.5,258959.5,1806.5,1764.5,1743.5,1762.5,1769.5,1814.5,1953.5,2755.5,18203.5,258959.5,258959.5,258959.5,1370.5,1344.5,1343.5,1354.5,1342.5,1335.5,1378.5,1738.5,4055.5,10677.5,14915.5,17578.5,1344.5,1307.5,1293.5,1320.5,1312.5,1417.5,2088.5,7026.5,35864.5,82134.5,105768.5,122187.5,1488.5,1451.5,1462.5,1472.5,1682.5,3246.5,11479.5,24800.5,35957.5,43835.5,50658.5,58832.5,1359.5,1315.5,1305.5,1283.5,1317.5,1298.5,1318.5,1656.5,4667.5,11219.5,15809.5,23001.5,,,1271.5,1241.5,,,1474.5,1576.5,27082.5,23904.5
620,1549.0,1522.0,1509.0,1497.0,1523.0,1535.0,1609.0,2213.0,28064.0,107153.0,165684.0,191793.0,1805.0,2053.0,2080.0,2092.0,2121.0,2182.0,2523.0,5992.0,109745.0,258958.0,258958.0,258958.0,1828.0,1774.0,1775.0,1798.0,1784.0,1836.0,1975.0,2792.0,18285.0,258958.0,258958.0,258958.0,1396.0,1335.0,1373.0,1371.0,1374.0,1360.0,1413.0,1771.0,4060.0,10691.0,14966.0,17705.0,1342.0,1315.0,1335.0,1350.0,1344.0,1449.0,2090.0,7037.0,35705.0,81424.0,105501.0,122032.0,1508.0,1469.0,1473.0,1517.0,1708.0,3261.0,11421.0,24592.0,35675.0,43658.0,50442.0,58959.0,1400.0,1354.0,1329.0,1337.0,1309.0,1304.0,1363.0,1675.0,4654.0,11182.0,15743.0,22948.0,,,1300.0,1270.0,,,1497.5,1577.5,27073.5,24303.5
640,1577.0,1528.0,1524.0,1543.0,1536.0,1549.0,1638.0,2252.0,28033.0,107534.0,166870.0,193467.0,1807.0,2084.0,2089.0,2106.0,2122.0,2236.0,2545.0,5973.0,110310.0,258953.0,258953.0,258953.0,1887.0,1775.0,1791.0,1799.0,1791.0,1841.0,2012.0,2821.0,18410.0,258953.0,258953.0,258953.0,1433.0,1370.0,1385.0,1386.0,1364.0,1394.0,1424.0,1791.0,4053.0,10676.0,14932.0,17669.0,1380.0,1348.0,1368.0,1364.0,1378.0,1457.0,2104.0,7059.0,35690.0,80984.0,104853.0,121650.0,1520.0,1489.0,1483.0,1532.0,1709.0,3288.0,11454.0,24750.0,35700.0,43557.0,50377.0,58739.0,1414.0,1355.0,1344.0,1321.0,1324.0,1304.0,1357.0,1690.0,4686.0,11220.0,15771.0,22925.0,,,1315.0,1313.0,,,1504.5,1595.5,27260.5,24540.5
660,1613.0,1562.0,1548.0,1564.0,1552.0,1583.0,1653.0,2249.0,28117.0,108067.0,167655.0,195579.0,1841.0,2109.0,2122.0,2124.0,2186.0,2261.0,2601.0,6004.0,110644.0,258954.0,258954.0,258954.0,1874.0,1816.0,1809.0,1821.0,1844.0,1877.0,2022.0,2853.0,18489.0,258954.0,258954.0,258954.0,1439.0,1393.0,1411.0,1402.0,1401.0,1404.0,1441.0,1796.0,4092.0,10726.0,14921.0,17727.0,1392.0,1367.0,1379.0,1385.0,1385.0,1489.0,2118.0,7065.0,35750.0,80740.0,104333.0,121837.0,1557.0,1505.0,1510.0,1532.0,1736.0,3304.0,11438.0,24713.0,35828.0,43786.0,50934.0,59067.0,1427.0,1404.0,1362.0,1337.0,1339.0,1328.0,1368.0,1709.0,4709.0,11201.0,15806.0,22979.0,,,1326.0,1317.0,,,1503.5,1581.5,27394.5,24890.5
680,1619.5,1570.5,1564.5,1574.5,1574.5,1577.5,1685.5,2277.5,28188.5,108238.5,169281.5,197116.5,1845.5,2121.5,2132.5,2129.5,2176.5,2259.5,2576.5,6050.5,110636.5,258946.5,258946.5,258946.5,1916.5,1841.5,1836.5,1850.5,1846.5,1898.5,2049.5,2847.5,18538.5,258946.5,258946.5,258946.5,1466.5,1386.5,1430.5,1426.5,1410.5,1415.5,1467.5,1819.5,4101.5,10719.5,14982.5,17791.5,1429.5,1396.5,1392.5,1387.5,1389.5,1514.5,2156.5,7086.5,35943.5,80285.5,103874.5,121239.5,1564.5,1526.5,1521.5,1539.5,1753.5,3346.5,11500.5,24675.5,35555.5,43583.5,50612.5,59108.5,1436.5,1390.5,1388.5,1371.5,1364.5,1346.5,1395.5,1728.5,4732.5,11203.5,15800.5,23079.5,,,1360.5,1336.5,,,1480.5,1565.5,27583.5,25096.5
700,1651.0,1598.0,1589.0,1608.0,1592.0,1612.0,1704.0,2299.0,28260.0,108059.0,169710.0,200285.0,1885.0,2161.0,2170.0,2181.0,2208.0,2274.0,2617.0,6078.0,110539.0,258948.0,258948.0,258948.0,1924.0,1863.0,1849.0,1846.0,1872.0,1922.0,2063.0,2892.0,18561.0,258948.0,258948.0,258948.0,1481.0,1428.0,1446.0,1447.0,1449.0,1438.0,1481.0,1839.0,4125.0,10726.0,15036.0,17868.0,1437.0,1415.0,1413.0,1422.0,1425.0,1518.0,2174.0,7116.0,35920.0,80231.0,103109.0,121303.0,1607.0,1542.0,1538.0,1574.0,1762.0,3334.0,11392.0,24645.0,35479.0,43432.0,50418.0,59190.0,1477.0,1446.0,1405.0,1394.0,1388.0,1375.0,1414.0,1760.0,4732.0,11276.0,15832.0,23043.0,,,1400.0,1359.0,,,1451.0,1553.0,27503.0,24997.0
720,1650.0,1600.0,1579.0,1590.0,1599.0,1626.0,1691.0,2301.0,28242.0,107818.0,170578.0,202821.0,1886.0,2160.0,2168.0,2158.0,2233.0,2298.0,2635.0,6096.0,110638.0,258941.0,258941.0,258941.0,1943.0,1865.0,1873.0,1869.0,1890.0,1934.0,2080.0,2905.0,18652.0,258941.0,258941.0,258941.0,1486.0,1436.0,1446.0,1456.0,1456.0,1449.0,1486.0,1868.0,4139.0,10745.0,15067.0,17831.0,1471.0,1414.0,1420.0,1431.0,1432.0,1529.0,2191.0,7117.0,35784.0,80213.0,103143.0,121589.0,1591.0,1560.0,1560.0,1575.0,1769.0,3340.0,11487.0,24717.0,35489.0,43702.0,50524.0,59162.0,1493.0,1429.0,1395.0,1385.0,1398.0,1379.0,1436.0,1754.0,4753.0,11286.0,15833.0,23131.0,,,1393.0,1361.0,,,1410.0,1486.0,27576.0,25191.0
740,1677.5,1633.5,1597.5,1618.5,1637.5,1629.5,1713.5,2322.5,28464.5,107845.5,172632.5,204821.5,1912.5,2180.5,2206.5,2197.5,2220.5,2308.5,2627.5,6087.5,111022.5,258938.5,258938.5,258938.5,1991.5,1883.5,1889.5,1890.5,1897.5,1936.5,2088.5,2920.5,18756.5,258938.5,258938.5,258938.5,1507.5,1450.5,1468.5,1454.5,1450.5,1460.5,1509.5,1876.5,4160.5,10759.5,15046.5,17854.5,1465.5,1448.5,1425.5,1453.5,1454.5,1538.5,2208.5,7112.5,35804.5,79676.5,102737.5,122087.5,1647.5,1568.5,1584.5,1588.5,1794.5,3354.5,11417.5,24633.5,35477.5,43415.5,50522.5,59371.5,1493.5,1452.5,1440.5,1419.5,1410.5,1395.5,1457.5,1767.5,4761.5,11220.5,15780.5,23003.5,,,1418.5,1368.5,,,1337.0,1431.0,27384.0,25192.0
760,1702.0,1621.0,1621.0,1621.0,1639.0,1659.0,1740.0,2350.0,28419.0,108272.0,172321.0,208632.0,1900.0,2194.0,2195.0,2227.0,2238.0,2324.0,2661.0,6121.0,110878.0,258933.0,258933.0,258933.0,1987.0,1891.0,1905.0,1914.0,1914.0,1967.0,2113.0,2917.0,18716.0,258933.0,258933.0,258933.0,1533.0,1462.0,1478.0,1480.0,1482.0,1488.0,1534.0,1905.0,4162.0,10779.0,15050.0,17863.0,1478.0,1437.0,1449.0,1467.0,1467.0,1548.0,2199.0,7103.0,35855.0,79548.0,102798.0,121619.0,1637.0,1602.0,1596.0,1609.0,1814.0,3362.0,11387.0,24610.0,35429.0,43358.0,50340.0,59367.0,1514.0,1472.0,1435.0,1414.0,1424.0,1412.0,1466.0,1794.0,4761.0,11320.0,15812.0,23206.0,,,1415.0,1400.0,,,1258.5,1343.5,27421.5,25221.5
780,1713.0,1646.0,1642.0,1643.0,1657.0,1682.0,1740.0,2377.0,28446.0,107328.0,173246.0,208634.0,1926.0,2198.0,2226.0,2241.0,2271.0,2358.0,2670.0,6141.0,110792.0,258927.0,258927.0,258927.0,2005.0,1902.0,1921.0,1916.0,1918.0,1986.0,2136.0,2955.0,18864.0,258927.0,258927.0,258927.0,1538.0,1481.0,1519.0,1494.0,1495.0,1488.0,1553.0,1888.0,4168.0,10782.0,15065.0,18015.0,1512.0,1458.0,1453.0,1468.0,1480.0,1570.0,2211.0,7147.0,35758.0,79703.0,103032.0,121854.0,1643.0,1580.0,1583.0,1617.0,1819.0,3370.0,11443.0,24583.0,35516.0,43426.0,50314.0,59523.0,1537.0,1466.0,1451.0,1441.0,1434.0,1423.0,1479.0,1820.0,4769.0,11291.0,15852.0,23198.0,,,1461.0,1406.0,,,1180.5,1286.5,27425.5,25498.5
800,1734.5,1649.5,1641.5,1680.5,1674.5,1681.5,1781.5,2379.5,28338.5,107504.5,173959.5,211089.5,1943.5,2230.5,2233.5,2241.5,2293.5,2353.5,2703.5,6152.5,110642.5,258921.5,258921.5,258921.5,2007.5,1915.5,1912.5,1930.5,1941.5,1999.5,2157.5,2962.5,18841.5,258921.5,258921.5,258921.5,1563.5,1487.5,1529.5,1504.5,1512.5,1505.5,1548.5,1923.5,4198.5,10875.5,15177.5,17936.5,1524.5,1477.5,1479.5,1477.5,1513.5,1592.5,2224.5,7150.5,35696.5,79002.5,102460.5,121937.5,1671.5,1607.5,1599.5,1626.5,1827.5,3380.5,11370.5,24626.5,35388.5,43386.5,50159.5,59294.5,1552.5,1493.5,1464.5,1451.5,1446.5,1445.5,1504.5,1813.5,4780.5,11236.5,15819.5,23340.5,,,1446.5,1430.5,,,1121.5,1169.5,27387.5,25461.5
820,1736.0,1664.0,1659.0,1656.0,1678.0,1692.0,1778.0,2383.0,28544.0,107154.0,174396.0,212134.0,1966.0,2228.0,2240.0,2260.0,2300.0,2362.0,2689.0,6204.0,110652.0,258911.0,258911.0,258911.0,2048.0,1925.0,1947.0,1936.0,1953.0,2012.0,2134.0,2949.0,18843.0,258911.0,258911.0,258911.0,1555.0,1501.0,1512.0,1524.0,1509.0,1521.0,1559.0,1917.0,4197.0,10817.0,15100.0,17949.0,1529.0,1480.0,1501.0,1486.0,1501.0,1595.0,2233.0,7125.0,35562.0,78671.0,102108.0,121439.0,1679.0,1623.0,1601.0,1641.0,1846.0,3371.0,11442.0,24528.0,35222.0,43251.0,50230.0,59413.0,1570.0,1487.0,1474.0,1469.0,1477.0,1463.0,1491.0,1826.0,4811.0,11283.0,15774.0,23274.0,,,1466.0,1450.0,,,1029.5,1118.5,27414.5,25424.5
840,1741.5,1685.5,1682.5,1696.5,1703.5,1722.5,1811.5,2400.5,28558.5,107476.5,175995.5,212737.5,1978.5,2258.5,2267.5,2275.5,2288.5,2386.5,2727.5,6167.5,110549.5,258915.5,258915.5,258915.5,2059.5,1951.5,1978.5,1958.5,1995.5,2040.5,2186.5,2979.5,18882.5,258915.5,258915.5,258915.5,1585.5,1537.5,1535.5,1535.5,1528.5,1541.5,1587.5,1969.5,4204.5,10756.5,15045.5,17929.5,1551.5,1500.5,1523.5,1525.5,1527.5,1627.5,2271.5,7151.5,35496.5,78372.5,101654.5,121911.5,1703.5,1640.5,1642.5,1673.5,1865.5,3416.5,11393.5,24565.5,35266.5,43140.5,49931.5,59378.5,1598.5,1522.5,1519.5,1482.5,1481.5,1481.5,1529.5,1839.5,4780.5,11250.5,15766.5,23231.5,,,1473.5,1445.5,,,966.0,1074.0,27281.0,25451.0
860,1781.5,1708.5,1706.5,1717.5,1719.5,1744.5,1824.5,2438.5,28540.5,107079.5,176359.5,216262.5,1999.5,2269.5,2272.5,2286.5,2337.5,2394.5,2730.5,6240.5,110769.5,258916.5,258916.5,258916.5,2067.5,1968.5,1985.5,1987.5,1977.5,2028.5,2178.5,3000.5,18890.5,258916.5,258916.5,258916.5,1599.5,1538.5,1540.5,1543.5,1545.5,1548.5,1594.5,1961.5,4205.5,10776.5,15107.5,17887.5,1563.5,1526.5,1522.5,1534.5,1547.5,1654.5,2274.5,7140.5,35663.5,78298.5,101208.5,121521.5,1723.5,1667.5,1663.5,1661.5,1880.5,3385.5,11390.5,24412.5,34955.5,43079.5,50011.5,59559.5,1610.5,1539.5,1523.5,1492.5,1504.5,1490.5,1537.5,1850.5,4820.5,11254.5,15753.5,23363.5,,,1505.5,1464.5,,,886.0,977.0,27343.0,25641.0
880,1790.5,1720.5,1717.5,1708.5,1720.5,1731.5,1827.5,2432.5,28524.5,107161.5,178290.5,220459.5,2014.5,2267.5,2285.5,2299.5,2335.5,2405.5,2727.5,6231.5,110183.5,258898.5,258898.5,258898.5,2086.5,1968.5,1986.5,1980.5,2005.5,2030.5,2187.5,2996.5,18876.5,258898.5,258898.5,258898.5,1616.5,1521.5,1564.5,1542.5,1543.5,1557.5,1602.5,1977.5,4223.5,10783.5,15074.5,17974.5,1580.5,1519.5,1542.5,1534.5,1545.5,1648.5,2299.5,7146.5,35518.5,78474.5,100880.5,121853.5,1718.5,1659.5,1627.5,1662.5,1886.5,3425.5,11381.5,24409.5,35020.5,42960.5,49833.5,59722.5,1608.5,1536.5,1507.5,1483.5,1505.5,1494.5,1523.5,1862.5,4795.5,11210.5,15712.5,23254.5,,,1483.5,1483.5,,,816.0,915.0,27348.0,35714.0
900,1797.0,1731.0,1713.0,1745.0,1738.0,1766.0,1838.0,2454.0,28737.0,107448.0,179052.0,223654.0,2010.0,2275.0,2300.0,2289.0,2338.0,2421.0,2790.0,6216.0,110173.0,258891.0,258891.0,258891.0,2090.0,1967.0,2001.0,1996.0,1994.0,2048.0,2190.0,3041.0,18896.0,258891.0,258891.0,258891.0,1634.0,1555.0,1571.0,1562.0,1557.0,1576.0,1585.0,1962.0,4262.0,10792.0,15080.0,18017.0,1587.0,1518.0,1515.0,1547.0,1546.0,1663.0,2291.0,7178.0,35571.0,78152.0,100646.0,122350.0,1736.0,1678.0,1668.0,1701.0,1893.0,3424.0,11409.0,24447.0,35136.0,42853.0,49946.0,59747.0,1629.0,1575.0,1527.0,1523.0,1508.0,1489.0,1551.0,1881.0,4829.0,11291.0,15742.0,23290.0,,,1526.0,1480.0,,,789.5,893.5,27541.5,50153.5
920,1815.5,1745.5,1718.5,1756.5,1746.5,1781.5,1857.5,2475.5,28616.5,106893.5,180105.5,227851.5,2045.5,2322.5,2313.5,2345.5,2376.5,2434.5,2766.5,6242.5,110414.5,258885.5,258885.5,258885.5,2122.5,1996.5,2007.5,2020.5,2031.5,2085.5,2229.5,3018.5,18953.5,258885.5,258885.5,258885.5,1651.5,1574.5,1579.5,1588.5,1569.5,1586.5,1622.5,1989.5,4288.5,10813.5,15144.5,18038.5,1602.5,1557.5,1555.5,1571.5,1580.5,1677.5,2321.5,7184.5,35494.5,78200.5,100972.5,123638.5,1748.5,1680.5,1685.5,1699.5,1922.5,3440.5,11352.5,24515.5,34988.5,43013.5,49821.5,59849.5,1647.5,1564.5,1531.5,1535.5,1521.5,1513.5,1563.5,1890.5,4851.5,11287.5,15739.5,23506.5,,,1525.5,1515.5,,,737.0,819.0,27476.0,42486.0
940,1847.0,1767.0,1754.0,1757.0,1773.0,1793.0,1864.0,2488.0,28816.0,107891.0,181620.0,244396.0,2047.0,2304.0,2342.0,2339.0,2375.0,2467.0,2791.0,6289.0,110922.0,258873.0,258873.0,258873.0,2136.0,2028.0,2020.0,2036.0,2050.0,2116.0,2244.0,3062.0,18998.0,258873.0,258873.0,258873.0,1652.0,1586.0,1599.0,1601.0,1584.0,1594.0,1626.0,2032.0,4268.0,10826.0,15215.0,18139.0,1620.0,1560.0,1577.0,1583.0,1598.0,1681.0,2308.0,7227.0,35619.0,79427.0,101182.0,180114.0,1786.0,1692.0,1705.0,1717.0,1917.0,3446.0,11462.0,24623.0,35340.0,43227.0,50203.0,60217.0,1670.0,1587.0,1572.0,1539.0,1563.0,1536.0,1590.0,1900.0,4887.0,11383.0,15880.0,23856.0,,,1560.0,1519.0,,,686.5,793.5,27755.5,32889.5
960,1863.5,1790.5,1759.5,1785.5,1781.5,1799.5,1900.5,2539.5,28823.5,108265.5,182702.5,243826.5,2069.5,2351.5,2346.5,2380.5,2426.5,2492.5,2817.5,6317.5,110949.5,258873.5,258873.5,258873.5,2173.5,2037.5,2057.5,2057.5,2079.5,2114.5,2267.5,3103.5,19170.5,258873.5,258873.5,258873.5,1685.5,1590.5,1604.5,1613.5,1615.5,1622.5,1674.5,2061.5,4334.5,10972.5,15306.5,18265.5,1656.5,1579.5,1597.5,1607.5,1623.5,1708.5,2357.5,7232.5,35814.5,80570.5,101706.5,157662.5,1770.5,1723.5,1733.5,1752.5,1970.5,3504.5,11482.5,24664.5,35330.5,43345.5,50360.5,60169.5,1685.5,1616.5,1584.5,1577.5,1571.5,1562.5,1611.5,1928.5,4904.5,11382.5,15903.5,24518.5,,,1567.5,1536.5,,,649.0,731.0,32311.0,35085.0
980,1867.5,1795.5,1784.5,1781.5,1815.5,1815.5,1896.5,2543.5,29055.5,108687.5,185779.5,254022.5,2090.5,2370.5,2383.5,2394.5,2428.5,2501.5,2825.5,6339.5,111485.5,258857.5,258857.5,258857.5,2175.5,2057.5,2055.5,2081.5,2071.5,2134.5,2282.5,3126.5,19144.5,258857.5,258857.5,258857.5,1673.5,1619.5,1615.5,1615.5,1624.5,1626.5,1694.5,2041.5,4347.5,10970.5,15302.5,18309.5,1669.5,1591.5,1614.5,1612.5,1624.5,1728.5,2366.5,7233.5,35875.5,78458.5,101284.5,188874.5,1813.5,1731.5,1731.5,1730.5,1966.5,3500.5,11498.5,24633.5,35338.5,43419.5,50353.5,60318.5,1707.5,1603.5,1583.5,1579.5,1562.5,1582.5,1610.5,1959.5,4920.5,11453.5,15938.5,24679.5,,,1577.5,1558.5,,,602.0,719.0,31803.0,38382.0
1000,1916.5,1826.5,1812.5,1820.5,1828.5,1852.5,1956.5,2590.5,29068.5,109531.5,188315.5,257418.5,2122.5,2375.5,2408.5,2397.5,2448.5,2532.5,2886.5,6390.5,111720.5,258858.5,258858.5,258858.5,2201.5,2093.5,2097.5,2108.5,2118.5,2175.5,2307.5,3152.5,19332.5,258858.5,258858.5,258858.5,1712.5,1643.5,1661.5,1662.5,1657.5,1657.5,1709.5,2062.5,4362.5,10954.5,15368.5,18528.5,1689.5,1624.5,1617.5,1629.5,1629.5,1754.5,2382.5,7288.5,35910.5,78824.5,101637.5,224512.5,1830.5,1739.5,1751.5,1775.5,2004.5,3549.5,11512.5,24696.5,35449.5,43450.5,50250.5,60355.5,1722.5,1629.5,1619.5,1590.5,1584.5,1588.5,1644.5,1977.5,4937.5,11505.5,15956.5,24155.5,,,1608.5,1559.5,,,594.0,711.0,33128.0,34541.0
1020,1922.5,1837.5,1816.5,1844.5,1840.5,1867.5,1952.5,2596.5,29280.5,109685.5,191210.5,258726.5,2131.5,2392.5,2401.5,2412.5,2480.5,2555.5,2893.5,6387.5,112152.5,258847.5,258847.5,258847.5,2225.5,2100.5,2115.5,2106.5,2132.5,2169.5,2318.5,3145.5,19290.5,258847.5,258847.5,258847.5,1722.5,1638.5,1669.5,1647.5,1666.5,1668.5,1696.5,2092.5,4399.5,11085.5,15412.5,18548.5,1694.5,1640.5,1652.5,1634.5,1654.5,1736.5,2392.5,7273.5,35878.5,78728.5,102604.5,180099.5,1863.5,1767.5,1760.5,1776.5,1990.5,3511.5,11532.5,24831.5,35484.5,43515.5,50279.5,60683.5,1737.5,1658.5,1621.5,1598.5,1634.5,1608.5,1644.5,1991.5,4954.5,11526.5,16011.5,24355.5,,,1625.5,1559.5,,,592.0,720.0,33409.0,48396.0
1040,1953.5,1854.5,1842.5,1857.5,1878.5,1904.5,1996.5,2639.5,29346.5,110015.5,194067.5,258849.5,2151.5,2438.5,2446.5,2446.5,2509.5,2570.5,2916.5,6432.5,112323.5,258849.5,258849.5,258849.5,2257.5,2105.5,2123.5,2124.5,2143.5,2204.5,2326.5,3168.5,19465.5,258849.5,258849.5,258849.5,1743.5,1668.5,1690.5,1679.5,1678.5,1674.5,1752.5,2106.5,4412.5,11066.5,15408.5,18628.5,1705.5,1656.5,1660.5,1651.5,1683.5,1777.5,2426.5,7302.5,35983.5,78783.5,102609.5,173487.5,1865.5,1795.5,1791.5,1806.5,2027.5,3542.5,11657.5,24937.5,35695.5,43604.5,50656.5,61161.5,1757.5,1665.5,1648.5,1615.5,1626.5,1616.5,1682.5,2017.5,5012.5,11589.5,16044.5,24374.5,,,1651.5,1599.5,,,565.0,666.0,33889.0,38015.0
