time,pBAD/Ara_0,pBAD/Ara_1,pBAD/Ara_2,pBAD/Ara_3,pBAD/Ara_4,pBAD/Ara_5,pBAD/Ara_6,pBAD/Ara_7,pBAD/Ara_8,pBAD/Ara_9,pBAD/Ara_10,pBAD/Ara_11,pCin/OHC14_0,pCin/OHC14_1,pCin/OHC14_2,pCin/OHC14_3,pCin/OHC14_4,pCin/OHC14_5,pCin/OHC14_6,pCin/OHC14_7,pCin/OHC14_8,pCin/OHC14_9,pCin/OHC14_10,pCin/OHC14_11,pCymRC/Cuma_0,pCymRC/Cuma_1,pCymRC/Cuma_2,pCymRC/Cuma_3,pCymRC/Cuma_4,pCymRC/Cuma_5,pCymRC/Cuma_6,pCymRC/Cuma_7,pCymRC/Cuma_8,pCymRC/Cuma_9,pCymRC/Cuma_10,pCymRC/Cuma_11,pLuxB/AHL_0,pLuxB/AHL_1,pLuxB/AHL_2,pLuxB/AHL_3,pLuxB/AHL_4,pLuxB/AHL_5,pLuxB/AHL_6,pLuxB/AHL_7,pLuxB/AHL_8,pLuxB/AHL_9,pLuxB/AHL_10,pLuxB/AHL_11,pPhlF/DAPG_0,pPhlF/DAPG_1,pPhlF/DAPG_2,pPhlF/DAPG_3,pPhlF/DAPG_4,pPhlF/DAPG_5,pPhlF/DAPG_6,pPhlF/DAPG_7,pPhlF/DAPG_8,pPhlF/DAPG_9,pPhlF/DAPG_10,pPhlF/DAPG_11,pSalTTC/Sal_0,pSalTTC/Sal_1,pSalTTC/Sal_2,pSalTTC/Sal_3,pSalTTC/Sal_4,pSalTTC/Sal_5,pSalTTC/Sal_6,pSalTTC/Sal_7,pSalTTC/Sal_8,pSalTTC/Sal_9,pSalTTC/Sal_10,pSalTTC/Sal_11,pRhaB/Rha_0,pRhaB/Rha_1,pRhaB/Rha_2,pRhaB/Rha_3,pRhaB/Rha_4,pRhaB/Rha_5,pRhaB/Rha_6,pRhaB/Rha_7,pRhaB/Rha_8,pRhaB/Rha_9,pRhaB/Rha_10,pRhaB/Rha_11,Blank_Kan_1,Blank_Kan_1,negative-control-kan_1,negative-control-kan_1,Blank_Amp_1,Blank_Amp_1,negative-control-amp_1,negative-control-amp_1,positive-control-amp_1,positive-control-amp_1
540,1887.0,16844.0,62945.0,155730.0,250415.0,258678.0,258678.0,258678.0,258678.0,258678.0,258678.0,258678.0,1352.0,1255.0,1253.0,1256.0,1266.0,1266.0,1290.0,2350.0,33073.0,99080.0,128229.0,111703.0,1310.0,1298.0,1309.0,1435.0,2364.0,7408.0,20848.0,34198.0,44241.0,50973.0,56556.0,69489.0,2534.0,31069.0,49389.0,72323.0,96380.0,126229.0,154268.0,171148.0,196700.0,225080.0,252572.0,258678.0,41224.0,45043.0,53417.0,78959.0,137825.0,247889.0,258678.0,258678.0,258678.0,258678.0,258678.0,258678.0,1539.0,1568.0,1579.0,1951.0,3785.0,13263.0,43129.0,87009.0,126537.0,166512.0,203140.0,236559.0,1983.0,9124.0,11419.0,15556.0,22745.0,34947.0,56967.0,98881.0,183625.0,258678.0,258678.0,258678.0,,,1202.0,1243.0,,,1461.5,1484.5,28430.5,33707.5
560,1907.0,16945.0,63007.0,156422.0,253971.0,258669.0,258669.0,258669.0,258669.0,258669.0,258669.0,258669.0,1354.0,1287.0,1294.0,1292.0,1295.0,1295.0,1316.0,2361.0,32826.0,99381.0,129267.0,111910.0,1326.0,1327.0,1355.0,1439.0,2403.0,7396.0,20924.0,34123.0,44312.0,50715.0,56827.0,69873.0,2526.0,30725.0,49003.0,71654.0,95130.0,125820.0,154904.0,169944.0,196592.0,226161.0,254552.0,258669.0,41723.0,45613.0,54124.0,79377.0,138625.0,252535.0,258669.0,258669.0,258669.0,258669.0,258669.0,258669.0,1560.0,1593.0,1607.0,1981.0,3789.0,13220.0,42961.0,86418.0,126743.0,166272.0,204292.0,240701.0,1999.0,9112.0,11446.0,15482.0,22612.0,34644.0,56695.0,98790.0,182896.0,258669.0,258669.0,258669.0,,,1231.0,1260.0,,,1524.5,1521.5,28710.5,34087.5
580,1952.0,16985.0,62951.0,156276.0,256718.0,258666.0,258666.0,258666.0,258666.0,258666.0,258666.0,258666.0,1401.0,1342.0,1319.0,1331.0,1330.0,1329.0,1338.0,2380.0,32588.0,98682.0,129705.0,112064.0,1366.0,1369.0,1372.0,1469.0,2427.0,7426.0,21133.0,34140.0,44559.0,50951.0,56991.0,70872.0,2550.0,30719.0,48908.0,71276.0,94038.0,126001.0,154555.0,168841.0,196714.0,227846.0,256932.0,258666.0,42246.0,46021.0,54606.0,80149.0,139818.0,257420.0,258666.0,258666.0,258666.0,258666.0,258666.0,258666.0,1581.0,1599.0,1622.0,1996.0,3824.0,13248.0,42857.0,86236.0,126653.0,167627.0,207782.0,246681.0,2022.0,9139.0,11494.0,15548.0,22641.0,34750.0,56652.0,99311.0,183852.0,258666.0,258666.0,258666.0,,,1246.0,1290.0,,,1554.0,1550.0,29233.0,34915.0
600,1980.0,17160.0,63090.0,156962.0,257707.0,258666.0,258666.0,258666.0,258666.0,258666.0,258666.0,258666.0,1437.0,1347.0,1336.0,1345.0,1350.0,1371.0,1359.0,2421.0,32569.0,97531.0,130207.0,112102.0,1395.0,1387.0,1412.0,1504.0,2451.0,7417.0,21390.0,34280.0,44673.0,51184.0,57176.0,71525.0,2611.0,30825.0,48697.0,71488.0,93386.0,126592.0,156205.0,168379.0,196783.0,229610.0,258560.0,258666.0,42868.0,46682.0,55216.0,80894.0,140671.0,258666.0,258666.0,258666.0,258666.0,258666.0,258666.0,258666.0,1608.0,1645.0,1686.0,2027.0,3858.0,13276.0,42782.0,86109.0,125875.0,167339.0,208640.0,249861.0,2052.0,9172.0,11515.0,15587.0,22659.0,34618.0,56506.0,98517.0,183491.0,258666.0,258666.0,258666.0,,,1284.0,1324.0,,,1578.0,1599.0,29746.0,35581.0
620,2023.0,17123.0,63427.0,157700.0,258579.0,258656.0,258656.0,258656.0,258656.0,258656.0,258656.0,258656.0,1446.0,1387.0,1379.0,1373.0,1384.0,1368.0,1393.0,2436.0,32324.0,96670.0,131405.0,109900.0,1420.0,1392.0,1412.0,1524.0,2489.0,7429.0,21544.0,34503.0,44803.0,51255.0,57088.0,72087.0,2634.0,30665.0,48671.0,70829.0,92899.0,126985.0,155854.0,167450.0,196171.0,231577.0,258656.0,258656.0,43565.0,47132.0,55781.0,81603.0,141254.0,258656.0,258656.0,258656.0,258656.0,258656.0,258656.0,258656.0,1644.0,1641.0,1693.0,2043.0,3886.0,13279.0,42760.0,86170.0,125491.0,167583.0,211250.0,254452.0,2111.0,9219.0,11555.0,15513.0,22609.0,34669.0,56394.0,98314.0,184502.0,258656.0,258656.0,258656.0,,,1311.0,1341.0,,,1628.5,1635.5,30367.5,36069.5
640,2051.5,17223.5,63590.5,157552.5,258600.5,258642.5,258642.5,258642.5,258642.5,258642.5,258642.5,258642.5,1476.5,1409.5,1396.5,1411.5,1416.5,1394.5,1426.5,2464.5,32256.5,96210.5,130884.5,111144.5,1452.5,1422.5,1439.5,1547.5,2496.5,7425.5,21811.5,34860.5,45092.5,51646.5,56935.5,72792.5,2641.5,30530.5,48527.5,70982.5,92115.5,127549.5,156959.5,166126.5,196415.5,234151.5,258642.5,258642.5,44013.5,47972.5,56378.5,82322.5,142283.5,258642.5,258642.5,258642.5,258642.5,258642.5,258642.5,258642.5,1653.5,1672.5,1703.5,2065.5,3912.5,13239.5,42838.5,86227.5,125256.5,167503.5,214213.5,258451.5,2104.5,9188.5,11547.5,15627.5,22751.5,34703.5,56507.5,98192.5,185435.5,258642.5,258642.5,258642.5,,,1346.5,1360.5,,,1644.0,1672.0,30836.0,36705.0
660,2070.0,17339.0,63803.0,158121.0,258637.0,258637.0,258637.0,258637.0,258637.0,258637.0,258637.0,258637.0,1518.0,1435.0,1432.0,1428.0,1426.0,1419.0,1442.0,2484.0,32309.0,95974.0,131864.0,112157.0,1475.0,1433.0,1467.0,1571.0,2539.0,7502.0,21991.0,35209.0,45656.0,51979.0,56984.0,73685.0,2696.0,30610.0,48334.0,70778.0,91530.0,128088.0,158267.0,164618.0,195381.0,234874.0,258637.0,258637.0,45030.0,48420.0,57159.0,83406.0,143735.0,258637.0,258637.0,258637.0,258637.0,258637.0,258637.0,258637.0,1690.0,1716.0,1735.0,2097.0,3915.0,13329.0,42895.0,86215.0,125613.0,167952.0,215543.0,258637.0,2147.0,9295.0,11613.0,15589.0,22718.0,34543.0,56351.0,98067.0,185963.0,258637.0,258637.0,258637.0,,,1364.0,1397.0,,,1661.0,1696.0,30838.0,36870.0
680,2111.5,17448.5,63735.5,158146.5,258635.5,258635.5,258635.5,258635.5,258635.5,258635.5,258635.5,258635.5,1539.5,1458.5,1441.5,1442.5,1446.5,1451.5,1474.5,2508.5,32281.5,94637.5,131897.5,149804.5,1497.5,1488.5,1517.5,1596.5,2571.5,7525.5,22283.5,35692.5,45991.5,52078.5,57177.5,74363.5,2693.5,30505.5,48153.5,70539.5,90863.5,128918.5,159682.5,163815.5,194503.5,236059.5,258635.5,258635.5,45390.5,49025.5,57732.5,84030.5,145129.5,258635.5,258635.5,258635.5,258635.5,258635.5,258635.5,258635.5,1717.5,1739.5,1762.5,2128.5,3962.5,13389.5,42982.5,86539.5,126308.5,168544.5,217043.5,258635.5,2190.5,9335.5,11613.5,15677.5,22622.5,34634.5,56781.5,98193.5,186933.5,258635.5,258635.5,258635.5,,,1405.5,1436.5,,,1703.5,1736.5,30932.5,37190.5
700,2124.0,17541.0,63902.0,158659.0,258621.0,258621.0,258621.0,258621.0,258621.0,258621.0,258621.0,258621.0,1571.0,1464.0,1471.0,1484.0,1480.0,1487.0,1496.0,2523.0,32230.0,94587.0,132575.0,131647.0,1521.0,1494.0,1516.0,1626.0,2583.0,7553.0,22677.0,36276.0,46513.0,52132.0,57485.0,74870.0,2721.0,30564.0,48190.0,70297.0,90916.0,130386.0,160671.0,162896.0,191555.0,236300.0,258621.0,258621.0,45905.0,49590.0,58578.0,84967.0,146254.0,258621.0,258621.0,258621.0,258621.0,258621.0,258621.0,258621.0,1737.0,1743.0,1785.0,2145.0,3991.0,13378.0,43016.0,86590.0,126320.0,168772.0,217151.0,258621.0,2208.0,9350.0,11684.0,15665.0,22773.0,34761.0,56515.0,98734.0,186454.0,258621.0,258621.0,258621.0,,,1405.0,1445.0,,,1733.0,1744.0,31328.0,37473.0
720,2165.5,17591.5,64046.5,158431.5,258605.5,258605.5,258605.5,258605.5,258605.5,258605.5,258605.5,258605.5,1574.5,1476.5,1474.5,1503.5,1474.5,1492.5,1491.5,2546.5,32062.5,94325.5,133108.5,125950.5,1538.5,1512.5,1526.5,1659.5,2620.5,7497.5,22904.5,36539.5,47032.5,52459.5,57744.5,75078.5,2743.5,30527.5,47903.5,70235.5,90172.5,131269.5,162423.5,162481.5,191183.5,238651.5,258605.5,258605.5,46390.5,49981.5,58918.5,85446.5,147146.5,258605.5,258605.5,258605.5,258605.5,258605.5,258605.5,258605.5,1753.5,1757.5,1784.5,2156.5,3978.5,13488.5,43235.5,86835.5,126432.5,168744.5,217485.5,258605.5,2223.5,9379.5,11718.5,15753.5,22836.5,34766.5,56623.5,99102.5,186992.5,258605.5,258605.5,258605.5,,,1442.5,1458.5,,,1759.0,1772.0,31620.0,37615.0
740,2203.0,17589.0,64181.0,158214.0,258609.0,258609.0,258609.0,258609.0,258609.0,258609.0,258609.0,258609.0,1602.0,1497.0,1526.0,1513.0,1538.0,1535.0,1547.0,2556.0,32029.0,93744.0,133531.0,138352.0,1565.0,1546.0,1577.0,1689.0,2624.0,7574.0,23048.0,34904.0,47863.0,52714.0,58140.0,75925.0,2779.0,30484.0,47735.0,70194.0,89682.0,132522.0,163670.0,161611.0,190625.0,239291.0,258609.0,258609.0,47041.0,50518.0,59294.0,86086.0,148492.0,258609.0,258609.0,258609.0,258609.0,258609.0,258609.0,258609.0,1790.0,1799.0,1840.0,2189.0,4037.0,13543.0,43312.0,86919.0,126444.0,169060.0,218935.0,258609.0,2257.0,9442.0,11643.0,15738.0,22893.0,34799.0,56740.0,99026.0,187445.0,258609.0,258609.0,258609.0,,,1455.0,1497.0,,,1767.0,1800.0,31852.0,37929.0
760,2210.0,17550.0,64097.0,157944.0,258588.0,258588.0,258588.0,258588.0,258588.0,258588.0,258588.0,258588.0,1635.0,1528.0,1527.0,1536.0,1534.0,1529.0,1547.0,2584.0,31904.0,93438.0,129502.0,133852.0,1595.0,1570.0,1595.0,1682.0,2658.0,7566.0,23262.0,32529.0,47685.0,52546.0,57758.0,76401.0,2803.0,30522.0,47491.0,69724.0,89473.0,133684.0,165448.0,160248.0,188771.0,240128.0,258588.0,258588.0,47485.0,50952.0,59899.0,87172.0,149003.0,258588.0,258588.0,258588.0,258588.0,258588.0,258588.0,258588.0,1799.0,1778.0,1826.0,2205.0,4081.0,13564.0,43592.0,86833.0,126819.0,170319.0,220371.0,258588.0,2296.0,9458.0,11755.0,15808.0,22811.0,34725.0,56700.0,99119.0,188166.0,258588.0,258588.0,258588.0,,,1483.0,1522.0,,,1817.5,1819.5,35158.5,38108.5
780,2240.0,17716.0,63952.0,158695.0,258589.0,258589.0,258589.0,258589.0,258589.0,258589.0,258589.0,258589.0,1654.0,1569.0,1564.0,1585.0,1581.0,1576.0,1595.0,2631.0,31716.0,93104.0,128866.0,139506.0,1622.0,1604.0,1619.0,1723.0,2697.0,7591.0,23495.0,32216.0,42206.0,50292.0,57198.0,76558.0,2842.0,30332.0,47441.0,69795.0,89329.0,134123.0,166322.0,160016.0,188859.0,228337.0,258589.0,258589.0,48213.0,51740.0,60377.0,87527.0,150268.0,258589.0,258589.0,258589.0,258589.0,258589.0,258589.0,258589.0,1844.0,1849.0,1874.0,2213.0,4117.0,13636.0,43515.0,87099.0,127357.0,169430.0,220199.0,258589.0,2316.0,9438.0,11718.0,15782.0,22927.0,34979.0,56887.0,99212.0,188038.0,258589.0,258589.0,258589.0,,,1514.0,1534.0,,,1819.0,1839.0,34401.0,38330.0
800,2239.0,17771.0,63903.0,157872.0,258567.0,258567.0,258567.0,258567.0,258567.0,258567.0,258567.0,258567.0,1676.0,1592.0,1573.0,1572.0,1595.0,1603.0,1591.0,2646.0,31683.0,92992.0,129581.0,135937.0,1639.0,1627.0,1615.0,1740.0,2684.0,7563.0,23582.0,32056.0,42461.0,50766.0,57616.0,76963.0,2821.0,30317.0,47255.0,69300.0,88461.0,135571.0,165528.0,159541.0,186236.0,228523.0,258567.0,258567.0,48729.0,52208.0,60942.0,88261.0,150679.0,258567.0,258567.0,258567.0,258567.0,258567.0,258567.0,258567.0,1855.0,1845.0,1876.0,2253.0,4138.0,13620.0,43660.0,87160.0,126974.0,168980.0,220924.0,258567.0,2330.0,9519.0,11784.0,15850.0,22934.0,34949.0,56946.0,99476.0,187436.0,258567.0,258567.0,258567.0,,,1537.0,1570.0,,,1857.0,1885.0,33518.0,38780.0
820,2296.0,17683.0,64570.0,156957.0,258563.0,258563.0,258563.0,258563.0,258563.0,258563.0,258563.0,258563.0,1681.0,1596.0,1607.0,1610.0,1619.0,1613.0,1610.0,2647.0,31515.0,92886.0,130183.0,151447.0,1660.0,1661.0,1639.0,1774.0,2712.0,7635.0,23795.0,32191.0,42335.0,50822.0,57654.0,77346.0,2856.0,30367.0,47111.0,68734.0,88354.0,136685.0,166231.0,158825.0,186193.0,228947.0,258563.0,258563.0,48956.0,52574.0,61510.0,88769.0,151352.0,258563.0,258563.0,258563.0,258563.0,258563.0,258563.0,258563.0,1907.0,1852.0,1909.0,2277.0,4166.0,13764.0,43807.0,87563.0,127689.0,169716.0,221661.0,258563.0,2365.0,9547.0,11816.0,15891.0,22827.0,35043.0,57057.0,99406.0,188214.0,258563.0,258563.0,258563.0,,,1537.0,1579.0,,,1852.5,1904.5,35673.5,38957.5
840,2325.5,17786.5,64179.5,156982.5,258559.5,258559.5,258559.5,258559.5,258559.5,258559.5,258559.5,258559.5,1733.5,1628.5,1631.5,1647.5,1631.5,1651.5,1671.5,2690.5,31634.5,92446.5,131693.5,139875.5,1690.5,1647.5,1656.5,1802.5,2743.5,7614.5,23918.5,32173.5,42207.5,50739.5,57668.5,77825.5,2899.5,30256.5,47101.5,68622.5,87509.5,136172.5,165647.5,156930.5,184944.5,227696.5,258559.5,258559.5,49860.5,52912.5,61892.5,88808.5,152007.5,258559.5,258559.5,258559.5,258559.5,258559.5,258559.5,258559.5,1910.5,1893.5,1935.5,2299.5,4167.5,13684.5,43537.5,87266.5,127512.5,170373.5,221737.5,258559.5,2381.5,9563.5,11867.5,15920.5,22942.5,35047.5,56910.5,99832.5,187367.5,258559.5,258559.5,258559.5,,,1573.5,1616.5,,,1901.0,1943.0,34629.0,39390.0
860,2336.0,17887.0,64529.0,156432.0,258548.0,258548.0,258548.0,258548.0,258548.0,258548.0,258548.0,258548.0,1754.0,1664.0,1662.0,1634.0,1659.0,1649.0,1686.0,2726.0,31665.0,92720.0,150235.0,133078.0,1710.0,1689.0,1712.0,1828.0,2768.0,7617.0,24338.0,32073.0,42055.0,50952.0,57829.0,78288.0,2921.0,30187.0,46758.0,68642.0,87378.0,138320.0,167466.0,156127.0,184891.0,227843.0,258548.0,258548.0,50255.0,53570.0,62373.0,89572.0,153518.0,258548.0,258548.0,258548.0,258548.0,258548.0,258548.0,258548.0,1926.0,1930.0,1979.0,2348.0,4220.0,13752.0,43777.0,87824.0,127610.0,171217.0,223489.0,258548.0,2414.0,9559.0,11813.0,15928.0,22987.0,35125.0,57032.0,99854.0,188370.0,258548.0,258548.0,258548.0,,,1585.0,1623.0,,,1913.5,1971.5,34565.5,39818.5
880,2340.0,17813.0,64353.0,156915.0,258520.0,258520.0,258520.0,258520.0,258520.0,258520.0,258520.0,258520.0,1777.0,1655.0,1648.0,1669.0,1685.0,1693.0,1683.0,2745.0,31568.0,92411.0,146618.0,145924.0,1724.0,1693.0,1707.0,1841.0,2809.0,7612.0,24328.0,32143.0,42062.0,50697.0,57943.0,79140.0,2926.0,30195.0,46729.0,68295.0,87389.0,138919.0,168149.0,155612.0,183789.0,227898.0,258520.0,258520.0,50701.0,54090.0,63143.0,90452.0,153755.0,258520.0,258520.0,258520.0,258520.0,258520.0,258520.0,258520.0,1937.0,1909.0,1983.0,2342.0,4207.0,13712.0,43931.0,87628.0,127279.0,170520.0,224354.0,258520.0,2433.0,9553.0,11898.0,15926.0,23035.0,35242.0,57222.0,100134.0,187795.0,258520.0,258520.0,258520.0,,,1608.0,1648.0,,,1947.0,1974.0,34462.0,40285.0
900,2400.0,17817.0,64623.0,156982.0,258510.0,258510.0,258510.0,258510.0,258510.0,258510.0,258510.0,258510.0,1801.0,1670.0,1671.0,1706.0,1704.0,1683.0,1727.0,2767.0,31443.0,91751.0,148036.0,142488.0,1756.0,1713.0,1753.0,1849.0,2798.0,7619.0,24447.0,32130.0,42099.0,50762.0,58228.0,79360.0,2954.0,30230.0,46573.0,68222.0,87285.0,139331.0,168813.0,154860.0,181581.0,227703.0,258510.0,258510.0,51203.0,54450.0,63543.0,91317.0,154215.0,258510.0,258510.0,258510.0,258510.0,258510.0,258510.0,258510.0,1978.0,1938.0,2002.0,2363.0,4220.0,13813.0,43853.0,87938.0,127830.0,170691.0,224087.0,258510.0,2438.0,9594.0,11930.0,15969.0,23061.0,35136.0,57263.0,99652.0,188083.0,258510.0,258510.0,258510.0,,,1639.0,1683.0,,,1968.0,1994.0,35412.0,40644.0
920,2412.5,17957.5,64839.5,156696.5,258502.5,258502.5,258502.5,258502.5,258502.5,258502.5,258502.5,258502.5,1834.5,1716.5,1718.5,1716.5,1712.5,1728.5,1767.5,2765.5,31340.5,92107.5,149414.5,135129.5,1785.5,1740.5,1751.5,1903.5,2836.5,7699.5,24638.5,32126.5,41965.5,51080.5,71102.5,80653.5,2990.5,30242.5,46564.5,68145.5,87132.5,139772.5,169994.5,154993.5,181348.5,228784.5,258502.5,258502.5,52075.5,54934.5,64147.5,91539.5,155174.5,258502.5,258502.5,258502.5,258502.5,258502.5,258502.5,258502.5,2006.5,1955.5,2012.5,2419.5,4245.5,13814.5,43961.5,87815.5,127980.5,171556.5,225945.5,258502.5,2514.5,9651.5,11994.5,16080.5,23169.5,35320.5,56980.5,100051.5,188251.5,258502.5,258502.5,258502.5,,,1663.5,1688.5,,,1989.0,2029.0,35254.0,40962.0
940,2437.5,17853.5,64709.5,156741.5,258490.5,258490.5,258490.5,258490.5,258490.5,258490.5,258490.5,258490.5,1843.5,1757.5,1734.5,1756.5,1762.5,1748.5,1791.5,2826.5,31416.5,91918.5,149518.5,138196.5,1783.5,1769.5,1782.5,1898.5,2864.5,7689.5,21556.5,32156.5,42043.5,51194.5,62283.5,80382.5,2995.5,30144.5,46305.5,67931.5,86750.5,140922.5,170473.5,153951.5,180639.5,228465.5,258490.5,258490.5,52461.5,55278.5,64387.5,92138.5,156057.5,258490.5,258490.5,258490.5,258490.5,258490.5,258490.5,258490.5,2033.5,1976.5,2018.5,2408.5,4270.5,13857.5,44021.5,88590.5,128242.5,171327.5,226159.5,258490.5,2492.5,9639.5,11988.5,16088.5,23182.5,35220.5,57391.5,99904.5,188605.5,258490.5,258490.5,258490.5,,,1676.5,1715.5,,,2030.0,2049.0,35945.0,41071.0
960,2461.5,17996.5,64918.5,156185.5,258476.5,258476.5,258476.5,258476.5,258476.5,258476.5,258476.5,258476.5,1864.5,1744.5,1759.5,1750.5,1778.5,1790.5,1811.5,2823.5,31247.5,91760.5,151810.5,138816.5,1808.5,1782.5,1802.5,1925.5,2859.5,7708.5,21746.5,32019.5,42022.5,50874.5,63063.5,81569.5,3019.5,30003.5,46329.5,67299.5,86661.5,141423.5,170721.5,153054.5,180178.5,227472.5,258476.5,258476.5,52878.5,55739.5,65185.5,92653.5,156040.5,258476.5,258476.5,258476.5,258476.5,258476.5,258476.5,258476.5,2032.5,1990.5,2052.5,2416.5,4320.5,13897.5,44221.5,88009.5,127631.5,170922.5,226811.5,258476.5,2542.5,9676.5,12004.5,16033.5,23224.5,35369.5,57343.5,100164.5,187182.5,258476.5,258476.5,258476.5,,,1703.5,1742.5,,,2045.5,2092.5,37621.5,41588.5
980,2516.0,17998.0,65089.0,156007.0,258477.0,258477.0,258477.0,258477.0,258477.0,258477.0,258477.0,258477.0,1901.0,1793.0,1802.0,1811.0,1823.0,1797.0,1819.0,2861.0,31319.0,92081.0,166337.0,155297.0,1849.0,1828.0,1834.0,1965.0,2913.0,7709.0,21760.0,32296.0,42228.0,51519.0,73497.0,80966.0,3038.0,30231.0,46245.0,67566.0,86090.0,141660.0,171680.0,152946.0,179688.0,227957.0,258477.0,258477.0,53447.0,56563.0,65372.0,92973.0,156936.0,258477.0,258477.0,258477.0,258477.0,258477.0,258477.0,258477.0,2054.0,2021.0,2096.0,2467.0,4345.0,14060.0,44147.0,88222.0,127996.0,171698.0,228420.0,258477.0,2562.0,9797.0,12109.0,16150.0,23294.0,35490.0,57592.0,100490.0,188278.0,258477.0,258477.0,258477.0,,,1740.0,1777.0,,,2045.0,2083.0,36167.0,41790.0
1000,2529.0,17883.0,65036.0,155453.0,258415.0,258459.0,258459.0,258459.0,258459.0,258459.0,258459.0,258459.0,1920.0,1802.0,1816.0,1826.0,1831.0,1845.0,1837.0,2862.0,31314.0,91948.0,173259.0,160124.0,1861.0,1832.0,1873.0,1983.0,2912.0,7845.0,21722.0,32025.0,42163.0,51965.0,62680.0,80857.0,3080.0,30124.0,46025.0,66858.0,85843.0,142078.0,171593.0,151395.0,178537.0,227482.0,258459.0,258459.0,54014.0,56774.0,66212.0,93759.0,158130.0,258459.0,258459.0,258459.0,258459.0,258459.0,258459.0,258459.0,2077.0,2050.0,2126.0,2468.0,4377.0,14039.0,44214.0,87887.0,127500.0,171034.0,228142.0,258459.0,2592.0,9781.0,12139.0,16100.0,23291.0,35377.0,57115.0,100333.0,187683.0,258459.0,258459.0,258459.0,,,1777.0,1776.0,,,2094.0,2143.0,38013.0,42242.0
1020,2533.5,17918.5,64705.5,155450.5,258365.5,258444.5,258444.5,258444.5,258444.5,258444.5,258444.5,258444.5,1954.5,1817.5,1843.5,1842.5,1853.5,1833.5,1871.5,2899.5,31375.5,92253.5,146010.5,131203.5,1887.5,1832.5,1886.5,2032.5,2931.5,7912.5,21941.5,32174.5,42138.5,52510.5,74858.5,80858.5,3098.5,30046.5,46030.5,67036.5,85639.5,142387.5,172436.5,151507.5,178358.5,227514.5,258444.5,258444.5,54619.5,57590.5,66600.5,94305.5,158271.5,258444.5,258444.5,258444.5,258444.5,258444.5,258444.5,258444.5,2127.5,2047.5,2117.5,2519.5,4419.5,13986.5,44125.5,88008.5,128072.5,171714.5,229404.5,258444.5,2621.5,9869.5,12164.5,16285.5,23428.5,35566.5,57229.5,99926.5,187840.5,258444.5,258444.5,258444.5,,,1764.5,1813.5,,,2090.0,2171.0,37187.0,42608.0
1040,2561.5,17964.5,64927.5,154676.5,258436.5,258441.5,258441.5,258441.5,258441.5,258441.5,258441.5,258441.5,1960.5,1850.5,1839.5,1860.5,1893.5,1873.5,1890.5,2915.5,31367.5,92324.5,146568.5,130762.5,1908.5,1884.5,1900.5,2012.5,2980.5,7908.5,21887.5,32090.5,42120.5,52576.5,69105.5,81791.5,3123.5,30015.5,45718.5,72777.5,85217.5,143050.5,173593.5,151772.5,177761.5,227758.5,258441.5,258441.5,55001.5,57817.5,66779.5,94585.5,159203.5,258441.5,258441.5,258441.5,258441.5,258441.5,258441.5,258441.5,2156.5,2057.5,2154.5,2533.5,4459.5,14061.5,44364.5,88558.5,128027.5,171634.5,230928.5,258441.5,2650.5,9851.5,12127.5,16294.5,23423.5,35567.5,57331.5,100293.5,187966.5,258441.5,258441.5,258441.5,,,1803.5,1830.5,,,2135.5,2179.5,37989.5,42851.5
1060,2580.0,17995.0,64760.0,154434.0,258310.0,258422.0,258422.0,258422.0,258422.0,258422.0,258422.0,258422.0,1974.0,1847.0,1878.0,1879.0,1924.0,1886.0,1906.0,2957.0,31193.0,92611.0,154133.0,129551.0,1946.0,1896.0,1906.0,2035.0,2970.0,7938.0,21982.0,32124.0,43170.0,52955.0,66509.0,82662.0,3133.0,29880.0,45809.0,72494.0,84889.0,143636.0,173975.0,151786.0,177303.0,228600.0,258422.0,258422.0,55627.0,58087.0,67470.0,95407.0,159947.0,258422.0,258422.0,258422.0,258422.0,258422.0,258422.0,258422.0,2174.0,2104.0,2170.0,2535.0,4490.0,14112.0,44428.0,88730.0,127783.0,171471.0,231848.0,258422.0,2658.0,9878.0,12133.0,16273.0,23400.0,35727.0,57831.0,100933.0,187667.0,258422.0,258422.0,258422.0,,,1798.0,1843.0,,,2143.0,2235.0,37910.0,43535.0
1080,2606.0,17880.0,64664.0,154342.0,257671.0,258411.0,258411.0,258411.0,258411.0,258411.0,258411.0,258411.0,2007.0,1888.0,1871.0,1925.0,1940.0,1925.0,1961.0,2969.0,31355.0,92529.0,144665.0,157540.0,1946.0,1903.0,1948.0,2078.0,3024.0,7930.0,22110.0,32239.0,43043.0,53624.0,69782.0,83533.0,3174.0,29954.0,45562.0,72624.0,84941.0,143569.0,173772.0,150240.0,177662.0,228427.0,258411.0,258411.0,55911.0,58424.0,67660.0,95682.0,159979.0,258411.0,258411.0,258411.0,258411.0,258411.0,258411.0,258411.0,2178.0,2093.0,2182.0,2562.0,4480.0,14214.0,44389.0,88168.0,127777.0,171677.0,231593.0,258411.0,2674.0,9929.0,12261.0,16357.0,23488.0,35553.0,57582.0,100542.0,187432.0,258411.0,258411.0,258411.0,,,1821.0,1862.0,,,2210.0,2272.0,38388.0,43252.0
