time,araC-pBAD/Ara_0,araC-pBAD/Ara_1,araC-pBAD/Ara_2,araC-pBAD/Ara_3,araC-pBAD/Ara_4,araC-pBAD/Ara_5,araC-pBAD/Ara_6,araC-pBAD/Ara_7,araC-pBAD/Ara_8,araC-pBAD/Ara_9,araC-pBAD/Ara_10,araC-pBAD/Ara_11,pBAD-rJ/Ara_0,pBAD-rJ/Ara_1,pBAD-rJ/Ara_2,pBAD-rJ/Ara_3,pBAD-rJ/Ara_4,pBAD-rJ/Ara_5,pBAD-rJ/Ara_6,pBAD-rJ/Ara_7,pBAD-rJ/Ara_8,pBAD-rJ/Ara_9,pBAD-rJ/Ara_10,pBAD-rJ/Ara_11,araC-pBAD-rJ/Ara_0,araC-pBAD-rJ/Ara_1,araC-pBAD-rJ/Ara_2,araC-pBAD-rJ/Ara_3,araC-pBAD-rJ/Ara_4,araC-pBAD-rJ/Ara_5,araC-pBAD-rJ/Ara_6,araC-pBAD-rJ/Ara_7,araC-pBAD-rJ/Ara_8,araC-pBAD-rJ/Ara_9,araC-pBAD-rJ/Ara_10,araC-pBAD-rJ/Ara_11,cymRC-pCymRC-rJ/Cuma_0,cymRC-pCymRC-rJ/Cuma_1,cymRC-pCymRC-rJ/Cuma_2,cymRC-pCymRC-rJ/Cuma_3,cymRC-pCymRC-rJ/Cuma_4,cymRC-pCymRC-rJ/Cuma_5,cymRC-pCymRC-rJ/Cuma_6,cymRC-pCymRC-rJ/Cuma_7,cymRC-pCymRC-rJ/Cuma_8,cymRC-pCymRC-rJ/Cuma_9,cymRC-pCymRC-rJ/Cuma_10,cymRC-pCymRC-rJ/Cuma_11,pCymRC-rJ/Cuma_0,pCymRC-rJ/Cuma_1,pCymRC-rJ/Cuma_2,pCymRC-rJ/Cuma_3,pCymRC-rJ/Cuma_4,pCymRC-rJ/Cuma_5,pCymRC-rJ/Cuma_6,pCymRC-rJ/Cuma_7,pCymRC-rJ/Cuma_8,pCymRC-rJ/Cuma_9,pCymRC-rJ/Cuma_10,pCymRC-rJ/Cuma_11,pLux2-rJ/AHL_0,pLux2-rJ/AHL_1,pLux2-rJ/AHL_2,pLux2-rJ/AHL_3,pLux2-rJ/AHL_4,pLux2-rJ/AHL_5,pLux2-rJ/AHL_6,pLux2-rJ/AHL_7,pLux2-rJ/AHL_8,pLux2-rJ/AHL_9,pLux2-rJ/AHL_10,pLux2-rJ/AHL_11,cymRC-pCymRC-rJ/Cuma.1_0,cymRC-pCymRC-rJ/Cuma.1_1,cymRC-pCymRC-rJ/Cuma.1_2,cymRC-pCymRC-rJ/Cuma.1_3,cymRC-pCymRC-rJ/Cuma.1_4,cymRC-pCymRC-rJ/Cuma.1_5,cymRC-pCymRC-rJ/Cuma.1_6,cymRC-pCymRC-rJ/Cuma.1_7,cymRC-pCymRC-rJ/Cuma.1_8,cymRC-pCymRC-rJ/Cuma.1_9,cymRC-pCymRC-rJ/Cuma.1_10,cymRC-pCymRC-rJ/Cuma.1_11,blank-kan_0,blank-kan_1,negative-control-kan_0,negative-control-kan_1,blank-amp_0,blank-amp_1,negative-control-amp_0,negative-control-amp_1,positive-control-amp_0,positive-control-amp_1
540,685.5,677.5,663.5,671.5,658.5,675.5,708.5,984.5,11180.5,49287.5,75130.5,90214.5,978.5,965.5,949.5,944.5,956.5,996.5,1142.5,3156.5,49677.5,150655.5,183993.5,173628.5,807.5,800.5,781.5,796.5,791.5,802.5,878.5,1266.5,7928.5,112937.5,181982.5,147786.5,604.5,604.5,596.5,592.5,597.5,604.5,626.5,743.5,1952.5,4858.5,7303.5,12515.5,589.5,586.5,578.5,585.5,594.5,620.5,882.5,2892.5,15216.5,34614.5,53055.5,83079.5,672.5,655.5,653.5,659.5,782.5,1486.5,5317.5,11881.5,17022.5,20792.5,24058.5,27382.5,614.5,609.5,591.5,593.5,595.5,595.5,595.5,679.5,1306.5,4520.5,10932.5,21560.5,,,570.5,562.5,,,654.0,692.0,12287.0,10794.0
560,702.0,692.0,686.0,686.0,689.0,691.0,727.0,1001.0,11213.0,49737.0,75886.0,91419.0,990.0,976.0,960.0,964.0,976.0,1011.0,1158.0,3205.0,50125.0,153806.0,190886.0,183513.0,830.0,802.0,809.0,805.0,815.0,824.0,889.0,1278.0,7942.0,114177.0,189922.0,154376.0,619.0,618.0,616.0,619.0,613.0,615.0,637.0,757.0,1947.0,4884.0,7276.0,12457.0,600.0,598.0,592.0,593.0,604.0,631.0,896.0,2914.0,15187.0,34609.0,53245.0,83472.0,680.0,663.0,670.0,674.0,775.0,1501.0,5299.0,11879.0,17038.0,20611.0,23906.0,27335.0,637.0,624.0,597.0,612.0,605.0,602.0,607.0,684.0,1308.0,4551.0,10936.0,21713.0,,,576.0,575.0,,,660.0,687.0,12490.0,11058.0
580,721.5,707.5,696.5,708.5,700.5,710.5,728.5,1020.5,11293.5,49835.5,76555.5,93230.5,1012.5,980.5,980.5,989.5,987.5,1021.5,1163.5,3193.5,50305.5,155386.5,197982.5,193715.5,838.5,828.5,820.5,821.5,823.5,847.5,901.5,1287.5,8003.5,115568.5,199101.5,160525.5,641.5,634.5,627.5,626.5,631.5,634.5,657.5,765.5,1964.5,4917.5,7310.5,12472.5,615.5,610.5,608.5,611.5,619.5,635.5,932.5,2906.5,15247.5,34514.5,53706.5,84499.5,692.5,679.5,679.5,699.5,800.5,1497.5,5275.5,11886.5,17011.5,20663.5,23947.5,27440.5,645.5,633.5,622.5,625.5,618.5,620.5,627.5,702.5,1314.5,4554.5,10868.5,21683.5,,,592.5,579.5,,,673.5,701.5,12618.5,11187.5
600,728.0,713.0,708.0,715.0,698.0,708.0,740.0,1024.0,11310.0,50082.0,77349.0,94692.0,1016.0,989.0,992.0,994.0,1003.0,1031.0,1185.0,3200.0,50367.0,157755.0,205487.0,201761.0,858.0,832.0,820.0,820.0,830.0,842.0,907.0,1286.0,8005.0,116116.0,206031.0,165702.0,640.0,639.0,636.0,633.0,633.0,638.0,662.0,771.0,1973.0,4882.0,7304.0,12396.0,622.0,622.0,622.0,624.0,627.0,667.0,929.0,2927.0,15184.0,34452.0,53443.0,84849.0,708.0,683.0,690.0,697.0,809.0,1525.0,5296.0,11807.0,16924.0,20464.0,23936.0,27366.0,656.0,639.0,620.0,628.0,624.0,616.0,639.0,709.0,1323.0,4542.0,10861.0,21723.0,,,602.0,586.0,,,686.0,716.0,12570.0,11398.0
620,735.0,720.0,720.0,716.0,718.0,722.0,759.0,1042.0,11369.0,49966.0,78006.0,95673.0,1030.0,1013.0,1008.0,1003.0,1012.0,1039.0,1198.0,3226.0,50367.0,158893.0,212590.0,209693.0,860.0,837.0,837.0,839.0,839.0,864.0,924.0,1300.0,8068.0,116906.0,211077.0,170697.0,659.0,648.0,646.0,646.0,651.0,647.0,663.0,793.0,1973.0,4893.0,7309.0,12390.0,627.0,624.0,632.0,636.0,639.0,664.0,944.0,2933.0,15157.0,34273.0,53215.0,85194.0,712.0,701.0,702.0,704.0,816.0,1516.0,5285.0,11800.0,16922.0,20556.0,23914.0,27420.0,658.0,656.0,641.0,635.0,644.0,635.0,649.0,730.0,1335.0,4574.0,10890.0,21661.0,,,612.0,604.0,,,701.5,714.5,12729.5,11632.5
640,741.5,724.5,729.5,723.5,731.5,734.5,757.5,1046.5,11357.5,50110.5,78338.5,96774.5,1049.5,1020.5,1013.5,1012.5,1021.5,1039.5,1212.5,3235.5,50506.5,160437.5,216008.5,216763.5,876.5,851.5,841.5,849.5,849.5,876.5,940.5,1327.5,8116.5,116955.5,216232.5,175234.5,667.5,660.5,649.5,662.5,665.5,668.5,677.5,796.5,1992.5,4872.5,7305.5,12447.5,643.5,634.5,644.5,647.5,646.5,672.5,947.5,2936.5,15208.5,33984.5,53384.5,84933.5,716.5,706.5,705.5,714.5,824.5,1521.5,5284.5,11805.5,16782.5,20515.5,23897.5,27416.5,675.5,663.5,653.5,645.5,648.5,646.5,656.5,729.5,1348.5,4550.5,10903.5,21619.5,,,625.5,615.5,,,697.0,717.0,12747.0,11752.0
660,755.0,734.0,725.0,732.0,737.0,748.0,762.0,1060.0,11417.0,50308.0,78838.0,98425.0,1044.0,1037.0,1019.0,1022.0,1028.0,1064.0,1205.0,3278.0,50774.0,161114.0,219039.0,222964.0,881.0,858.0,860.0,854.0,850.0,880.0,939.0,1320.0,8151.0,117916.0,221467.0,179617.0,670.0,658.0,650.0,660.0,660.0,663.0,676.0,801.0,1996.0,4907.0,7331.0,12389.0,644.0,642.0,638.0,649.0,647.0,678.0,962.0,2948.0,15162.0,33874.0,52228.0,84650.0,725.0,711.0,708.0,717.0,831.0,1521.0,5250.0,11749.0,16839.0,20528.0,23936.0,27540.0,690.0,671.0,651.0,644.0,643.0,642.0,652.0,735.0,1342.0,4581.0,10863.0,21676.0,,,627.0,618.0,,,709.5,735.5,12797.5,11886.5
680,772.5,746.5,733.5,747.5,750.5,747.5,782.5,1058.5,11466.5,50337.5,79384.5,99256.5,1062.5,1042.5,1031.5,1033.5,1032.5,1073.5,1224.5,3282.5,50765.5,162870.5,222187.5,229555.5,892.5,872.5,859.5,862.5,874.5,888.5,954.5,1336.5,8215.5,119033.5,226018.5,183591.5,683.5,667.5,662.5,666.5,665.5,671.5,695.5,806.5,2008.5,4935.5,7354.5,12389.5,652.5,649.5,661.5,650.5,656.5,685.5,957.5,2951.5,15166.5,34086.5,52211.5,84824.5,746.5,728.5,715.5,721.5,836.5,1532.5,5285.5,11768.5,16795.5,20508.5,23843.5,27672.5,693.5,670.5,666.5,664.5,659.5,659.5,668.5,744.5,1360.5,4590.5,10845.5,21784.5,,,640.5,636.5,,,722.5,731.5,12761.5,11615.5
700,775.0,754.0,745.0,752.0,747.0,759.0,797.0,1073.0,11427.0,50570.0,79666.0,100827.0,1077.0,1050.0,1039.0,1034.0,1050.0,1073.0,1234.0,3296.0,50929.0,163718.0,223423.0,234349.0,896.0,878.0,873.0,873.0,874.0,891.0,955.0,1345.0,8262.0,119100.0,229753.0,185593.0,682.0,674.0,673.0,684.0,676.0,679.0,706.0,816.0,2015.0,4905.0,7353.0,12423.0,672.0,661.0,667.0,662.0,671.0,692.0,970.0,2953.0,15192.0,34065.0,51937.0,84959.0,746.0,735.0,721.0,741.0,843.0,1542.0,5280.0,11775.0,16832.0,20584.0,23887.0,27645.0,706.0,685.0,675.0,675.0,665.0,658.0,673.0,758.0,1365.0,4568.0,10829.0,21741.0,,,650.0,641.0,,,735.5,761.5,12767.5,11666.5
720,786.0,773.0,763.0,762.0,770.0,767.0,802.0,1078.0,11478.0,50598.0,80129.0,102373.0,1084.0,1055.0,1055.0,1051.0,1059.0,1089.0,1242.0,3295.0,50733.0,163866.0,226033.0,238928.0,909.0,892.0,888.0,890.0,890.0,916.0,965.0,1355.0,8223.0,119577.0,232526.0,188899.0,703.0,702.0,687.0,689.0,696.0,696.0,714.0,827.0,2038.0,4926.0,7386.0,12367.0,678.0,672.0,678.0,672.0,691.0,705.0,977.0,2970.0,15159.0,34020.0,52038.0,84903.0,762.0,737.0,749.0,748.0,843.0,1552.0,5282.0,11706.0,16830.0,20468.0,23848.0,27601.0,716.0,702.0,685.0,681.0,677.0,679.0,682.0,761.0,1363.0,4592.0,10823.0,21692.0,,,659.0,651.0,,,729.0,751.0,12820.0,11724.0
740,797.0,781.0,773.0,768.0,774.0,780.0,816.0,1090.0,11546.0,50688.0,80875.0,103259.0,1096.0,1077.0,1067.0,1071.0,1069.0,1098.0,1256.0,3311.0,51070.0,165011.0,228713.0,245344.0,928.0,893.0,905.0,890.0,898.0,927.0,984.0,1374.0,8321.0,119736.0,235952.0,191333.0,723.0,709.0,698.0,691.0,705.0,708.0,726.0,843.0,2044.0,4960.0,7419.0,12441.0,694.0,683.0,674.0,689.0,695.0,723.0,989.0,2978.0,15247.0,33932.0,52283.0,85849.0,773.0,745.0,746.0,754.0,864.0,1565.0,5283.0,11804.0,16892.0,20638.0,23921.0,27771.0,725.0,711.0,686.0,691.0,683.0,682.0,702.0,775.0,1387.0,4631.0,10902.0,21921.0,,,666.0,662.0,,,749.5,780.5,12979.5,11859.5
760,797.0,781.0,771.0,774.0,772.0,792.0,804.0,1097.0,11526.0,50829.0,81607.0,104405.0,1111.0,1074.0,1064.0,1063.0,1081.0,1106.0,1256.0,3314.0,51003.0,165978.0,229624.0,249354.0,924.0,908.0,896.0,904.0,901.0,924.0,986.0,1366.0,8344.0,119997.0,236195.0,192585.0,711.0,697.0,696.0,697.0,693.0,705.0,724.0,837.0,2042.0,4973.0,7395.0,12641.0,690.0,681.0,685.0,688.0,691.0,721.0,979.0,2984.0,15291.0,34092.0,52159.0,85992.0,762.0,739.0,755.0,766.0,863.0,1562.0,5325.0,11807.0,16872.0,20562.0,23928.0,27857.0,729.0,711.0,690.0,690.0,691.0,685.0,701.0,784.0,1387.0,4616.0,10826.0,22157.0,,,678.0,658.0,,,760.5,790.5,13002.5,11911.5
780,813.5,780.5,779.5,781.5,784.5,787.5,812.5,1120.5,11627.5,50810.5,81978.5,105617.5,1109.5,1081.5,1073.5,1073.5,1093.5,1118.5,1274.5,3328.5,51175.5,167133.5,231102.5,253290.5,935.5,909.5,903.5,906.5,910.5,939.5,1002.5,1374.5,8349.5,120908.5,237543.5,196050.5,723.5,706.5,712.5,714.5,708.5,718.5,731.5,854.5,2067.5,4977.5,7419.5,12598.5,699.5,697.5,694.5,697.5,702.5,733.5,1001.5,2999.5,15230.5,33888.5,52127.5,86691.5,775.5,761.5,756.5,770.5,875.5,1568.5,5336.5,11823.5,16814.5,20594.5,23929.5,27986.5,731.5,729.5,706.5,702.5,692.5,700.5,695.5,786.5,1406.5,4629.5,10805.5,22323.5,,,686.5,666.5,,,767.0,778.0,13054.0,12006.0
800,817.0,802.0,785.0,797.0,797.0,804.0,835.0,1133.0,11616.0,51421.0,82311.0,107248.0,1130.0,1097.0,1090.0,1085.0,1093.0,1129.0,1284.0,3359.0,51199.0,167750.0,231126.0,255221.0,942.0,915.0,921.0,913.0,931.0,948.0,1001.0,1389.0,8348.0,120687.0,238017.0,195806.0,738.0,714.0,712.0,720.0,722.0,722.0,735.0,859.0,2064.0,5001.0,7406.0,12560.0,708.0,698.0,718.0,713.0,714.0,750.0,1009.0,2986.0,15227.0,33898.0,52181.0,86978.0,783.0,777.0,774.0,774.0,879.0,1578.0,5298.0,11777.0,16796.0,20571.0,23947.0,27895.0,748.0,736.0,700.0,712.0,710.0,705.0,721.0,789.0,1392.0,4652.0,10833.0,22478.0,,,697.0,678.0,,,762.0,783.0,13078.0,12077.0
820,827.0,800.0,792.0,795.0,803.0,808.0,828.0,1135.0,11605.0,51272.0,82722.0,106894.0,1136.0,1102.0,1093.0,1077.0,1093.0,1132.0,1280.0,3351.0,51129.0,166689.0,232663.0,257702.0,958.0,933.0,931.0,919.0,924.0,953.0,1004.0,1399.0,8372.0,120967.0,239024.0,198012.0,739.0,723.0,720.0,726.0,720.0,724.0,745.0,862.0,2068.0,5028.0,7421.0,12625.0,713.0,709.0,709.0,706.0,727.0,749.0,1020.0,3019.0,15252.0,33761.0,52071.0,86625.0,786.0,773.0,771.0,784.0,896.0,1583.0,5325.0,11846.0,16905.0,20572.0,23878.0,27799.0,760.0,732.0,718.0,723.0,711.0,719.0,712.0,808.0,1406.0,4639.0,10832.0,22501.0,,,706.0,691.0,,,770.5,797.5,13140.5,12145.5
840,832.0,813.0,802.0,798.0,797.0,811.0,836.0,1129.0,11691.0,51241.0,82637.0,108618.0,1131.0,1097.0,1093.0,1087.0,1100.0,1135.0,1276.0,3361.0,51255.0,166668.0,232519.0,257391.0,964.0,928.0,919.0,925.0,927.0,949.0,1006.0,1389.0,8440.0,120592.0,236657.0,198026.0,743.0,724.0,716.0,719.0,726.0,726.0,751.0,868.0,2064.0,4986.0,7457.0,12886.0,728.0,712.0,711.0,710.0,719.0,748.0,1020.0,2997.0,15161.0,33676.0,51928.0,86684.0,790.0,785.0,771.0,790.0,883.0,1589.0,5311.0,11781.0,16845.0,20494.0,23867.0,27972.0,756.0,737.0,725.0,716.0,708.0,707.0,721.0,804.0,1426.0,4633.0,10799.0,23016.0,,,698.0,692.0,,,782.5,813.5,13174.5,12213.5
860,842.5,810.5,801.5,803.5,816.5,816.5,839.5,1146.5,11709.5,51572.5,84094.5,109470.5,1157.5,1108.5,1109.5,1092.5,1107.5,1153.5,1292.5,3348.5,51257.5,167098.5,233435.5,258901.5,965.5,941.5,925.5,937.5,940.5,960.5,1034.5,1420.5,8401.5,121010.5,237743.5,198869.5,748.5,735.5,727.5,729.5,740.5,745.5,759.5,879.5,2083.5,5033.5,7470.5,13049.5,730.5,711.5,722.5,726.5,726.5,761.5,1025.5,3021.5,15205.5,33884.5,52302.5,87655.5,810.5,787.5,782.5,793.5,901.5,1593.5,5349.5,11868.5,16907.5,20563.5,23908.5,28144.5,776.5,756.5,730.5,729.5,728.5,720.5,735.5,813.5,1431.5,4671.5,10795.5,23317.5,,,718.5,697.5,,,785.5,816.5,13280.5,12315.5
880,839.0,818.0,809.0,816.0,820.0,834.0,860.0,1143.0,11759.0,51473.0,85248.0,110952.0,1164.0,1116.0,1111.0,1103.0,1124.0,1155.0,1313.0,3369.0,51375.0,167151.0,232930.0,256096.0,970.0,944.0,938.0,946.0,944.0,965.0,1029.0,1422.0,8486.0,121086.0,237423.0,198994.0,764.0,738.0,742.0,749.0,740.0,744.0,772.0,881.0,2088.0,5037.0,7492.0,12956.0,735.0,722.0,737.0,736.0,739.0,775.0,1036.0,3034.0,15185.0,33887.0,52112.0,88004.0,810.0,791.0,791.0,794.0,904.0,1612.0,5344.0,11869.0,16905.0,20673.0,23881.0,28146.0,784.0,763.0,733.0,737.0,728.0,734.0,747.0,819.0,1451.0,4690.0,10864.0,23933.0,,,720.0,708.0,,,800.5,818.5,13287.5,12487.5
900,858.0,825.0,820.0,828.0,820.0,833.0,869.0,1160.0,11840.0,51566.0,85018.0,111924.0,1173.0,1135.0,1122.0,1113.0,1126.0,1167.0,1317.0,3418.0,51454.0,167316.0,233365.0,256152.0,984.0,954.0,946.0,948.0,947.0,977.0,1037.0,1416.0,8508.0,120779.0,236105.0,197359.0,764.0,751.0,739.0,749.0,744.0,752.0,775.0,900.0,2109.0,5047.0,7473.0,12963.0,747.0,737.0,735.0,738.0,755.0,769.0,1043.0,3049.0,15173.0,33734.0,51916.0,88464.0,820.0,796.0,805.0,809.0,920.0,1605.0,5353.0,11848.0,16848.0,20649.0,23810.0,28210.0,788.0,760.0,744.0,745.0,730.0,732.0,741.0,831.0,1449.0,4686.0,10962.0,24734.0,,,731.0,712.0,,,802.0,825.0,13409.0,12535.0
