time,pBAD/Ara_0,pBAD/Ara_1,pBAD/Ara_2,pBAD/Ara_3,pBAD/Ara_4,pBAD/Ara_5,e11x33_0,e11x33_1,e11x33_2,e11x33_3,e11x33_4,e11x33_5,pCin/OHC14_0,pCin/OHC14_1,pCin/OHC14_2,pCin/OHC14_3,pCin/OHC14_4,pCin/OHC14_5,e15x33_0,e15x33_1,e15x33_2,e15x33_3,e15x33_4,e15x33_5,pCymRC/Cuma_0,pCymRC/Cuma_1,pCymRC/Cuma_2,pCymRC/Cuma_3,pCymRC/Cuma_4,pCymRC/Cuma_5,e16x33_0,e16x33_1,e16x33_2,e16x33_3,e16x33_4,e16x33_5,pLuxB/AHL_0,pLuxB/AHL_1,pLuxB/AHL_2,pLuxB/AHL_3,pLuxB/AHL_4,pLuxB/AHL_5,e11x32STPhoRadA_0,e11x32STPhoRadA_1,e11x32STPhoRadA_2,e11x32STPhoRadA_3,e11x32STPhoRadA_4,e11x32STPhoRadA_5,pPhlF/DAPG_0,pPhlF/DAPG_1,pPhlF/DAPG_2,pPhlF/DAPG_3,pPhlF/DAPG_4,pPhlF/DAPG_5,e15x32NpuSspS2_0,e15x32NpuSspS2_1,e15x32NpuSspS2_2,e15x32NpuSspS2_3,e15x32NpuSspS2_4,e15x32NpuSspS2_5,pSalTTC/Sal_0,pSalTTC/Sal_1,pSalTTC/Sal_2,pSalTTC/Sal_3,pSalTTC/Sal_4,pSalTTC/Sal_5,e16x33NrdA2_0,e16x33NrdA2_1,e16x33NrdA2_2,e16x33NrdA2_3,e16x33NrdA2_4,e16x33NrdA2_5,pRhaB/Rha_0,pRhaB/Rha_1,pRhaB/Rha_2,pRhaB/Rha_3,pRhaB/Rha_4,pRhaB/Rha_5,Blank_Kan_1,Blank_Kan_1,negative-control-kan_1,negative-control-kan_1,Blank_Amp_1,Blank_Amp_1,negative-control-amp_1,negative-control-amp_1,positive-control-amp_1,positive-control-amp_1
560,4368.0,257571.0,257571.0,257571.0,257571.0,257571.0,3097.0,257571.0,257571.0,257571.0,232684.0,186455.0,3067.0,2872.0,2908.0,10494.0,155877.0,257330.0,3077.0,42927.0,61385.0,70795.0,63131.0,47539.0,2984.0,9898.0,28974.0,55330.0,76435.0,86391.0,3399.0,244907.0,248171.0,252467.0,257571.0,250972.0,5596.0,114153.0,210777.0,257571.0,257571.0,257571.0,2639.0,40346.0,174921.0,160134.0,152752.0,105786.0,222098.0,252665.0,257571.0,257571.0,257571.0,257571.0,2908.0,4962.0,12546.0,22984.0,28685.0,25508.0,3343.0,3244.0,3531.0,10242.0,109018.0,175820.0,3041.0,13034.0,97782.0,225508.0,218944.0,204410.0,4304.0,38776.0,96041.0,257571.0,257571.0,257571.0,,,2852.0,2851.0,,,3377.0,3329.0,56038.0,61151.0
580,4385.0,257531.0,257531.0,257531.0,257531.0,257531.0,3099.0,257531.0,257531.0,257531.0,238876.0,192052.0,3076.0,2937.0,2897.0,10509.0,154868.0,257199.0,3078.0,42946.0,62186.0,71743.0,63432.0,48293.0,3010.0,9914.0,29200.0,55623.0,76624.0,86619.0,3395.0,246580.0,249816.0,253961.0,257531.0,255021.0,5590.0,114457.0,211590.0,257531.0,257531.0,257531.0,2609.0,40226.0,178238.0,163345.0,155779.0,108457.0,225347.0,254890.0,257531.0,257531.0,257531.0,257531.0,2913.0,5026.0,12551.0,22987.0,28673.0,25706.0,3371.0,3278.0,3604.0,10303.0,109249.0,176361.0,3075.0,13138.0,97934.0,225759.0,220061.0,204890.0,4351.0,38838.0,96358.0,257531.0,257531.0,257531.0,,,2846.0,2859.0,,,3384.5,3378.5,55929.5,60966.5
600,4447.5,257541.5,257541.5,257541.5,257541.5,257541.5,3177.5,257541.5,257541.5,257541.5,243010.5,196382.5,3170.5,2974.5,2995.5,10593.5,155056.5,257366.5,3174.5,42895.5,62456.5,72426.5,63572.5,49134.5,3054.5,9967.5,29232.5,55736.5,76532.5,86407.5,3456.5,248968.5,249170.5,254336.5,257541.5,257329.5,5706.5,114262.5,210602.5,257541.5,257541.5,257541.5,2698.5,40263.5,179732.5,166096.5,158036.5,111079.5,227266.5,255711.5,257541.5,257541.5,257541.5,257541.5,2983.5,5062.5,12626.5,23243.5,28838.5,25939.5,3469.5,3328.5,3638.5,10343.5,108920.5,176102.5,3141.5,13272.5,98218.5,228048.5,221643.5,207612.5,4385.5,38739.5,95836.5,257541.5,257541.5,257541.5,,,2920.5,2878.5,,,3440.5,3412.5,56680.5,61758.5
620,4579.5,257522.5,257522.5,257522.5,257522.5,257522.5,3239.5,257522.5,257522.5,257522.5,248307.5,201429.5,3192.5,3000.5,3034.5,10602.5,155058.5,257516.5,3181.5,42959.5,62627.5,72856.5,63873.5,49796.5,3127.5,10020.5,29272.5,55979.5,76510.5,86099.5,3488.5,250233.5,249518.5,254686.5,257522.5,257522.5,5705.5,114452.5,210613.5,257522.5,257522.5,257522.5,2734.5,40369.5,182373.5,167252.5,159725.5,113205.5,229274.5,257166.5,257522.5,257522.5,257522.5,257522.5,3000.5,5082.5,12655.5,23319.5,28788.5,25766.5,3483.5,3327.5,3695.5,10357.5,109171.5,175713.5,3169.5,13222.5,98376.5,227561.5,220117.5,206456.5,4445.5,38633.5,95467.5,257522.5,257522.5,257522.5,,,2971.5,2945.5,,,3496.5,3453.5,56610.5,62032.5
640,4607.0,257508.0,257508.0,257508.0,257508.0,257508.0,3292.0,257508.0,257508.0,257508.0,253186.0,206270.0,3266.0,3043.0,3053.0,10596.0,154687.0,257508.0,3268.0,42805.0,63097.0,74116.0,64009.0,50329.0,3173.0,10049.0,29384.0,55861.0,76131.0,85895.0,3577.0,251986.0,250359.0,255101.0,257508.0,257508.0,5798.0,114012.0,210877.0,257508.0,257508.0,257508.0,2751.0,40319.0,185448.0,169431.0,161625.0,115215.0,230880.0,257149.0,257508.0,257508.0,257508.0,257508.0,3043.0,5079.0,12658.0,23305.0,28849.0,25840.0,3538.0,3427.0,3703.0,10468.0,109199.0,175420.0,3218.0,13310.0,98069.0,228328.0,221583.0,208087.0,4518.0,38574.0,95472.0,257508.0,257508.0,257508.0,,,2962.0,2981.0,,,3568.5,3504.5,56944.5,62822.5
660,4677.0,257499.0,257499.0,257499.0,257499.0,257499.0,3325.0,257499.0,257499.0,257499.0,257270.0,211346.0,3303.0,3100.0,3085.0,10623.0,154369.0,257456.0,3238.0,42912.0,63336.0,74669.0,64243.0,50648.0,3253.0,10095.0,29326.0,55861.0,76662.0,86072.0,3589.0,253562.0,251085.0,255450.0,257499.0,257499.0,5850.0,114418.0,209771.0,257499.0,257499.0,257499.0,2850.0,40293.0,186855.0,171760.0,163785.0,116417.0,232075.0,257489.0,257499.0,257499.0,257499.0,257499.0,3090.0,5128.0,12691.0,23441.0,28905.0,25873.0,3571.0,3489.0,3735.0,10469.0,108976.0,175353.0,3260.0,13248.0,98517.0,228085.0,221040.0,209181.0,4548.0,38617.0,95539.0,257499.0,257499.0,257499.0,,,3021.0,2984.0,,,3572.5,3532.5,57600.5,63385.5
680,4776.0,257492.0,257492.0,257492.0,257492.0,257492.0,3363.0,257492.0,257492.0,257492.0,257492.0,214929.0,3396.0,3155.0,3110.0,10703.0,154273.0,257492.0,3335.0,42836.0,63644.0,75150.0,64728.0,51480.0,3254.0,10145.0,29300.0,56036.0,76083.0,86367.0,3649.0,255127.0,250168.0,256029.0,257492.0,257492.0,5899.0,114227.0,209836.0,257492.0,257492.0,257492.0,2864.0,40178.0,188905.0,173423.0,164144.0,118274.0,235257.0,257492.0,257492.0,257492.0,257492.0,257492.0,3154.0,5171.0,12876.0,23513.0,29046.0,26055.0,3628.0,3506.0,3753.0,10534.0,108613.0,175678.0,3307.0,13386.0,98406.0,229059.0,221625.0,209004.0,4596.0,38545.0,95146.0,257492.0,257492.0,257492.0,,,3102.0,3072.0,,,3622.0,3620.0,57669.0,64054.0
700,4826.0,257472.0,257472.0,257472.0,257472.0,257472.0,3401.0,257472.0,257472.0,257472.0,257472.0,220254.0,3471.0,3179.0,3169.0,10817.0,154476.0,257472.0,3352.0,42812.0,62503.0,76102.0,64857.0,51619.0,3327.0,10082.0,29519.0,56072.0,76357.0,86100.0,3710.0,255755.0,251305.0,255236.0,257472.0,257472.0,5898.0,114028.0,209058.0,257472.0,257472.0,257472.0,2882.0,40078.0,189988.0,172891.0,165387.0,119752.0,235761.0,257472.0,257472.0,257472.0,257472.0,257472.0,3208.0,5231.0,12879.0,23698.0,29216.0,26017.0,3687.0,3527.0,3767.0,10513.0,108547.0,174970.0,3351.0,13398.0,98314.0,229279.0,221771.0,211010.0,4650.0,38320.0,94586.0,257472.0,257472.0,257472.0,,,3138.0,3102.0,,,3658.0,3611.0,58243.0,70449.0
720,4845.5,257462.5,257462.5,257462.5,257462.5,257462.5,3454.5,257462.5,257462.5,257462.5,257462.5,223511.5,3497.5,3273.5,3188.5,10769.5,154551.5,257462.5,3384.5,43055.5,62823.5,76702.5,64774.5,52236.5,3396.5,10185.5,29418.5,55911.5,76239.5,86091.5,3748.5,256938.5,251287.5,256441.5,257462.5,257462.5,6022.5,113649.5,208599.5,257462.5,257462.5,257462.5,2958.5,39972.5,191265.5,175135.5,166434.5,120472.5,237289.5,257462.5,257462.5,257462.5,257462.5,257462.5,3192.5,5258.5,12895.5,23832.5,29287.5,26181.5,3751.5,3539.5,3859.5,10530.5,109499.5,175145.5,3411.5,13422.5,98601.5,229651.5,222451.5,211853.5,4707.5,38382.5,94695.5,257462.5,257462.5,257462.5,,,3158.5,3169.5,,,3730.0,3668.0,58802.0,66673.0
740,4937.5,257461.5,257461.5,257461.5,257461.5,257461.5,3535.5,257461.5,257461.5,257461.5,257461.5,227937.5,3547.5,3295.5,3256.5,10887.5,155347.5,257461.5,3427.5,42890.5,62994.5,77453.5,65401.5,52738.5,3452.5,10284.5,29352.5,55845.5,76190.5,85976.5,3786.5,257269.5,251190.5,255794.5,257461.5,257461.5,6053.5,113827.5,209593.5,257461.5,257461.5,257461.5,2968.5,39990.5,192055.5,173703.5,166522.5,121580.5,240632.5,257461.5,257461.5,257461.5,257461.5,257461.5,3254.5,5316.5,12977.5,23898.5,29314.5,26232.5,3755.5,3626.5,3898.5,10651.5,109947.5,174773.5,3500.5,13380.5,98999.5,230624.5,221925.5,211238.5,4750.5,38299.5,94492.5,257461.5,257461.5,257461.5,,,3230.5,3198.5,,,3673.0,3693.0,59416.0,66546.0
760,5001.5,257431.5,257431.5,257431.5,257431.5,257431.5,3513.5,257431.5,257431.5,257431.5,257431.5,232540.5,3554.5,3312.5,3278.5,10872.5,155647.5,257431.5,3441.5,42671.5,62969.5,77862.5,65623.5,53351.5,3425.5,10187.5,29364.5,55877.5,75936.5,85512.5,3752.5,257191.5,249564.5,256007.5,257431.5,257431.5,6102.5,113444.5,208382.5,257431.5,257431.5,257431.5,2995.5,39707.5,192610.5,173293.5,167039.5,122358.5,241895.5,257431.5,257431.5,257431.5,257431.5,257431.5,3280.5,5294.5,13044.5,24028.5,29522.5,26425.5,3826.5,3643.5,3920.5,10629.5,109534.5,174894.5,3471.5,13452.5,99425.5,229139.5,220617.5,211052.5,4811.5,38357.5,94315.5,257431.5,257431.5,257431.5,,,3224.5,3166.5,,,3729.5,3710.5,59769.5,69115.5
780,5104.0,257424.0,257424.0,257424.0,257424.0,257424.0,3575.0,257424.0,257424.0,257424.0,257424.0,236230.0,3641.0,3351.0,3355.0,10901.0,155158.0,257380.0,3511.0,42685.0,62700.0,78463.0,65676.0,53504.0,3501.0,10234.0,29408.0,55921.0,76179.0,85647.0,3871.0,257423.0,250164.0,256014.0,257424.0,257424.0,6171.0,113454.0,207303.0,257424.0,257424.0,257424.0,3014.0,39565.0,193134.0,176395.0,168310.0,123917.0,243510.0,257424.0,257424.0,257424.0,257424.0,257424.0,3338.0,5353.0,13014.0,24056.0,29586.0,26398.0,3868.0,3678.0,3943.0,10597.0,109644.0,174609.0,3505.0,13491.0,98374.0,230398.0,221659.0,211382.0,4830.0,38351.0,94152.0,257424.0,257424.0,257424.0,,,3271.0,3239.0,,,3820.5,3754.5,60278.5,68641.5
800,5107.0,257407.0,257407.0,257407.0,257407.0,257407.0,3620.0,257407.0,257407.0,257407.0,257407.0,239915.0,3659.0,3359.0,3340.0,10983.0,155600.0,257357.0,3535.0,42641.0,62557.0,78673.0,66061.0,53711.0,3563.0,10326.0,29512.0,55652.0,76139.0,85436.0,3873.0,257401.0,249664.0,256860.0,257407.0,257407.0,6192.0,113196.0,207314.0,257407.0,257407.0,257407.0,3083.0,39360.0,194411.0,176416.0,168718.0,124891.0,246668.0,257407.0,257407.0,257407.0,257407.0,257407.0,3329.0,5430.0,13074.0,24248.0,29785.0,26535.0,3892.0,3711.0,4004.0,10690.0,110024.0,174221.0,3519.0,13429.0,98461.0,230357.0,222664.0,212587.0,4930.0,38231.0,93993.0,257407.0,257407.0,257407.0,,,3303.0,3258.0,,,3870.0,3772.0,60922.0,70864.0
820,5241.5,257409.5,257409.5,257409.5,257409.5,257409.5,3654.5,257409.5,257409.5,257409.5,257409.5,243650.5,3736.5,3427.5,3385.5,10963.5,154904.5,257409.5,3593.5,42603.5,62911.5,79531.5,66047.5,54489.5,3595.5,10338.5,29564.5,56088.5,76056.5,85668.5,3913.5,257409.5,249417.5,256789.5,257409.5,257409.5,6284.5,112862.5,207409.5,257409.5,257409.5,257409.5,3136.5,39414.5,194767.5,175399.5,168210.5,124716.5,248727.5,257409.5,257409.5,257409.5,257409.5,257409.5,3419.5,5448.5,13154.5,24293.5,29871.5,26547.5,3999.5,3763.5,4054.5,10726.5,110212.5,174829.5,3548.5,13520.5,98182.5,230598.5,221955.5,212308.5,4953.5,38344.5,93875.5,257409.5,257409.5,257409.5,,,3346.5,3273.5,,,3862.0,3819.0,61774.0,70772.0
840,5220.5,257388.5,257388.5,257388.5,257388.5,257388.5,3693.5,257388.5,257388.5,257388.5,257388.5,247708.5,3784.5,3446.5,3425.5,10971.5,154459.5,257388.5,3675.5,42817.5,62420.5,79843.5,66451.5,55057.5,3669.5,10383.5,29520.5,55868.5,77734.5,84976.5,3931.5,257388.5,249852.5,256935.5,257388.5,257388.5,6345.5,112838.5,205904.5,257388.5,257388.5,257388.5,3168.5,39338.5,196823.5,174338.5,169895.5,125989.5,250332.5,257388.5,257388.5,257388.5,257388.5,257388.5,3458.5,5440.5,13252.5,24569.5,30036.5,26652.5,4020.5,3812.5,4059.5,10759.5,110804.5,174714.5,3646.5,13527.5,98427.5,229678.5,221213.5,212230.5,4957.5,38300.5,93921.5,257388.5,257388.5,257388.5,,,3411.5,3370.5,,,3926.0,3861.0,67483.0,70555.0
860,5285.0,257364.0,257364.0,257364.0,257364.0,257364.0,3709.0,257364.0,257364.0,257364.0,257364.0,251408.0,3834.0,3464.0,3445.0,11013.0,154432.0,257364.0,3608.0,43008.0,62710.0,79947.0,66506.0,55272.0,3678.0,10400.0,29388.0,55585.0,76835.0,84888.0,3924.0,257364.0,249321.0,256922.0,257364.0,257364.0,6353.0,113044.0,206147.0,257364.0,257364.0,257364.0,3142.0,39083.0,196898.0,172747.0,170432.0,125910.0,252652.0,257364.0,257364.0,257364.0,257364.0,257364.0,3457.0,5784.0,13071.0,24550.0,30043.0,26610.0,4035.0,3838.0,4085.0,10782.0,109770.0,175188.0,3626.0,13501.0,98555.0,228470.0,220749.0,212065.0,5030.0,38340.0,93167.0,257364.0,257364.0,257364.0,,,3386.0,3383.0,,,3917.0,3897.0,70050.0,70829.0
880,5397.0,257353.0,257353.0,257353.0,257353.0,257353.0,3751.0,257353.0,257353.0,257353.0,257353.0,255571.0,3876.0,3489.0,3508.0,11093.0,155786.0,257353.0,3650.0,42904.0,62503.0,80650.0,66796.0,55941.0,3758.0,10448.0,29556.0,55785.0,77326.0,85197.0,4001.0,257353.0,249726.0,257274.0,257353.0,257353.0,6502.0,113337.0,205451.0,257353.0,257353.0,257353.0,3214.0,38971.0,197619.0,171497.0,169835.0,126722.0,256236.0,257353.0,257353.0,257353.0,257353.0,257353.0,3507.0,5667.0,13108.0,24617.0,30201.0,26581.0,4077.0,3857.0,4135.0,10790.0,110414.0,185126.0,3634.0,13524.0,98720.0,229421.0,221372.0,212266.0,5089.0,38315.0,92986.0,257353.0,257353.0,257353.0,,,3439.0,3354.0,,,3977.5,3945.5,63624.5,72044.5
900,5386.5,257337.5,257337.5,257337.5,257337.5,257337.5,3762.5,257337.5,257337.5,257337.5,257337.5,257326.5,3926.5,3520.5,3542.5,11052.5,154589.5,257270.5,3710.5,43028.5,62779.5,80746.5,67340.5,56117.5,3766.5,10356.5,29433.5,55679.5,77004.5,84832.5,4020.5,257337.5,249530.5,257081.5,257337.5,257337.5,6567.5,112721.5,204753.5,257337.5,257337.5,257337.5,3260.5,38913.5,198238.5,171568.5,169355.5,127899.5,255745.5,257337.5,257337.5,257337.5,257337.5,257337.5,3539.5,5917.5,13330.5,24843.5,30350.5,26654.5,4160.5,3894.5,4174.5,10844.5,110098.5,204822.5,3723.5,13566.5,98731.5,230116.5,221734.5,211861.5,5097.5,38139.5,92586.5,257337.5,257337.5,257337.5,,,3446.5,3428.5,,,3970.5,4011.5,63869.5,72501.5
920,5436.0,257334.0,257334.0,257334.0,257334.0,257334.0,3835.0,257334.0,257334.0,257334.0,257334.0,257334.0,3926.0,3570.0,3549.0,11009.0,154525.0,257334.0,3731.0,42786.0,62349.0,80895.0,67400.0,56866.0,3808.0,10413.0,29602.0,55527.0,77065.0,84440.0,4099.0,257334.0,249672.0,257334.0,257334.0,257334.0,6529.0,112932.0,204344.0,257334.0,257334.0,257334.0,3295.0,38896.0,200017.0,170703.0,168492.0,127584.0,257334.0,257334.0,257334.0,257334.0,257334.0,257334.0,3617.0,5836.0,13385.0,24991.0,30396.0,26793.0,4160.0,3902.0,4209.0,10842.0,110410.0,192237.0,3750.0,13654.0,98995.0,229455.0,220930.0,212991.0,5130.0,38101.0,92419.0,257334.0,257334.0,257334.0,,,3521.0,3460.0,,,4044.5,4012.5,64234.5,74257.5
940,5522.5,257328.5,257328.5,257328.5,257328.5,257328.5,3848.5,257328.5,257328.5,257328.5,257328.5,257328.5,4008.5,3626.5,3595.5,11075.5,153958.5,257328.5,3818.5,42756.5,62701.5,77901.5,67441.5,57076.5,3869.5,10465.5,29407.5,55478.5,76736.5,84507.5,4077.5,257328.5,249957.5,257170.5,257328.5,257328.5,6615.5,112586.5,203815.5,257328.5,257328.5,257328.5,3330.5,38923.5,200618.5,170751.5,167922.5,128978.5,257291.5,257328.5,257328.5,257328.5,257328.5,257328.5,3630.5,5905.5,13316.5,24845.5,30301.5,26914.5,4196.5,3931.5,4232.5,10818.5,109752.5,189761.5,3783.5,13683.5,98579.5,230643.5,222054.5,212925.5,5200.5,38227.5,92450.5,257328.5,257328.5,257328.5,,,3538.5,3535.5,,,4026.0,3979.0,64479.0,74676.0
960,5566.0,257310.0,257310.0,257310.0,257310.0,257310.0,3893.0,257310.0,257310.0,257310.0,257310.0,257310.0,4067.0,3616.0,3623.0,11133.0,153888.0,257310.0,3753.0,42807.0,62742.0,77815.0,67861.0,57573.0,3908.0,10429.0,29572.0,55627.0,76779.0,84766.0,4137.0,257310.0,248909.0,257291.0,257310.0,257310.0,6674.0,112812.0,203295.0,257310.0,257310.0,257310.0,3341.0,38817.0,201964.0,170133.0,167926.0,129692.0,257310.0,257310.0,257310.0,257310.0,257310.0,257310.0,3660.0,6091.0,13364.0,23786.0,30691.0,26941.0,4214.0,4002.0,4252.0,10965.0,109725.0,183120.0,3847.0,13707.0,98708.0,230483.0,221602.0,213126.0,5271.0,37984.0,91920.0,257310.0,257310.0,257310.0,,,3553.0,3555.0,,,4097.0,4054.0,66185.0,74049.0
980,5605.0,257316.0,257316.0,257316.0,257316.0,257316.0,3919.0,257316.0,257316.0,257316.0,257316.0,257316.0,4166.0,3685.0,3638.0,11163.0,154648.0,257256.0,3868.0,42596.0,62839.0,78278.0,67871.0,58443.0,3966.0,10526.0,29435.0,55347.0,76414.0,84636.0,4204.0,257316.0,248470.0,257240.0,257316.0,257316.0,6683.0,112148.0,202510.0,257316.0,257316.0,257316.0,3386.0,38868.0,202366.0,169204.0,168883.0,132193.0,257316.0,257316.0,257316.0,257316.0,257316.0,257316.0,3712.0,5995.0,13536.0,23994.0,30764.0,26903.0,4361.0,4038.0,4265.0,10959.0,109459.0,187022.0,3889.0,13704.0,98836.0,229978.0,221735.0,212395.0,5310.0,37976.0,91825.0,257316.0,257316.0,257316.0,,,3646.0,3597.0,,,4109.5,4127.5,64520.5,76687.5
1000,5666.0,257307.0,257307.0,257307.0,257307.0,257307.0,3950.0,257307.0,257307.0,257307.0,257307.0,257307.0,4173.0,3722.0,3658.0,11178.0,152885.0,257280.0,3879.0,42458.0,62479.0,78031.0,68115.0,58519.0,4047.0,10589.0,29562.0,55147.0,75969.0,84331.0,4243.0,257307.0,248357.0,257307.0,257307.0,257307.0,6715.0,112822.0,201887.0,257307.0,257307.0,257307.0,3435.0,38578.0,202414.0,168850.0,168092.0,131129.0,257307.0,257307.0,257307.0,257307.0,257307.0,257307.0,3695.0,6011.0,13477.0,23950.0,30680.0,26908.0,4355.0,4040.0,4302.0,10993.0,109859.0,202351.0,3905.0,14333.0,98964.0,229915.0,221331.0,211821.0,5315.0,37964.0,91800.0,257307.0,257307.0,257307.0,,,3674.0,3618.0,,,4148.0,4082.0,64387.0,74471.0
1020,5723.0,257285.0,257285.0,257285.0,257285.0,257285.0,4003.0,257285.0,257285.0,257285.0,257285.0,257285.0,4217.0,3742.0,3722.0,11171.0,153115.0,257203.0,3899.0,42422.0,62473.0,78171.0,68298.0,58560.0,4087.0,10540.0,29395.0,54987.0,75846.0,84117.0,4286.0,257285.0,248079.0,257285.0,257285.0,257285.0,6721.0,111912.0,200134.0,257285.0,257285.0,257285.0,3473.0,38393.0,202635.0,168076.0,167251.0,131034.0,257285.0,257285.0,257285.0,257285.0,257285.0,257285.0,3731.0,6126.0,13553.0,23993.0,30895.0,26920.0,4381.0,4106.0,4316.0,10996.0,109591.0,184492.0,3918.0,14113.0,98828.0,233046.0,222537.0,211117.0,5364.0,37726.0,91368.0,257285.0,257285.0,257285.0,,,3680.0,3633.0,,,4144.5,4103.5,67176.5,76966.5
1040,5806.0,257297.0,257297.0,257297.0,257297.0,257297.0,4013.0,257297.0,257297.0,257297.0,257297.0,257297.0,4281.0,3787.0,3757.0,11187.0,152693.0,256528.0,3941.0,42489.0,62487.0,78108.0,68324.0,58698.0,4051.0,10561.0,29409.0,55172.0,75769.0,83887.0,4319.0,257297.0,247008.0,257297.0,257297.0,257297.0,6806.0,111932.0,199968.0,257297.0,257297.0,257297.0,3500.0,38386.0,203998.0,168207.0,167840.0,130673.0,257297.0,257297.0,257297.0,257297.0,257297.0,257297.0,3790.0,6212.0,13556.0,24055.0,30910.0,27154.0,4458.0,4080.0,4344.0,10948.0,109142.0,182283.0,3996.0,14059.0,98896.0,234871.0,223408.0,210820.0,5406.0,37850.0,90773.0,257297.0,257297.0,257297.0,,,3752.0,3663.0,,,4175.0,4149.0,69082.0,76712.0
1060,5898.0,257282.0,257282.0,257282.0,257282.0,257282.0,4105.0,257282.0,257282.0,257282.0,257282.0,257282.0,4318.0,3821.0,3758.0,11182.0,151920.0,256681.0,3982.0,42127.0,62772.0,77700.0,68429.0,59023.0,4112.0,10578.0,29505.0,54941.0,75617.0,83839.0,4351.0,257282.0,247536.0,257238.0,257282.0,257282.0,6884.0,111431.0,200128.0,257058.0,257282.0,257282.0,3532.0,38234.0,204262.0,166909.0,167693.0,130787.0,257282.0,257282.0,257282.0,257282.0,257282.0,257282.0,3830.0,6109.0,13661.0,24042.0,31011.0,27174.0,4485.0,4139.0,4407.0,11028.0,108998.0,184976.0,3987.0,14264.0,99249.0,234982.0,222763.0,210103.0,5535.0,37861.0,90588.0,257282.0,257282.0,257282.0,,,3762.0,3692.0,,,4237.5,4215.5,66028.5,77511.5
1080,5893.5,257274.5,257274.5,257274.5,257274.5,257274.5,4108.5,257274.5,257274.5,257274.5,257274.5,257274.5,4382.5,3826.5,3794.5,11231.5,151790.5,256236.5,3994.5,42335.5,62240.5,78089.5,68810.5,58983.5,4177.5,10657.5,29478.5,54777.5,75457.5,83560.5,4358.5,257274.5,247502.5,257274.5,257274.5,257274.5,6965.5,111095.5,198865.5,256895.5,257274.5,257274.5,3552.5,38088.5,203944.5,166386.5,167154.5,129314.5,257274.5,257274.5,257274.5,257274.5,257274.5,257274.5,3866.5,6182.5,13702.5,23955.5,31140.5,27114.5,4511.5,4174.5,4415.5,11094.5,108669.5,187008.5,4044.5,14022.5,100828.5,234710.5,224319.5,210364.5,5555.5,37786.5,90288.5,257274.5,257274.5,257274.5,,,3806.5,3688.5,,,4283.0,4173.0,65357.0,78738.0
1100,5914.5,257252.5,257252.5,257252.5,257252.5,257252.5,4123.5,257252.5,257252.5,257252.5,257252.5,257252.5,4380.5,3847.5,3829.5,11244.5,151373.5,256087.5,4022.5,42290.5,61829.5,78084.5,68586.5,59163.5,4172.5,10594.5,29331.5,54600.5,75453.5,83140.5,4378.5,257252.5,245439.5,257237.5,257252.5,257252.5,6904.5,110444.5,197659.5,254872.5,257252.5,257252.5,3594.5,38117.5,204308.5,166867.5,167490.5,129016.5,257252.5,257252.5,257252.5,257252.5,257252.5,257252.5,3882.5,6182.5,13769.5,23960.5,31127.5,27412.5,4570.5,4180.5,4427.5,11067.5,108557.5,204161.5,4065.5,13982.5,100828.5,236003.5,224535.5,211943.5,5559.5,37536.5,89895.5,257252.5,257252.5,257252.5,,,3782.5,3710.5,,,4298.0,4192.0,70975.0,81357.0
1120,6010.5,257253.5,257253.5,257253.5,257253.5,257253.5,4146.5,257253.5,257253.5,257253.5,257253.5,257253.5,4501.5,3920.5,3885.5,11134.5,150258.5,254584.5,4072.5,42057.5,61623.5,77888.5,68776.5,58873.5,4233.5,10628.5,29311.5,54462.5,75100.5,82951.5,4451.5,257253.5,245030.5,257231.5,257253.5,257253.5,6969.5,110486.5,196851.5,254930.5,257253.5,257253.5,3684.5,38027.5,205808.5,167044.5,167354.5,128466.5,257253.5,257253.5,257253.5,257253.5,257253.5,257253.5,3894.5,6181.5,13869.5,24147.5,31087.5,27272.5,4626.5,4261.5,4438.5,10995.5,108591.5,195121.5,4082.5,14148.5,101178.5,236156.5,225037.5,212466.5,5583.5,37454.5,89424.5,257253.5,257253.5,257253.5,,,3873.5,3747.5,,,4289.0,4313.0,68600.0,80777.0
1140,6054.5,257250.5,257250.5,257250.5,257250.5,257250.5,4207.5,257250.5,257250.5,257250.5,257250.5,257250.5,4484.5,3942.5,3864.5,11215.5,150593.5,254230.5,4099.5,41951.5,61569.5,77509.5,68931.5,59348.5,4306.5,10647.5,29452.5,54399.5,74763.5,83312.5,4439.5,257250.5,245111.5,257216.5,257250.5,257250.5,7061.5,109991.5,196416.5,252849.5,257250.5,257250.5,3676.5,37814.5,204512.5,165909.5,166636.5,127888.5,257250.5,257250.5,257250.5,257250.5,257250.5,257250.5,4006.5,6224.5,14590.5,24015.5,31127.5,28053.5,4643.5,4264.5,4449.5,11096.5,108239.5,201262.5,4150.5,14122.5,101505.5,235711.5,225415.5,212401.5,5643.5,37512.5,88925.5,257250.5,257250.5,257250.5,,,3898.5,3812.5,,,4334.5,4246.5,69302.5,79272.5
