time,pBAD/Ara_0,pBAD/Ara_1,pBAD/Ara_2,pBAD/Ara_3,pBAD/Ara_4,pBAD/Ara_5,e11x33_0,e11x33_1,e11x33_2,e11x33_3,e11x33_4,e11x33_5,pCin/OHC14_0,pCin/OHC14_1,pCin/OHC14_2,pCin/OHC14_3,pCin/OHC14_4,pCin/OHC14_5,e15x33_0,e15x33_1,e15x33_2,e15x33_3,e15x33_4,e15x33_5,pCymRC/Cuma_0,pCymRC/Cuma_1,pCymRC/Cuma_2,pCymRC/Cuma_3,pCymRC/Cuma_4,pCymRC/Cuma_5,e16x33_0,e16x33_1,e16x33_2,e16x33_3,e16x33_4,e16x33_5,pLuxB/AHL_0,pLuxB/AHL_1,pLuxB/AHL_2,pLuxB/AHL_3,pLuxB/AHL_4,pLuxB/AHL_5,e11x32STPhoRadA_0,e11x32STPhoRadA_1,e11x32STPhoRadA_2,e11x32STPhoRadA_3,e11x32STPhoRadA_4,e11x32STPhoRadA_5,pPhlF/DAPG_0,pPhlF/DAPG_1,pPhlF/DAPG_2,pPhlF/DAPG_3,pPhlF/DAPG_4,pPhlF/DAPG_5,e15x32NpuSspS2_0,e15x32NpuSspS2_1,e15x32NpuSspS2_2,e15x32NpuSspS2_3,e15x32NpuSspS2_4,e15x32NpuSspS2_5,pSalTTC/Sal_0,pSalTTC/Sal_1,pSalTTC/Sal_2,pSalTTC/Sal_3,pSalTTC/Sal_4,pSalTTC/Sal_5,e16x33NrdA2_0,e16x33NrdA2_1,e16x33NrdA2_2,e16x33NrdA2_3,e16x33NrdA2_4,e16x33NrdA2_5,pRhaB/Rha_0,pRhaB/Rha_1,pRhaB/Rha_2,pRhaB/Rha_3,pRhaB/Rha_4,pRhaB/Rha_5,Blank_Kan_1,Blank_Kan_1,negative-control-kan_1,negative-control-kan_1,Blank_Amp_1,Blank_Amp_1,negative-control-amp_1,negative-control-amp_1,positive-control-amp_1,positive-control-amp_1
580,2285.5,258722.5,258722.5,258722.5,258722.5,258722.5,1614.5,166730.5,248725.5,172721.5,125076.5,100202.5,1612.5,1516.5,1525.5,5472.5,81152.5,136070.5,1613.5,22227.5,32165.5,37256.5,33012.5,25069.5,1569.5,5134.5,15138.5,28803.5,39810.5,44812.5,1757.5,129813.5,130524.5,133372.5,144175.5,133644.5,2929.5,59481.5,110724.5,152933.5,192283.5,220409.5,1365.5,20841.5,92738.5,84780.5,81320.5,56516.5,118018.5,133935.5,203629.5,258722.5,258722.5,258722.5,1512.5,2585.5,6500.5,11900.5,14873.5,13268.5,1747.5,1695.5,1856.5,5309.5,56657.5,91747.5,1608.5,6823.5,50939.5,118508.5,115152.5,107289.5,2263.5,20050.5,49931.5,164324.5,258722.5,258722.5,,,1482.5,1476.5,,,1766.5,1741.5,29118.5,31644.5
600,2307.5,258714.5,258714.5,258714.5,258714.5,258714.5,1652.5,168389.5,255946.5,179444.5,127878.5,102894.5,1635.5,1527.5,1527.5,5465.5,80962.5,136513.5,1639.5,22332.5,32327.5,37618.5,33128.5,25465.5,1591.5,5149.5,15143.5,28849.5,39754.5,44723.5,1791.5,130401.5,131090.5,134112.5,145363.5,136319.5,2964.5,59560.5,110581.5,152112.5,192062.5,220038.5,1378.5,20964.5,93662.5,86370.5,82309.5,57776.5,119085.5,133809.5,204179.5,258714.5,258714.5,258714.5,1522.5,2594.5,6494.5,11996.5,14911.5,13355.5,1769.5,1716.5,1861.5,5342.5,56761.5,91627.5,1643.5,6824.5,50872.5,118534.5,115852.5,108125.5,2274.5,20072.5,49895.5,162722.5,258714.5,258714.5,,,1508.5,1490.5,,,1778.0,1758.0,29369.0,31842.0
620,2317.5,258707.5,258707.5,258707.5,258707.5,258707.5,1657.5,170036.5,258700.5,185577.5,130366.5,105251.5,1658.5,1556.5,1558.5,5489.5,80967.5,136881.5,1659.5,22194.5,32546.5,38127.5,33206.5,25800.5,1599.5,5160.5,15137.5,28951.5,39607.5,44583.5,1807.5,131668.5,131745.5,133828.5,146083.5,138470.5,2972.5,59542.5,110074.5,151725.5,190445.5,218867.5,1404.5,20945.5,95097.5,87128.5,83553.5,58826.5,120161.5,134866.5,204822.5,258707.5,258707.5,258707.5,1553.5,2624.5,6517.5,11989.5,14947.5,13386.5,1802.5,1728.5,1885.5,5368.5,56508.5,91389.5,1652.5,6872.5,50898.5,119343.5,115853.5,108145.5,2308.5,20025.5,49706.5,161882.5,258707.5,258707.5,,,1511.5,1493.5,,,1815.0,1785.0,29390.0,32425.0
640,2395.5,258702.5,258702.5,258702.5,258702.5,258702.5,1699.5,171630.5,258702.5,191978.5,132706.5,108115.5,1691.5,1583.5,1574.5,5512.5,80915.5,136589.5,1664.5,22220.5,32728.5,38343.5,33288.5,26123.5,1627.5,5190.5,15135.5,28990.5,39628.5,44960.5,1825.5,132043.5,131052.5,134332.5,147632.5,139694.5,2971.5,59334.5,110287.5,150312.5,190309.5,218464.5,1427.5,20857.5,96920.5,88517.5,84367.5,60007.5,121238.5,136290.5,206423.5,258702.5,258702.5,258702.5,1577.5,2638.5,6567.5,12100.5,14925.5,13397.5,1842.5,1747.5,1885.5,5434.5,56553.5,91656.5,1650.5,6876.5,51048.5,119148.5,116174.5,108910.5,2336.5,20056.5,49574.5,161812.5,258702.5,258702.5,,,1531.5,1522.5,,,1809.0,1826.0,29511.0,32526.0
660,2430.0,258705.0,258705.0,258705.0,258705.0,258705.0,1719.0,174403.0,258705.0,199483.0,135765.0,110312.0,1711.0,1587.0,1600.0,5540.0,80381.0,136677.0,1693.0,22274.0,32966.0,38652.0,33406.0,26363.0,1653.0,5232.0,15191.0,28919.0,39509.0,44885.0,1866.0,133209.0,131276.0,134353.0,147821.0,141765.0,3030.0,59182.0,109605.0,148767.0,187911.0,217828.0,1467.0,20887.0,97430.0,89782.0,85177.0,60574.0,121830.0,136431.0,206126.0,258705.0,258705.0,258705.0,1605.0,2671.0,6580.0,12125.0,15021.0,13399.0,1846.0,1772.0,1933.0,5397.0,56432.0,91410.0,1697.0,6891.0,50937.0,119685.0,115890.0,109223.0,2356.0,20013.0,49609.0,161220.0,258705.0,258705.0,,,1571.0,1552.0,,,1859.0,1837.0,29790.0,32856.0
680,2457.0,258695.0,258695.0,258695.0,258695.0,258695.0,1741.0,176667.0,258695.0,206469.0,138153.0,113006.0,1763.0,1622.0,1618.0,5585.0,80800.0,137248.0,1722.0,22143.0,33148.0,39229.0,33662.0,26624.0,1711.0,5231.0,15173.0,28989.0,39456.0,44766.0,1894.0,133995.0,131804.0,134392.0,149372.0,143255.0,3059.0,59331.0,110201.0,148772.0,187918.0,217468.0,1477.0,20851.0,98527.0,89923.0,85405.0,61324.0,123341.0,137266.0,206520.0,258695.0,258695.0,258695.0,1610.0,2672.0,6617.0,12281.0,15068.0,13478.0,1878.0,1797.0,1966.0,5454.0,56703.0,91285.0,1710.0,6915.0,51403.0,119687.0,115768.0,109336.0,2411.0,20018.0,49421.0,160916.0,258695.0,258695.0,,,1593.0,1576.0,,,1872.5,1865.5,29805.5,33132.5
700,2475.5,258691.5,258691.5,258691.5,258691.5,258691.5,1798.5,178854.5,258691.5,211543.5,140121.5,115735.5,1802.5,1661.5,1663.5,5635.5,80563.5,137076.5,1740.5,22140.5,32511.5,39555.5,33662.5,26954.5,1721.5,5275.5,15348.5,29042.5,39559.5,44766.5,1917.5,134216.5,131780.5,134213.5,150404.5,145644.5,3094.5,59563.5,109655.5,148455.5,186408.5,215537.5,1494.5,20771.5,99276.5,90147.5,86212.5,62353.5,123864.5,137530.5,206104.5,258691.5,258691.5,258691.5,1629.5,2707.5,6669.5,12301.5,15093.5,13566.5,1908.5,1831.5,1984.5,5483.5,56223.5,91406.5,1734.5,6911.5,51247.5,119814.5,116118.5,110441.5,2411.5,19912.5,49112.5,159352.5,258691.5,258691.5,,,1619.5,1584.5,,,1886.5,1869.5,30269.5,36791.5
720,2513.0,258679.0,258679.0,258679.0,258679.0,258679.0,1796.0,179399.0,258679.0,218114.0,142603.0,117376.0,1803.0,1667.0,1655.0,5616.0,81007.0,136850.0,1774.0,22277.0,32685.0,39824.0,33686.0,27135.0,1725.0,5295.0,15273.0,28999.0,39571.0,44618.0,1926.0,135479.0,131932.0,134763.0,151521.0,147699.0,3125.0,59164.0,109354.0,147001.0,186453.0,215523.0,1536.0,20814.0,99624.0,91102.0,86898.0,62928.0,124808.0,138828.0,206814.0,258679.0,258679.0,258679.0,1674.0,2718.0,6691.0,12319.0,15176.0,13575.0,1914.0,1847.0,1957.0,5479.0,57172.0,90989.0,1755.0,6960.0,51080.0,120541.0,116447.0,110489.0,2417.0,19972.0,49190.0,159585.0,258679.0,258679.0,,,1621.0,1611.0,,,1914.0,1898.0,30426.0,34596.0
740,2557.0,258668.0,258668.0,258668.0,258668.0,258668.0,1806.0,180289.0,258668.0,225667.0,144739.0,120293.0,1832.0,1692.0,1666.0,5636.0,80800.0,137241.0,1771.0,22337.0,32645.0,40131.0,34038.0,27479.0,1763.0,5312.0,15250.0,28976.0,39611.0,44740.0,1948.0,135791.0,131508.0,134929.0,152022.0,148308.0,3150.0,59169.0,109613.0,146307.0,185750.0,214874.0,1530.0,20719.0,100580.0,90900.0,86951.0,63244.0,125350.0,138794.0,206457.0,258668.0,258668.0,258668.0,1677.0,2738.0,6765.0,12356.0,15174.0,13558.0,1976.0,1857.0,2032.0,5466.0,57340.0,91169.0,1766.0,6964.0,51350.0,120491.0,116733.0,110336.0,2457.0,19917.0,48954.0,159499.0,258668.0,258668.0,,,1641.0,1641.0,,,1926.0,1917.0,30862.0,34368.0
760,2600.5,258669.5,258669.5,258669.5,258669.5,258669.5,1833.5,179812.5,258669.5,230765.5,145514.5,121842.5,1865.5,1690.5,1681.5,5626.5,80896.5,137282.5,1810.5,22207.5,32797.5,40546.5,33945.5,27657.5,1781.5,5318.5,15262.5,28965.5,39550.5,44550.5,1976.5,136264.5,131362.5,134596.5,152587.5,150216.5,3186.5,59165.5,108991.5,145618.5,184800.5,212722.5,1541.5,20579.5,100594.5,90807.5,86679.5,63611.5,126404.5,138952.5,206620.5,258669.5,258669.5,258669.5,1718.5,2762.5,6696.5,12407.5,15259.5,13695.5,2007.5,1891.5,2022.5,5512.5,56883.5,90913.5,1781.5,6968.5,51445.5,120270.5,115518.5,110607.5,2481.5,19867.5,48817.5,158293.5,258669.5,258669.5,,,1654.5,1636.5,,,1940.0,1928.0,30888.0,35846.0
780,2637.0,258655.0,258655.0,258655.0,258655.0,258655.0,1844.0,180144.0,258655.0,238421.0,147502.0,124195.0,1880.0,1720.0,1711.0,5658.0,80899.0,137780.0,1812.0,22288.0,32596.0,40885.0,34302.0,27878.0,1776.0,5309.0,15312.0,29036.0,39619.0,44615.0,1984.0,136772.0,131463.0,134722.0,152628.0,152102.0,3166.0,58798.0,108170.0,145537.0,183554.0,211362.0,1561.0,20624.0,100740.0,92449.0,87820.0,64701.0,127775.0,139798.0,207489.0,258655.0,258655.0,258655.0,1719.0,2785.0,6754.0,12542.0,15304.0,13641.0,2020.0,1892.0,2046.0,5502.0,56855.0,91072.0,1811.0,6952.0,51024.0,120664.0,116109.0,110608.0,2507.0,19907.0,48960.0,158132.0,258655.0,258655.0,,,1686.0,1663.0,,,1952.5,1965.5,31314.5,35490.5
800,2648.0,258658.0,258658.0,258658.0,258658.0,258658.0,1864.0,179425.0,258658.0,244567.0,148973.0,126455.0,1936.0,1742.0,1728.0,5723.0,81258.0,136932.0,1829.0,22206.0,32551.0,40988.0,34242.0,28053.0,1838.0,5319.0,15352.0,28886.0,39557.0,44538.0,1997.0,137296.0,131864.0,135607.0,154048.0,153463.0,3221.0,59029.0,108664.0,144525.0,182105.0,211595.0,1576.0,20518.0,101287.0,92364.0,87800.0,64891.0,129116.0,140509.0,206838.0,258658.0,258658.0,258658.0,1741.0,2776.0,6758.0,12523.0,15456.0,13745.0,2016.0,1923.0,2066.0,5526.0,57320.0,90921.0,1832.0,6989.0,51382.0,121242.0,116651.0,111279.0,2540.0,19865.0,48801.0,157088.0,258658.0,258658.0,,,1724.0,1703.0,,,1970.5,1986.5,31808.5,36772.5
820,2685.5,258647.5,258647.5,258647.5,258647.5,258647.5,1902.5,179180.5,258647.5,250636.5,149618.5,128300.5,1942.5,1758.5,1766.5,5735.5,81051.5,137635.5,1851.5,22161.5,32561.5,41211.5,34419.5,28372.5,1881.5,5385.5,15295.5,28931.5,39449.5,44518.5,2020.5,137422.5,131364.5,134936.5,154162.5,154299.5,3286.5,58783.5,108848.5,143830.5,182605.5,210960.5,1607.5,20475.5,102010.5,91583.5,87924.5,64848.5,130183.5,140561.5,207737.5,258647.5,258647.5,258647.5,1758.5,2821.5,6793.5,12561.5,15387.5,13716.5,2055.5,1939.5,2059.5,5544.5,57347.5,90877.5,1869.5,6983.5,51031.5,121187.5,116417.5,110883.5,2566.5,19848.5,48658.5,156759.5,258647.5,258647.5,,,1717.5,1695.5,,,2010.5,1998.5,32202.5,36682.5
840,2711.0,258643.0,258643.0,258643.0,258643.0,258643.0,1932.0,178889.0,258643.0,257486.0,151493.0,130403.0,1981.0,1775.0,1776.0,5696.0,80992.0,137329.0,1874.0,22463.0,32532.0,41519.0,34575.0,28676.0,1893.0,5365.0,15305.0,29035.0,40412.0,44348.0,2056.0,137545.0,131466.0,136175.0,155334.0,155139.0,3289.0,59142.0,107652.0,143243.0,181840.0,209249.0,1651.0,20446.0,102777.0,90232.0,88805.0,65430.0,131711.0,140966.0,207091.0,258643.0,258643.0,258643.0,1794.0,2845.0,6851.0,12687.0,15551.0,13822.0,2071.0,1962.0,2099.0,5560.0,57733.0,91041.0,1877.0,7031.0,51220.0,120353.0,116055.0,110964.0,2587.0,19829.0,48498.0,156828.0,258643.0,258643.0,,,1758.0,1729.0,,,2018.0,2000.0,35018.0,36471.0
860,2737.0,258636.0,258636.0,258636.0,258636.0,258636.0,1923.0,178756.0,258636.0,258636.0,151931.0,132309.0,2000.0,1808.0,1777.0,5716.0,80916.0,137948.0,1901.0,22342.0,32548.0,41674.0,34772.0,28916.0,1931.0,5387.0,15338.0,28799.0,39886.0,44252.0,2061.0,137955.0,130962.0,135933.0,155404.0,156921.0,3304.0,58928.0,107640.0,142972.0,179997.0,208981.0,1652.0,20321.0,102554.0,89790.0,89438.0,65734.0,132761.0,142100.0,207473.0,258636.0,258636.0,258636.0,1823.0,2989.0,6791.0,12714.0,15591.0,13824.0,2095.0,1988.0,2116.0,5598.0,57402.0,91274.0,1882.0,7003.0,50935.0,119728.0,116152.0,111161.0,2605.0,19806.0,48437.0,158097.0,258636.0,258636.0,,,1761.0,1737.0,,,2031.5,2021.5,36119.5,36623.5
880,2774.5,258623.5,258623.5,258623.5,258623.5,258623.5,1939.5,178412.5,258623.5,258623.5,153125.5,134914.5,2014.5,1820.5,1810.5,5725.5,80903.5,137258.5,1914.5,22339.5,32628.5,41845.5,34724.5,29027.5,1917.5,5408.5,15284.5,28980.5,40070.5,44116.5,2076.5,138615.5,131543.5,135916.5,156367.5,158506.5,3325.5,58795.5,107687.5,142316.5,179902.5,208139.5,1662.5,20215.5,103115.5,89997.5,88454.5,66262.5,134754.5,142919.5,208677.5,258623.5,258623.5,258623.5,1812.5,2920.5,6807.5,12741.5,15623.5,13787.5,2131.5,1997.5,2117.5,5637.5,57186.5,96283.5,1893.5,7032.5,50969.5,119599.5,115556.5,111093.5,2633.5,19845.5,48462.5,157391.5,258623.5,258623.5,,,1801.5,1760.5,,,2041.5,2043.5,33087.5,37408.5
900,2786.5,258621.5,258621.5,258621.5,258621.5,258621.5,1977.5,178440.5,258621.5,258621.5,154262.5,137166.5,2039.5,1851.5,1830.5,5723.5,80496.5,137304.5,1941.5,22272.5,32467.5,42039.5,35106.5,29204.5,1977.5,5420.5,15301.5,28973.5,39980.5,44175.5,2079.5,138548.5,130948.5,137026.5,156570.5,159185.5,3366.5,58827.5,107121.5,140830.5,178812.5,205695.5,1685.5,20243.5,104069.5,89528.5,88630.5,66641.5,134982.5,142740.5,207008.5,258621.5,258621.5,258621.5,1850.5,3071.5,6855.5,12839.5,15731.5,13800.5,2130.5,2005.5,2171.5,5610.5,57225.5,106900.5,1925.5,7066.5,51178.5,120462.5,116411.5,111033.5,2649.5,19813.5,47972.5,157219.5,258621.5,258621.5,,,1807.5,1769.5,,,2078.0,2047.0,33063.0,37661.0
920,2832.5,258614.5,258614.5,258614.5,258614.5,258614.5,1990.5,178439.5,258614.5,258614.5,155226.5,138775.5,2081.5,1864.5,1839.5,5767.5,80491.5,137072.5,1943.5,22195.5,32490.5,42024.5,35008.5,29497.5,1978.5,5395.5,15244.5,28800.5,39819.5,44108.5,2119.5,138770.5,131162.5,136072.5,157886.5,160468.5,3392.5,58485.5,107150.5,140349.5,178243.5,205267.5,1721.5,20314.5,104387.5,89101.5,88152.5,66904.5,137188.5,143253.5,207262.5,258614.5,258614.5,258614.5,1828.5,3021.5,6941.5,12845.5,15812.5,13941.5,2170.5,2021.5,2169.5,5622.5,57219.5,100536.5,1955.5,7040.5,51310.5,120356.5,115889.5,111729.5,2668.5,19715.5,48132.5,156366.5,258614.5,258614.5,,,1804.5,1777.5,,,2064.0,2068.0,33533.0,38611.0
940,2893.5,258606.5,258606.5,258606.5,258606.5,258606.5,1989.5,178143.5,258606.5,258606.5,155666.5,140102.5,2082.5,1892.5,1849.5,5723.5,80682.5,137007.5,1959.5,22243.5,32560.5,40554.5,35183.5,29694.5,2006.5,5437.5,15290.5,28778.5,40032.5,44004.5,2124.5,138751.5,131245.5,136759.5,157850.5,162651.5,3388.5,58567.5,106422.5,139754.5,176914.5,204931.5,1707.5,20101.5,105179.5,89263.5,87844.5,67027.5,136568.5,142876.5,207038.5,258606.5,258606.5,258606.5,1887.5,3059.5,6922.5,12899.5,15752.5,13890.5,2212.5,2038.5,2184.5,5642.5,57036.5,98720.5,1960.5,7104.5,51053.5,120341.5,116268.5,111457.5,2689.5,19739.5,47952.5,155126.5,258606.5,258606.5,,,1835.5,1815.5,,,2120.5,2057.5,33613.5,38601.5
960,2884.5,258612.5,258612.5,258612.5,258612.5,258612.5,2024.5,177580.5,258612.5,258612.5,157250.5,142259.5,2128.5,1918.5,1874.5,5797.5,80318.5,136510.5,1969.5,22167.5,32536.5,40440.5,35261.5,29838.5,2057.5,5442.5,15348.5,28926.5,39785.5,43948.5,2135.5,139566.5,130728.5,136774.5,158189.5,171542.5,3455.5,58880.5,106218.5,139229.5,176331.5,204218.5,1753.5,20178.5,105655.5,88793.5,87968.5,67995.5,138102.5,143572.5,206919.5,258612.5,258612.5,258612.5,1880.5,3155.5,6964.5,12370.5,15923.5,13989.5,2235.5,2070.5,2213.5,5684.5,56906.5,95449.5,1985.5,7136.5,51421.5,120495.5,115680.5,111457.5,2719.5,19692.5,47908.5,155534.5,258612.5,258612.5,,,1864.5,1835.5,,,2136.5,2102.5,34486.5,38277.5
980,2914.0,258602.0,258602.0,258602.0,258602.0,258602.0,2048.0,177233.0,258602.0,258602.0,158147.0,144098.0,2143.0,1924.0,1882.0,5794.0,80169.0,136400.0,1999.0,22146.0,32562.0,40556.0,35326.0,30449.0,2041.0,5470.0,15252.0,28800.0,39818.0,43695.0,2174.0,138972.0,130830.0,137185.0,158547.0,173462.0,3463.0,58299.0,106440.0,138828.0,175854.0,202155.0,1761.0,20137.0,105528.0,88454.0,88154.0,68917.0,138792.0,143900.0,207362.0,258602.0,258602.0,258602.0,1926.0,3112.0,7014.0,12445.0,15866.0,13951.0,2258.0,2086.0,2214.0,5711.0,56777.0,97303.0,1998.0,7148.0,51150.0,120838.0,116161.0,111422.0,2729.0,19646.0,47733.0,155018.0,258602.0,258602.0,,,1870.0,1838.0,,,2129.0,2117.0,33386.0,39617.0
1000,2935.5,258591.5,258591.5,258591.5,258591.5,258591.5,2053.5,178062.5,258591.5,258591.5,158551.5,145259.5,2169.5,1928.5,1922.5,5792.5,79861.5,136273.5,2002.5,22197.5,32647.5,40612.5,35417.5,30398.5,2076.5,5465.5,15301.5,28695.5,39417.5,43726.5,2175.5,139445.5,130282.5,136444.5,159162.5,174513.5,3490.5,58460.5,105370.5,137954.5,174891.5,202099.5,1775.5,20074.5,106005.5,87775.5,87889.5,68237.5,139270.5,143324.5,206444.5,258591.5,258591.5,258591.5,1930.5,3102.5,7008.5,12415.5,15962.5,13941.5,2242.5,2088.5,2217.5,5701.5,56763.5,105938.5,2009.5,7385.5,51251.5,120433.5,116667.5,111321.5,2764.5,19649.5,47413.5,154409.5,258591.5,258591.5,,,1890.5,1853.5,,,2139.5,2138.5,33350.5,38532.5
1020,2977.5,258592.5,258592.5,258592.5,258592.5,258592.5,2083.5,177619.5,258592.5,258592.5,157746.5,146274.5,2190.5,1943.5,1941.5,5783.5,79575.5,136009.5,2041.5,22015.5,32489.5,40542.5,35386.5,30553.5,2087.5,5477.5,15311.5,28548.5,39451.5,43514.5,2192.5,138681.5,129687.5,136050.5,159108.5,174373.5,3546.5,58126.5,104866.5,137205.5,173916.5,200234.5,1803.5,19934.5,106402.5,87635.5,87704.5,68058.5,139367.5,143495.5,206093.5,258592.5,258592.5,258592.5,1940.5,3193.5,7019.5,12399.5,15971.5,13935.5,2273.5,2097.5,2248.5,5669.5,56684.5,96197.5,2022.5,7291.5,51505.5,122442.5,116155.5,110539.5,2804.5,19521.5,47362.5,153225.5,258592.5,258592.5,,,1913.5,1890.5,,,2161.0,2147.0,34793.0,39748.0
1040,2969.5,258584.5,258584.5,258584.5,258584.5,258584.5,2099.5,177143.5,258584.5,258584.5,159428.5,147851.5,2189.5,1962.5,1938.5,5779.5,79546.5,135074.5,2054.5,22043.5,32605.5,40717.5,35372.5,30516.5,2123.5,5474.5,15246.5,28512.5,39329.5,43637.5,2190.5,139023.5,129939.5,136992.5,160001.5,175118.5,3537.5,58156.5,104680.5,136412.5,172865.5,199571.5,1820.5,19829.5,106681.5,87415.5,87175.5,67910.5,139777.5,143788.5,205373.5,258584.5,258584.5,258584.5,1955.5,3215.5,7036.5,12355.5,16060.5,13965.5,2277.5,2109.5,2258.5,5682.5,56794.5,94800.5,2045.5,7237.5,51432.5,122450.5,117052.5,110115.5,2810.5,19592.5,47161.5,152574.5,258584.5,258584.5,,,1941.5,1904.5,,,2153.5,2139.5,35778.5,39783.5
1060,3028.0,258589.0,258589.0,258589.0,258589.0,258589.0,2114.0,176429.0,258589.0,258589.0,160173.0,149474.0,2245.0,2007.0,1958.0,5793.0,79100.0,134864.0,2050.0,22008.0,32503.0,40636.0,35733.0,30586.0,2152.0,5480.0,15223.0,28451.0,39206.0,43508.0,2233.0,138548.0,129715.0,137265.0,160256.0,173958.0,3547.0,57993.0,104363.0,135725.0,171465.0,198842.0,1843.0,19869.0,106746.0,87324.0,87306.0,68047.0,140091.0,143887.0,205345.0,258589.0,258589.0,258589.0,1986.0,3169.0,7063.0,12451.0,16011.0,14060.0,2313.0,2159.0,2274.0,5760.0,56752.0,96234.0,2085.0,7407.0,51849.0,123956.0,116835.0,109552.0,2845.0,19561.0,46890.0,152140.0,258589.0,258589.0,,,1955.0,1904.0,,,2194.5,2189.5,34164.5,40024.5
1080,3055.5,258582.5,258582.5,258582.5,258582.5,258582.5,2123.5,176581.5,258582.5,258582.5,162585.5,151826.5,2269.5,1988.5,1978.5,5783.5,79328.5,135101.5,2107.5,21938.5,32389.5,40788.5,35770.5,30599.5,2146.5,5517.5,15223.5,28421.5,39130.5,43349.5,2266.5,138350.5,129470.5,136128.5,160656.5,177288.5,3562.5,57867.5,103880.5,135130.5,171517.5,197358.5,1841.5,19728.5,106456.5,86866.5,87192.5,67270.5,142555.5,143961.5,205071.5,258582.5,258582.5,258582.5,2019.5,3213.5,7103.5,12395.5,16132.5,14065.5,2338.5,2152.5,2293.5,5702.5,56355.5,97221.5,2082.5,7284.5,52086.5,122884.5,116757.5,109713.5,2856.5,19509.5,46915.5,151587.5,258582.5,258582.5,,,1962.5,1916.5,,,2211.0,2163.0,33878.0,40693.0
1100,3084.5,258578.5,258578.5,258578.5,258578.5,258578.5,2125.5,176589.5,258578.5,258578.5,164680.5,157603.5,2285.5,2004.5,1983.5,5787.5,78732.5,134545.5,2104.5,21970.5,32058.5,40536.5,35635.5,30697.5,2188.5,5490.5,15110.5,28315.5,39033.5,43259.5,2286.5,138149.5,129186.5,136505.5,160798.5,177894.5,3594.5,57742.5,103313.5,134238.5,170022.5,196429.5,1849.5,19664.5,107012.5,86723.5,87158.5,67255.5,142976.5,143904.5,204177.5,258578.5,258578.5,258578.5,2033.5,3229.5,7123.5,12479.5,16074.5,14176.5,2371.5,2184.5,2293.5,5705.5,56345.5,106571.5,2102.5,7286.5,52523.5,123373.5,117767.5,110669.5,2880.5,19453.5,46752.5,150769.5,258578.5,258578.5,,,1969.5,1933.5,,,2216.0,2181.0,36631.0,41976.0
1120,3121.0,258570.0,258570.0,258570.0,258570.0,258570.0,2173.0,176401.0,258570.0,258570.0,166127.0,156814.0,2307.0,2021.0,2000.0,5792.0,78601.0,133955.0,2093.0,21871.0,32028.0,40405.0,35782.0,30743.0,2194.0,5483.0,15149.0,28192.0,38792.0,43038.0,2279.0,138168.0,128844.0,136479.0,161414.0,178775.0,3590.0,57356.0,102703.0,133666.0,169611.0,196020.0,1870.0,19651.0,107700.0,87024.0,87151.0,66787.0,142407.0,144044.0,204127.0,258570.0,258570.0,258570.0,2018.0,3194.0,7220.0,12469.0,16166.0,14157.0,2374.0,2192.0,2289.0,5713.0,56200.0,101666.0,2105.0,7389.0,52756.0,123628.0,117728.0,110902.0,2891.0,19564.0,46442.0,150621.0,258570.0,258570.0,,,1991.0,1942.0,,,2237.5,2213.5,35521.5,41735.5
1140,3145.5,258575.5,258575.5,258575.5,258575.5,258575.5,2178.5,176795.5,258575.5,258575.5,168424.5,160813.5,2337.5,2046.5,2023.5,5825.5,78380.5,133606.5,2144.5,21818.5,32069.5,40384.5,35669.5,30705.5,2221.5,5514.5,15210.5,28142.5,38814.5,42999.5,2280.5,137140.5,128195.5,136501.5,161153.5,177276.5,3634.5,57202.5,102759.5,132952.5,168842.5,195207.5,1911.5,19550.5,107083.5,86644.5,86705.5,66686.5,143436.5,144447.5,203603.5,258575.5,258575.5,258575.5,2051.5,3239.5,7520.5,12449.5,16227.5,14528.5,2399.5,2201.5,2312.5,5730.5,55959.5,104864.5,2142.5,7301.5,52519.5,123698.5,117708.5,111409.5,2927.5,19360.5,46254.5,150480.5,258575.5,258575.5,,,2017.5,1952.5,,,2214.0,2187.0,35975.0,41039.0
1160,3173.0,258569.0,258569.0,258569.0,258569.0,258569.0,2207.0,175299.0,258569.0,258569.0,169919.0,160065.0,2376.0,2049.0,2021.0,5824.0,78027.0,133073.0,2138.0,21757.0,31952.0,40414.0,35581.0,30714.0,2246.0,5533.0,15117.0,28174.0,38715.0,42852.0,2316.0,137409.0,128158.0,136546.0,160544.0,179166.0,3652.0,57270.0,101773.0,132231.0,167623.0,193625.0,1900.0,19521.0,107050.0,86220.0,86616.0,66311.0,142844.0,143960.0,203050.0,258569.0,258569.0,258569.0,2076.0,3306.0,8470.0,12434.0,16108.0,14678.0,2425.0,2201.0,2336.0,5719.0,55805.0,106152.0,2144.0,7309.0,52459.0,123578.0,117740.0,111671.0,2937.0,19228.0,46178.0,149265.0,258569.0,258569.0,,,2014.0,1970.0,,,2259.5,2257.5,35711.5,40825.5
