time,pBAD/Ara_0,pBAD/Ara_1,pBAD/Ara_2,pBAD/Ara_3,pBAD/Ara_4,pBAD/Ara_5,pBAD/Ara_6,pBAD/Ara_7,pBAD/Ara_8,pBAD/Ara_9,pBAD/Ara_10,pBAD/Ara_11,pCin/OHC14_0,pCin/OHC14_1,pCin/OHC14_2,pCin/OHC14_3,pCin/OHC14_4,pCin/OHC14_5,pCin/OHC14_6,pCin/OHC14_7,pCin/OHC14_8,pCin/OHC14_9,pCin/OHC14_10,pCin/OHC14_11,pCymRC/Cuma_0,pCymRC/Cuma_1,pCymRC/Cuma_2,pCymRC/Cuma_3,pCymRC/Cuma_4,pCymRC/Cuma_5,pCymRC/Cuma_6,pCymRC/Cuma_7,pCymRC/Cuma_8,pCymRC/Cuma_9,pCymRC/Cuma_10,pCymRC/Cuma_11,pLuxB/AHL_0,pLuxB/AHL_1,pLuxB/AHL_2,pLuxB/AHL_3,pLuxB/AHL_4,pLuxB/AHL_5,pLuxB/AHL_6,pLuxB/AHL_7,pLuxB/AHL_8,pLuxB/AHL_9,pLuxB/AHL_10,pLuxB/AHL_11,pPhlF/DAPG_0,pPhlF/DAPG_1,pPhlF/DAPG_2,pPhlF/DAPG_3,pPhlF/DAPG_4,pPhlF/DAPG_5,pPhlF/DAPG_6,pPhlF/DAPG_7,pPhlF/DAPG_8,pPhlF/DAPG_9,pPhlF/DAPG_10,pPhlF/DAPG_11,pSalTTC/Sal_0,pSalTTC/Sal_1,pSalTTC/Sal_2,pSalTTC/Sal_3,pSalTTC/Sal_4,pSalTTC/Sal_5,pSalTTC/Sal_6,pSalTTC/Sal_7,pSalTTC/Sal_8,pSalTTC/Sal_9,pSalTTC/Sal_10,pSalTTC/Sal_11,pRhaB/Rha_0,pRhaB/Rha_1,pRhaB/Rha_2,pRhaB/Rha_3,pRhaB/Rha_4,pRhaB/Rha_5,pRhaB/Rha_6,pRhaB/Rha_7,pRhaB/Rha_8,pRhaB/Rha_9,pRhaB/Rha_10,pRhaB/Rha_11,Blank_Kan_0,Blank_Kan_0,negative-control-kan_0,negative-control-kan_0,Blank_Amp_0,Blank_Amp_0,negative-control-amp_0,negative-control-amp_0,positive-control-amp_0,positive-control-amp_0
540,998.5,7767.5,1216.5,31161.5,1844.5,74661.5,10856.5,130798.5,166863.5,182448.5,175460.5,182329.5,691.5,2186.5,13571.5,10192.5,23852.5,23386.5,23509.5,33703.5,38153.5,42390.5,33914.5,17199.5,666.5,629.5,883.5,2445.5,6469.5,12571.5,14113.5,18637.5,21931.5,22513.5,22894.5,109.5,1446.5,1169.5,1142.5,1296.5,2115.5,7121.5,24277.5,49422.5,79117.5,100625.5,117432.5,131320.5,28635.5,23991.5,19533.5,18991.5,19814.5,17241.5,21256.5,18345.5,16917.5,20246.5,17272.5,16015.5,758.5,37798.5,52918.5,66777.5,79671.5,90603.5,104627.5,115813.5,53466.5,10177.5,463.5,-161.5,993.5,5830.5,7921.5,11746.5,18402.5,30302.5,51280.5,94050.5,134315.5,153230.5,157660.5,163980.5,,,594.5,571.5,,,719.0,692.0,20238.0,12390.0
560,1022.0,7832.0,1246.0,31424.0,1877.0,75250.0,10946.0,135229.0,173741.0,190540.0,187374.0,194572.0,703.0,2195.0,13567.0,10210.0,23885.0,23492.0,23449.0,33593.0,38091.0,42133.0,34186.0,17482.0,673.0,638.0,905.0,2458.0,6493.0,12583.0,14149.0,18595.0,22071.0,22649.0,23228.0,113.0,1452.0,1187.0,1161.0,1318.0,2129.0,7144.0,24302.0,49213.0,79039.0,101217.0,119200.0,133366.0,28893.0,24307.0,19934.0,19180.0,19996.0,17311.0,21317.0,18440.0,17018.0,20367.0,17263.0,16198.0,777.0,37910.0,53352.0,67129.0,80578.0,91766.0,106686.0,120157.0,60624.0,11473.0,589.0,-164.0,1016.0,5816.0,7894.0,11708.0,18290.0,30333.0,51350.0,93950.0,134704.0,157347.0,163019.0,170069.0,,,611.0,577.0,,,734.0,703.0,21073.0,12670.0
580,1051.0,7859.0,1255.0,31464.0,1907.0,77172.0,11029.0,137285.0,178037.0,198364.0,197646.0,204480.0,724.0,2227.0,13633.0,10202.0,23908.0,23575.0,23577.0,33675.0,38086.0,42233.0,34475.0,17958.0,702.0,664.0,909.0,2459.0,6526.0,12605.0,14108.0,18660.0,22130.0,22760.0,23644.0,113.0,1477.0,1193.0,1174.0,1333.0,2146.0,7160.0,24219.0,49381.0,79293.0,101236.0,120443.0,134957.0,29207.0,24622.0,20033.0,19420.0,20208.0,17530.0,21595.0,18822.0,17272.0,20579.0,17465.0,16313.0,792.0,37753.0,52991.0,66863.0,81011.0,93186.0,108291.0,124498.0,67795.0,13036.0,734.0,-160.0,1028.0,5820.0,7899.0,11718.0,18300.0,30324.0,51523.0,94811.0,136430.0,161479.0,168603.0,176375.0,,,622.0,592.0,,,749.5,724.5,22142.5,12945.5
600,1060.5,7921.5,1277.5,31691.5,1922.5,78536.5,11039.5,140015.5,182158.5,205498.5,207143.5,214219.5,745.5,2218.5,13630.5,10229.5,23944.5,23472.5,23629.5,33721.5,38300.5,42248.5,34848.5,18168.5,711.5,680.5,929.5,2477.5,6558.5,12638.5,14237.5,18742.5,22337.5,22879.5,23800.5,111.5,1513.5,1213.5,1186.5,1350.5,2157.5,7190.5,24438.5,49283.5,79472.5,101562.5,120669.5,136734.5,29470.5,24705.5,20243.5,19556.5,20519.5,17784.5,21944.5,18956.5,17450.5,20729.5,17629.5,16496.5,825.5,37542.5,53166.5,66826.5,80935.5,93918.5,110094.5,127027.5,75137.5,14887.5,929.5,-163.5,1051.5,5821.5,7934.5,11737.5,18313.5,30212.5,51423.5,94987.5,137242.5,163617.5,172965.5,182061.5,,,638.5,612.5,,,765.0,735.0,22995.0,13292.0
620,1083.5,7940.5,1281.5,31904.5,1912.5,80356.5,11129.5,141316.5,185232.5,212386.5,216652.5,224312.5,761.5,2225.5,13704.5,10297.5,24098.5,23702.5,23721.5,33905.5,38457.5,42173.5,34747.5,18357.5,720.5,683.5,935.5,2515.5,6612.5,12656.5,14227.5,18813.5,22493.5,23043.5,24093.5,118.5,1530.5,1224.5,1207.5,1353.5,2180.5,7208.5,24408.5,49478.5,79304.5,101556.5,120492.5,136810.5,29883.5,25030.5,20461.5,19858.5,20692.5,18061.5,22174.5,19319.5,17643.5,20923.5,17907.5,16665.5,825.5,37566.5,53196.5,66541.5,81185.5,94130.5,109894.5,131024.5,85275.5,16806.5,1150.5,-164.5,1074.5,5879.5,7934.5,11719.5,18352.5,30248.5,51220.5,95975.5,137965.5,165288.5,175955.5,187458.5,,,653.5,618.5,,,787.0,758.0,24595.0,13409.0
640,1097.0,8063.0,1304.0,32146.0,1957.0,81173.0,11259.0,143508.0,187942.0,220101.0,227482.0,234766.0,769.0,2259.0,13771.0,10270.0,24079.0,23786.0,23760.0,34044.0,38769.0,42383.0,34848.0,18764.0,735.0,702.0,953.0,2524.0,6610.0,12714.0,14286.0,18856.0,22617.0,22972.0,24260.0,117.0,1534.0,1231.0,1226.0,1363.0,2196.0,7256.0,24462.0,49460.0,79520.0,102071.0,121143.0,137711.0,30114.0,25254.0,20826.0,20049.0,20999.0,18315.0,22383.0,19438.0,17799.0,21200.0,18063.0,16841.0,836.0,37846.0,53128.0,67072.0,81617.0,94727.0,110822.0,132674.0,95521.0,19162.0,1407.0,-168.0,1088.0,5871.0,7923.0,11793.0,18430.0,30295.0,51295.0,96456.0,138992.0,168081.0,178337.0,191273.0,,,664.0,627.0,,,799.0,767.0,25422.0,13516.0
660,1120.0,8106.0,1324.0,32331.0,1958.0,84427.0,11306.0,145152.0,190831.0,225128.0,233935.0,241741.0,791.0,2281.0,13782.0,10309.0,24185.0,23696.0,23900.0,34244.0,38725.0,42386.0,34829.0,18853.0,761.0,721.0,976.0,2524.0,6643.0,12698.0,14298.0,18913.0,22570.0,23100.0,24439.0,130.0,1554.0,1250.0,1235.0,1369.0,2205.0,7272.0,24547.0,49545.0,79658.0,101784.0,121313.0,137666.0,30474.0,25740.0,21061.0,20386.0,21325.0,18476.0,22569.0,19656.0,18020.0,21442.0,18297.0,17078.0,876.0,37841.0,53151.0,66953.0,81812.0,94942.0,111725.0,136960.0,105809.0,21608.0,1716.0,-169.0,1101.0,5874.0,7957.0,11747.0,18426.0,30332.0,51220.0,96287.0,139230.0,171008.0,180067.0,193804.0,,,684.0,644.0,,,810.0,775.0,27731.0,13586.0
680,1135.5,8178.5,1330.5,32452.5,1979.5,85310.5,11403.5,146334.5,195040.5,230430.5,242808.5,249624.5,809.5,2295.5,13818.5,10369.5,24289.5,23789.5,23892.5,34156.5,38876.5,42394.5,35292.5,19218.5,771.5,727.5,977.5,2558.5,6716.5,12778.5,14376.5,18984.5,22525.5,23303.5,24636.5,137.5,1577.5,1273.5,1245.5,1403.5,2224.5,7274.5,24597.5,49686.5,79805.5,102279.5,121758.5,137432.5,30873.5,26000.5,21376.5,20644.5,21492.5,18830.5,22904.5,19955.5,18276.5,21496.5,18375.5,17187.5,879.5,37894.5,53585.5,67370.5,81916.5,95642.5,111713.5,138374.5,115527.5,24047.5,2051.5,-168.5,1119.5,5920.5,8050.5,11903.5,18432.5,30377.5,51473.5,96553.5,138964.5,170897.5,180431.5,195659.5,,,694.5,656.5,,,835.0,787.0,28981.0,13645.0
700,1162.5,8208.5,1357.5,32653.5,1993.5,87243.5,11455.5,147433.5,192062.5,233179.5,247662.5,256224.5,827.5,2296.5,13843.5,10383.5,24266.5,23873.5,23956.5,34322.5,38945.5,42523.5,35343.5,19407.5,797.5,740.5,1004.5,2568.5,6734.5,12867.5,14436.5,18967.5,22639.5,23393.5,24688.5,157.5,1584.5,1282.5,1266.5,1412.5,2221.5,7297.5,24624.5,49856.5,79473.5,102639.5,122131.5,138585.5,31228.5,26159.5,21603.5,20957.5,21969.5,19018.5,23202.5,20208.5,18569.5,21836.5,18616.5,17417.5,894.5,37772.5,53346.5,67277.5,82159.5,95902.5,112694.5,139939.5,126245.5,26776.5,2445.5,-169.5,1136.5,5887.5,7941.5,11821.5,18386.5,30581.5,51855.5,97264.5,140418.5,176862.5,183489.5,198062.5,,,708.5,674.5,,,831.0,802.0,29305.0,13802.0
720,1195.5,8271.5,1366.5,32814.5,2006.5,88633.5,11525.5,148489.5,192520.5,234932.5,253578.5,259271.5,847.5,2315.5,13860.5,10463.5,24264.5,23939.5,23906.5,34237.5,38974.5,42598.5,35277.5,19669.5,813.5,749.5,1003.5,2603.5,6762.5,12943.5,14457.5,19012.5,22776.5,23526.5,24797.5,174.5,1610.5,1307.5,1284.5,1446.5,2245.5,7358.5,24760.5,49911.5,79667.5,102223.5,122281.5,139107.5,31505.5,26419.5,21875.5,21317.5,22183.5,19335.5,23385.5,20469.5,18740.5,22056.5,18792.5,17661.5,928.5,37820.5,53264.5,67331.5,82390.5,96168.5,112883.5,139409.5,136255.5,30260.5,2909.5,-163.5,1170.5,5894.5,8020.5,11829.5,18475.5,30445.5,51713.5,96887.5,140545.5,178392.5,186120.5,199180.5,,,723.5,690.5,,,855.0,829.0,28910.0,13896.0
740,1190.5,8322.5,1369.5,32875.5,2013.5,90668.5,11585.5,149926.5,195359.5,237453.5,259185.5,259265.5,862.5,2336.5,13900.5,10460.5,24444.5,24037.5,24058.5,34320.5,38996.5,42611.5,35409.5,19838.5,833.5,768.5,1028.5,2613.5,6779.5,12894.5,14519.5,19096.5,22780.5,23599.5,24941.5,191.5,1616.5,1315.5,1295.5,1449.5,2264.5,7364.5,24750.5,49776.5,79665.5,102286.5,122638.5,139293.5,32115.5,26925.5,22269.5,21546.5,22256.5,19457.5,23705.5,20713.5,18861.5,22073.5,18950.5,17749.5,940.5,38174.5,53671.5,67628.5,82487.5,96423.5,112962.5,140085.5,145124.5,34159.5,3404.5,-165.5,1176.5,5975.5,8017.5,11861.5,18511.5,30474.5,51806.5,97006.5,140373.5,180764.5,187985.5,199341.5,,,732.5,702.5,,,877.0,835.0,27507.0,13971.0
760,1226.5,8341.5,1416.5,33027.5,2035.5,94748.5,11635.5,151243.5,201248.5,241071.5,259262.5,259262.5,881.5,2345.5,13957.5,10516.5,24408.5,24006.5,24137.5,34400.5,39153.5,42889.5,35517.5,20267.5,838.5,787.5,1047.5,2621.5,6829.5,12983.5,14536.5,19082.5,22838.5,23682.5,25022.5,220.5,1642.5,1333.5,1297.5,1483.5,2298.5,7398.5,24875.5,50002.5,80238.5,102477.5,123088.5,139892.5,32416.5,27066.5,22432.5,21798.5,22595.5,19747.5,23785.5,21024.5,19166.5,22476.5,19194.5,17985.5,955.5,37895.5,53718.5,67779.5,82340.5,96904.5,113794.5,140023.5,154942.5,38538.5,3988.5,-164.5,1197.5,5948.5,8037.5,11905.5,18628.5,30541.5,52084.5,97630.5,141067.5,182151.5,191166.5,203022.5,,,752.5,718.5,,,879.0,845.0,29943.0,13968.0
780,1235.0,8379.0,1405.0,33035.0,2062.0,97007.0,11672.0,152733.0,201059.0,242291.0,259258.0,259258.0,889.0,2344.0,13903.0,10478.0,24459.0,24125.0,24045.0,34510.0,39265.0,42936.0,36016.0,20385.0,864.0,800.0,1053.0,2658.0,6830.0,12981.0,14493.0,19235.0,22903.0,23684.0,25086.0,251.0,1655.0,1328.0,1322.0,1477.0,2311.0,7395.0,24807.0,50278.0,80111.0,102628.0,122484.0,139905.0,32522.0,27056.0,22677.0,22026.0,22842.0,19940.0,24174.0,21247.0,19396.0,22649.0,19422.0,18057.0,962.0,37765.0,53550.0,68176.0,82954.0,97250.0,114667.0,141785.0,163995.0,43081.0,4718.0,-162.0,1208.0,5939.0,8008.0,11956.0,18592.0,30464.0,52460.0,97355.0,141466.0,184271.0,195255.0,205206.0,,,760.0,750.0,,,901.0,867.0,30526.0,14044.0
800,1263.0,8404.0,1423.0,33072.0,2078.0,102465.0,11662.0,153092.0,201680.0,243622.0,259255.0,259255.0,910.0,2370.0,13880.0,10495.0,24520.0,24139.0,24143.0,34475.0,39178.0,42773.0,35836.0,20829.0,866.0,806.0,1061.0,2663.0,6864.0,13046.0,14602.0,19145.0,23012.0,23665.0,25035.0,290.0,1661.0,1352.0,1334.0,1483.0,2315.0,7450.0,24911.0,50280.0,80027.0,102276.0,122515.0,139212.0,32999.0,27546.0,22794.0,22124.0,23074.0,20167.0,24330.0,21435.0,19582.0,22870.0,19544.0,18393.0,1002.0,37742.0,53572.0,68181.0,82919.0,97175.0,114405.0,141572.0,170506.0,47663.0,5521.0,-153.0,1237.0,5971.0,8077.0,11903.0,18677.0,30547.0,52370.0,97446.0,142345.0,184899.0,198569.0,209130.0,,,790.0,753.0,,,902.5,888.5,32253.5,14209.5
820,1288.0,8432.0,1451.0,33071.0,2090.0,108479.0,11734.0,154324.0,201999.0,245598.0,259250.0,259250.0,935.0,2388.0,13927.0,10550.0,24572.0,24175.0,24221.0,34598.0,39335.0,43010.0,36039.0,21018.0,888.0,823.0,1080.0,2670.0,6913.0,13076.0,14642.0,19226.0,23044.0,23713.0,25311.0,351.0,1688.0,1373.0,1350.0,1505.0,2330.0,7483.0,24952.0,50395.0,80154.0,102567.0,122639.0,139911.0,33296.0,27884.0,23117.0,22484.0,23295.0,20469.0,24597.0,21615.0,19736.0,22929.0,19678.0,18553.0,1003.0,37880.0,53465.0,68615.0,82637.0,97191.0,114724.0,141498.0,176370.0,52089.0,6427.0,-145.0,1241.0,5987.0,8057.0,11916.0,18664.0,30506.0,52345.0,96948.0,142047.0,185376.0,202635.0,211536.0,,,784.0,753.0,,,923.5,898.5,31725.5,14318.5
840,1309.5,8421.5,1453.5,33032.5,2111.5,113151.5,11793.5,155254.5,205752.5,246902.5,259247.5,259247.5,959.5,2388.5,13908.5,10502.5,24559.5,24294.5,24223.5,34447.5,39254.5,42908.5,35779.5,21269.5,907.5,840.5,1094.5,2689.5,6908.5,13033.5,14673.5,19303.5,23110.5,23815.5,25482.5,420.5,1699.5,1376.5,1366.5,1510.5,2350.5,7469.5,25107.5,50454.5,80216.5,102538.5,123192.5,140022.5,33670.5,27942.5,23282.5,22529.5,23505.5,20671.5,24738.5,21906.5,20019.5,23336.5,19961.5,18831.5,1016.5,37634.5,53592.5,68009.5,82658.5,97200.5,115310.5,142752.5,182446.5,57536.5,7596.5,-135.5,1262.5,5969.5,8035.5,11898.5,18592.5,30590.5,52430.5,97196.5,142520.5,186432.5,206560.5,216678.5,,,814.5,771.5,,,946.5,904.5,31625.5,14362.5
860,1321.5,8470.5,1464.5,33220.5,2123.5,117227.5,11815.5,155448.5,204039.5,247890.5,259246.5,259246.5,965.5,2419.5,13930.5,10585.5,24544.5,24188.5,24282.5,34575.5,39480.5,43085.5,35923.5,21420.5,931.5,862.5,1113.5,2710.5,6907.5,13148.5,14685.5,19336.5,23134.5,23678.5,25546.5,521.5,1736.5,1403.5,1375.5,1539.5,2358.5,7489.5,24988.5,50376.5,80500.5,102412.5,122977.5,139496.5,33856.5,28173.5,23552.5,22854.5,23826.5,20835.5,25025.5,22153.5,20282.5,23434.5,20206.5,19054.5,1031.5,37876.5,53468.5,67991.5,82757.5,97312.5,115422.5,143392.5,188335.5,63202.5,8979.5,-109.5,1281.5,5969.5,8071.5,11900.5,18615.5,30602.5,52708.5,97394.5,144219.5,187914.5,210101.5,219610.5,,,836.5,798.5,,,946.0,925.0,32505.0,14447.0
880,1348.0,8483.0,1484.0,33387.0,2139.0,118947.0,11886.0,156129.0,208671.0,250072.0,259240.0,259240.0,980.0,2414.0,13915.0,10568.0,24581.0,24290.0,24184.0,34778.0,39437.0,43105.0,35898.0,21504.0,955.0,864.0,1114.0,2720.0,6981.0,13114.0,14709.0,19424.0,23157.0,23745.0,25749.0,634.0,1757.0,1399.0,1391.0,1542.0,2383.0,7517.0,24959.0,50636.0,80471.0,102553.0,122853.0,139361.0,34280.0,28511.0,23713.0,23024.0,23907.0,21056.0,25297.0,22251.0,20456.0,23706.0,20368.0,19188.0,1052.0,37680.0,53265.0,68419.0,83349.0,97412.0,116287.0,143528.0,193651.0,68521.0,10461.0,-78.0,1291.0,5997.0,8075.0,11899.0,18635.0,30707.0,52940.0,97412.0,144724.0,188738.0,213161.0,223760.0,,,841.0,808.0,,,979.0,934.0,31547.0,14545.0
900,1358.5,8501.5,1511.5,33233.5,2159.5,126136.5,11869.5,156275.5,207338.5,250631.5,259239.5,259239.5,1008.5,2455.5,13995.5,10601.5,24703.5,24435.5,24371.5,34780.5,39418.5,43021.5,36004.5,21786.5,984.5,887.5,1140.5,2735.5,6967.5,13127.5,14806.5,19453.5,23187.5,23814.5,25746.5,802.5,1754.5,1427.5,1415.5,1564.5,2406.5,7562.5,25104.5,50580.5,80604.5,102471.5,122766.5,138687.5,34560.5,28587.5,23990.5,23268.5,24152.5,21214.5,25413.5,22558.5,20767.5,23878.5,20545.5,19449.5,1083.5,37711.5,53587.5,67890.5,82749.5,97627.5,115719.5,144099.5,196864.5,74521.5,12246.5,-30.5,1318.5,6008.5,8076.5,11915.5,18668.5,30525.5,52774.5,97722.5,144590.5,189714.5,215550.5,226631.5,,,856.5,828.5,,,982.0,941.0,34353.0,14742.0
920,1389.0,8540.0,1512.0,33163.0,2153.0,125601.0,11931.0,156630.0,206836.0,252497.0,259227.0,259227.0,1020.0,2437.0,13982.0,10598.0,24695.0,24381.0,24259.0,34728.0,39685.0,43255.0,36074.0,21850.0,970.0,881.0,1143.0,2758.0,6978.0,13166.0,14821.0,19442.0,23264.0,23766.0,25721.0,998.0,1769.0,1426.0,1413.0,1586.0,2406.0,7569.0,25195.0,50655.0,80541.0,102437.0,122782.0,138656.0,35032.0,28925.0,24282.0,23574.0,24428.0,21622.0,25678.0,22757.0,20939.0,24089.0,20776.0,19692.0,1091.0,37796.0,53752.0,68045.0,82744.0,98094.0,116454.0,144023.0,199495.0,80458.0,14204.0,20.0,1325.0,6044.0,8077.0,11943.0,18813.0,30654.0,52629.0,97549.0,144602.0,190614.0,218256.0,229817.0,,,859.0,832.0,,,989.0,957.0,34659.0,14812.0
940,1409.0,8579.0,1536.0,33312.0,2204.0,128976.0,11980.0,156728.0,208948.0,252412.0,259231.0,259231.0,1044.0,2449.0,13924.0,10612.0,24689.0,24295.0,24386.0,34677.0,39534.0,43064.0,36137.0,21861.0,1000.0,896.0,1157.0,2777.0,7017.0,13151.0,14785.0,19454.0,23223.0,23755.0,25723.0,1261.0,1795.0,1448.0,1433.0,1581.0,2436.0,7576.0,25121.0,50563.0,80793.0,102310.0,123046.0,139102.0,35223.0,28963.0,24370.0,23650.0,24611.0,21679.0,25809.0,22998.0,21081.0,24226.0,20927.0,19933.0,1099.0,37748.0,53526.0,67714.0,82794.0,97740.0,116011.0,148837.0,202834.0,86674.0,16124.0,100.0,1358.0,6021.0,8065.0,11939.0,18641.0,30464.0,52564.0,97664.0,143689.0,190394.0,222656.0,234433.0,,,886.0,853.0,,,1009.5,954.5,35255.5,14873.5
960,1444.0,8571.0,1549.0,33356.0,2194.0,128724.0,11965.0,156520.0,208918.0,253287.0,259226.0,259226.0,1053.0,2488.0,13956.0,10633.0,24719.0,24307.0,24317.0,34700.0,39434.0,43115.0,35948.0,22140.0,1011.0,921.0,1176.0,2774.0,7045.0,13201.0,14834.0,19576.0,23236.0,23881.0,25704.0,1582.0,1811.0,1466.0,1445.0,1599.0,2430.0,7589.0,25131.0,50677.0,80907.0,102327.0,123129.0,138676.0,35609.0,29380.0,24674.0,23948.0,24860.0,21949.0,26120.0,23328.0,21340.0,24578.0,21083.0,20042.0,1123.0,38411.0,53518.0,68099.0,82978.0,97962.0,116705.0,148776.0,204866.0,92546.0,18362.0,199.0,1366.0,6011.0,8072.0,11932.0,18750.0,30681.0,52886.0,98332.0,144411.0,191472.0,224579.0,237628.0,,,899.0,870.0,,,1024.0,975.0,35948.0,14945.0
980,1465.5,8608.5,1554.5,33338.5,2204.5,131138.5,12018.5,157633.5,209590.5,255846.5,259219.5,259219.5,1087.5,2477.5,14007.5,10628.5,24767.5,24434.5,24332.5,34841.5,39528.5,43252.5,36170.5,22358.5,1029.5,932.5,1197.5,2794.5,7063.5,13385.5,14861.5,19599.5,23484.5,24044.5,25803.5,1997.5,1838.5,1469.5,1450.5,1606.5,2467.5,7596.5,25127.5,50748.5,80878.5,102521.5,123088.5,139046.5,36097.5,29541.5,24934.5,24219.5,24928.5,22121.5,26229.5,23461.5,21482.5,24645.5,21356.5,20397.5,1144.5,38340.5,53880.5,67904.5,82816.5,97914.5,122170.5,147670.5,203597.5,98087.5,20704.5,334.5,1399.5,6030.5,8112.5,11967.5,18688.5,30719.5,52648.5,97984.5,143992.5,191988.5,227367.5,240272.5,,,910.5,881.5,,,1035.5,986.5,34312.5,15208.5
1000,1472.0,8624.0,1591.0,33285.0,2235.0,129990.0,12002.0,157238.0,210748.0,255850.0,259224.0,259224.0,1095.0,2494.0,14009.0,10631.0,24658.0,24439.0,24464.0,34890.0,39645.0,43325.0,36322.0,22398.0,1063.0,962.0,1211.0,2808.0,7085.0,13401.0,14918.0,19578.0,23317.0,24633.0,25790.0,2469.0,1858.0,1486.0,1479.0,1651.0,2481.0,7634.0,25277.0,50726.0,80738.0,102917.0,122945.0,138630.0,36228.0,29850.0,25049.0,24428.0,25303.0,22321.0,26350.0,23738.0,21722.0,24945.0,21615.0,20674.0,1172.0,37877.0,53197.0,67768.0,82578.0,97770.0,116154.0,144402.0,204453.0,104246.0,23462.0,516.0,1403.0,6059.0,8119.0,11933.0,18729.0,31025.0,52871.0,98799.0,144403.0,192264.0,231145.0,245303.0,,,939.0,902.0,,,1043.0,1012.0,35571.0,15348.0
1020,1505.5,8634.5,1587.5,33264.5,2259.5,131254.5,12030.5,158171.5,209456.5,254937.5,259216.5,259216.5,1122.5,2519.5,13977.5,10661.5,24706.5,24445.5,24533.5,34903.5,39564.5,43388.5,36242.5,22666.5,1069.5,969.5,1226.5,2808.5,7103.5,13413.5,14915.5,19594.5,23340.5,24158.5,25661.5,3007.5,1883.5,1497.5,1477.5,1649.5,2482.5,7633.5,25102.5,50672.5,80697.5,102748.5,122936.5,138474.5,36642.5,29904.5,25306.5,24593.5,25467.5,22582.5,26710.5,23910.5,21990.5,25135.5,21799.5,20831.5,1179.5,38031.5,53473.5,67671.5,82757.5,97967.5,116121.5,146327.5,203913.5,110490.5,26230.5,706.5,1423.5,6050.5,8079.5,11927.5,18728.5,30977.5,52812.5,98420.5,144425.5,193237.5,233773.5,249158.5,,,949.5,917.5,,,1055.0,1026.0,33481.0,15413.0
1040,1517.5,8665.5,1614.5,33365.5,2251.5,131865.5,12031.5,158250.5,210208.5,255708.5,259211.5,259211.5,1146.5,2525.5,13966.5,10673.5,24781.5,24462.5,24434.5,34854.5,39763.5,43379.5,36288.5,22723.5,1076.5,975.5,1235.5,2824.5,7112.5,13442.5,15007.5,19798.5,23406.5,24194.5,25765.5,3477.5,1910.5,1512.5,1492.5,1672.5,2501.5,7650.5,25249.5,50900.5,81310.5,103035.5,123042.5,138641.5,37058.5,30189.5,25508.5,24790.5,25636.5,22802.5,26868.5,24085.5,22311.5,25192.5,22004.5,21068.5,1193.5,38476.5,53214.5,67961.5,82671.5,97803.5,117333.5,149694.5,203976.5,115697.5,29180.5,973.5,1449.5,6078.5,8158.5,11981.5,18778.5,31034.5,53048.5,98800.5,144304.5,193512.5,236879.5,252852.5,,,949.5,939.5,,,1072.0,1038.0,35645.0,15597.0
1060,1529.5,8649.5,1621.5,33228.5,2287.5,126064.5,12105.5,157750.5,209300.5,255854.5,259213.5,259213.5,1155.5,2528.5,13968.5,10624.5,24772.5,24498.5,24391.5,34829.5,39631.5,43076.5,35991.5,22711.5,1108.5,1000.5,1253.5,2836.5,7152.5,13482.5,14983.5,19765.5,23350.5,24152.5,25555.5,4056.5,1926.5,1533.5,1517.5,1666.5,2525.5,7680.5,25250.5,51040.5,80926.5,102877.5,122872.5,138510.5,37218.5,30352.5,25758.5,24871.5,25914.5,22951.5,27052.5,24321.5,22305.5,25524.5,22206.5,21308.5,1222.5,37807.5,53196.5,67648.5,82667.5,97738.5,116600.5,145020.5,205224.5,120697.5,32408.5,1287.5,1458.5,6089.5,8064.5,11894.5,18711.5,30945.5,53104.5,98935.5,144628.5,193110.5,239313.5,253978.5,,,975.5,956.5,,,1082.5,1043.5,34499.5,15717.5
1080,1568.0,8674.0,1640.0,33123.0,2279.0,133406.0,12066.0,158504.0,210667.0,256542.0,259208.0,259208.0,1173.0,2530.0,13967.0,10650.0,24683.0,24424.0,24436.0,34907.0,39675.0,43324.0,36360.0,22766.0,1125.0,1009.0,1272.0,2870.0,7130.0,13482.0,15079.0,19851.0,23510.0,24389.0,25513.0,4680.0,1926.0,1532.0,1520.0,1686.0,2538.0,7665.0,25290.0,51159.0,81175.0,103168.0,122928.0,139093.0,37560.0,30552.0,25868.0,25098.0,26076.0,23230.0,27220.0,24481.0,22580.0,25771.0,22323.0,21523.0,1246.0,38007.0,53163.0,67475.0,82533.0,97820.0,117768.0,144626.0,204072.0,125391.0,35947.0,1644.0,1491.0,6072.0,8132.0,11918.0,18662.0,30887.0,52867.0,99132.0,144577.0,193379.0,241358.0,258130.0,,,991.0,965.0,,,1084.5,1065.5,37025.5,15829.5
