time,pBAD/Ara_0,pBAD/Ara_1,pBAD/Ara_2,pBAD/Ara_3,pBAD/Ara_4,pBAD/Ara_5,pBAD/Ara_6,pBAD/Ara_7,pBAD/Ara_8,pBAD/Ara_9,pBAD/Ara_10,pBAD/Ara_11,pCin/OHC14_0,pCin/OHC14_1,pCin/OHC14_2,pCin/OHC14_3,pCin/OHC14_4,pCin/OHC14_5,pCin/OHC14_6,pCin/OHC14_7,pCin/OHC14_8,pCin/OHC14_9,pCin/OHC14_10,pCin/OHC14_11,pCymRC/Cuma_0,pCymRC/Cuma_1,pCymRC/Cuma_2,pCymRC/Cuma_3,pCymRC/Cuma_4,pCymRC/Cuma_5,pCymRC/Cuma_6,pCymRC/Cuma_7,pCymRC/Cuma_8,pCymRC/Cuma_9,pCymRC/Cuma_10,pCymRC/Cuma_11,pLuxB/AHL_0,pLuxB/AHL_1,pLuxB/AHL_2,pLuxB/AHL_3,pLuxB/AHL_4,pLuxB/AHL_5,pLuxB/AHL_6,pLuxB/AHL_7,pLuxB/AHL_8,pLuxB/AHL_9,pLuxB/AHL_10,pLuxB/AHL_11,pPhlF/DAPG_0,pPhlF/DAPG_1,pPhlF/DAPG_2,pPhlF/DAPG_3,pPhlF/DAPG_4,pPhlF/DAPG_5,pPhlF/DAPG_6,pPhlF/DAPG_7,pPhlF/DAPG_8,pPhlF/DAPG_9,pPhlF/DAPG_10,pPhlF/DAPG_11,pSalTTC/Sal_0,pSalTTC/Sal_1,pSalTTC/Sal_2,pSalTTC/Sal_3,pSalTTC/Sal_4,pSalTTC/Sal_5,pSalTTC/Sal_6,pSalTTC/Sal_7,pSalTTC/Sal_8,pSalTTC/Sal_9,pSalTTC/Sal_10,pSalTTC/Sal_11,pRhaB/Rha_0,pRhaB/Rha_1,pRhaB/Rha_2,pRhaB/Rha_3,pRhaB/Rha_4,pRhaB/Rha_5,pRhaB/Rha_6,pRhaB/Rha_7,pRhaB/Rha_8,pRhaB/Rha_9,pRhaB/Rha_10,pRhaB/Rha_11,Blank_Kan_0,Blank_Kan_0,negative-control-kan_0,negative-control-kan_0,Blank_Amp_0,Blank_Amp_0,negative-control-amp_0,negative-control-amp_0,positive-control-amp_0,positive-control-amp_0
520,3823.5,30607.5,4676.5,121428.5,7269.5,257232.5,42782.5,257232.5,257232.5,257232.5,257232.5,257232.5,2603.5,8587.5,53768.5,40271.5,94174.5,92635.5,93214.5,132769.5,150281.5,167010.5,134399.5,66535.5,2489.5,2441.5,3438.5,9525.5,25612.5,49985.5,55985.5,73608.5,86763.5,88939.5,88958.5,386.5,5578.5,4560.5,4499.5,5078.5,8355.5,28315.5,96186.5,193962.5,257232.5,257232.5,257232.5,257232.5,111076.5,94232.5,77019.5,74604.5,77989.5,67624.5,83764.5,72523.5,66428.5,79499.5,67713.5,62903.5,2922.5,149128.5,208492.5,257232.5,257232.5,257232.5,257232.5,257232.5,185200.5,35991.5,1457.5,-630.5,3849.5,23173.5,31620.5,46715.5,73021.5,120215.5,202458.5,257232.5,257232.5,257232.5,257232.5,257232.5,,,2322.5,2174.5,,,2782.5,2663.5,77800.5,48134.5
540,3926.5,30717.5,4812.5,122688.5,7355.5,257218.5,43223.5,257218.5,257218.5,257218.5,257218.5,257218.5,2709.5,8674.5,53992.5,40474.5,93891.5,92816.5,92732.5,132495.5,149544.5,165940.5,134176.5,68266.5,2612.5,2484.5,3519.5,9671.5,25740.5,49712.5,55756.5,74048.5,87145.5,89286.5,90650.5,414.5,5745.5,4651.5,4545.5,5093.5,8388.5,28319.5,96572.5,194421.5,257218.5,257218.5,257218.5,257218.5,112845.5,95355.5,77722.5,75143.5,78366.5,68361.5,84109.5,72840.5,67000.5,80207.5,68285.5,63757.5,3010.5,148950.5,209203.5,257193.5,257218.5,257218.5,257218.5,257218.5,212152.5,40791.5,1867.5,-625.5,3946.5,23187.5,31559.5,46716.5,73167.5,119817.5,201869.5,257218.5,257218.5,257218.5,257218.5,257218.5,,,2353.5,2227.5,,,2860.5,2733.5,81087.5,49455.5
560,4012.5,31131.5,4862.5,123745.5,7355.5,257206.5,43441.5,257206.5,257206.5,257206.5,257206.5,257206.5,2751.5,8666.5,54137.5,40414.5,94330.5,92531.5,92980.5,132741.5,149349.5,165721.5,135105.5,69753.5,2686.5,2540.5,3589.5,9732.5,25914.5,49858.5,56049.5,74103.5,87573.5,89863.5,92135.5,423.5,5818.5,4701.5,4606.5,5214.5,8474.5,28340.5,95858.5,193937.5,257206.5,257206.5,257206.5,257206.5,113929.5,96422.5,78710.5,76121.5,79002.5,68785.5,84764.5,73362.5,67631.5,80805.5,68944.5,64411.5,3087.5,148452.5,208794.5,257206.5,257206.5,257206.5,257206.5,257206.5,238277.5,45951.5,2360.5,-639.5,3969.5,23152.5,31571.5,46483.5,72940.5,120007.5,201314.5,257206.5,257206.5,257206.5,257206.5,257206.5,,,2420.5,2291.5,,,2912.0,2793.0,84028.0,50347.0
580,4085.5,31206.5,4961.5,123980.5,7496.5,257196.5,43698.5,257196.5,257196.5,257196.5,257196.5,257196.5,2841.5,8727.5,53930.5,40608.5,94401.5,92738.5,93140.5,132960.5,150005.5,164570.5,136188.5,71263.5,2699.5,2595.5,3617.5,9773.5,26056.5,49935.5,56170.5,74291.5,87752.5,90306.5,93674.5,440.5,5880.5,4756.5,4673.5,5333.5,8495.5,28562.5,96664.5,194543.5,257196.5,257196.5,257196.5,257196.5,115117.5,96958.5,79643.5,76991.5,80323.5,69781.5,85405.5,74835.5,68414.5,81472.5,69453.5,64872.5,3162.5,149102.5,209271.5,257196.5,257196.5,257196.5,257196.5,257196.5,257196.5,52600.5,3011.5,-641.5,4078.5,23178.5,31348.5,46525.5,72857.5,120487.5,203507.5,257196.5,257196.5,257196.5,257196.5,257196.5,,,2517.5,2400.5,,,2960.0,2854.0,88783.0,51926.0
600,4130.5,31204.5,4980.5,125021.5,7585.5,257181.5,43924.5,257181.5,257181.5,257181.5,257181.5,257181.5,2921.5,8795.5,53846.5,40504.5,94884.5,93207.5,93280.5,132849.5,151033.5,166081.5,136318.5,72008.5,2857.5,2663.5,3702.5,9887.5,26272.5,50236.5,56564.5,74219.5,88716.5,90727.5,94209.5,455.5,5924.5,4839.5,4728.5,5325.5,8598.5,28417.5,96454.5,194578.5,257181.5,257181.5,257181.5,257181.5,116198.5,98046.5,80187.5,77482.5,81221.5,70698.5,86971.5,75151.5,69304.5,82227.5,69971.5,65324.5,3233.5,148541.5,208342.5,257137.5,257181.5,257181.5,257181.5,257181.5,257181.5,59475.5,3765.5,-654.5,4167.5,23227.5,31407.5,46747.5,72898.5,119480.5,202322.5,257181.5,257181.5,257181.5,257181.5,257181.5,,,2546.5,2413.5,,,3051.0,2911.0,91453.0,52816.0
620,4261.0,31567.0,5063.0,125985.0,7661.0,257169.0,44013.0,257169.0,257169.0,257169.0,257169.0,257169.0,2970.0,8924.0,54210.0,40626.0,95053.0,93327.0,93711.0,133395.0,151478.0,166189.0,136272.0,73436.0,2907.0,2743.0,3781.0,9978.0,26190.0,50323.0,56746.0,74361.0,88947.0,90972.0,94986.0,486.0,6013.0,4863.0,4825.0,5447.0,8692.0,28657.0,97080.0,194955.0,257169.0,257169.0,257169.0,257169.0,118096.0,99504.0,81369.0,78830.0,82347.0,71560.0,87808.0,76365.0,69851.0,82997.0,71083.0,66232.0,3341.0,148222.0,208762.0,257169.0,257169.0,257169.0,257169.0,257169.0,257169.0,67233.0,4633.0,-661.0,4256.0,23274.0,31543.0,46849.0,73187.0,119660.0,202457.0,257169.0,257169.0,257169.0,257169.0,257169.0,,,2578.0,2529.0,,,3117.0,2984.0,98477.0,53228.0
640,4356.5,31938.5,5149.5,126463.5,7722.5,257154.5,44535.5,257154.5,257154.5,257154.5,257154.5,257154.5,3065.5,8940.5,54281.5,40845.5,95389.5,93815.5,94251.5,133647.5,152816.5,166704.5,136429.5,74468.5,2963.5,2765.5,3800.5,10017.5,26120.5,50646.5,56875.5,74860.5,89045.5,91281.5,96159.5,491.5,6069.5,4913.5,4851.5,5482.5,8772.5,28912.5,97379.5,194978.5,257154.5,257154.5,257154.5,257154.5,119371.5,100512.5,82840.5,79843.5,83212.5,72865.5,88574.5,77297.5,70981.5,84308.5,71806.5,66934.5,3388.5,149020.5,209295.5,257154.5,257154.5,257154.5,257154.5,257154.5,257154.5,76546.5,5707.5,-657.5,4325.5,23362.5,31698.5,46998.5,73117.5,120083.5,201810.5,257154.5,257154.5,257154.5,257154.5,257154.5,,,2685.5,2540.5,,,3235.0,3083.0,101565.0,53946.0
660,4445.5,31982.5,5184.5,127264.5,7743.5,257149.5,44817.5,257149.5,257149.5,257149.5,257149.5,257149.5,3147.5,9023.5,54460.5,40993.5,95354.5,94072.5,94292.5,134117.5,152802.5,166222.5,136619.5,74936.5,3052.5,2844.5,3899.5,10111.5,26424.5,50631.5,57024.5,74658.5,89254.5,91696.5,96544.5,541.5,6134.5,5041.5,4931.5,5561.5,8763.5,28824.5,97023.5,194630.5,257149.5,257149.5,257149.5,257149.5,120976.5,102025.5,83572.5,81112.5,84323.5,73616.5,89502.5,78427.5,71540.5,85072.5,72680.5,67776.5,3442.5,149545.5,208637.5,257149.5,257149.5,257149.5,257149.5,257149.5,257149.5,86760.5,6895.5,-640.5,4427.5,23442.5,31779.5,46842.5,73107.5,120291.5,202131.5,257149.5,257149.5,257149.5,257149.5,257149.5,,,2736.5,2566.5,,,3222.0,3092.0,110946.0,54181.0
680,4501.0,32475.0,5253.0,128085.0,7797.0,257130.0,45348.0,257130.0,257130.0,257130.0,257130.0,257130.0,3181.0,9021.0,54902.0,41362.0,96174.0,94541.0,94697.0,135065.0,152769.0,167833.0,139155.0,76291.0,3098.0,2916.0,3959.0,10181.0,26601.0,50942.0,56865.0,74845.0,89533.0,92476.0,96961.0,550.0,6264.0,5086.0,4977.0,5587.0,8897.0,29075.0,97298.0,194955.0,257130.0,257130.0,257130.0,257130.0,121983.0,102568.0,84883.0,82421.0,85594.0,74471.0,90936.0,79406.0,72636.0,85522.0,72949.0,68245.0,3525.0,149103.0,210064.0,257130.0,257130.0,257130.0,257130.0,257130.0,257130.0,96048.0,8306.0,-665.0,4488.0,23462.0,31751.0,47042.0,73274.0,120290.0,202904.0,257130.0,257130.0,257130.0,257130.0,257130.0,,,2744.0,2642.0,,,3297.0,3149.0,116036.0,54446.0
700,4606.0,32470.0,5365.0,129203.0,7866.0,257116.0,45566.0,257116.0,257116.0,257116.0,257116.0,257116.0,3279.0,9171.0,54846.0,41309.0,95767.0,94758.0,95013.0,135129.0,153742.0,167757.0,138567.0,77320.0,3153.0,2950.0,3988.0,10254.0,26779.0,51159.0,57117.0,75304.0,89543.0,93070.0,97643.0,619.0,6314.0,5082.0,5034.0,5598.0,8909.0,29159.0,97685.0,195493.0,257116.0,257116.0,257116.0,257116.0,123151.0,103752.0,85740.0,83260.0,86118.0,75729.0,91726.0,80783.0,73451.0,86461.0,73831.0,69221.0,3600.0,149318.0,209210.0,257116.0,257116.0,257116.0,257116.0,257116.0,257116.0,107326.0,9959.0,-663.0,4576.0,23472.0,31900.0,47109.0,73794.0,120870.0,203737.0,257116.0,257116.0,257116.0,257116.0,257116.0,,,2808.0,2679.0,,,3387.0,3238.0,117386.0,54965.0
720,4689.0,32830.0,5462.0,129312.0,7963.0,257118.0,45754.0,257118.0,257118.0,257118.0,257118.0,257118.0,3373.0,9197.0,55021.0,41480.0,95987.0,94927.0,94612.0,135140.0,153379.0,167490.0,138486.0,78240.0,3225.0,3077.0,4057.0,10424.0,27014.0,51230.0,57516.0,75501.0,90016.0,93000.0,98149.0,693.0,6372.0,5205.0,5126.0,5727.0,8911.0,29317.0,98382.0,195498.0,257118.0,257118.0,257118.0,257118.0,125272.0,104556.0,86893.0,84145.0,87776.0,76976.0,92754.0,81255.0,74184.0,87293.0,74449.0,69474.0,3652.0,149787.0,209259.0,257118.0,257118.0,257118.0,257118.0,257118.0,257118.0,120483.0,11766.0,-653.0,4635.0,23463.0,31728.0,47071.0,73532.0,120852.0,203360.0,257118.0,257118.0,257118.0,257118.0,257118.0,,,2878.0,2787.0,,,3458.5,3316.5,115279.5,55402.5
740,4732.0,33018.0,5454.0,130014.0,7976.0,257090.0,45740.0,257090.0,257090.0,257090.0,257090.0,257090.0,3431.0,9269.0,55014.0,41329.0,96664.0,94849.0,94805.0,135399.0,153564.0,167658.0,139248.0,79159.0,3267.0,3067.0,4085.0,10372.0,27020.0,51375.0,57466.0,75720.0,90578.0,92981.0,98412.0,788.0,6439.0,5185.0,5127.0,5760.0,9084.0,29034.0,97982.0,196519.0,257090.0,257090.0,257090.0,257090.0,126110.0,105999.0,88149.0,85003.0,88776.0,77625.0,93717.0,82129.0,75259.0,87849.0,75227.0,70426.0,3730.0,150476.0,209617.0,257090.0,257090.0,257090.0,257090.0,257090.0,257090.0,136794.0,13703.0,-654.0,4682.0,23832.0,32131.0,47230.0,73580.0,120413.0,203140.0,257090.0,257090.0,257090.0,257090.0,257090.0,,,2977.0,2847.0,,,3483.5,3318.5,110377.5,55467.5
760,4838.5,33068.5,5527.5,129777.5,8065.5,257075.5,46259.5,257075.5,257075.5,257075.5,257075.5,257075.5,3503.5,9380.5,55042.5,41720.5,96793.5,95111.5,95324.5,136061.5,154208.5,168255.5,140073.5,79903.5,3342.5,3109.5,4157.5,10407.5,27257.5,51588.5,57480.5,75900.5,90438.5,93486.5,98822.5,881.5,6556.5,5298.5,5184.5,5805.5,9142.5,29548.5,97939.5,196718.5,257075.5,257075.5,257075.5,257075.5,128351.5,107573.5,89144.5,86606.5,89661.5,78466.5,94912.5,83113.5,76235.5,89059.5,75822.5,71243.5,3804.5,149558.5,210511.5,257075.5,257075.5,257075.5,257075.5,257075.5,257075.5,153523.5,16091.5,-648.5,4769.5,23762.5,32001.5,47288.5,73777.5,120980.5,205168.5,257075.5,257075.5,257075.5,257075.5,257075.5,,,2984.5,2881.5,,,3560.5,3348.5,119743.5,55805.5
780,4889.5,33166.5,5616.5,129673.5,8174.5,257058.5,46260.5,257058.5,257058.5,257058.5,257058.5,257058.5,3546.5,9357.5,55028.5,41598.5,97088.5,95163.5,95350.5,135868.5,154516.5,168854.5,141355.5,80917.5,3432.5,3171.5,4221.5,10574.5,27219.5,51533.5,57981.5,76031.5,90712.5,93515.5,99038.5,1013.5,6598.5,5323.5,5298.5,5849.5,9239.5,29578.5,98157.5,196427.5,257058.5,257058.5,257058.5,257058.5,128510.5,107953.5,89624.5,86794.5,90688.5,79423.5,95788.5,84577.5,77195.5,89906.5,76710.5,72224.5,3864.5,149147.5,210590.5,257058.5,257058.5,257058.5,257058.5,257058.5,257058.5,170590.5,19080.5,-644.5,4783.5,23660.5,32116.5,47325.5,73880.5,120799.5,206078.5,257058.5,257058.5,257058.5,257058.5,257058.5,,,3055.5,2963.5,,,3602.5,3414.5,122340.5,56024.5
800,4976.0,33194.0,5631.0,130354.0,8170.0,257051.0,46356.0,257051.0,257051.0,257051.0,257051.0,257051.0,3660.0,9430.0,55265.0,41811.0,96774.0,95260.0,95320.0,136233.0,154523.0,168189.0,140812.0,83014.0,3516.0,3244.0,4209.0,10612.0,27445.0,51574.0,57890.0,76472.0,90972.0,93785.0,99543.0,1222.0,6620.0,5375.0,5272.0,5959.0,9247.0,29539.0,98782.0,197772.0,257051.0,257051.0,257051.0,257051.0,130457.0,109146.0,90494.0,87967.0,91384.0,80256.0,96376.0,85117.0,77624.0,90786.0,77675.0,73145.0,3926.0,149264.0,210421.0,257051.0,257051.0,257051.0,257051.0,257051.0,257051.0,189778.0,22254.0,-597.0,4878.0,23745.0,32095.0,47420.0,74008.0,120880.0,206669.0,257051.0,257051.0,257051.0,257051.0,257051.0,,,3109.0,2982.0,,,3625.5,3498.5,129201.5,56163.5
820,5047.5,33434.5,5649.5,130688.5,8253.5,257011.5,46584.5,257011.5,257011.5,257011.5,257011.5,257011.5,3661.5,9437.5,55143.5,41925.5,97208.5,95540.5,95363.5,136409.5,154636.5,168835.5,141756.5,83428.5,3528.5,3231.5,4255.5,10647.5,27290.5,51624.5,58362.5,76219.5,90825.5,93601.5,99851.5,1392.5,6706.5,5420.5,5343.5,5960.5,9282.5,29605.5,98797.5,197095.5,257011.5,257011.5,257011.5,257011.5,131962.5,110075.5,91389.5,89014.5,92435.5,81091.5,97444.5,85934.5,78453.5,91244.5,78343.5,73880.5,3933.5,148905.5,209261.5,257011.5,257011.5,257011.5,257011.5,257011.5,257011.5,205547.5,26046.5,-605.5,4894.5,23832.5,32193.5,47270.5,73860.5,121319.5,206162.5,257011.5,257011.5,257011.5,257011.5,257011.5,,,3151.5,3011.5,,,3695.5,3562.5,127596.5,56817.5
840,5143.5,33364.5,5751.5,130969.5,8325.5,257009.5,46620.5,257009.5,257009.5,257009.5,257009.5,257009.5,3765.5,9468.5,55087.5,41668.5,96688.5,95671.5,95774.5,136107.5,154997.5,168880.5,141027.5,83984.5,3591.5,3352.5,4346.5,10726.5,27529.5,52135.5,58377.5,76266.5,91205.5,93775.5,100694.5,1719.5,6839.5,5538.5,5430.5,6033.5,9384.5,29716.5,99164.5,199055.5,257009.5,257009.5,257009.5,257009.5,132254.5,110667.5,92209.5,89682.5,93035.5,81980.5,98258.5,86929.5,79590.5,92046.5,78823.5,74528.5,4060.5,149530.5,209587.5,257009.5,257009.5,257009.5,257009.5,257009.5,257009.5,226252.5,30577.5,-517.5,5061.5,23746.5,32188.5,47285.5,74138.5,121045.5,205853.5,257009.5,257009.5,257009.5,257009.5,257009.5,,,3234.5,3068.5,,,3761.0,3575.0,126427.0,57158.0
860,5240.0,33682.0,5851.0,131063.0,8409.0,257013.0,47015.0,257013.0,257013.0,257013.0,257013.0,257013.0,3867.0,9545.0,55101.0,41894.0,97198.0,95789.0,95943.0,136930.0,154956.0,169306.0,140663.0,84973.0,3684.0,3447.0,4398.0,10718.0,27573.0,52288.0,58593.0,76622.0,91665.0,93658.0,101066.0,2110.0,6915.0,5575.0,5485.0,6073.0,9426.0,29766.0,98924.0,198318.0,257013.0,257013.0,257013.0,257013.0,133735.0,111762.0,93086.0,90724.0,94214.0,83082.0,98858.0,87730.0,80648.0,93281.0,80328.0,75559.0,4141.0,148456.0,209330.0,257013.0,257013.0,257013.0,257013.0,257013.0,257013.0,249085.0,36185.0,-406.0,5068.0,23805.0,32248.0,47356.0,73953.0,120906.0,206686.0,257013.0,257013.0,257013.0,257013.0,257013.0,,,3299.0,3205.0,,,3829.5,3655.5,130306.5,57499.5
880,5352.0,33747.0,5924.0,131028.0,8497.0,256993.0,47030.0,256993.0,256993.0,256993.0,256993.0,256993.0,3933.0,9581.0,55206.0,41965.0,97116.0,96253.0,95592.0,136833.0,155301.0,169080.0,141138.0,85412.0,3730.0,3432.0,4464.0,10860.0,27633.0,52154.0,58444.0,76704.0,91901.0,93912.0,101703.0,2553.0,7009.0,5630.0,5538.0,6147.0,9473.0,29819.0,99166.0,198525.0,256993.0,256993.0,256993.0,256993.0,135460.0,112328.0,94117.0,91605.0,95266.0,83803.0,100318.0,88508.0,81210.0,94081.0,80907.0,76372.0,4211.0,149419.0,209675.0,256993.0,256993.0,256993.0,256993.0,256993.0,256993.0,256993.0,42170.0,-281.0,5145.0,23886.0,32178.0,47619.0,74276.0,121212.0,207550.0,256993.0,256993.0,256993.0,256993.0,256993.0,,,3333.0,3233.0,,,3861.5,3710.5,126280.5,58035.5
900,5390.5,34000.5,5948.5,131124.5,8543.5,256978.5,47418.5,256978.5,256978.5,256978.5,256978.5,256978.5,3966.5,9642.5,55572.5,41857.5,97284.5,96003.5,96464.5,136927.5,155453.5,169128.5,141010.5,86500.5,3774.5,3504.5,4536.5,10911.5,27627.5,52283.5,58513.5,77172.5,92294.5,94393.5,102187.5,3232.5,7024.5,5695.5,5611.5,6237.5,9620.5,29958.5,99346.5,198906.5,256978.5,256978.5,256978.5,256978.5,137102.5,113407.5,95285.5,92635.5,96010.5,84610.5,100797.5,89323.5,82286.5,95160.5,81801.5,76887.5,4260.5,148690.5,210912.5,256978.5,256978.5,256978.5,256978.5,256978.5,256978.5,256978.5,49332.5,-110.5,5294.5,23843.5,32189.5,47523.5,74470.5,121486.5,207694.5,256978.5,256978.5,256978.5,256978.5,256978.5,,,3373.5,3287.5,,,3907.5,3760.5,137157.5,58480.5
920,5491.0,33893.0,5986.0,131682.0,8596.0,256964.0,47427.0,256964.0,256964.0,256964.0,256964.0,256964.0,4085.0,9786.0,55453.0,42016.0,97434.0,96076.0,95911.0,137116.0,155220.0,169104.0,142212.0,87090.0,3907.0,3560.0,4561.0,10975.0,27888.0,52420.0,58755.0,77406.0,91686.0,94572.0,101658.0,4054.0,7114.0,5746.0,5662.0,6260.0,9603.0,30119.0,99574.0,200064.0,256964.0,256964.0,256964.0,256964.0,137979.0,114304.0,96606.0,93706.0,96770.0,85601.0,101476.0,90206.0,83271.0,95336.0,82401.0,77843.0,4352.0,148776.0,209683.0,256964.0,256964.0,256964.0,256964.0,256964.0,256964.0,256964.0,56974.0,116.0,5302.0,23947.0,32225.0,47781.0,74881.0,121510.0,207034.0,256964.0,256964.0,256964.0,256964.0,256964.0,,,3430.0,3318.0,,,3960.0,3776.0,138655.0,58976.0
940,5578.5,33894.5,6082.5,130890.5,8665.5,256955.5,47377.5,256955.5,256955.5,256955.5,256955.5,256955.5,4110.5,9753.5,55386.5,42078.5,97259.5,96308.5,96231.5,136497.5,155455.5,170256.5,142391.5,86839.5,3942.5,3594.5,4613.5,11002.5,27857.5,52474.5,58956.5,77283.5,91976.5,94333.5,101702.5,5138.5,7157.5,5767.5,5670.5,6271.5,9669.5,30132.5,99233.5,199339.5,256955.5,256955.5,256955.5,256955.5,138503.5,114667.5,97087.5,93854.5,97594.5,86289.5,102328.5,90977.5,83811.5,96116.5,83205.5,78970.5,4400.5,149189.5,209248.5,256955.5,256955.5,256955.5,256955.5,256955.5,256955.5,256955.5,64617.5,433.5,5390.5,23934.5,31951.5,47197.5,73837.5,121000.5,207126.5,256955.5,256955.5,256955.5,256955.5,256955.5,,,3486.5,3440.5,,,3976.5,3794.5,141176.5,59066.5
960,5698.0,33958.0,6148.0,131312.0,8768.0,256942.0,47600.0,256942.0,256942.0,256942.0,256942.0,256942.0,4214.0,9833.0,55425.0,42173.0,97545.0,96391.0,96477.0,137545.0,155752.0,170230.0,141895.0,88056.0,4040.0,3666.0,4697.0,11048.0,28036.0,52189.0,58914.0,77351.0,92312.0,94666.0,101899.0,6445.0,7275.0,5801.0,5714.0,6377.0,9698.0,30132.0,100057.0,199503.0,256942.0,256942.0,256942.0,256942.0,141241.0,116046.0,97653.0,95080.0,98808.0,87376.0,103474.0,92235.0,84356.0,97357.0,84107.0,79983.0,4454.0,151787.0,209841.0,256942.0,256942.0,256942.0,256942.0,256942.0,256942.0,256942.0,73333.0,837.0,5480.0,24025.0,32372.0,47617.0,74242.0,121323.0,207961.0,256942.0,256942.0,256942.0,256942.0,256942.0,,,3588.0,3470.0,,,4092.0,3921.0,143658.0,59775.0
980,5726.5,34196.5,6220.5,131437.5,8748.5,256914.5,47447.5,256914.5,256914.5,256914.5,256914.5,256914.5,4302.5,9879.5,55580.5,42210.5,97525.5,97081.5,96451.5,137658.5,155737.5,170936.5,141910.5,89120.5,4021.5,3723.5,4737.5,11125.5,28041.5,52921.5,59092.5,77891.5,92615.5,95415.5,102100.5,8080.5,7297.5,5804.5,5775.5,6473.5,9781.5,30264.5,99963.5,200412.5,256914.5,256914.5,256914.5,256914.5,142597.5,117102.5,98522.5,95912.5,99320.5,88155.5,103783.5,92944.5,85352.5,97735.5,84544.5,80910.5,4559.5,151084.5,211085.5,256914.5,256914.5,256914.5,256914.5,256914.5,256914.5,256914.5,83258.5,1364.5,5516.5,24127.5,32318.5,47572.5,74142.5,121620.5,207413.5,256914.5,256914.5,256914.5,256914.5,256914.5,,,3624.5,3540.5,,,4074.5,3962.5,137798.5,60546.5
1000,5788.0,34124.0,6276.0,131382.0,8839.0,256903.0,47766.0,256903.0,256903.0,256903.0,256903.0,256903.0,4333.0,9921.0,55511.0,42424.0,98050.0,96304.0,96267.0,137640.0,156506.0,169723.0,142926.0,89446.0,4142.0,3764.0,4750.0,11292.0,28190.0,53356.0,59109.0,77738.0,92292.0,97362.0,101619.0,9939.0,7409.0,5908.0,5872.0,6484.0,9875.0,30308.0,100298.0,199850.0,256903.0,256903.0,256903.0,256903.0,143193.0,117349.0,99649.0,96585.0,100384.0,88609.0,105392.0,94186.0,86316.0,98491.0,85821.0,81992.0,4589.0,149472.0,208488.0,256903.0,256903.0,256903.0,256903.0,256903.0,256903.0,256903.0,94028.0,2054.0,5589.0,24035.0,32013.0,47593.0,74237.0,123079.0,208056.0,256903.0,256903.0,256903.0,256903.0,256903.0,,,3708.0,3586.0,,,4150.5,3980.5,142658.5,61088.5
1020,5955.5,34272.5,6285.5,131576.5,8885.5,256892.5,48038.5,256892.5,256892.5,256892.5,256892.5,256892.5,4437.5,9954.5,55442.5,42329.5,97525.5,96934.5,96521.5,137502.5,155996.5,170390.5,142010.5,89458.5,4248.5,3798.5,4849.5,11317.5,28143.5,53235.5,59306.5,77748.5,92304.5,96307.5,101717.5,12138.5,7449.5,5924.5,5883.5,6575.5,9911.5,30367.5,100085.5,199181.5,256892.5,256892.5,256892.5,256892.5,144302.5,118660.5,100200.5,97261.5,101223.5,89502.5,105642.5,94774.5,87432.5,99271.5,86722.5,82543.5,4705.5,149715.5,209690.5,256892.5,256892.5,256892.5,256892.5,256892.5,256892.5,256892.5,105120.5,2875.5,5679.5,24082.5,32227.5,47353.5,74320.5,122222.5,207555.5,256892.5,256892.5,256892.5,256892.5,256892.5,,,3773.5,3651.5,,,4191.5,4016.5,133536.5,61570.5
1040,5980.0,34334.0,6367.0,131445.0,8984.0,256884.0,47946.0,256884.0,256884.0,256884.0,256884.0,256884.0,4530.0,10051.0,55360.0,42131.0,98008.0,96678.0,96745.0,137072.0,155699.0,169714.0,142196.0,89829.0,4303.0,3861.0,4941.0,11331.0,28165.0,53370.0,59481.0,78406.0,92781.0,95617.0,101679.0,14077.0,7594.0,6051.0,5984.0,6599.0,9946.0,30328.0,99829.0,200682.0,256884.0,256884.0,256884.0,256884.0,145289.0,119424.0,101869.0,98381.0,102284.0,90604.0,106400.0,95653.0,88258.0,100515.0,87216.0,83692.0,4815.0,151571.0,208895.0,256884.0,256884.0,256884.0,256884.0,256884.0,256884.0,256884.0,116958.0,3938.0,5793.0,24167.0,32313.0,47561.0,74580.0,122799.0,208320.0,256884.0,256884.0,256884.0,256884.0,256884.0,,,3846.0,3730.0,,,4215.5,4086.5,142149.5,61948.5
1060,6084.0,34299.0,6408.0,131276.0,9093.0,256883.0,48085.0,256883.0,256883.0,256883.0,256883.0,256883.0,4588.0,10032.0,55221.0,42352.0,97715.0,96838.0,96897.0,137334.0,156594.0,169530.0,142015.0,89739.0,4391.0,3939.0,4931.0,11377.0,28255.0,53432.0,59639.0,78233.0,92697.0,95592.0,100950.0,16334.0,7678.0,6055.0,5967.0,6667.0,9939.0,30502.0,99854.0,199729.0,256883.0,256883.0,256883.0,256883.0,147030.0,120160.0,101819.0,99038.0,102376.0,91434.0,106733.0,96734.0,88957.0,101181.0,87841.0,84414.0,4909.0,148770.0,208808.0,256883.0,256883.0,256883.0,256883.0,256883.0,256883.0,256883.0,129170.0,5194.0,5819.0,23953.0,32244.0,47551.0,74629.0,123179.0,208088.0,256883.0,256883.0,256883.0,256883.0,256883.0,,,3961.0,3767.0,,,4288.0,4150.0,137875.0,62590.0
