time,pBAD-rJ/Ara_0,pBAD-rJ/Ara_1,pBAD-rJ/Ara_2,pBAD-rJ/Ara_3,pBAD-rJ/Ara_4,pBAD-rJ/Ara_5,pBAD-rJ/Ara_6,pBAD-rJ/Ara_7,pBAD-rJ/Ara_8,pBAD-rJ/Ara_9,pBAD-rJ/Ara_10,pBAD-rJ/Ara_11,araC-pBAD-rJ/Ara_0,araC-pBAD-rJ/Ara_1,araC-pBAD-rJ/Ara_2,araC-pBAD-rJ/Ara_3,araC-pBAD-rJ/Ara_4,araC-pBAD-rJ/Ara_5,araC-pBAD-rJ/Ara_6,araC-pBAD-rJ/Ara_7,araC-pBAD-rJ/Ara_8,araC-pBAD-rJ/Ara_9,araC-pBAD-rJ/Ara_10,araC-pBAD-rJ/Ara_11,cymRC-pCymRC-rJ/Cuma_0,cymRC-pCymRC-rJ/Cuma_1,cymRC-pCymRC-rJ/Cuma_2,cymRC-pCymRC-rJ/Cuma_3,cymRC-pCymRC-rJ/Cuma_4,cymRC-pCymRC-rJ/Cuma_5,cymRC-pCymRC-rJ/Cuma_6,cymRC-pCymRC-rJ/Cuma_7,cymRC-pCymRC-rJ/Cuma_8,cymRC-pCymRC-rJ/Cuma_9,cymRC-pCymRC-rJ/Cuma_10,cymRC-pCymRC-rJ/Cuma_11,pLux2-rJ/AHL_0,pLux2-rJ/AHL_1,pLux2-rJ/AHL_2,pLux2-rJ/AHL_3,pLux2-rJ/AHL_4,pLux2-rJ/AHL_5,pLux2-rJ/AHL_6,pLux2-rJ/AHL_7,pLux2-rJ/AHL_8,pLux2-rJ/AHL_9,pLux2-rJ/AHL_10,pLux2-rJ/AHL_11,pPhlF-rJ/DAPG_0,pPhlF-rJ/DAPG_1,pPhlF-rJ/DAPG_2,pPhlF-rJ/DAPG_3,pPhlF-rJ/DAPG_4,pPhlF-rJ/DAPG_5,pPhlF-rJ/DAPG_6,pPhlF-rJ/DAPG_7,pPhlF-rJ/DAPG_8,pPhlF-rJ/DAPG_9,pPhlF-rJ/DAPG_10,pPhlF-rJ/DAPG_11,rhaS-pRhaB-rJ/Rha_0,rhaS-pRhaB-rJ/Rha_1,rhaS-pRhaB-rJ/Rha_2,rhaS-pRhaB-rJ/Rha_3,rhaS-pRhaB-rJ/Rha_4,rhaS-pRhaB-rJ/Rha_5,rhaS-pRhaB-rJ/Rha_6,rhaS-pRhaB-rJ/Rha_7,rhaS-pRhaB-rJ/Rha_8,rhaS-pRhaB-rJ/Rha_9,rhaS-pRhaB-rJ/Rha_10,rhaS-pRhaB-rJ/Rha_11,araC-pBAD/Ara_0,araC-pBAD/Ara_1,araC-pBAD/Ara_2,araC-pBAD/Ara_3,araC-pBAD/Ara_4,araC-pBAD/Ara_5,araC-pBAD/Ara_6,araC-pBAD/Ara_7,araC-pBAD/Ara_8,araC-pBAD/Ara_9,araC-pBAD/Ara_10,araC-pBAD/Ara_11,blank-kan_0,blank-kan_1,negative-control-kan_0,negative-control-kan_1,blank-amp_0,blank-amp_1,negative-control-amp_0,negative-control-amp_1,positive-control-amp_0,positive-control-amp_1
940,1747.0,1638.0,1600.0,1603.0,1669.0,1712.0,1838.0,3828.0,55011.0,206481.0,233596.0,224960.0,1663.0,1546.0,1520.0,1510.0,1521.0,1558.0,1606.0,2002.0,9125.0,136478.0,217582.0,171958.0,1388.0,1327.0,1318.0,1316.0,1309.0,1320.0,1328.0,1493.0,2716.0,5105.0,7355.0,14428.0,1456.0,1377.0,1368.0,1377.0,1478.0,2063.0,5435.0,10348.0,16128.0,20463.0,23965.0,28050.0,9667.0,8030.0,7899.0,8030.0,7263.0,7379.0,6910.0,6823.0,6539.0,6499.0,6608.0,6844.0,4781.0,4643.0,7590.0,7577.0,10562.0,14484.0,22751.0,37113.0,78131.0,125394.0,177359.0,215130.0,1529.0,1375.0,1412.0,1371.0,1380.0,1390.0,1413.0,1687.0,13373.0,50288.0,86709.0,111629.0,542.0,540.0,1272.0,1254.0,618.0,629.0,1458.0,1490.0,14180.0,15189.0
960,1752.0,1630.0,1614.0,1602.0,1674.0,1715.0,1841.0,3846.0,55175.0,217143.0,235686.0,255271.0,1684.0,1554.0,1538.0,1527.0,1538.0,1564.0,1606.0,2020.0,9130.0,136905.0,218286.0,172149.0,1410.0,1339.0,1335.0,1324.0,1331.0,1325.0,1336.0,1490.0,2708.0,5115.0,7364.0,15054.0,1463.0,1390.0,1376.0,1390.0,1491.0,2081.0,5446.0,10360.0,16130.0,20485.0,24038.0,28086.0,9904.0,8123.0,8007.0,8064.0,7346.0,7480.0,6984.0,6895.0,6629.0,6592.0,6662.0,6911.0,4793.0,4648.0,7598.0,7603.0,10276.0,14475.0,22892.0,37379.0,78089.0,125890.0,176727.0,217469.0,1535.0,1384.0,1425.0,1388.0,1386.0,1402.0,1432.0,1707.0,13321.0,50297.0,86661.0,112296.0,545.0,547.0,1286.0,1269.0,627.0,627.0,1473.0,1492.0,14304.0,15396.0
980,1811.0,1657.0,1617.0,1621.0,1703.0,1715.0,1856.0,3844.0,55159.0,222415.0,237914.0,260000.0,1703.0,1570.0,1539.0,1535.0,1548.0,1575.0,1633.0,2032.0,9099.0,136820.0,218231.0,171448.0,1418.0,1350.0,1339.0,1348.0,1334.0,1333.0,1357.0,1507.0,2713.0,5109.0,7393.0,14779.0,1482.0,1407.0,1388.0,1401.0,1495.0,2084.0,5441.0,10345.0,16177.0,20466.0,24085.0,28090.0,9989.0,8198.0,8061.0,8117.0,7394.0,7507.0,7042.0,6962.0,6716.0,6683.0,6738.0,6994.0,4826.0,4646.0,7621.0,7575.0,10458.0,14507.0,22807.0,37290.0,77739.0,124709.0,176115.0,220350.0,1547.0,1407.0,1438.0,1409.0,1397.0,1391.0,1439.0,1723.0,13391.0,50039.0,86541.0,113263.0,543.0,548.0,1296.0,1271.0,623.0,640.0,1479.0,1512.0,14451.0,16239.0
1000,1839.0,1661.0,1631.0,1637.0,1707.0,1729.0,1860.0,3853.0,55199.0,223505.0,239478.0,260000.0,1711.0,1582.0,1543.0,1547.0,1558.0,1582.0,1626.0,2043.0,9144.0,137222.0,218299.0,170818.0,1435.0,1362.0,1354.0,1343.0,1337.0,1342.0,1356.0,1518.0,2734.0,5122.0,7386.0,13852.0,1495.0,1417.0,1401.0,1400.0,1509.0,2096.0,5462.0,10361.0,16148.0,20461.0,24084.0,28136.0,10087.0,8258.0,8083.0,8200.0,7497.0,7521.0,7106.0,7054.0,6790.0,6755.0,6818.0,7083.0,4817.0,4653.0,7559.0,7540.0,10475.0,14486.0,22729.0,37164.0,77920.0,124646.0,175862.0,222761.0,1562.0,1404.0,1445.0,1412.0,1410.0,1401.0,1445.0,1712.0,13365.0,49770.0,86325.0,113671.0,548.0,543.0,1306.0,1287.0,633.0,641.0,1489.0,1509.0,14522.0,16298.0
1020,1825.0,1673.0,1635.0,1643.0,1721.0,1741.0,1872.0,3870.0,55143.0,226885.0,240811.0,260000.0,1726.0,1586.0,1556.0,1556.0,1562.0,1589.0,1636.0,2060.0,9168.0,137153.0,220668.0,171186.0,1444.0,1369.0,1360.0,1359.0,1351.0,1353.0,1374.0,1529.0,2731.0,5121.0,7498.0,14583.0,1517.0,1429.0,1405.0,1411.0,1522.0,2077.0,5438.0,10323.0,16112.0,20426.0,24002.0,28105.0,10248.0,8305.0,8166.0,8198.0,7530.0,7581.0,7198.0,7111.0,6819.0,6800.0,6896.0,7168.0,4850.0,4654.0,7567.0,7556.0,10459.0,14468.0,22619.0,37074.0,77796.0,125460.0,175160.0,225517.0,1590.0,1418.0,1461.0,1420.0,1409.0,1421.0,1444.0,1741.0,13341.0,49922.0,86110.0,114604.0,547.0,551.0,1309.0,1295.0,634.0,639.0,1504.0,1532.0,14607.0,16212.0
1040,1866.0,1687.0,1637.0,1644.0,1724.0,1750.0,1885.0,3873.0,55258.0,228395.0,243089.0,251216.0,1736.0,1606.0,1571.0,1560.0,1568.0,1599.0,1659.0,2066.0,9128.0,137319.0,223397.0,172108.0,1460.0,1382.0,1378.0,1368.0,1364.0,1354.0,1377.0,1532.0,2750.0,5125.0,7370.0,15524.0,1528.0,1429.0,1419.0,1429.0,1524.0,2092.0,5435.0,10273.0,16059.0,20392.0,23907.0,28081.0,10406.0,8392.0,8204.0,8228.0,7576.0,7596.0,7193.0,7129.0,6899.0,6882.0,6967.0,7227.0,4868.0,4640.0,7569.0,7535.0,10430.0,14408.0,22488.0,36972.0,77690.0,125127.0,174178.0,223990.0,1581.0,1434.0,1463.0,1429.0,1425.0,1429.0,1468.0,1735.0,13335.0,49768.0,86060.0,115568.0,553.0,552.0,1315.0,1299.0,637.0,645.0,1508.0,1538.0,14727.0,16807.0
1060,1839.0,1694.0,1657.0,1659.0,1738.0,1768.0,1896.0,3883.0,55305.0,232221.0,245735.0,257082.0,1758.0,1607.0,1585.0,1568.0,1573.0,1609.0,1662.0,2065.0,9135.0,137872.0,229558.0,172217.0,1478.0,1390.0,1377.0,1372.0,1368.0,1370.0,1392.0,1546.0,2756.0,5141.0,7648.0,16051.0,1545.0,1437.0,1427.0,1429.0,1537.0,2116.0,5458.0,10318.0,16106.0,20486.0,23981.0,28188.0,10586.0,8477.0,8240.0,8284.0,7650.0,7662.0,7272.0,7202.0,6941.0,6924.0,7027.0,7346.0,4925.0,4664.0,7557.0,7553.0,10399.0,14419.0,22568.0,36986.0,77366.0,125181.0,173594.0,226310.0,1598.0,1449.0,1482.0,1438.0,1436.0,1436.0,1476.0,1753.0,13300.0,49837.0,85817.0,116660.0,557.0,551.0,1329.0,1313.0,639.0,648.0,1512.0,1531.0,14719.0,17027.0
1080,1860.0,1720.0,1662.0,1668.0,1755.0,1782.0,1899.0,3890.0,55363.0,230978.0,246484.0,259699.0,1776.0,1625.0,1596.0,1578.0,1589.0,1614.0,1678.0,2075.0,9183.0,137185.0,230846.0,173884.0,1487.0,1398.0,1390.0,1384.0,1386.0,1378.0,1400.0,1561.0,2775.0,5136.0,7408.0,15428.0,1554.0,1451.0,1437.0,1449.0,1539.0,2121.0,5464.0,10353.0,16043.0,20288.0,23902.0,28227.0,10863.0,8571.0,8322.0,8326.0,7700.0,7715.0,7316.0,7288.0,7021.0,6986.0,7126.0,7414.0,4885.0,4661.0,7538.0,7530.0,10371.0,14376.0,22513.0,37173.0,77127.0,182062.0,172877.0,227187.0,1613.0,1459.0,1480.0,1447.0,1444.0,1438.0,1480.0,1748.0,13324.0,50198.0,85839.0,118206.0,558.0,557.0,1341.0,1317.0,639.0,643.0,1518.0,1546.0,14758.0,17179.0
1100,1896.0,1736.0,1683.0,1694.0,1755.0,1784.0,1905.0,3890.0,55143.0,236381.0,250053.0,260000.0,1786.0,1632.0,1592.0,1582.0,1596.0,1624.0,1672.0,2085.0,9130.0,137506.0,232035.0,176463.0,1495.0,1404.0,1404.0,1392.0,1394.0,1388.0,1410.0,1556.0,2762.0,5141.0,7399.0,18067.0,1564.0,1466.0,1444.0,1444.0,1553.0,2135.0,5433.0,10320.0,16012.0,20280.0,23797.0,28026.0,11164.0,8674.0,8367.0,8368.0,7768.0,7781.0,7389.0,7304.0,7036.0,7029.0,7183.0,7453.0,4949.0,4687.0,7564.0,7547.0,10510.0,14426.0,22570.0,37202.0,77236.0,152144.0,172061.0,227543.0,1619.0,1448.0,1504.0,1451.0,1448.0,1450.0,1486.0,1764.0,13314.0,49972.0,85398.0,118858.0,559.0,560.0,1357.0,1334.0,648.0,649.0,1525.0,1556.0,14892.0,16624.0
1120,1929.0,1758.0,1674.0,1685.0,1770.0,1806.0,1925.0,3915.0,55229.0,236683.0,251582.0,259108.0,1790.0,1639.0,1609.0,1599.0,1609.0,1645.0,1693.0,2088.0,9160.0,137700.0,233957.0,181040.0,1512.0,1416.0,1395.0,1403.0,1403.0,1400.0,1416.0,1562.0,2771.0,5131.0,7387.0,15160.0,1583.0,1473.0,1447.0,1456.0,1566.0,2128.0,5452.0,10331.0,16006.0,20341.0,23845.0,28041.0,11037.0,8780.0,8421.0,8412.0,7811.0,7803.0,7427.0,7368.0,7124.0,7112.0,7256.0,7555.0,4937.0,4689.0,7559.0,7527.0,10378.0,14341.0,22407.0,37151.0,77198.0,147134.0,172190.0,227835.0,1641.0,1474.0,1507.0,1453.0,1460.0,1450.0,1506.0,1763.0,13334.0,49843.0,85173.0,120864.0,563.0,560.0,1356.0,1330.0,647.0,653.0,1540.0,1569.0,14949.0,17709.0
1140,1945.0,1761.0,1689.0,1701.0,1773.0,1812.0,1931.0,3912.0,54988.0,241500.0,255228.0,260000.0,1797.0,1649.0,1604.0,1597.0,1614.0,1648.0,1699.0,2095.0,9143.0,137295.0,234877.0,183468.0,1530.0,1421.0,1409.0,1415.0,1409.0,1405.0,1423.0,1589.0,2774.0,5143.0,7413.0,14692.0,1584.0,1472.0,1458.0,1462.0,1568.0,2144.0,5449.0,10253.0,15938.0,20245.0,23754.0,28015.0,11196.0,8950.0,8421.0,8410.0,7815.0,7804.0,7469.0,7399.0,7158.0,7183.0,7317.0,7619.0,4867.0,4662.0,7525.0,7501.0,10347.0,14342.0,22416.0,37236.0,77043.0,145991.0,171605.0,229117.0,1664.0,1467.0,1506.0,1464.0,1463.0,1467.0,1502.0,1792.0,13301.0,49894.0,85029.0,122066.0,566.0,562.0,1361.0,1341.0,655.0,654.0,1545.0,1565.0,15107.0,16790.0
1160,1907.0,1837.0,1699.0,1701.0,1784.0,1821.0,1934.0,3942.0,55139.0,243901.0,260000.0,260000.0,1816.0,1659.0,1615.0,1607.0,1621.0,1648.0,1708.0,2106.0,9129.0,137411.0,237766.0,166947.0,1534.0,1434.0,1414.0,1426.0,1414.0,1410.0,1434.0,1593.0,2792.0,5142.0,7413.0,14011.0,1603.0,1488.0,1464.0,1480.0,1571.0,2147.0,5461.0,10283.0,15940.0,20213.0,23777.0,28012.0,11400.0,8973.0,8489.0,8474.0,7915.0,7853.0,7465.0,7470.0,7224.0,7243.0,7338.0,7668.0,4975.0,4705.0,7512.0,7504.0,10337.0,14300.0,22395.0,37108.0,76590.0,144464.0,170177.0,227417.0,1660.0,1498.0,1534.0,1477.0,1472.0,1469.0,1508.0,1772.0,13254.0,49536.0,84548.0,123211.0,563.0,560.0,1370.0,1344.0,655.0,660.0,1553.0,1573.0,15166.0,16979.0
1180,1879.0,1787.0,1709.0,1702.0,1789.0,1817.0,1945.0,3943.0,54962.0,245178.0,260000.0,260000.0,1827.0,1656.0,1628.0,1612.0,1625.0,1660.0,1711.0,2118.0,9117.0,136896.0,238541.0,163023.0,1545.0,1447.0,1434.0,1429.0,1410.0,1424.0,1442.0,1598.0,2792.0,5135.0,7424.0,14768.0,1599.0,1508.0,1475.0,1480.0,1584.0,2160.0,5438.0,10276.0,15871.0,20164.0,23778.0,28004.0,11337.0,9028.0,8524.0,8486.0,7938.0,7908.0,7528.0,7545.0,7286.0,7283.0,7455.0,7762.0,4907.0,4688.0,7487.0,7491.0,10311.0,14312.0,22404.0,37365.0,76855.0,143811.0,170095.0,227415.0,1671.0,1489.0,1538.0,1486.0,1482.0,1476.0,1515.0,1776.0,13236.0,49754.0,84263.0,124945.0,559.0,560.0,1382.0,1352.0,656.0,665.0,1559.0,1598.0,15219.0,16986.0
1200,1902.0,1815.0,1709.0,1707.0,1802.0,1837.0,1950.0,3957.0,54867.0,243174.0,260000.0,257718.0,1830.0,1672.0,1633.0,1625.0,1634.0,1662.0,1722.0,2117.0,9142.0,136269.0,241092.0,164285.0,1558.0,1459.0,1433.0,1431.0,1422.0,1437.0,1448.0,1601.0,2791.0,5142.0,7411.0,14429.0,1616.0,1504.0,1475.0,1483.0,1581.0,2162.0,5420.0,10266.0,15885.0,20201.0,23833.0,28021.0,11383.0,9066.0,8498.0,8505.0,7936.0,7912.0,7574.0,7579.0,7342.0,7352.0,7462.0,7806.0,4885.0,4702.0,7483.0,7459.0,10275.0,14183.0,22315.0,37119.0,77369.0,142509.0,169240.0,227500.0,1681.0,1501.0,1550.0,1487.0,1490.0,1484.0,1522.0,1793.0,13237.0,49519.0,84080.0,125588.0,564.0,570.0,1381.0,1356.0,657.0,663.0,1564.0,1595.0,15249.0,17778.0
1220,1960.0,1824.0,1717.0,1737.0,1813.0,1840.0,1961.0,3958.0,55024.0,260000.0,260000.0,260000.0,1840.0,1680.0,1641.0,1627.0,1646.0,1674.0,1736.0,2129.0,9129.0,136781.0,243891.0,165080.0,1573.0,1466.0,1443.0,1445.0,1439.0,1439.0,1462.0,1610.0,2801.0,5254.0,7412.0,14900.0,1629.0,1511.0,1489.0,1508.0,1595.0,2150.0,5450.0,10233.0,15899.0,20166.0,24194.0,27991.0,11574.0,9193.0,8573.0,8536.0,7962.0,7961.0,7646.0,7638.0,7367.0,7394.0,7571.0,7905.0,4923.0,4723.0,7460.0,7459.0,10268.0,14210.0,26962.0,37218.0,76846.0,142538.0,169257.0,227359.0,1703.0,1512.0,1550.0,1490.0,1486.0,1482.0,1525.0,1789.0,13199.0,49564.0,84028.0,127844.0,570.0,560.0,1389.0,1362.0,658.0,664.0,1556.0,1607.0,15355.0,17035.0
1240,1939.0,1814.0,1722.0,1722.0,1813.0,1842.0,1978.0,3961.0,55038.0,260000.0,260000.0,258199.0,1852.0,1683.0,1643.0,1632.0,1649.0,1682.0,1744.0,2133.0,9156.0,136860.0,248802.0,167389.0,1580.0,1477.0,1452.0,1457.0,1455.0,1452.0,1467.0,1619.0,2785.0,5291.0,7366.0,13969.0,1643.0,1511.0,1498.0,1520.0,1610.0,2174.0,5435.0,10339.0,15874.0,20434.0,24099.0,27986.0,11727.0,9196.0,8595.0,8604.0,8017.0,7980.0,7640.0,7702.0,7456.0,7459.0,7613.0,7947.0,4946.0,4782.0,7465.0,7461.0,10274.0,14248.0,26474.0,37245.0,76869.0,142632.0,169226.0,228163.0,1735.0,1524.0,1563.0,1510.0,1496.0,1501.0,1534.0,1831.0,13183.0,50198.0,84225.0,129553.0,570.0,571.0,1392.0,1376.0,659.0,666.0,1586.0,1611.0,15502.0,16646.0
1260,1942.0,1818.0,1741.0,1733.0,1823.0,1856.0,1985.0,3983.0,55099.0,260000.0,260000.0,260000.0,1861.0,1698.0,1662.0,1642.0,1662.0,1692.0,1754.0,2161.0,9151.0,136745.0,260000.0,169932.0,1595.0,1489.0,1471.0,1461.0,1463.0,1456.0,1479.0,1633.0,2816.0,5275.0,7395.0,16465.0,1661.0,1538.0,1508.0,1512.0,1617.0,2175.0,5430.0,10501.0,16329.0,20473.0,24193.0,27932.0,11860.0,9266.0,8649.0,8579.0,8010.0,8007.0,7741.0,7737.0,7463.0,7531.0,7654.0,8003.0,4969.0,4766.0,7447.0,7449.0,10243.0,14215.0,27112.0,37478.0,77000.0,141572.0,170753.0,227222.0,1736.0,1533.0,1557.0,1525.0,1509.0,1501.0,1549.0,1818.0,13193.0,50330.0,84150.0,131289.0,572.0,570.0,1411.0,1380.0,665.0,675.0,1584.0,1621.0,15738.0,17748.0
1280,1999.0,1829.0,1735.0,1740.0,1826.0,1859.0,1991.0,4033.0,54975.0,260000.0,260000.0,260000.0,1873.0,1701.0,1671.0,1658.0,1672.0,1712.0,1761.0,2145.0,9126.0,135889.0,260000.0,176847.0,1604.0,1495.0,1475.0,1474.0,1462.0,1467.0,1484.0,1630.0,2819.0,5268.0,7419.0,14389.0,1667.0,1537.0,1512.0,1518.0,1627.0,2178.0,5421.0,10486.0,16389.0,20440.0,24050.0,27857.0,11804.0,9304.0,8662.0,8612.0,8029.0,8031.0,7711.0,7738.0,7496.0,7553.0,7700.0,8080.0,5003.0,4929.0,7417.0,7416.0,10121.0,14180.0,27967.0,72813.0,76507.0,140344.0,170716.0,227272.0,1731.0,1549.0,1578.0,1516.0,1509.0,1511.0,1554.0,1828.0,13153.0,49993.0,83867.0,133029.0,568.0,571.0,1420.0,1383.0,667.0,672.0,1594.0,1627.0,15885.0,16234.0
1300,1942.0,1837.0,1742.0,1744.0,1833.0,1868.0,2000.0,4037.0,54986.0,260000.0,260000.0,246564.0,1881.0,1732.0,1663.0,1659.0,1690.0,1705.0,1769.0,2164.0,9137.0,135689.0,260000.0,176861.0,1607.0,1498.0,1481.0,1476.0,1471.0,1472.0,1499.0,1639.0,2819.0,5268.0,7370.0,14761.0,1679.0,1547.0,1520.0,1534.0,1626.0,2188.0,5463.0,10533.0,16486.0,20485.0,24125.0,27842.0,11894.0,9364.0,8736.0,8670.0,8054.0,8042.0,7768.0,7826.0,7609.0,7566.0,7754.0,8129.0,5040.0,4912.0,7436.0,7436.0,10214.0,14217.0,28450.0,53426.0,76619.0,139829.0,169862.0,227309.0,1735.0,1551.0,1582.0,1536.0,1525.0,1529.0,1560.0,1836.0,13211.0,50044.0,83488.0,134366.0,573.0,567.0,1420.0,1404.0,666.0,674.0,1595.0,1628.0,19205.0,17308.0
1320,2013.0,1851.0,1756.0,1744.0,1840.0,1871.0,1998.0,4025.0,55020.0,260000.0,260000.0,250825.0,1887.0,1729.0,1677.0,1675.0,1692.0,1710.0,1769.0,2159.0,9127.0,135040.0,260000.0,177426.0,1617.0,1509.0,1484.0,1485.0,1475.0,1487.0,1506.0,1644.0,2824.0,5299.0,7513.0,17289.0,1685.0,1553.0,1524.0,1533.0,1637.0,2188.0,5456.0,10551.0,16553.0,20407.0,24036.0,27917.0,12338.0,9420.0,8730.0,8672.0,8099.0,8089.0,7819.0,7870.0,7623.0,7675.0,7799.0,8163.0,5010.0,5123.0,7417.0,7435.0,10221.0,14189.0,29043.0,54009.0,76793.0,139737.0,169563.0,226918.0,1763.0,1556.0,1588.0,1546.0,1535.0,1525.0,1563.0,1847.0,13175.0,49894.0,83072.0,137608.0,571.0,569.0,1424.0,1395.0,665.0,676.0,1607.0,1636.0,18172.0,16654.0
1340,2060.0,1866.0,1763.0,1758.0,1839.0,1891.0,2002.0,4047.0,54982.0,260000.0,260000.0,249866.0,1887.0,1731.0,1681.0,1670.0,1691.0,1714.0,1778.0,2172.0,9106.0,135008.0,260000.0,177759.0,1623.0,1515.0,1495.0,1493.0,1490.0,1492.0,1508.0,1671.0,2820.0,5282.0,7507.0,16503.0,1693.0,1563.0,1528.0,1532.0,1636.0,2191.0,5406.0,10482.0,16599.0,20433.0,24116.0,27831.0,12143.0,9441.0,8712.0,8620.0,8133.0,8069.0,7847.0,7835.0,7671.0,7712.0,7878.0,8240.0,5032.0,4996.0,7408.0,7390.0,10157.0,14051.0,28897.0,51687.0,76336.0,139345.0,169553.0,228605.0,1760.0,1569.0,1599.0,1548.0,1535.0,1534.0,1575.0,1845.0,13133.0,50022.0,83098.0,140606.0,574.0,572.0,1441.0,1417.0,667.0,678.0,1613.0,1635.0,16261.0,17432.0
