time,e16x33_0,e16x33_1,e16x33_2,e16x33_3,e16x33_4,e16x33_5,e16x33NrdA2_0,e16x33NrdA2_1,e16x33NrdA2_2,e16x33NrdA2_3,e16x33NrdA2_4,e16x33NrdA2_5,e20x33_0,e20x33_1,e20x33_2,e20x33_3,e20x33_4,e20x33_5,e20x32gp411_0,e20x32gp411_1,e20x32gp411_2,e20x32gp411_3,e20x32gp411_4,e20x32gp411_5,e32x33_0,e32x33_1,e32x33_2,e32x33_3,e32x33_4,e32x33_5,e32x30SspGyrB_0,e32x30SspGyrB_1,e32x30SspGyrB_2,e32x30SspGyrB_3,e32x30SspGyrB_4,e32x30SspGyrB_5,e34x33_0,e34x33_1,e34x33_2,e34x33_3,e34x33_4,e34x33_5,e34x30MjaKlbA_0,e34x30MjaKlbA_1,e34x30MjaKlbA_2,e34x30MjaKlbA_3,e34x30MjaKlbA_4,e34x30MjaKlbA_5,e38x33_0,e38x33_1,e38x33_2,e38x33_3,e38x33_4,e38x33_5,e38x32gp418_0,e38x32gp418_1,e38x32gp418_2,e38x32gp418_3,e38x32gp418_4,e38x32gp418_5,e41x33_0,e41x33_1,e41x33_2,e41x33_3,e41x33_4,e41x33_5,e41x32NrdJ1_0,e41x32NrdJ1_1,e41x32NrdJ1_2,e41x32NrdJ1_3,e41x32NrdJ1_4,e41x32NrdJ1_5,e42x33_0,e42x33_1,e42x33_2,e42x33_3,e42x33_4,e42x33_5,e42x32STIMPDH1_0,e42x32STIMPDH1_1,e42x32STIMPDH1_2,e42x32STIMPDH1_3,e42x32STIMPDH1_4,e42x32STIMPDH1_5,blank-kan_0,blank-kan_1,negative-control-kan_0,negative-control-kan_1,blank-amp_0,blank-amp_1,negative-control-amp_0,negative-control-amp_1,positive-control-amp_0,positive-control-amp_1
1140,2306.5,55266.5,120282.5,130012.5,96668.5,131178.5,2111.5,16157.5,34982.5,46796.5,58497.5,58109.5,2547.5,17434.5,46971.5,46631.5,88997.5,86118.5,1973.5,9916.5,26786.5,25260.5,48263.5,58562.5,2678.5,26609.5,61834.5,55500.5,92097.5,102586.5,2122.5,13624.5,40794.5,34817.5,55844.5,86210.5,3650.5,29152.5,77267.5,74869.5,90332.5,128399.5,2258.5,16577.5,23860.5,38278.5,28133.5,57837.5,2932.5,22887.5,38235.5,44983.5,56157.5,59698.5,2280.5,8214.5,13493.5,13280.5,15435.5,17917.5,3024.5,35543.5,46982.5,85164.5,83004.5,93878.5,2416.5,6283.5,7302.5,8171.5,9101.5,10444.5,2671.5,32692.5,40311.5,77437.5,79297.5,97408.5,1936.5,12671.5,16538.5,16087.5,19131.5,19778.5,,,1617.5,1627.5,,,1709.0,1761.0,25708.0,32840.0
1160,2343.0,55005.0,121811.0,129457.0,96439.0,130058.0,2125.0,16122.0,34898.0,46532.0,58308.0,57755.0,2527.0,17364.0,46462.0,46451.0,88162.0,85459.0,1985.0,9896.0,26793.0,25051.0,48101.0,58385.0,2700.0,26262.0,61364.0,55013.0,91490.0,101678.0,2137.0,13545.0,40747.0,34632.0,55491.0,85852.0,3675.0,29127.0,76976.0,74332.0,89385.0,128412.0,2316.0,16491.0,23770.0,33319.0,28080.0,57956.0,2901.0,22815.0,37983.0,45167.0,56247.0,59467.0,2298.0,8234.0,13470.0,13195.0,15402.0,17823.0,3038.0,35442.0,46595.0,84330.0,82600.0,92317.0,2465.0,6291.0,7337.0,8189.0,9106.0,10413.0,2713.0,33115.0,40071.0,76718.0,78695.0,96736.0,1965.0,12349.0,16251.0,14756.0,21749.0,22474.0,,,1648.0,1668.0,,,1720.0,1765.0,29205.0,32927.0
1180,2314.0,54957.0,121956.0,129833.0,95978.0,129545.0,2180.0,16135.0,34782.0,46703.0,58576.0,57824.0,2568.0,17408.0,46287.0,46093.0,87966.0,85371.0,2033.0,9884.0,26626.0,25037.0,47940.0,58482.0,2750.0,26271.0,61016.0,54566.0,91081.0,101517.0,2168.0,13485.0,40771.0,34603.0,55588.0,86210.0,3670.0,29191.0,76652.0,76144.0,89011.0,128246.0,2323.0,16520.0,23638.0,33069.0,27969.0,58506.0,2936.0,22698.0,37875.0,44640.0,56204.0,59534.0,2320.0,8217.0,13392.0,13139.0,15315.0,17982.0,3071.0,35224.0,46160.0,83772.0,82208.0,91677.0,2470.0,6312.0,7308.0,8209.0,9087.0,10440.0,2763.0,33189.0,39812.0,75939.0,78070.0,95832.0,1980.0,12711.0,16642.0,16268.0,19938.0,21229.0,,,1662.0,1663.0,,,1780.0,1776.0,30728.0,33018.0
1200,2340.5,55021.5,121080.5,129847.5,94990.5,128959.5,2155.5,16217.5,34756.5,46537.5,58239.5,57737.5,2579.5,17379.5,46176.5,46019.5,87288.5,84783.5,2029.5,9844.5,26495.5,24889.5,47460.5,58180.5,2752.5,26189.5,60685.5,54395.5,90532.5,101006.5,2185.5,13418.5,40656.5,34289.5,55185.5,86055.5,3732.5,28958.5,75867.5,75678.5,88635.5,127444.5,2327.5,16444.5,23526.5,33087.5,27943.5,58692.5,2965.5,22678.5,37964.5,44591.5,55928.5,59245.5,2329.5,8196.5,13347.5,13136.5,15255.5,18549.5,3062.5,35183.5,46042.5,83835.5,81937.5,91501.5,2497.5,6321.5,7316.5,8171.5,9090.5,10504.5,2764.5,35410.5,39725.5,75727.5,77613.5,95614.5,1997.5,12454.5,16458.5,15536.5,17674.5,20278.5,,,1703.5,1694.5,,,1856.5,1790.5,30795.5,33002.5
1220,2391.5,54891.5,121377.5,129535.5,94783.5,128802.5,2173.5,16190.5,34843.5,46840.5,58319.5,57725.5,2632.5,17337.5,45885.5,45826.5,86868.5,84168.5,2067.5,9798.5,26468.5,24958.5,47572.5,58547.5,2821.5,26349.5,60226.5,54093.5,89851.5,100935.5,2184.5,13502.5,40569.5,34257.5,55316.5,86818.5,3729.5,30594.5,75637.5,75735.5,87822.5,127590.5,2356.5,16492.5,23472.5,32897.5,27922.5,59511.5,2983.5,22520.5,37771.5,44425.5,56062.5,58935.5,2330.5,8197.5,13273.5,13116.5,15252.5,20691.5,3126.5,35100.5,45753.5,83279.5,81262.5,90701.5,2493.5,6302.5,7310.5,8146.5,9139.5,10453.5,2795.5,33901.5,39480.5,74841.5,76900.5,94392.5,2007.5,12350.5,16918.5,15367.5,19115.5,19209.5,,,1723.5,1714.5,,,1851.0,1810.0,31513.0,33219.0
1240,2405.5,54795.5,122035.5,129679.5,94542.5,128908.5,2213.5,16201.5,34876.5,46710.5,58470.5,57739.5,2665.5,17337.5,45574.5,45498.5,86290.5,83658.5,2096.5,9837.5,26270.5,24891.5,47426.5,58092.5,2833.5,26173.5,59874.5,53529.5,89686.5,100055.5,2219.5,13391.5,40534.5,34225.5,55027.5,86821.5,3772.5,30619.5,74864.5,75122.5,87458.5,126891.5,2382.5,16381.5,23381.5,32862.5,28020.5,59697.5,3015.5,22554.5,37554.5,44157.5,55757.5,58535.5,2377.5,8180.5,13371.5,13120.5,15232.5,21262.5,3135.5,35040.5,45400.5,82655.5,80933.5,90540.5,2530.5,6354.5,7294.5,8162.5,9096.5,10532.5,2860.5,33814.5,39341.5,74177.5,75904.5,93762.5,2032.5,12510.5,16234.5,14991.5,17094.5,19687.5,,,1742.5,1731.5,,,1860.0,1815.0,31871.0,33336.0
1260,2413.0,54298.0,121320.0,128986.0,93778.0,127814.0,2231.0,16246.0,34937.0,46536.0,58209.0,57982.0,2688.0,17252.0,45397.0,45283.0,85819.0,83219.0,2102.0,9750.0,26310.0,24861.0,47149.0,58409.0,2816.0,26080.0,59467.0,53052.0,88695.0,99375.0,2207.0,13378.0,40470.0,34045.0,54707.0,87117.0,3736.0,30780.0,74572.0,74451.0,87017.0,126962.0,2383.0,16375.0,23288.0,32916.0,27920.0,60157.0,3028.0,22769.0,37504.0,44077.0,55905.0,58599.0,2387.0,8230.0,13311.0,13104.0,15206.0,20859.0,3147.0,34979.0,44960.0,81686.0,80286.0,90023.0,2545.0,6379.0,7330.0,8154.0,9113.0,10527.0,2876.0,33738.0,39109.0,73881.0,75672.0,93192.0,2021.0,12442.0,16678.0,16205.0,19840.0,19744.0,,,1752.0,1727.0,,,1879.5,1824.5,31718.5,33242.5
1280,2448.0,55187.0,122778.0,128681.0,93306.0,127892.0,2229.0,16209.0,34898.0,46563.0,58066.0,57749.0,2704.0,17410.0,45264.0,45221.0,84895.0,82611.0,2118.0,9807.0,26150.0,24863.0,46691.0,58267.0,2849.0,26783.0,58988.0,53039.0,88915.0,99313.0,2248.0,13386.0,40297.0,33949.0,54595.0,87195.0,3799.0,30575.0,74454.0,74606.0,86774.0,126824.0,2415.0,16316.0,23156.0,32705.0,27890.0,60754.0,3058.0,24361.0,37497.0,44102.0,55543.0,58557.0,2404.0,8206.0,13176.0,13081.0,15167.0,21242.0,3175.0,35522.0,44833.0,81675.0,80085.0,89389.0,2571.0,6324.0,7297.0,8165.0,9077.0,10637.0,2868.0,33540.0,38985.0,73150.0,74934.0,92594.0,2049.0,12499.0,16128.0,15202.0,19971.0,19998.0,,,1756.0,1767.0,,,1897.5,1839.5,32160.5,33536.5
1300,2425.5,54558.5,122564.5,128711.5,93151.5,127326.5,2272.5,16248.5,34826.5,46575.5,58342.5,58529.5,2744.5,18673.5,44926.5,44702.5,84695.5,82139.5,2143.5,9722.5,26123.5,24749.5,46849.5,58162.5,2877.5,27564.5,58438.5,52373.5,88328.5,99049.5,2254.5,13369.5,40284.5,33758.5,54523.5,87252.5,3805.5,30631.5,74136.5,73951.5,86204.5,126157.5,2430.5,16231.5,23086.5,32501.5,27711.5,60794.5,3088.5,24576.5,37504.5,43831.5,55243.5,58216.5,2421.5,8181.5,13233.5,13027.5,15129.5,21184.5,3159.5,35588.5,44746.5,81225.5,79831.5,88789.5,2582.5,6394.5,7299.5,8105.5,9045.5,10608.5,2920.5,33358.5,38890.5,72679.5,74555.5,91943.5,2482.5,12469.5,16119.5,15155.5,18282.5,22000.5,,,1776.5,1771.5,,,1909.0,1862.0,32503.0,33482.0
1320,2510.0,54520.0,122615.0,128194.0,92496.0,126677.0,2257.0,16266.0,34774.0,46511.0,58203.0,57492.0,2785.0,18399.0,44716.0,44515.0,84329.0,81812.0,2156.0,9694.0,25967.0,24596.0,46437.0,57972.0,2897.0,27424.0,58352.0,52043.0,87381.0,97905.0,2261.0,13270.0,40068.0,33569.0,54413.0,87229.0,3843.0,30289.0,74232.0,73585.0,85827.0,125671.0,2429.0,16187.0,23032.0,32397.0,27785.0,62120.0,3059.0,24539.0,37168.0,43649.0,55123.0,57725.0,2432.0,8171.0,13235.0,12985.0,15106.0,21324.0,3194.0,37421.0,44230.0,80405.0,79118.0,88057.0,2599.0,6350.0,7292.0,8154.0,9067.0,10628.0,2939.0,34029.0,38808.0,72047.0,73826.0,90999.0,2375.0,12517.0,16352.0,15176.0,17323.0,20842.0,,,1806.0,1797.0,,,1916.5,1918.5,33127.5,33466.5
1340,2498.0,54423.0,122875.0,128945.0,92312.0,125790.0,2329.0,16224.0,34635.0,46547.0,58225.0,57643.0,2770.0,18225.0,44414.0,44360.0,83797.0,81058.0,2184.0,9715.0,25862.0,24599.0,46266.0,57894.0,2911.0,27857.0,57693.0,51788.0,87318.0,98024.0,2289.0,13295.0,39890.0,33481.0,54313.0,87074.0,3888.0,30454.0,73731.0,73349.0,85215.0,125869.0,2455.0,16159.0,22993.0,32298.0,27784.0,62316.0,3126.0,24398.0,37085.0,43398.0,55072.0,57447.0,2448.0,8189.0,13133.0,12947.0,15026.0,21711.0,3252.0,37578.0,44237.0,79962.0,78605.0,87631.0,2631.0,6375.0,7303.0,8143.0,9061.0,10692.0,2963.0,34176.0,38582.0,71453.0,73036.0,90546.0,2405.0,12374.0,16359.0,15128.0,22005.0,18857.0,,,1812.0,1812.0,,,1916.5,1926.5,33825.5,33634.5
