time,e16x33_0,e16x33_1,e16x33_2,e16x33_3,e16x33_4,e16x33_5,e16x33NrdA2_0,e16x33NrdA2_1,e16x33NrdA2_2,e16x33NrdA2_3,e16x33NrdA2_4,e16x33NrdA2_5,e20x33_0,e20x33_1,e20x33_2,e20x33_3,e20x33_4,e20x33_5,e20x32gp411_0,e20x32gp411_1,e20x32gp411_2,e20x32gp411_3,e20x32gp411_4,e20x32gp411_5,e32x33_0,e32x33_1,e32x33_2,e32x33_3,e32x33_4,e32x33_5,e32x30SspGyrB_0,e32x30SspGyrB_1,e32x30SspGyrB_2,e32x30SspGyrB_3,e32x30SspGyrB_4,e32x30SspGyrB_5,e34x33_0,e34x33_1,e34x33_2,e34x33_3,e34x33_4,e34x33_5,e34x30MjaKlbA_0,e34x30MjaKlbA_1,e34x30MjaKlbA_2,e34x30MjaKlbA_3,e34x30MjaKlbA_4,e34x30MjaKlbA_5,e38x33_0,e38x33_1,e38x33_2,e38x33_3,e38x33_4,e38x33_5,e38x32gp418_0,e38x32gp418_1,e38x32gp418_2,e38x32gp418_3,e38x32gp418_4,e38x32gp418_5,e41x33_0,e41x33_1,e41x33_2,e41x33_3,e41x33_4,e41x33_5,e41x32NrdJ1_0,e41x32NrdJ1_1,e41x32NrdJ1_2,e41x32NrdJ1_3,e41x32NrdJ1_4,e41x32NrdJ1_5,e42x33_0,e42x33_1,e42x33_2,e42x33_3,e42x33_4,e42x33_5,e42x32STIMPDH1_0,e42x32STIMPDH1_1,e42x32STIMPDH1_2,e42x32STIMPDH1_3,e42x32STIMPDH1_4,e42x32STIMPDH1_5,blank-kan_0,blank-kan_1,negative-control-kan_0,negative-control-kan_1,blank-amp_0,blank-amp_1,negative-control-amp_0,negative-control-amp_1,positive-control-amp_0,positive-control-amp_1
1160,1140.5,26764.5,59774.5,63336.5,47101.5,63534.5,1026.5,7830.5,16896.5,22578.5,28423.5,28051.5,1235.5,8404.5,22747.5,22645.5,43120.5,41836.5,976.5,4796.5,13001.5,12220.5,23275.5,28325.5,1320.5,12802.5,29948.5,26771.5,44576.5,49728.5,1042.5,6582.5,19747.5,16811.5,26935.5,41740.5,1774.5,14155.5,37355.5,36231.5,43519.5,62650.5,1118.5,8033.5,11492.5,16223.5,13590.5,28077.5,1433.5,11023.5,18429.5,21824.5,27340.5,28793.5,1116.5,3993.5,6535.5,6403.5,7442.5,8674.5,1467.5,17255.5,22561.5,40989.5,40325.5,45100.5,1189.5,3045.5,3552.5,3976.5,4418.5,5050.5,1310.5,16170.5,19568.5,37430.5,38425.5,47088.5,953.5,5992.5,7898.5,7200.5,10507.5,10809.5,,,790.5,798.5,,,844.0,857.0,14108.0,16037.0
1180,1130.0,26757.0,59583.0,63657.0,46866.0,63794.0,1040.0,7876.0,16892.0,22676.0,28377.0,28213.0,1248.0,8402.0,22662.0,22454.0,42734.0,41522.0,979.0,4785.0,12972.0,12157.0,23251.0,28436.0,1333.0,12773.0,29762.0,26613.0,44244.0,49661.0,1048.0,6537.0,19733.0,16814.0,26935.0,41954.0,1788.0,14197.0,37319.0,37132.0,43200.0,62243.0,1141.0,7993.0,11434.0,16182.0,13538.0,28361.0,1422.0,11032.0,18471.0,21770.0,27235.0,28904.0,1135.0,3972.0,6471.0,6409.0,7445.0,8730.0,1490.0,17140.0,22481.0,40808.0,40076.0,44810.0,1201.0,3082.0,3560.0,3966.0,4402.0,5054.0,1314.0,15988.0,19388.0,36985.0,37891.0,46541.0,949.0,6178.0,8034.0,7913.0,9643.0,10254.0,,,795.0,808.0,,,862.0,863.0,14872.0,15989.0
1200,1142.5,26725.5,59306.5,63571.5,46487.5,63136.5,1055.5,7872.5,16864.5,22580.5,28237.5,28161.5,1252.5,8411.5,22423.5,22364.5,42420.5,41217.5,989.5,4797.5,12882.5,12117.5,23129.5,28352.5,1332.5,12725.5,29441.5,26337.5,43975.5,49205.5,1053.5,6482.5,19770.5,16646.5,26880.5,41999.5,1786.5,14114.5,37028.5,36979.5,43061.5,62111.5,1124.5,7963.5,11365.5,15990.5,13566.5,28536.5,1425.5,11043.5,18444.5,21720.5,27086.5,28758.5,1124.5,3980.5,6493.5,6371.5,7392.5,9011.5,1483.5,17103.5,22361.5,40710.5,39629.5,44647.5,1195.5,3069.5,3542.5,3959.5,4422.5,5066.5,1336.5,17193.5,19276.5,36574.5,37716.5,46221.5,963.5,5997.5,8014.5,7541.5,8548.5,9819.5,,,813.5,810.5,,,889.5,870.5,14862.5,16001.5
1220,1162.0,26785.0,59658.0,63507.0,46501.0,62979.0,1053.0,7871.0,16945.0,22635.0,28353.0,28078.0,1298.0,8419.0,22265.0,22304.0,42221.0,41118.0,1007.0,4752.0,12829.0,12171.0,23049.0,28252.0,1351.0,12755.0,29423.0,26254.0,43931.0,48916.0,1068.0,6506.0,19637.0,16640.0,26862.0,42035.0,1813.0,14934.0,36799.0,36834.0,43051.0,62015.0,1145.0,7948.0,11346.0,15943.0,13605.0,28697.0,1460.0,10961.0,18379.0,21479.0,27176.0,28689.0,1134.0,3974.0,6447.0,6360.0,7407.0,10041.0,1492.0,17024.0,22201.0,40439.0,39555.0,44197.0,1223.0,3059.0,3551.0,3930.0,4387.0,5065.0,1354.0,16524.0,19149.0,36370.0,37346.0,46028.0,973.0,5996.0,8184.0,7462.0,9290.0,9284.0,,,835.0,826.0,,,889.5,871.5,15212.5,16148.5
1240,1171.5,26628.5,59503.5,63347.5,46089.5,63047.5,1074.5,7894.5,16916.5,22591.5,28329.5,27965.5,1280.5,8378.5,22300.5,22047.5,42018.5,40908.5,1017.5,4764.5,12802.5,12101.5,22950.5,28280.5,1361.5,12693.5,29084.5,26008.5,43716.5,48744.5,1075.5,6541.5,19663.5,16578.5,26694.5,42073.5,1803.5,14827.5,36701.5,36531.5,42530.5,61959.5,1144.5,7950.5,11345.5,16042.5,13533.5,28914.5,1467.5,11004.5,18269.5,21426.5,26978.5,28391.5,1150.5,3973.5,6455.5,6346.5,7397.5,10260.5,1521.5,17044.5,22017.5,40084.5,39236.5,44021.5,1224.5,3083.5,3561.5,3967.5,4427.5,5111.5,1368.5,16408.5,19095.5,36040.5,37099.5,45714.5,980.5,6063.5,7855.5,7213.5,8309.5,9554.5,,,837.5,851.5,,,905.0,882.0,15465.0,16177.0
1260,1184.5,26563.5,59412.5,63168.5,45698.5,62668.5,1080.5,7841.5,16941.5,22564.5,28369.5,28176.5,1308.5,8397.5,21985.5,22031.5,41720.5,40548.5,1021.5,4729.5,12761.5,12091.5,22965.5,28138.5,1381.5,12647.5,28995.5,25924.5,43350.5,48629.5,1078.5,6496.5,19682.5,16463.5,26655.5,42275.5,1832.5,14994.5,36352.5,36327.5,42416.5,61834.5,1167.5,7964.5,11281.5,15897.5,13565.5,29229.5,1459.5,11094.5,18183.5,21351.5,27139.5,28482.5,1149.5,4005.5,6455.5,6366.5,7367.5,10119.5,1528.5,16959.5,21970.5,39753.5,39108.5,43872.5,1234.5,3082.5,3555.5,3956.5,4409.5,5137.5,1376.5,16314.5,18990.5,35764.5,36778.5,45370.5,985.5,6047.5,8090.5,7866.5,9562.5,9515.5,,,833.5,848.5,,,916.5,882.5,15332.5,16140.5
1280,1214.5,26809.5,60087.5,63211.5,45552.5,62419.5,1086.5,7879.5,16910.5,22702.5,28425.5,27955.5,1320.5,8483.5,21965.5,21910.5,41488.5,40219.5,1029.5,4744.5,12720.5,12094.5,22815.5,28253.5,1378.5,13025.5,28850.5,25818.5,43205.5,48344.5,1085.5,6528.5,19648.5,16492.5,26504.5,42391.5,1844.5,14904.5,36187.5,36308.5,42263.5,61701.5,1168.5,7910.5,11203.5,15859.5,13541.5,29437.5,1473.5,11820.5,18222.5,21463.5,27078.5,28452.5,1151.5,3998.5,6427.5,6345.5,7387.5,10269.5,1531.5,17283.5,21773.5,39793.5,39141.5,43523.5,1244.5,3073.5,3529.5,3938.5,4375.5,5141.5,1397.5,16268.5,18972.5,35755.5,36560.5,45191.5,994.5,6077.5,7814.5,7323.5,9658.5,9709.5,,,849.5,847.5,,,909.5,887.5,15635.5,16139.5
1300,1189.0,26522.0,60129.0,62870.0,45439.0,62274.0,1099.0,7877.0,16869.0,22584.0,28327.0,28375.0,1331.0,9064.0,21934.0,21869.0,41357.0,39912.0,1034.0,4755.0,12649.0,12034.0,22686.0,28144.0,1394.0,13460.0,28658.0,25558.0,42935.0,48146.0,1093.0,6478.0,19627.0,16364.0,26576.0,42268.0,1848.0,14903.0,36111.0,35917.0,41991.0,61477.0,1187.0,7854.0,11230.0,15749.0,13455.0,29500.0,1491.0,11893.0,18145.0,21305.0,26875.0,28256.0,1177.0,3977.0,6421.0,6296.0,7328.0,10295.0,1542.0,17358.0,21741.0,39469.0,38716.0,43139.0,1253.0,3100.0,3555.0,3959.0,4397.0,5151.0,1418.0,16263.0,18905.0,35234.0,36199.0,44607.0,1190.0,6030.0,7847.0,7357.0,8818.0,10583.0,,,855.0,861.0,,,915.0,909.0,15778.0,16247.0
1320,1220.5,26752.5,60151.5,62928.5,45236.5,61796.5,1115.5,7899.5,16850.5,22629.5,28334.5,28172.5,1356.5,8932.5,21774.5,21740.5,40978.5,39929.5,1044.5,4728.5,12592.5,12087.5,22615.5,28226.5,1417.5,13434.5,28439.5,25411.5,42643.5,47813.5,1108.5,6455.5,19523.5,16344.5,26452.5,42366.5,1864.5,14810.5,36215.5,35958.5,41769.5,61394.5,1193.5,7823.5,11219.5,15651.5,13472.5,29933.5,1504.5,11884.5,18136.5,21091.5,26717.5,28178.5,1185.5,3976.5,6411.5,6287.5,7302.5,10402.5,1577.5,18208.5,21466.5,39078.5,38554.5,42824.5,1261.5,3079.5,3516.5,3945.5,4388.5,5178.5,1420.5,16660.5,18736.5,35079.5,36074.5,44174.5,1163.5,6061.5,7916.5,7356.5,8446.5,10062.5,,,873.5,869.5,,,923.0,927.0,16126.0,16265.0
1340,1236.5,26527.5,59986.5,63105.5,44897.5,61490.5,1128.5,7875.5,16931.5,22606.5,28253.5,28155.5,1339.5,8872.5,21575.5,21514.5,40736.5,39682.5,1058.5,4729.5,12580.5,11959.5,22445.5,28286.5,1410.5,13483.5,28212.5,25343.5,42538.5,47715.5,1122.5,6460.5,19593.5,16223.5,26335.5,42422.5,1876.5,14782.5,35773.5,35735.5,41744.5,61421.5,1192.5,7822.5,11178.5,15667.5,13500.5,30318.5,1500.5,11829.5,18079.5,21178.5,26798.5,28214.5,1199.5,3969.5,6381.5,6286.5,7276.5,10531.5,1566.5,18263.5,21563.5,38844.5,38344.5,42643.5,1262.5,3091.5,3539.5,3941.5,4398.5,5178.5,1437.5,16588.5,18712.5,34785.5,35591.5,44174.5,1181.5,6002.5,7919.5,7365.5,10678.5,9126.5,,,877.5,870.5,,,940.0,936.0,16438.0,16290.0
