time,e20x33_0,e20x33_1,e20x33_2,e20x33_3,e20x33_4,e20x33_5,e20x32gp411_0,e20x32gp411_1,e20x32gp411_2,e20x32gp411_3,e20x32gp411_4,e20x32gp411_5,e32x33_0,e32x33_1,e32x33_2,e32x33_3,e32x33_4,e32x33_5,e32x30SspGyrB_0,e32x30SspGyrB_1,e32x30SspGyrB_2,e32x30SspGyrB_3,e32x30SspGyrB_4,e32x30SspGyrB_5,e34x33_0,e34x33_1,e34x33_2,e34x33_3,e34x33_4,e34x33_5,e34x30MjaKlbA_0,e34x30MjaKlbA_1,e34x30MjaKlbA_2,e34x30MjaKlbA_3,e34x30MjaKlbA_4,e34x30MjaKlbA_5,e38x33_0,e38x33_1,e38x33_2,e38x33_3,e38x33_4,e38x33_5,e38x32gp418_0,e38x32gp418_1,e38x32gp418_2,e38x32gp418_3,e38x32gp418_4,e38x32gp418_5,e41x33_0,e41x33_1,e41x33_2,e41x33_3,e41x33_4,e41x33_5,e41x32NrdJ1_0,e41x32NrdJ1_1,e41x32NrdJ1_2,e41x32NrdJ1_3,e41x32NrdJ1_4,e41x32NrdJ1_5,e42x33_0,e42x33_1,e42x33_2,e42x33_3,e42x33_4,e42x33_5,e42x32STIMPDH1_0,e42x32STIMPDH1_1,e42x32STIMPDH1_2,e42x32STIMPDH1_3,e42x32STIMPDH1_4,e42x32STIMPDH1_5,Blank_Kan_1,Blank_Kan_1,negative-control-kan_1,negative-control-kan_1,Blank_Amp_1,Blank_Amp_1,negative-control-amp_1,negative-control-amp_1,positive-control-amp_1,positive-control-amp_1
620,3879.0,20478.0,77191.0,110684.0,118820.0,116603.0,3283.0,3521.0,16934.0,70365.0,97619.0,147561.0,4174.0,17182.0,102331.0,163986.0,172781.0,171403.0,3195.0,3269.0,10139.0,89850.0,142172.0,209032.0,5168.0,39460.0,129429.0,146213.0,154488.0,156296.0,3331.0,3220.0,4023.0,39570.0,74477.0,103944.0,4241.0,26501.0,69270.0,79960.0,68871.0,58412.0,3233.0,3173.0,5546.0,42226.0,56267.0,70365.0,4221.0,34609.0,109562.0,148402.0,148567.0,144069.0,3017.0,2964.0,3786.0,26507.0,61308.0,66890.0,3696.0,24443.0,116314.0,151336.0,153715.0,160787.0,2999.0,3001.0,5501.0,53528.0,88849.0,139561.0,,,2927.0,2818.0,,,3616.5,3508.5,57925.5,62381.5
640,3939.0,20471.0,77333.0,109974.0,118597.0,116255.0,3309.0,3589.0,17013.0,70323.0,98025.0,148698.0,4217.0,17164.0,102482.0,164078.0,172598.0,172965.0,3246.0,3319.0,10254.0,90299.0,141763.0,208993.0,5248.0,39436.0,129571.0,146658.0,153996.0,155805.0,3386.0,3270.0,4098.0,39555.0,74281.0,103972.0,4274.0,26504.0,69516.0,80293.0,68851.0,58395.0,3326.0,3243.0,5585.0,42467.0,56185.0,70541.0,4256.0,34442.0,109599.0,148796.0,148846.0,144309.0,3071.0,3033.0,3822.0,26419.0,61519.0,67075.0,3733.0,24469.0,116005.0,151441.0,153229.0,160764.0,3015.0,3018.0,5576.0,53491.0,88867.0,140759.0,,,2979.0,2877.0,,,3679.5,3572.5,57971.5,62942.5
660,3961.5,20414.5,77410.5,109789.5,117460.5,115687.5,3342.5,3643.5,17002.5,70188.5,97372.5,148072.5,4255.5,17074.5,101459.5,164908.5,172555.5,172559.5,3231.5,3345.5,10228.5,89909.5,141549.5,208995.5,5162.5,39320.5,130032.5,145952.5,153653.5,156184.5,3408.5,3304.5,4101.5,39636.5,74215.5,103859.5,4369.5,26418.5,69642.5,79993.5,69113.5,58669.5,3345.5,3282.5,5683.5,42318.5,56002.5,70582.5,4301.5,34464.5,109340.5,147103.5,148141.5,144376.5,3070.5,3048.5,3884.5,26577.5,61265.5,67073.5,3752.5,24594.5,116113.5,151798.5,152553.5,161521.5,3067.5,3096.5,5578.5,53127.5,88611.5,140306.5,,,3029.5,2902.5,,,3731.5,3573.5,58346.5,63154.5
680,3985.5,20527.5,77188.5,108763.5,117302.5,115914.5,3433.5,3667.5,17137.5,70181.5,97416.5,148784.5,4318.5,17106.5,101464.5,164143.5,172636.5,173170.5,3336.5,3366.5,10299.5,89572.5,141996.5,208735.5,5219.5,39219.5,130241.5,146056.5,152970.5,157044.5,3477.5,3362.5,4203.5,39577.5,74487.5,103750.5,4342.5,26425.5,69743.5,80284.5,68860.5,58663.5,3396.5,3289.5,5747.5,42252.5,56249.5,70836.5,4333.5,34419.5,108910.5,147685.5,148212.5,143465.5,3135.5,3083.5,3921.5,26543.5,61362.5,67047.5,3811.5,24493.5,115946.5,151696.5,152801.5,160752.5,3098.5,3166.5,5672.5,53399.5,88853.5,140215.5,,,3107.5,2965.5,,,3784.5,3663.5,58175.5,63360.5
700,4082.0,20492.0,77259.0,109004.0,116973.0,115284.0,3465.0,3705.0,17170.0,70504.0,97570.0,148522.0,4333.0,17196.0,101167.0,164223.0,172705.0,172570.0,3354.0,3424.0,10362.0,89700.0,141963.0,208771.0,5279.0,39204.0,130411.0,146354.0,152291.0,156525.0,3547.0,3421.0,4275.0,39713.0,74483.0,104600.0,4396.0,26471.0,69823.0,80695.0,69347.0,58842.0,3460.0,3411.0,5778.0,42554.0,56354.0,71449.0,4358.0,34430.0,108562.0,147753.0,148120.0,143672.0,3190.0,3145.0,4005.0,26508.0,61210.0,67112.0,3863.0,24541.0,116103.0,151807.0,153451.0,160998.0,3195.0,3194.0,5759.0,53420.0,88566.0,140160.0,,,3101.0,3012.0,,,3834.0,3725.0,58763.0,63864.0
720,4121.5,20400.5,77298.5,108998.5,116686.5,115234.5,3494.5,3786.5,17157.5,70622.5,97973.5,149385.5,4399.5,17299.5,101089.5,165204.5,172950.5,172878.5,3397.5,3509.5,10476.5,89986.5,142152.5,209303.5,5298.5,38986.5,131057.5,146043.5,151763.5,156414.5,3565.5,3458.5,4311.5,39694.5,74366.5,104283.5,4443.5,26561.5,70152.5,81041.5,69194.5,59202.5,3456.5,3389.5,5844.5,42613.5,56399.5,70914.5,4448.5,34313.5,108883.5,148122.5,148444.5,144448.5,3226.5,3191.5,4088.5,26586.5,61014.5,67379.5,3923.5,24554.5,116328.5,152201.5,153434.5,160989.5,3220.5,3204.5,5821.5,53293.5,88375.5,140260.5,,,3170.5,3002.5,,,3916.0,3761.0,59039.0,64172.0
740,4165.0,20498.0,77357.0,108168.0,116096.0,114831.0,3579.0,3870.0,17255.0,70505.0,97962.0,149537.0,4414.0,17307.0,100766.0,164227.0,172684.0,172422.0,3460.0,3519.0,10447.0,89908.0,142202.0,209030.0,5278.0,38857.0,131762.0,146058.0,150944.0,156438.0,3645.0,3515.0,4412.0,39971.0,74504.0,104817.0,4490.0,26549.0,70163.0,81032.0,69383.0,58892.0,3559.0,3473.0,5908.0,42688.0,56387.0,71305.0,4450.0,34049.0,108133.0,147562.0,148189.0,143910.0,3229.0,3233.0,4114.0,26611.0,61043.0,67249.0,3945.0,24483.0,115903.0,152517.0,153408.0,160632.0,3268.0,3257.0,5872.0,53229.0,88799.0,140238.0,,,3130.0,3091.0,,,3965.0,3831.0,59613.0,64857.0
760,4232.5,20437.5,77459.5,108151.5,116156.5,114696.5,3630.5,3884.5,17355.5,70441.5,98287.5,149221.5,4502.5,17461.5,100337.5,165146.5,172887.5,172909.5,3511.5,3567.5,10519.5,89745.5,142374.5,208978.5,5394.5,38965.5,131097.5,145982.5,149986.5,156160.5,3645.5,3618.5,4482.5,39839.5,74647.5,104252.5,4583.5,26531.5,70601.5,81368.5,70727.5,59033.5,3609.5,3543.5,5968.5,42932.5,56350.5,71403.5,4528.5,34217.5,107571.5,146920.5,147714.5,143684.5,3348.5,3294.5,4239.5,26582.5,61091.5,67093.5,3998.5,24453.5,115161.5,152217.5,153339.5,160944.5,3315.5,3364.5,5900.5,53341.5,88481.5,139950.5,,,3291.5,3169.5,,,4011.5,3890.5,59940.5,65523.5
780,4262.5,20401.5,77302.5,108114.5,116120.5,114576.5,3696.5,3969.5,17458.5,70985.5,98721.5,150141.5,4549.5,17392.5,99737.5,164866.5,172839.5,172847.5,3479.5,3658.5,10583.5,89884.5,142956.5,209878.5,5366.5,38900.5,131312.5,145366.5,149136.5,156027.5,3666.5,3593.5,4488.5,39720.5,74495.5,104151.5,4589.5,26615.5,70313.5,81336.5,69426.5,59001.5,3628.5,3569.5,5996.5,42802.5,56522.5,71362.5,4548.5,34044.5,107809.5,147310.5,147201.5,143999.5,3374.5,3360.5,4236.5,26726.5,61033.5,67416.5,4008.5,24487.5,115676.5,152943.5,153350.5,160812.5,3333.5,3370.5,5979.5,53493.5,88736.5,140490.5,,,3306.5,3177.5,,,4094.0,3882.0,60230.0,66031.0
800,4314.0,20368.0,77247.0,107927.0,115152.0,114452.0,3760.0,4017.0,17527.0,70844.0,98240.0,149430.0,4568.0,17330.0,99381.0,163870.0,171996.0,172095.0,3586.0,3681.0,10624.0,90132.0,142119.0,208974.0,5367.0,38731.0,130608.0,144479.0,148328.0,155588.0,3751.0,3670.0,4562.0,39890.0,74747.0,104586.0,4649.0,26487.0,70416.0,81460.0,69197.0,59261.0,3664.0,3616.0,6036.0,42905.0,56319.0,71285.0,4592.0,34123.0,107091.0,146775.0,147259.0,143837.0,3447.0,3415.0,4284.0,26691.0,61391.0,67214.0,4079.0,24503.0,115653.0,152394.0,153000.0,160603.0,3404.0,3447.0,6034.0,53452.0,88487.0,140204.0,,,3350.0,3229.0,,,4083.0,3984.0,60683.0,66307.0
820,4376.5,20379.5,76973.5,107640.5,114218.5,113510.5,3808.5,4066.5,17470.5,70809.5,98524.5,149328.5,4598.5,17410.5,99592.5,164468.5,172325.5,172362.5,3668.5,3732.5,10680.5,90147.5,142302.5,209509.5,5473.5,38680.5,131008.5,144333.5,148596.5,155229.5,3799.5,3696.5,4645.5,40493.5,74475.5,104359.5,4683.5,26641.5,70460.5,81612.5,69390.5,59107.5,3738.5,3662.5,6110.5,43033.5,56610.5,71738.5,4609.5,34030.5,107317.5,147274.5,147537.5,143824.5,3472.5,3456.5,4415.5,26818.5,61261.5,67511.5,4118.5,24538.5,115426.5,152984.5,153410.5,161297.5,3453.5,3460.5,6133.5,53297.5,88519.5,140105.5,,,3375.5,3270.5,,,4155.0,4019.0,61198.0,66922.0
840,4398.0,20487.0,76905.0,107405.0,114467.0,113547.0,3854.0,4159.0,17642.0,70998.0,98819.0,149511.0,4658.0,17478.0,99037.0,164252.0,172298.0,172730.0,3677.0,3806.0,10726.0,90095.0,142740.0,209779.0,5534.0,38661.0,131690.0,145125.0,147773.0,155053.0,3851.0,3746.0,4687.0,39788.0,74382.0,104703.0,4759.0,26577.0,70655.0,81866.0,69149.0,59150.0,3735.0,3692.0,6183.0,42966.0,56715.0,71613.0,4680.0,33987.0,106360.0,146410.0,146941.0,143129.0,3512.0,3537.0,4449.0,26712.0,61072.0,67446.0,4169.0,24560.0,114886.0,152618.0,152925.0,160642.0,3477.0,3541.0,6175.0,53541.0,88833.0,139535.0,,,3451.0,3315.0,,,4219.5,4069.5,61584.5,67482.5
860,4438.0,20550.0,77100.0,107007.0,113609.0,113538.0,3918.0,4180.0,17711.0,70826.0,98567.0,149979.0,4717.0,17389.0,98805.0,164110.0,171650.0,172787.0,3744.0,3831.0,10759.0,89941.0,142510.0,209801.0,5557.0,38494.0,131495.0,145035.0,146865.0,154441.0,3859.0,3817.0,4765.0,39855.0,74410.0,104680.0,4764.0,26696.0,70666.0,82395.0,69380.0,59352.0,3813.0,3774.0,6273.0,43331.0,56681.0,71742.0,4696.0,33987.0,106507.0,147305.0,147124.0,143626.0,3558.0,3562.0,4505.0,26889.0,61080.0,67366.0,4202.0,24491.0,114744.0,152706.0,153431.0,160877.0,3554.0,3570.0,6229.0,53596.0,88491.0,140068.0,,,3492.0,3347.0,,,4261.5,4113.5,61957.5,67947.5
880,4471.5,20524.5,76816.5,106781.5,113190.5,112760.5,3969.5,4242.5,17844.5,70729.5,98928.5,149685.5,4781.5,17583.5,98697.5,164580.5,172258.5,171952.5,3765.5,3896.5,10852.5,89859.5,142460.5,210615.5,5606.5,38407.5,131229.5,144018.5,145737.5,153608.5,3902.5,3877.5,4804.5,39702.5,74427.5,104726.5,4793.5,26545.5,70801.5,82225.5,69306.5,59481.5,3843.5,3821.5,6290.5,43322.5,56668.5,71514.5,4762.5,33982.5,106204.5,146503.5,147137.5,142983.5,3627.5,3605.5,4550.5,26875.5,61001.5,67350.5,4212.5,24402.5,114303.5,152613.5,152996.5,160980.5,3567.5,3600.5,6290.5,53419.5,88258.5,139631.5,,,3535.5,3381.5,,,4295.0,4171.0,62363.0,68281.0
900,4518.5,20520.5,76381.5,106059.5,112673.5,112623.5,4016.5,4245.5,17776.5,70668.5,98835.5,149172.5,4806.5,17490.5,97590.5,164910.5,171663.5,172323.5,3833.5,3931.5,10882.5,90314.5,142153.5,209413.5,5618.5,38137.5,130510.5,144845.5,145001.5,153250.5,3937.5,3895.5,4890.5,39840.5,74407.5,104386.5,4840.5,26489.5,70553.5,82720.5,69117.5,59110.5,3892.5,3855.5,6341.5,43253.5,56717.5,71378.5,4774.5,33960.5,105805.5,146141.5,146488.5,142628.5,3645.5,3623.5,4659.5,26863.5,60885.5,67190.5,4291.5,24477.5,114048.5,152597.5,152927.5,161128.5,3594.5,3704.5,6349.5,53557.5,88487.5,139538.5,,,3589.5,3389.5,,,4406.5,4227.5,62616.5,68948.5
920,4558.0,20517.0,76400.0,105981.0,112355.0,111838.0,4068.0,4337.0,17806.0,70648.0,98881.0,149010.0,4831.0,17472.0,97520.0,163891.0,171362.0,172079.0,3922.0,3962.0,10948.0,89836.0,142447.0,209502.0,5608.0,38184.0,130698.0,143893.0,144530.0,152513.0,3969.0,3933.0,4983.0,39917.0,74328.0,104326.0,4927.0,26510.0,70795.0,82193.0,69006.0,59156.0,3921.0,3910.0,6378.0,43509.0,56633.0,71865.0,4864.0,33863.0,105241.0,145405.0,146285.0,142119.0,3675.0,3688.0,4661.0,26933.0,60988.0,68011.0,4343.0,24496.0,114233.0,152692.0,153122.0,160376.0,3667.0,3706.0,6398.0,53413.0,88194.0,139418.0,,,3584.0,3460.0,,,4431.0,4309.0,63124.0,69501.0
940,4594.0,20467.0,76089.0,105475.0,111655.0,111221.0,4110.0,4395.0,17920.0,70639.0,98538.0,149375.0,4895.0,17497.0,97353.0,163844.0,170649.0,171518.0,3906.0,3982.0,10996.0,89858.0,142144.0,209465.0,5640.0,37948.0,130476.0,143833.0,144311.0,152398.0,4030.0,3973.0,4994.0,39572.0,74159.0,104864.0,4944.0,26606.0,70598.0,82155.0,69158.0,59354.0,3966.0,3913.0,6436.0,43528.0,56652.0,71984.0,4834.0,33727.0,104986.0,145899.0,146397.0,142638.0,3732.0,3714.0,4745.0,27117.0,61152.0,67670.0,4342.0,24491.0,113670.0,152102.0,152975.0,161066.0,3703.0,3764.0,6438.0,53318.0,88108.0,139449.0,,,3644.0,3542.0,,,4447.5,4288.5,63383.5,70054.5
960,4697.0,20534.0,76161.0,105259.0,111199.0,110769.0,4191.0,4496.0,18020.0,70933.0,99110.0,149301.0,4901.0,17548.0,96888.0,163604.0,170681.0,171296.0,3982.0,4089.0,11010.0,89704.0,141905.0,209521.0,5671.0,38054.0,130412.0,143840.0,143507.0,152215.0,4095.0,4016.0,5079.0,39817.0,74276.0,104390.0,4998.0,26684.0,70891.0,82324.0,69103.0,59381.0,4047.0,3982.0,6510.0,43295.0,56635.0,71595.0,4905.0,33784.0,104966.0,145321.0,145959.0,142329.0,3803.0,3783.0,4810.0,27078.0,61101.0,67610.0,4401.0,24471.0,113283.0,152712.0,152596.0,160748.0,3722.0,3822.0,6530.0,53277.0,88421.0,139302.0,,,3737.0,3560.0,,,4547.5,4397.5,63766.5,70431.5
980,4725.0,20576.0,76466.0,105512.0,111130.0,111141.0,4266.0,4554.0,17995.0,71122.0,99357.0,150503.0,5014.0,17554.0,96681.0,164587.0,171064.0,171011.0,4010.0,4132.0,11146.0,90017.0,142676.0,210592.0,5753.0,38050.0,130369.0,143525.0,144287.0,152135.0,4139.0,4069.0,5157.0,39920.0,74204.0,104167.0,5031.0,26695.0,70814.0,82689.0,69172.0,59408.0,4095.0,4037.0,6546.0,43565.0,56663.0,71742.0,4949.0,33773.0,104745.0,145122.0,145843.0,142491.0,3807.0,3855.0,4883.0,27126.0,60912.0,67605.0,4442.0,24537.0,113943.0,152591.0,153502.0,161517.0,3772.0,3893.0,6635.0,53323.0,88352.0,139468.0,,,3759.0,3600.0,,,4560.5,4436.5,64381.5,71512.5
1000,4794.0,20572.0,76474.0,105173.0,111060.0,110705.0,4334.0,4658.0,18227.0,71429.0,99696.0,150752.0,5067.0,17615.0,96733.0,163635.0,171355.0,171175.0,4083.0,4179.0,11192.0,90028.0,142225.0,211134.0,5802.0,38020.0,130260.0,142520.0,143707.0,151612.0,4218.0,4131.0,5243.0,40092.0,74365.0,104780.0,5091.0,26713.0,71366.0,82881.0,69246.0,59313.0,4150.0,4075.0,6689.0,43487.0,56730.0,72043.0,5055.0,33885.0,104693.0,145464.0,145686.0,142334.0,3893.0,3860.0,4938.0,27156.0,61094.0,67958.0,4518.0,24658.0,113387.0,153149.0,153870.0,160999.0,3853.0,3919.0,6683.0,53378.0,88391.0,139874.0,,,3811.0,3673.0,,,4632.5,4506.5,64640.5,72183.5
1020,4786.0,20611.0,76481.0,105160.0,110766.0,110427.0,4417.0,4670.0,18289.0,71398.0,99750.0,150928.0,5122.0,17485.0,96304.0,163789.0,171521.0,171444.0,4134.0,4215.0,11223.0,90010.0,142637.0,210597.0,5809.0,38029.0,130425.0,142609.0,143297.0,151704.0,4261.0,4236.0,5262.0,40089.0,74480.0,104927.0,5128.0,26798.0,71666.0,83038.0,69327.0,59580.0,4174.0,4081.0,6673.0,43681.0,56938.0,72220.0,5030.0,33788.0,104971.0,144928.0,145975.0,142391.0,3908.0,3928.0,5020.0,27235.0,61039.0,68240.0,4539.0,24611.0,113536.0,152739.0,154050.0,161143.0,3874.0,3988.0,6738.0,53572.0,88778.0,140056.0,,,3847.0,3684.0,,,4742.5,4541.5,65372.5,72830.5
1040,4862.0,20617.0,76654.0,104801.0,110512.0,110103.0,4484.0,4729.0,18404.0,71509.0,99936.0,150434.0,5184.0,17565.0,95994.0,163424.0,171301.0,171500.0,4209.0,4318.0,11325.0,90491.0,142728.0,211178.0,5860.0,38016.0,130791.0,142193.0,143131.0,151350.0,4320.0,4281.0,5332.0,40170.0,74388.0,104981.0,5177.0,26714.0,71374.0,83049.0,69083.0,59691.0,4282.0,4140.0,6727.0,43783.0,56877.0,72255.0,5097.0,33814.0,104755.0,144992.0,145636.0,142150.0,3982.0,4001.0,5058.0,27266.0,61183.0,68736.0,4606.0,24613.0,113299.0,153360.0,154486.0,162016.0,3954.0,4068.0,6824.0,53654.0,88929.0,139427.0,,,3925.0,3785.0,,,4797.0,4584.0,65834.0,73006.0
1060,4930.5,20653.5,76605.5,104543.5,110213.5,109680.5,4533.5,4812.5,18420.5,71633.5,100231.5,151048.5,5182.5,17619.5,95954.5,164041.5,170920.5,171850.5,4266.5,4352.5,11433.5,90346.5,143140.5,210714.5,5883.5,37871.5,130386.5,142649.5,143425.5,151732.5,4336.5,4321.5,5401.5,40358.5,74576.5,105016.5,5262.5,26827.5,71828.5,83356.5,69518.5,59880.5,4269.5,4217.5,6842.5,43920.5,57018.5,72335.5,5117.5,33910.5,104633.5,145165.5,146017.5,141987.5,4024.5,4042.5,5125.5,27293.5,61429.5,68473.5,4643.5,24675.5,113689.5,153554.5,154531.5,162472.5,4006.5,4109.5,6841.5,53585.5,88448.5,139510.5,,,3971.5,3792.5,,,4775.5,4656.5,66109.5,74038.5
1080,4962.0,20631.0,76235.0,104458.0,109710.0,109451.0,4612.0,4853.0,18599.0,71721.0,100161.0,150680.0,5270.0,17705.0,95743.0,163172.0,171320.0,170742.0,4344.0,4419.0,11472.0,89960.0,142972.0,211718.0,5945.0,37915.0,130789.0,142529.0,143309.0,151585.0,4417.0,4364.0,5458.0,40351.0,74399.0,104623.0,5290.0,26843.0,71276.0,83245.0,69359.0,59896.0,4364.0,4280.0,6908.0,43807.0,57219.0,72165.0,5194.0,33774.0,103890.0,144572.0,145668.0,142172.0,4082.0,4086.0,5197.0,27323.0,61144.0,69370.0,4697.0,24655.0,113407.0,153399.0,154601.0,161472.0,4048.0,4117.0,6962.0,53600.0,88683.0,139541.0,,,4013.0,3846.0,,,4892.5,4712.5,66352.5,74110.5
1100,5052.5,20740.5,76465.5,103779.5,109562.5,108830.5,4635.5,4896.5,18554.5,71904.5,100486.5,151038.5,5294.5,17741.5,95318.5,163289.5,171380.5,170921.5,4326.5,4440.5,11480.5,90180.5,142937.5,210933.5,5972.5,37872.5,129913.5,142130.5,143317.5,151131.5,4466.5,4390.5,5534.5,40270.5,74420.5,104847.5,5285.5,26883.5,71568.5,83858.5,69356.5,59887.5,4368.5,4325.5,6917.5,43782.5,57048.5,72400.5,5217.5,33751.5,103969.5,144359.5,145442.5,141874.5,4112.5,4139.5,5219.5,27351.5,61050.5,68910.5,4712.5,24604.5,113229.5,153036.5,154136.5,161811.5,4073.5,4188.5,7016.5,53608.5,88477.5,140045.5,,,4036.5,3882.5,,,4893.0,4757.0,66796.0,75411.0
1120,5009.5,20676.5,76088.5,103379.5,108966.5,108371.5,4690.5,5017.5,18666.5,71725.5,100456.5,149970.5,5364.5,17711.5,94826.5,162946.5,170012.5,170386.5,4366.5,4495.5,11575.5,89958.5,142898.5,210035.5,5985.5,37670.5,130149.5,141932.5,142238.5,150463.5,4512.5,4430.5,5573.5,40173.5,74281.5,104903.5,5353.5,26852.5,71842.5,83749.5,69174.5,59730.5,4384.5,4360.5,6946.5,43731.5,57124.5,72059.5,5234.5,33671.5,103609.5,144402.5,145547.5,141517.5,4165.5,4173.5,5278.5,27398.5,61126.5,69105.5,4773.5,24613.5,112906.5,153648.5,154297.5,161930.5,4095.5,4178.5,7058.5,53571.5,88590.5,140085.5,,,4083.5,3948.5,,,4938.5,4842.5,67599.5,75635.5
1140,5094.5,20581.5,76401.5,103093.5,108472.5,108107.5,4753.5,5027.5,18755.5,71739.5,100040.5,150517.5,5408.5,17716.5,94546.5,162929.5,170164.5,170156.5,4410.5,4522.5,11589.5,90177.5,142493.5,211088.5,6017.5,37736.5,129700.5,141709.5,142317.5,150324.5,4538.5,4474.5,5593.5,40361.5,74229.5,105134.5,5406.5,26923.5,71893.5,83848.5,69305.5,59914.5,4425.5,4379.5,6987.5,43824.5,57230.5,72346.5,5296.5,33790.5,104085.5,144489.5,144540.5,141690.5,4170.5,4176.5,5312.5,27277.5,61237.5,69364.5,4825.5,24596.5,113084.5,153478.5,154183.5,162484.5,4175.5,4287.5,7057.5,53565.5,88257.5,139919.5,,,4156.5,3988.5,,,5000.0,4879.0,67629.0,75853.0
1160,5162.5,20628.5,76179.5,102711.5,107910.5,107878.5,4824.5,5107.5,18780.5,71680.5,100627.5,149907.5,5473.5,17829.5,94339.5,162936.5,169832.5,170316.5,4489.5,4591.5,11670.5,90448.5,142829.5,210940.5,6113.5,37499.5,129099.5,141812.5,141796.5,150350.5,4590.5,4542.5,5680.5,40263.5,74234.5,104471.5,5471.5,26921.5,71799.5,83548.5,69021.5,59965.5,4507.5,4485.5,7144.5,43739.5,57121.5,72147.5,5355.5,33783.5,103078.5,144044.5,145113.5,141797.5,4261.5,4269.5,5465.5,27570.5,61061.5,69098.5,4876.5,24658.5,112618.5,153513.5,155054.5,162153.5,4219.5,4298.5,7158.5,53706.5,88869.5,140056.5,,,4214.5,4022.5,,,5012.0,4900.0,67901.0,76583.0
1180,5202.0,20731.0,76286.0,102381.0,108301.0,107177.0,4921.0,5220.0,18869.0,71820.0,100690.0,150211.0,5523.0,17757.0,94305.0,162441.0,169430.0,169273.0,4525.0,4637.0,11756.0,90247.0,143161.0,210799.0,6042.0,37518.0,129207.0,141185.0,141905.0,149951.0,4665.0,4609.0,5759.0,40364.0,74381.0,105043.0,5572.0,26885.0,71917.0,83973.0,69128.0,60080.0,4578.0,4512.0,7154.0,43815.0,57289.0,71951.0,5417.0,33693.0,102766.0,143395.0,144674.0,141139.0,4301.0,4307.0,5466.0,27464.0,60977.0,68890.0,4920.0,24685.0,112523.0,153250.0,154936.0,162458.0,4324.0,4413.0,7267.0,53504.0,88684.0,139926.0,,,4281.0,4055.0,,,5115.0,4954.0,68431.0,77040.0
1200,5218.5,20633.5,76018.5,101680.5,107397.5,106817.5,4919.5,5281.5,18911.5,72002.5,100987.5,150494.5,5612.5,17763.5,93867.5,162610.5,169014.5,170349.5,4572.5,4675.5,11822.5,90014.5,142915.5,210719.5,6169.5,37544.5,129238.5,141523.5,142156.5,150038.5,4711.5,4590.5,5778.5,40373.5,74511.5,104894.5,5607.5,26950.5,71881.5,83987.5,69348.5,59955.5,4582.5,4540.5,7200.5,44181.5,57225.5,72220.5,5473.5,33721.5,102796.5,143563.5,144771.5,141779.5,4321.5,4355.5,5513.5,27538.5,61074.5,69208.5,4978.5,24635.5,112506.5,153157.5,155426.5,162922.5,4351.5,4392.5,7331.5,53861.5,88544.5,140108.5,,,4277.5,4121.5,,,5163.0,5029.0,68624.0,77476.0
1220,5291.0,20744.0,75913.0,101954.0,107075.0,106346.0,5006.0,5256.0,18931.0,72044.0,100802.0,150783.0,5629.0,17775.0,93892.0,162271.0,169412.0,169899.0,4600.0,4723.0,11811.0,90282.0,142786.0,211493.0,6150.0,37507.0,129008.0,141462.0,141095.0,149319.0,4688.0,4663.0,5839.0,40289.0,74318.0,104768.0,5657.0,26890.0,71876.0,84332.0,69130.0,60091.0,4594.0,4588.0,7224.0,43972.0,57244.0,72086.0,5473.0,33706.0,102596.0,143446.0,144804.0,141499.0,4355.0,4423.0,5556.0,27583.0,61286.0,69341.0,4995.0,24669.0,112272.0,153273.0,154791.0,162137.0,4348.0,4441.0,7269.0,53489.0,88336.0,140465.0,,,4326.0,4183.0,,,5218.5,5070.5,68718.5,77908.5
1240,5381.0,20650.0,76065.0,101259.0,106339.0,106124.0,5078.0,5394.0,19026.0,71757.0,100725.0,149784.0,5692.0,17844.0,93538.0,162117.0,168448.0,169370.0,4686.0,4771.0,11834.0,89783.0,142509.0,210830.0,6239.0,37395.0,128619.0,140515.0,141802.0,148977.0,4741.0,4737.0,5930.0,40297.0,74176.0,105001.0,5715.0,26915.0,71939.0,84091.0,69193.0,59914.0,4685.0,4639.0,7268.0,43932.0,57198.0,72422.0,5558.0,33607.0,102726.0,142804.0,144223.0,141167.0,4413.0,4466.0,5602.0,27675.0,61251.0,69320.0,5034.0,24689.0,111926.0,152801.0,154543.0,162116.0,4472.0,4598.0,7416.0,53614.0,88663.0,141002.0,,,4388.0,4215.0,,,5265.0,5142.0,69274.0,78269.0
1260,5420.5,20719.5,75917.5,102587.5,105953.5,105732.5,5145.5,5428.5,19091.5,71885.5,100890.5,150232.5,5754.5,17872.5,94234.5,162469.5,169101.5,170226.5,4705.5,4837.5,11933.5,90281.5,142908.5,210943.5,6254.5,37321.5,128657.5,140313.5,141991.5,150547.5,4807.5,4728.5,5971.5,40412.5,74273.5,105583.5,5694.5,27045.5,71898.5,84001.5,68879.5,60056.5,4748.5,4682.5,7316.5,44087.5,57263.5,72054.5,5547.5,33769.5,102389.5,143363.5,144487.5,141250.5,4450.5,4492.5,5656.5,27785.5,61136.5,69198.5,5044.5,24635.5,111989.5,152901.5,155350.5,162662.5,4464.5,4580.5,7487.5,53608.5,88713.5,140080.5,,,4428.5,4256.5,,,5331.5,5175.5,69091.5,79131.5
