time,e20x33_0,e20x33_1,e20x33_2,e20x33_3,e20x33_4,e20x33_5,e20x32gp411_0,e20x32gp411_1,e20x32gp411_2,e20x32gp411_3,e20x32gp411_4,e20x32gp411_5,e32x33_0,e32x33_1,e32x33_2,e32x33_3,e32x33_4,e32x33_5,e32x30SspGyrB_0,e32x30SspGyrB_1,e32x30SspGyrB_2,e32x30SspGyrB_3,e32x30SspGyrB_4,e32x30SspGyrB_5,e34x33_0,e34x33_1,e34x33_2,e34x33_3,e34x33_4,e34x33_5,e34x30MjaKlbA_0,e34x30MjaKlbA_1,e34x30MjaKlbA_2,e34x30MjaKlbA_3,e34x30MjaKlbA_4,e34x30MjaKlbA_5,e38x33_0,e38x33_1,e38x33_2,e38x33_3,e38x33_4,e38x33_5,e38x32gp418_0,e38x32gp418_1,e38x32gp418_2,e38x32gp418_3,e38x32gp418_4,e38x32gp418_5,e41x33_0,e41x33_1,e41x33_2,e41x33_3,e41x33_4,e41x33_5,e41x32NrdJ1_0,e41x32NrdJ1_1,e41x32NrdJ1_2,e41x32NrdJ1_3,e41x32NrdJ1_4,e41x32NrdJ1_5,e42x33_0,e42x33_1,e42x33_2,e42x33_3,e42x33_4,e42x33_5,e42x32STIMPDH1_0,e42x32STIMPDH1_1,e42x32STIMPDH1_2,e42x32STIMPDH1_3,e42x32STIMPDH1_4,e42x32STIMPDH1_5,Blank_Kan_1,Blank_Kan_1,negative-control-kan_1,negative-control-kan_1,Blank_Amp_1,Blank_Amp_1,negative-control-amp_1,negative-control-amp_1,positive-control-amp_1,positive-control-amp_1
660,2105.5,116296.5,135785.5,112838.5,126112.5,76469.5,1485.5,26941.5,41772.5,74792.5,88238.5,85565.5,2307.5,132382.5,156429.5,140282.5,160671.5,123986.5,1527.5,13210.5,27714.5,80735.5,105215.5,110855.5,3213.5,130195.5,137176.5,97138.5,98542.5,86566.5,1640.5,2727.5,6939.5,34600.5,52184.5,58332.5,2522.5,61846.5,64181.5,38711.5,31111.5,27740.5,1652.5,4285.5,16806.5,38341.5,31302.5,35557.5,2358.5,97024.5,117567.5,101458.5,89268.5,90598.5,1475.5,2221.5,5767.5,23312.5,35003.5,51316.5,1895.5,91773.5,111773.5,107565.5,99541.5,119768.5,1490.5,2538.5,8656.5,35445.5,58980.5,94163.5,,,1541.5,1421.5,,,1708.5,1689.5,29189.5,31574.5
680,2134.0,117423.0,137907.0,112871.0,127803.0,77253.0,1523.0,27141.0,41818.0,75367.0,88886.0,86736.0,2330.0,134003.0,157933.0,139714.0,162609.0,124938.0,1543.0,13240.0,27695.0,81099.0,105706.0,110761.0,3243.0,132616.0,139738.0,96915.0,98492.0,87472.0,1637.0,2760.0,6987.0,34920.0,52749.0,59216.0,2567.0,62716.0,64884.0,38608.0,30936.0,28067.0,1695.0,4326.0,16804.0,38523.0,31471.0,35830.0,2408.0,97990.0,118710.0,101462.0,89245.0,91184.0,1492.0,2228.0,5778.0,23430.0,35001.0,51816.0,1960.0,93039.0,112856.0,108194.0,100119.0,121255.0,1505.0,2582.0,8710.0,35511.0,59344.0,96534.0,,,1583.0,1447.0,,,1706.0,1710.0,29566.0,32345.0
700,2188.0,119514.0,140349.0,113198.0,129372.0,77717.0,1529.0,27207.0,41804.0,75151.0,89450.0,87069.0,2401.0,134738.0,159808.0,139195.0,163447.0,125929.0,1573.0,13306.0,27675.0,81058.0,106319.0,111131.0,3307.0,134783.0,142158.0,97343.0,98949.0,88651.0,1670.0,2807.0,7015.0,35040.0,53107.0,59737.0,2614.0,63238.0,65655.0,38568.0,30988.0,28205.0,1706.0,4355.0,16835.0,38611.0,31568.0,36180.0,2450.0,98506.0,119433.0,101325.0,90021.0,92086.0,1525.0,2247.0,5847.0,23551.0,35117.0,51984.0,1973.0,94084.0,114487.0,108776.0,100920.0,122669.0,1528.0,2592.0,8771.0,35739.0,59578.0,98538.0,,,1620.0,1506.0,,,1769.0,1749.0,29785.0,33187.0
720,2226.5,121032.5,142061.5,113461.5,130870.5,77753.5,1557.5,27358.5,41757.5,75178.5,90252.5,87720.5,2442.5,136321.5,161359.5,139736.5,164924.5,126862.5,1598.5,13320.5,27618.5,81485.5,106492.5,111484.5,3339.5,137385.5,145056.5,97910.5,99838.5,89757.5,1682.5,2832.5,7034.5,35193.5,53453.5,60358.5,2646.5,64218.5,66930.5,38748.5,31235.5,28538.5,1738.5,4381.5,16888.5,38886.5,31524.5,36589.5,2494.5,99027.5,121438.5,101697.5,90766.5,92868.5,1544.5,2278.5,5926.5,23701.5,35242.5,52342.5,1991.5,91850.5,112518.5,109786.5,101830.5,123839.5,1551.5,2625.5,8810.5,35716.5,59544.5,100034.5,,,1634.5,1518.5,,,1785.0,1760.0,30134.0,33767.0
740,2264.5,123129.5,145065.5,113560.5,132627.5,78584.5,1579.5,27560.5,41760.5,75563.5,91431.5,88503.5,2495.5,137363.5,163323.5,139575.5,166453.5,128146.5,1623.5,13446.5,27698.5,81434.5,107432.5,112040.5,3414.5,139736.5,147296.5,97799.5,99480.5,90780.5,1732.5,2865.5,7051.5,35006.5,53879.5,60869.5,2681.5,65262.5,68052.5,38671.5,31095.5,28822.5,1752.5,4391.5,16894.5,39134.5,31577.5,36994.5,2530.5,99729.5,121928.5,101772.5,90679.5,93150.5,1577.5,2285.5,5958.5,23882.5,35390.5,52794.5,2036.5,93425.5,113434.5,110245.5,102303.5,125545.5,1591.5,2651.5,8874.5,36048.5,59704.5,101144.5,,,1650.5,1563.5,,,1793.0,1804.0,30334.0,34266.0
760,2323.5,124745.5,147994.5,113510.5,133649.5,79049.5,1607.5,27727.5,41827.5,75899.5,92026.5,89422.5,2516.5,138553.5,164658.5,139786.5,167982.5,129014.5,1644.5,13488.5,27520.5,81724.5,107900.5,112230.5,3465.5,141775.5,149964.5,98992.5,100672.5,91362.5,1745.5,2910.5,7119.5,35121.5,54384.5,61374.5,2744.5,65850.5,69034.5,38612.5,31132.5,29244.5,1783.5,4429.5,16964.5,39441.5,31775.5,37419.5,2570.5,99826.5,122792.5,102141.5,91219.5,93656.5,1571.5,2323.5,5995.5,24016.5,35467.5,53539.5,2089.5,94205.5,114186.5,110063.5,103006.5,127206.5,1614.5,2667.5,8957.5,36363.5,59947.5,101623.5,,,1695.5,1589.5,,,1840.0,1837.0,30532.0,34526.0
780,2352.5,126143.5,150611.5,112725.5,135344.5,79358.5,1620.5,27789.5,42032.5,75901.5,92514.5,89973.5,2556.5,138975.5,165745.5,138834.5,168448.5,129905.5,1649.5,13535.5,27591.5,81645.5,108065.5,112637.5,3466.5,143400.5,150938.5,99078.5,100771.5,91660.5,1758.5,2926.5,7122.5,35267.5,54519.5,61539.5,2764.5,66423.5,70087.5,38784.5,31317.5,29437.5,1788.5,4435.5,16975.5,39633.5,31851.5,37653.5,2610.5,100179.5,123441.5,101958.5,90560.5,93884.5,1595.5,2328.5,5996.5,24017.5,35256.5,53537.5,2112.5,95316.5,115987.5,110257.5,103374.5,127617.5,1616.5,2679.5,8948.5,36323.5,59915.5,102556.5,,,1730.5,1614.5,,,1848.5,1866.5,30796.5,34795.5
800,2387.5,126844.5,152490.5,112381.5,136309.5,79845.5,1667.5,27826.5,42004.5,76291.5,92893.5,90504.5,2612.5,139625.5,166490.5,138019.5,169702.5,130855.5,1712.5,13560.5,27651.5,82052.5,108531.5,112933.5,3518.5,145248.5,152361.5,99678.5,100791.5,92479.5,1820.5,2946.5,7164.5,35184.5,54929.5,61753.5,2813.5,67076.5,70511.5,38353.5,31272.5,29512.5,1813.5,4448.5,16952.5,39676.5,31883.5,37754.5,2655.5,100394.5,123654.5,101571.5,90923.5,94164.5,1625.5,2368.5,5998.5,24092.5,35332.5,53668.5,2137.5,96003.5,116578.5,111240.5,104086.5,128712.5,1650.5,2715.5,9093.5,36494.5,59905.5,103400.5,,,1769.5,1651.5,,,1837.0,1858.0,30953.0,35123.0
820,2436.5,127826.5,153835.5,112359.5,136691.5,80134.5,1675.5,27868.5,41817.5,75820.5,93044.5,91300.5,2669.5,140288.5,167481.5,138083.5,170764.5,131250.5,1705.5,13654.5,27473.5,81754.5,108351.5,113381.5,3574.5,148156.5,154994.5,106436.5,101030.5,93098.5,1819.5,2990.5,7165.5,35401.5,54932.5,61947.5,2866.5,68073.5,71585.5,38308.5,31291.5,29635.5,1840.5,4486.5,16948.5,39830.5,31823.5,38077.5,2718.5,100784.5,124382.5,101487.5,90541.5,94110.5,1651.5,2393.5,6035.5,24235.5,35147.5,53832.5,2222.5,96997.5,117813.5,110741.5,104124.5,128701.5,1677.5,2731.5,9084.5,36559.5,59692.5,103629.5,,,1814.5,1672.5,,,1880.0,1901.0,31139.0,35394.0
840,2470.0,128075.0,155524.0,112509.0,137810.0,80049.0,1707.0,27928.0,41901.0,76248.0,94157.0,92109.0,2709.0,140864.0,168299.0,138007.0,171244.0,132034.0,1751.0,13681.0,27509.0,81888.0,109046.0,113535.0,3627.0,150180.0,156386.0,105005.0,101363.0,93539.0,1866.0,3018.0,7193.0,35518.0,55419.0,62388.0,2905.0,68853.0,72568.0,38502.0,31381.0,29977.0,1877.0,4516.0,17015.0,39967.0,32002.0,38467.0,2747.0,101673.0,124922.0,101494.0,90816.0,94766.0,1693.0,2430.0,6117.0,24273.0,35305.0,54120.0,2289.0,98553.0,119285.0,111446.0,104911.0,129170.0,1709.0,2781.0,9122.0,36626.0,59956.0,104551.0,,,1866.0,1734.0,,,1901.0,1905.0,31406.0,35667.0
860,2518.0,128791.0,157227.0,112419.0,138575.0,80290.0,1725.0,28038.0,41785.0,76483.0,94356.0,92750.0,2754.0,141180.0,168998.0,136918.0,171833.0,132115.0,1768.0,13682.0,27484.0,81929.0,109114.0,112953.0,3682.0,151420.0,158317.0,101170.0,101201.0,94038.0,1888.0,3039.0,7217.0,35151.0,55425.0,62422.0,2965.0,68945.0,73023.0,38360.0,31264.0,30061.0,1895.0,4528.0,16995.0,40153.0,31984.0,38704.0,2796.0,102208.0,124773.0,100989.0,90609.0,94665.0,1724.0,2468.0,6103.0,24402.0,35325.0,54275.0,2276.0,99993.0,119580.0,110758.0,105075.0,129618.0,1737.0,2800.0,9193.0,36707.0,59849.0,104975.0,,,1906.0,1768.0,,,1945.0,1936.0,31586.0,36079.0
880,2559.5,129747.5,157818.5,112592.5,139278.5,80447.5,1763.5,28136.5,41781.5,76889.5,94841.5,93526.5,2803.5,142146.5,170371.5,136823.5,172230.5,132558.5,1799.5,13800.5,27470.5,81882.5,109935.5,113413.5,3726.5,153749.5,159343.5,101977.5,102345.5,95190.5,1877.5,3110.5,7236.5,35254.5,55687.5,62701.5,3001.5,69848.5,73920.5,38201.5,31281.5,30318.5,1921.5,4559.5,17030.5,40188.5,32222.5,38896.5,2844.5,102899.5,125047.5,101048.5,90822.5,94859.5,1753.5,2481.5,6160.5,24427.5,35332.5,54559.5,2326.5,101285.5,121274.5,111243.5,105349.5,129693.5,1754.5,2802.5,9269.5,36840.5,60031.5,105420.5,,,1948.5,1817.5,,,1967.0,1951.0,31915.0,36436.0
900,2610.5,129848.5,159063.5,112986.5,139929.5,80625.5,1794.5,28265.5,41824.5,76953.5,95600.5,93521.5,2836.5,142134.5,171065.5,136752.5,172685.5,132978.5,1816.5,13806.5,27459.5,81954.5,109994.5,113797.5,3747.5,155331.5,161193.5,102115.5,102739.5,95364.5,1930.5,3133.5,7289.5,35344.5,55956.5,62700.5,3043.5,70011.5,74357.5,38137.5,31284.5,29442.5,1954.5,4566.5,17045.5,40406.5,32117.5,39136.5,2869.5,111326.5,125283.5,100582.5,90686.5,94775.5,1762.5,2500.5,6184.5,24566.5,35348.5,54567.5,2388.5,102080.5,122050.5,111046.5,104866.5,129764.5,1792.5,2839.5,9277.5,37014.5,60037.5,105471.5,,,1953.5,1827.5,,,1955.5,1996.5,32139.5,36506.5
920,2643.0,130477.0,160043.0,113528.0,140242.0,80804.0,1807.0,28377.0,41798.0,76815.0,95460.0,93592.0,2866.0,142743.0,171323.0,136338.0,173480.0,132968.0,1839.0,13822.0,27476.0,81888.0,110187.0,114785.0,3797.0,156792.0,162522.0,102276.0,104326.0,95711.0,1954.0,3166.0,7297.0,35384.0,56267.0,62947.0,3074.0,70593.0,75028.0,38200.0,31319.0,29486.0,1971.0,4582.0,17031.0,40360.0,32262.0,39381.0,2918.0,132480.0,125403.0,100437.0,90691.0,94957.0,1784.0,2516.0,6226.0,24506.0,35260.0,54648.0,2427.0,103101.0,122947.0,111309.0,104815.0,130386.0,1791.0,2859.0,9326.0,36936.0,59875.0,105732.0,,,2003.0,1866.0,,,2005.0,2012.0,32419.0,36770.0
940,2680.5,130723.5,161402.5,114172.5,140816.5,80795.5,1843.5,28496.5,41900.5,76829.5,96029.5,94507.5,2930.5,143688.5,172156.5,135986.5,173803.5,134266.5,1874.5,13935.5,27588.5,81952.5,110737.5,113596.5,3877.5,159034.5,164551.5,102735.5,105480.5,96282.5,1970.5,3184.5,7398.5,35557.5,56462.5,63079.5,3103.5,71490.5,75752.5,38769.5,31433.5,29680.5,1989.5,4629.5,17100.5,40547.5,32304.5,39507.5,2943.5,142369.5,125995.5,100152.5,90797.5,95453.5,1803.5,2566.5,6242.5,24605.5,35243.5,54638.5,2425.5,104230.5,124334.5,112483.5,105555.5,131360.5,1822.5,2930.5,9386.5,36895.5,59775.5,105822.5,,,2044.5,1902.5,,,2007.0,2019.0,32606.0,37249.0
960,2724.5,131496.5,162348.5,110991.5,141284.5,81213.5,1869.5,28427.5,41945.5,76877.5,96212.5,95052.5,2948.5,143593.5,172300.5,135820.5,173967.5,134293.5,1892.5,13892.5,27480.5,81697.5,111047.5,114173.5,3902.5,160906.5,165219.5,102769.5,105807.5,96195.5,2007.5,3221.5,7419.5,35731.5,56715.5,63238.5,3170.5,72224.5,76806.5,38702.5,31412.5,29754.5,2024.5,4670.5,17160.5,40794.5,32368.5,39676.5,3005.5,108347.5,126348.5,99961.5,90509.5,94728.5,1836.5,2579.5,6270.5,24669.5,35183.5,54835.5,2525.5,106114.5,125199.5,112374.5,105201.5,130902.5,1838.5,2946.5,9401.5,36987.5,59853.5,106375.5,,,2093.5,1946.5,,,2050.5,2071.5,32701.5,37643.5
980,2766.0,131539.0,162429.0,110081.0,141113.0,81033.0,1869.0,28411.0,41544.0,76716.0,96448.0,95069.0,3006.0,144180.0,172795.0,134931.0,173941.0,134157.0,1909.0,13975.0,27321.0,81694.0,110733.0,113482.0,3962.0,161356.0,167502.0,102432.0,105704.0,96445.0,2021.0,3246.0,7491.0,35637.0,56260.0,63443.0,3231.0,72265.0,77001.0,38394.0,31271.0,29670.0,2043.0,4665.0,17064.0,40941.0,32257.0,39901.0,3037.0,128421.0,127116.0,99343.0,90322.0,94737.0,1858.0,2590.0,6337.0,24826.0,35355.0,55180.0,2515.0,106509.0,125218.0,111767.0,104767.0,131008.0,1883.0,2973.0,9457.0,37106.0,59476.0,106935.0,,,2109.0,1971.0,,,2066.5,2084.5,33010.5,38081.5
1000,2791.0,132239.0,163202.0,110449.0,141758.0,81504.0,1911.0,28590.0,41879.0,77113.0,97245.0,95272.0,3039.0,144960.0,174097.0,134791.0,173921.0,134585.0,1924.0,13999.0,27344.0,81526.0,110966.0,113765.0,4007.0,163467.0,169062.0,102524.0,106241.0,96960.0,2040.0,3284.0,7492.0,35755.0,56550.0,63705.0,3264.0,72960.0,77951.0,38544.0,31373.0,29861.0,2060.0,4701.0,17150.0,41033.0,32365.0,39924.0,3071.0,110378.0,128076.0,99278.0,90367.0,94818.0,1877.0,2630.0,6332.0,24853.0,35450.0,55266.0,2577.0,107686.0,126687.0,111957.0,104946.0,131054.0,1893.0,2964.0,9493.0,37210.0,59669.0,107464.0,,,2134.0,2005.0,,,2060.5,2113.5,33328.5,38452.5
1020,2853.5,132238.5,163361.5,109966.5,141151.5,81417.5,1924.5,28624.5,41807.5,76969.5,97024.5,95492.5,3087.5,144481.5,173519.5,134155.5,173717.5,134457.5,1967.5,14014.5,27326.5,81418.5,111210.5,113604.5,4067.5,164653.5,170105.5,102890.5,105857.5,96859.5,2067.5,3289.5,7536.5,35823.5,56349.5,63820.5,3290.5,73630.5,78082.5,38576.5,31200.5,29792.5,2100.5,4694.5,17096.5,41048.5,32488.5,40111.5,3102.5,127410.5,127518.5,98964.5,90292.5,94410.5,1910.5,2655.5,6394.5,24865.5,35513.5,55440.5,2623.5,108839.5,127222.5,112282.5,105294.5,131157.5,1906.5,2978.5,9550.5,37238.5,59804.5,107231.5,,,2198.5,2043.5,,,2088.0,2160.0,33501.0,38773.0
1040,2908.0,132135.0,164276.0,109781.0,141997.0,81491.0,1968.0,28635.0,41745.0,77121.0,97485.0,95595.0,3156.0,145528.0,174710.0,134092.0,174358.0,133573.0,1989.0,14088.0,27212.0,81206.0,111785.0,113281.0,4143.0,165590.0,171734.0,102457.0,105808.0,97256.0,2094.0,3348.0,7550.0,35749.0,56783.0,64080.0,3331.0,74267.0,78746.0,38367.0,31273.0,29830.0,2117.0,4748.0,17130.0,41187.0,32322.0,40405.0,3149.0,117034.0,127922.0,98473.0,90269.0,94229.0,1928.0,2693.0,6398.0,24944.0,35290.0,55431.0,2625.0,109165.0,127954.0,112072.0,105308.0,130822.0,1937.0,3029.0,9480.0,37189.0,59486.0,107792.0,,,2230.0,2095.0,,,2123.5,2153.5,33688.5,39172.5
1060,2918.5,132195.5,165475.5,109491.5,141775.5,81865.5,1978.5,28761.5,41684.5,77179.5,97474.5,95935.5,3187.5,145103.5,173966.5,133574.5,173914.5,134105.5,1998.5,14056.5,27229.5,81151.5,111609.5,113455.5,4174.5,167434.5,172712.5,102790.5,105932.5,97334.5,2128.5,3365.5,7610.5,35772.5,56556.5,64213.5,3391.5,74525.5,79092.5,38509.5,31205.5,29832.5,2145.5,4726.5,17105.5,41250.5,32264.5,40201.5,3226.5,114047.5,128003.5,98235.5,89744.5,94076.5,1942.5,2699.5,6376.5,24911.5,35216.5,55364.5,2699.5,110338.5,128402.5,112593.5,105516.5,130627.5,1963.5,3024.5,9569.5,37069.5,59391.5,107546.5,,,2267.5,2115.5,,,2128.5,2141.5,33944.5,39573.5
1080,2997.5,132711.5,165590.5,109289.5,143191.5,81755.5,2009.5,28884.5,41844.5,77387.5,98304.5,96385.5,3224.5,145664.5,174534.5,133177.5,174778.5,135214.5,2040.5,14127.5,27291.5,81275.5,111722.5,114606.5,4247.5,168202.5,173594.5,102565.5,106343.5,97768.5,2154.5,3387.5,7666.5,36060.5,57015.5,64294.5,3445.5,74874.5,79924.5,38382.5,31375.5,29933.5,2166.5,4769.5,17115.5,41338.5,32299.5,40510.5,3254.5,124822.5,128808.5,97942.5,89773.5,94101.5,1956.5,2747.5,6477.5,25091.5,35356.5,55378.5,2680.5,111503.5,130453.5,113235.5,105955.5,131153.5,1998.5,3075.5,9545.5,37260.5,59483.5,107510.5,,,2312.5,2155.5,,,2148.0,2191.0,34054.0,39845.0
1100,3021.0,132093.0,165430.0,109328.0,142843.0,81995.0,2056.0,28901.0,41613.0,77429.0,98437.0,98287.0,3267.0,145598.0,174641.0,133213.0,174238.0,134988.0,2058.0,14216.0,27281.0,81107.0,111839.0,114209.0,4244.0,168848.0,175181.0,102575.0,106613.0,97534.0,2173.0,3430.0,7729.0,36075.0,56976.0,64504.0,3459.0,75280.0,79969.0,38313.0,31254.0,29969.0,2187.0,4770.0,17129.0,41298.0,32370.0,40453.0,3287.0,110457.0,128664.0,97880.0,89527.0,93778.0,1967.0,2740.0,6476.0,25255.0,35379.0,55334.0,2741.0,112123.0,130747.0,114025.0,105853.0,130680.0,2025.0,3082.0,9586.0,37118.0,59725.0,107074.0,,,2332.0,2191.0,,,2178.5,2231.5,34359.5,40158.5
1120,3082.5,133063.5,165082.5,108838.5,142951.5,82335.5,2070.5,28896.5,41830.5,77398.5,98671.5,96225.5,3278.5,145719.5,175485.5,132972.5,174232.5,135361.5,2075.5,14231.5,27216.5,81174.5,111711.5,115004.5,4325.5,170361.5,176677.5,102766.5,106593.5,97275.5,2215.5,3500.5,7699.5,35937.5,57113.5,64867.5,3509.5,75736.5,80809.5,38160.5,31295.5,29947.5,2206.5,4812.5,17154.5,41268.5,32296.5,40659.5,3354.5,109380.5,129417.5,97977.5,89799.5,93742.5,2018.5,2796.5,6466.5,25247.5,35355.5,55699.5,2798.5,113911.5,132568.5,142765.5,106481.5,131037.5,2050.5,3121.5,9668.5,37360.5,59581.5,106780.5,,,2390.5,2223.5,,,2188.0,2256.0,34557.0,40645.0
1140,3109.0,132843.0,165774.0,108632.0,143055.0,81653.0,2083.0,28942.0,41815.0,78215.0,99061.0,97212.0,3336.0,145767.0,175783.0,133490.0,173453.0,135515.0,2109.0,14283.0,27179.0,81165.0,112153.0,114798.0,4345.0,171429.0,177956.0,102527.0,106570.0,97333.0,2231.0,3524.0,7743.0,36146.0,56865.0,64992.0,3555.0,75652.0,81093.0,38170.0,31156.0,29996.0,2242.0,4828.0,17129.0,41366.0,32356.0,40717.0,3402.0,109910.0,129054.0,97356.0,89613.0,93671.0,2049.0,2825.0,6523.0,25321.0,35235.0,55739.0,2844.0,113396.0,133940.0,149787.0,106354.0,130897.0,2061.0,3136.0,9693.0,37346.0,59643.0,107510.0,,,2431.0,2259.0,,,2216.0,2270.0,34670.0,41006.0
1160,3165.0,132363.0,165853.0,109080.0,142713.0,81365.0,2112.0,29027.0,41800.0,78803.0,99284.0,98600.0,3388.0,145964.0,175170.0,132701.0,173549.0,135603.0,2126.0,14218.0,27244.0,80670.0,111776.0,114697.0,4425.0,171739.0,178118.0,102526.0,106475.0,97207.0,2257.0,3548.0,7778.0,36290.0,57032.0,65016.0,3612.0,76248.0,81188.0,38076.0,31183.0,30046.0,2255.0,4868.0,17158.0,41431.0,32255.0,40713.0,3435.0,134681.0,128697.0,96785.0,89505.0,93412.0,2071.0,2840.0,6573.0,25372.0,35266.0,55868.0,2830.0,110349.0,134337.0,167525.0,106516.0,130602.0,2119.0,3146.0,9713.0,37342.0,59579.0,107036.0,,,2492.0,2296.0,,,2237.5,2295.5,34896.5,41306.5
1180,3210.5,131897.5,165998.5,108263.5,143199.5,81402.5,2132.5,29181.5,41797.5,79071.5,99603.5,98889.5,3423.5,145604.5,175219.5,132416.5,172637.5,135180.5,2141.5,14295.5,27154.5,80648.5,111870.5,113980.5,4454.5,172656.5,179013.5,102101.5,106312.5,97414.5,2281.5,3568.5,7797.5,36332.5,57277.5,65039.5,3658.5,76312.5,81028.5,37931.5,31093.5,30039.5,2269.5,4872.5,17194.5,41593.5,32413.5,40963.5,3482.5,116775.5,128817.5,96538.5,89292.5,93590.5,2058.5,2842.5,6562.5,25401.5,35158.5,55897.5,2971.5,111186.5,135894.5,163248.5,106178.5,130466.5,2111.5,3201.5,9707.5,37275.5,59680.5,107218.5,,,2506.5,2343.5,,,2230.0,2294.0,34864.0,41792.0
1200,3210.5,131430.5,165222.5,107868.5,142781.5,81421.5,2143.5,29051.5,41719.5,80589.5,99170.5,98006.5,3477.5,144967.5,175126.5,131753.5,172612.5,134923.5,2171.5,14279.5,26999.5,80096.5,112077.5,113306.5,4483.5,172898.5,179481.5,101937.5,105981.5,97021.5,2286.5,3609.5,7810.5,36098.5,57176.5,64625.5,3663.5,76264.5,80820.5,37674.5,31033.5,29818.5,2286.5,4885.5,17043.5,41409.5,32261.5,40976.5,3501.5,122052.5,128644.5,96242.5,89032.5,93284.5,2092.5,2869.5,6567.5,25317.5,35091.5,55645.5,2942.5,111818.5,203965.5,166798.5,105955.5,129589.5,2126.5,3212.5,9755.5,37285.5,59427.5,106806.5,,,2528.5,2371.5,,,2270.5,2319.5,35122.5,41947.5
1220,3252.0,131010.0,165743.0,108034.0,142873.0,81239.0,2153.0,29170.0,41722.0,80379.0,99488.0,96837.0,3492.0,145032.0,175844.0,131709.0,172720.0,135159.0,2192.0,14347.0,27086.0,80393.0,111634.0,113935.0,4526.0,172864.0,180571.0,101833.0,106043.0,96711.0,2297.0,3607.0,7840.0,36219.0,56967.0,64382.0,3703.0,76420.0,81332.0,37775.0,30932.0,29810.0,2294.0,4890.0,17072.0,41461.0,32238.0,41226.0,3536.0,140904.0,128596.0,95979.0,88907.0,93036.0,2101.0,2889.0,6579.0,25318.0,34989.0,55882.0,3000.0,115439.0,207446.0,176839.0,105958.0,129194.0,2141.0,3220.0,9687.0,37050.0,59438.0,106734.0,,,2575.0,2416.0,,,2286.5,2346.5,35255.5,42249.5
1240,3310.5,131654.5,165103.5,107175.5,142771.5,81192.5,2191.5,29191.5,41519.5,79770.5,99002.5,112757.5,3577.5,145194.5,175573.5,131065.5,172319.5,134626.5,2208.5,14369.5,26899.5,79876.5,111063.5,113571.5,4590.5,174231.5,181673.5,101766.5,105984.5,96753.5,2297.5,3629.5,7832.5,36286.5,54790.5,64478.5,3782.5,76491.5,81672.5,37727.5,30835.5,29855.5,2324.5,4904.5,17095.5,41474.5,32187.5,45063.5,3594.5,118694.5,128620.5,95713.5,88660.5,92924.5,2129.5,2926.5,6634.5,25380.5,34992.5,56230.5,3062.5,106454.5,204239.5,157936.5,106378.5,129376.5,2183.5,3228.5,9751.5,37120.5,59247.5,106952.5,,,2636.5,2443.5,,,2315.0,2354.0,35340.0,42490.0
1260,3336.0,130907.0,164704.0,107156.0,142514.0,80971.0,2217.0,29269.0,41532.0,79746.0,98942.0,108976.0,3598.0,144781.0,175298.0,131012.0,172427.0,134665.0,2233.0,14395.0,26957.0,79953.0,111467.0,113345.0,4615.0,174563.0,182277.0,101649.0,106364.0,96752.0,2347.0,3681.0,7879.0,36161.0,55594.0,64128.0,3826.0,76694.0,81470.0,37709.0,30906.0,29919.0,2376.0,4925.0,16992.0,41357.0,32161.0,45087.0,3610.0,122041.0,129307.0,95462.0,89185.0,93169.0,2145.0,2949.0,6622.0,25386.0,34908.0,56182.0,3113.0,101295.0,206507.0,178737.0,106396.0,129250.0,2193.0,3247.0,9734.0,37057.0,59135.0,106543.0,,,2664.0,2484.0,,,2329.0,2382.0,35653.0,42801.0
1280,3367.0,131359.0,164970.0,106919.0,142804.0,80925.0,2229.0,29215.0,41408.0,79521.0,99063.0,113629.0,3610.0,144594.0,175029.0,130685.0,172159.0,134265.0,2263.0,14411.0,26814.0,79857.0,111249.0,116019.0,4660.0,175675.0,182924.0,101687.0,106050.0,96348.0,2374.0,3715.0,7894.0,36131.0,55164.0,64086.0,3846.0,76881.0,81891.0,37570.0,30871.0,29731.0,2364.0,4954.0,17102.0,41226.0,32107.0,43136.0,3654.0,142073.0,129161.0,95378.0,88644.0,92547.0,2167.0,2946.0,6650.0,25366.0,34964.0,56685.0,3146.0,101537.0,205188.0,177459.0,106198.0,129385.0,2191.0,3265.0,9785.0,37114.0,59038.0,106200.0,,,2716.0,2537.0,,,2333.0,2407.0,35525.0,43015.0
1300,3417.5,131118.5,164869.5,106434.5,142666.5,80741.5,2298.5,29266.5,41353.5,79693.5,99344.5,109856.5,3677.5,143597.5,174357.5,130074.5,171292.5,134019.5,2274.5,14401.5,26841.5,79295.5,111030.5,112730.5,4736.5,174563.5,182821.5,101486.5,105936.5,96044.5,2394.5,3739.5,7933.5,36116.5,54700.5,64342.5,3878.5,76947.5,81443.5,37389.5,30778.5,29647.5,2388.5,4934.5,17001.5,41352.5,32140.5,47605.5,3659.5,140394.5,128886.5,94760.5,88351.5,92308.5,2179.5,2969.5,6671.5,25376.5,34859.5,56378.5,3170.5,97268.5,186452.5,186063.5,106289.5,128621.5,2235.5,3302.5,9822.5,37034.5,58919.5,108455.5,,,2731.5,2562.5,,,2355.0,2443.0,35662.0,43151.0
