0,1,2,3,4,5,6
272.2101222119522,0.0017044463621625362,52.72084934259369,0.834028820450237,4595.204869830257,0.09780298851882038,316832490.14498264
0.0036630629825753196,3.2596104192459165,0.1337997967188504,0.002079354811903382,3413.4247181695305,0.07113292130096506,322403921.16497755
0.05795485631166014,0.003512044605274045,5.013697304537564,64.3355343142814,3266.1477730441784,0.06812950309338253,323462215.6344378
7.105109290972378,0.014265023330129287,0.295552936015249,0.005316225881735026,3451.365736267134,0.07203487497930747,326092539.7484938
0.21599095963349232,0.00891161478627185,0.8955282446846636,8.083092950266638,3417.376634003455,0.07097600347975037,329973662.312505
0.07482922416670977,0.04758845423588547,1.2252954700343948,13.464276251869931,3316.340658129351,0.06870882597858698,330908822.9905316
0.0012103011797166918,16.92922109676983,91.93888022777531,25.41752206904941,4420.003689716596,0.09318924923723582,333344664.1237033
0.12063587487212005,0.16896360782914144,32.37174017730567,278.3008315542722,3652.6700288644993,0.07450488261357507,334018109.5605948
0.1160998761567949,0.3043127019659802,15.031862297322963,88.88681013044216,3798.8835313849722,0.07728049781336317,334650970.715519
109.94100411900274,0.005880681265469065,13.69129866657666,0.45746354069819456,4347.6759998808275,0.09214068771291944,337209798.3163153
79.47827066073371,0.0652902192668511,4.029648442248084,0.03431121687153043,3662.0635837832647,0.07659634558306197,337543310.0423884
15.08896791815858,3.9382822525307106,4.733788839506718,2.1537300712222983e-05,5582.473884234151,0.11384454919451005,337859532.8335308
3.370980321632553,76.99575995920188,21.097109460169083,1.4852766563080191e-05,5536.856892803814,0.11330843962002107,339440488.02472883
0.0009655288391123824,37.80613829797241,3.120639537024299,0.2801371353455933,4150.141741383434,0.08778913343957095,339988062.2852652
109.51014573305555,0.06917664733300359,3.040156758031942,0.0027752690010071387,4178.518086727913,0.08842887697290694,341441001.06917304
11.711674566180243,10.146879852075562,8.599578766801663,0.0005515212012501819,5974.309861253856,0.12027910311021775,343621802.0237557
0.0021396012142180228,0.0006378328436783335,2.2953700545453994,36.95213935778,3128.2298625595095,0.06432987642345668,346112060.4050278
61.77921886684599,0.04515608935457518,2.8910121751326994,0.001804504434357754,3505.2759214581806,0.0744581063158631,347753368.9708024
0.06583120223770282,0.2719587090587079,25.846898981104648,208.2767746605448,3699.830704363168,0.0768784519416673,347893330.70895326
91.56148618355499,0.01732458101248811,13.286565718745173,0.5337476704397018,4400.449795012121,0.09258026963607204,349870660.97928333
62.49117260197797,0.054709292298253526,5.3788906362806905,0.2535182423505181,4511.247326390307,0.09373798965444968,351793615.87009966
1.3484514264851892,0.3221060921648131,10.501711896354594,19.41957560423926,6686.688648661394,0.08760244819572623,352848845.67289245
0.07768877087967758,90.49552799835402,5.615105624284051,0.08235836453124148,3866.403969181792,0.08072066539255532,352876140.37748915
0.012152908510273881,0.5660186377913556,0.36570519843841354,1.7416730760941737,3603.1737029743304,0.07497091912461805,359516236.1660487
21.625452697018396,0.18461497695282192,1.2225873100082505,0.006681688984696603,3615.410201551718,0.07511083902069512,360545870.56102043
44.471646529214105,0.15796554257527723,3.0408094980293194,0.08348936528754873,4103.253321951855,0.08344568502536504,360669939.63215864
37.53349831795461,0.09681045979571627,2.1662476288043924,0.04931087562527642,3695.5128105601652,0.07663578400974899,360811490.0171247
0.056633560127747354,0.66459558065966,48.20494201684321,192.94316106648665,3863.2203199742107,0.07994434714916654,364411801.76633316
66.98884346925199,0.019430323730858273,4.116420533224178,0.09466841676846525,3669.585242468628,0.07774865561623714,365497097.1339371
0.003777377280210129,59.57777688913215,3.430687040383426,0.15644156568849416,3901.026758924545,0.08211545584733967,366662181.6334067
0.09094435894091676,0.04192983963518486,5.129303395496257,50.532249696377015,3232.024391346041,0.06668193604005629,368529877.49271816
0.1986925196545725,0.6215591094127518,70.44657819611685,224.99138943199765,4315.068217892667,0.07926398166198309,368571301.71279556
0.2253264135956638,0.01727078237476454,2.8337378677049965,23.505455947863005,3313.8975566205972,0.06825964403118066,371788187.05258256
0.1757006609520604,0.030188022205008342,0.43933009292681874,3.6937950495601215,3287.085804777165,0.06786738599317767,372968605.59367734
174.87688857133855,0.06411877164616789,95.42479152192116,2.063255034702518,4862.732615485994,0.09813301452643505,373795829.0260973
0.005952121056832808,2.893813536074335,7.713867601342777,10.074581827452208,3939.1641703102327,0.0824354415275966,378539710.3779246
0.0019726684120416477,169.68141834659775,212.5862639760836,5.2124014453713245,4090.314252104382,0.08584250103413736,379722066.3381802
47.60712166941938,0.05748029705176067,2.260626543055488,0.0683413509526103,4003.8148232512353,0.08640485246218549,383358527.30636114
86.91595504582095,0.08756906080109583,6.850427739119859,0.1402309365250438,3965.8379496646376,0.08154731398443829,384365449.87037754
25.082318143318137,22.64620932025644,48.39268811909263,0.0008309237023187664,4987.827202013738,0.10177738235759044,387437197.7071326
0.006767128241947737,0.057505240317465976,0.9974426804469043,11.392171893343905,3099.1857012694345,0.06356518159619044,390606683.463865
0.1478691219281562,23.830816974015466,1.5771195592304386,0.02660834193652358,3622.3223393076673,0.07645610843383685,390821728.57403517
0.04999974416163446,0.413627576291894,14.80048230328683,92.54924169795973,3591.3311903662966,0.07262850046514974,392801713.21668655
10.924823801894814,0.0009180678169976031,22.394816209951905,8.935613044491117,4006.1422501410802,0.08343255964013364,393740060.80143994
0.00961429207285265,158.42528099689088,12.929699513392434,0.20889328194156523,3724.327409252427,0.07789048095676572,393970900.13714194
56.79415121822663,4.061987671687356e-06,8.107292430904232,0.47360033348709785,3882.7942425680285,0.08192884904973553,394328733.21283203
39.97989274397816,0.0042646304513957525,3.112029459143237,0.15961540822962061,3618.5567146678845,0.0758247300893155,394430914.92062575
0.003068909576311673,7.652962297712772,94.47319043666464,48.196827602117764,3938.426183917378,0.08232567797567934,394570274.8063601
40.62975059472302,0.17546496183274946,2.323245695566273,0.013476612053144855,3541.2443496297174,0.07384221803300797,396104935.13151723
62.41707386113187,0.004798718040905331,7.558264488874662,0.3736565818142141,3848.3573173053405,0.08034824877233582,397127371.50400716
0.04002254880368482,0.0036084664391960296,4.314153818469269,54.28020080486565,3057.1723362744865,0.06263372834003408,397315556.03735226
58.036756183467666,0.02492371170307157,6.210240774158707,0.2996744350803036,3916.2813472073567,0.08180970151583006,397781109.8092576
0.004126629115208492,2.6514455305442985,0.35906757332473077,0.3713860212867301,3682.5524251319353,0.07729968142393527,398800377.24229324
9.302233796165006e-06,3.6599016964742006,10.45156116939348,10.82672177922946,3808.119457166563,0.07949463295011493,399952796.16127706
0.19652018961650128,48.718925110182546,3.4458055544511037,0.026937968933485833,3592.781374689342,0.07433415191418642,399964306.20857096
0.11357389199139271,54.968532502636904,3.989470925246074,0.10107097537269952,3791.9472792341708,0.07703779893048365,400750262.8329957
0.04035027431876328,7.648786950761432,0.4595113100730534,0.0524003632767225,3368.328097733773,0.0696200687682342,403036788.7959562
0.30838915349420054,25.16601940629459,1.8372114770256207,0.0012870373865622778,3516.3388943370833,0.07249191167934965,404678436.3372815
0.45917817775063896,24.309369185671006,2.134244553077455,0.006958349628947137,3698.3432431471715,0.07603513578484491,405113109.41167605
33.58736858182521,0.0026457207660616666,959.2876836325848,114.14805573516541,3929.5956150767506,0.08278687418606444,407558928.4974369
0.0038309009285614334,17.67361409515461,357.54220120547745,81.14065734473915,3906.0324514057697,0.08139843440444657,408205363.2288775
0.31564865608318354,0.10070026204595717,18.44352458976866,97.25980570828627,3457.3127866448867,0.06977023657749405,408816170.2808094
5.463649316604388,0.0004880274466088053,12.455659849813152,8.638860239184096,3801.6928434573306,0.07931421310395693,409809253.01146096
66.75526725217087,0.013518039328087905,7.006129030244466,0.2658550093187419,3762.8911445238573,0.07915798095559164,410557224.7571414
80.59354216836385,0.05104514558194899,4.481654148211122,0.012370319255253216,3272.638044375607,0.06771719132663986,412498545.6090692
24.870476746842076,0.01195419545617445,1.3891718722334678,0.06986481360511057,3347.381992294122,0.06931198585746581,412637785.2083742
6.7349962058339266,0.015223006073954723,26.303925023877618,16.878045096540863,4081.2467337260764,0.08413948764686621,413088479.3288205
0.0020344429193760007,171.79295252103918,13.70727202484482,0.17289449654714747,3525.5638632359237,0.07331361513024934,413669159.1950205
31.186429193691744,0.020619796926328444,2.7086560177321997,0.18733997098750266,3629.651162172327,0.07592265133967675,414311481.4439237
60.94946358346856,101.48365354282791,529.3976945699725,0.00043852976363023,4611.501978083516,0.0932137315622008,415246624.52301276
47.7621802225321,0.06111619596778671,2.8041159255612493,0.023330304809964994,3301.092207237338,0.06823555185947264,416136527.8553938
0.8775234719714137,0.13550002154660423,22.248764507001898,58.253274687370556,3987.7203107223036,0.0767820191656029,418005177.15343314
0.26806342729912236,0.01209384061564567,11.439297636741808,88.37460455534351,3218.8451295479063,0.06588860914030382,418860995.66351753
52.253669729349475,0.028775218318058238,6.263298010056736,0.3284097661696587,3840.2816532275524,0.07975958555677141,419032664.0472032
2.6792509139980734,0.007907982234686283,15.2596560350422,19.905270722218155,3711.148218866912,0.07707257045448801,422362714.3863341
0.0016193819625709809,0.9915120946806106,1.1327511809939281,3.454324066680677,3476.7432028417143,0.07187545728877275,422618440.3838752
0.053402412858119495,89.59200822701823,18.578200718116864,0.6403890927775815,4140.378578064565,0.08470940834175027,426003713.8865706
0.009390505796239339,79.89976132540825,16.651555908253954,0.6940715790492346,3816.2040786631137,0.07952148414700953,426250152.506566
0.0009077788632611706,95.17156169647419,5.121874230797073,0.034940455772580085,3433.89152328401,0.07433225195598764,428151410.9625874
14.82968587842438,78.14990683645631,109.38602235247113,0.007784812924302986,4592.659439288209,0.0919428055282311,430386080.58139044
5.793796670567987,87.87596163841951,48.153970855837464,0.000163885440028952,4269.639849290537,0.08627418280183469,431319905.9036216
101.83748946792852,0.010007244644597329,29.37736234740632,1.202022748925973,4008.3243175751118,0.0826746887882132,431918089.76755095
0.007850411227165234,4.763474232101881,0.2886879251965877,0.03417992696078667,3185.3383752079517,0.065649315236696,432233609.8521212
21.80322978879368,0.15436329104033827,1.8407068764359573,0.09231533016942747,3660.634121174505,0.07422117470236152,432576670.17532563
0.2262338922811047,0.03812629976515153,0.8543930196109873,5.845433392194336,3186.1416982885958,0.06506530964214455,432932962.6616051
0.2532418335620885,0.5548237199585074,59.50341684939426,166.58900104344073,4007.240032181961,0.07357628551540346,435320699.66748387
0.35719874021534787,0.006075933154643389,1.7223035928546262,10.451468703536909,3185.1682398475614,0.06502619358690793,445043817.9893706
0.6270937653939803,0.26106223163455217,271.47270737456233,783.1794093588206,4122.080614909873,0.06976965715199619,445054217.07417494
0.37969440264100235,0.5698458975354952,9.93948629627025,22.654178655555697,4319.7920697690615,0.073368824399812,448307031.107018
136.44692689299228,0.0009534232365681046,24.11776311777998,0.5472861922417048,3635.085523504536,0.07610311434816167,448405111.3139779
31.580405583967828,0.03416167400223522,7.566870081149488,0.7392759909723718,3860.3740375327548,0.07958640310088724,448727284.43196845
0.2384963434487421,0.15401463515043806,14.144420267400251,75.33763268610221,3329.207674622744,0.06577763297447892,448903640.37300646
0.03705613824378465,36.11045989498246,92.6120836012771,9.12929760589057,3957.5984323619004,0.0809279833177844,449039602.0301368
7.560086105133654,0.06864114445948868,147.71244471949132,61.98392147448204,4109.302318802467,0.08278567988709444,449195866.27469736
0.010143743463807258,2.4580890079760014,6.315677543827917,8.153967874395029,3604.3849248182396,0.07500302636600598,449924705.1590048
0.29577610910953706,0.2918999011291457,0.6356848071883904,2.138479626239801,3591.7694527083036,0.0689501028965705,451123448.56707245
13.66401835687782,135.81206034493346,185.47724751844143,0.00023656530114328497,4106.843916620885,0.0833697894374534,451367417.23572814
122.26609922706587,0.31855626527497793,18.030918083966714,0.24363872965216687,4892.910845855554,0.0813628304448323,451381976.6645495
30.579323352127187,0.2044910914211433,2.3174507333444905,0.02162939733996351,3341.507520047377,0.0684678610700662,451660069.7691695
0.21798598998146734,309.366834458465,132.5767085679726,1.1163653383140313,5273.566489425273,0.08534105204925119,453043370.83238775
0.017652847662414897,1.7196675198579958,15.46156397158415,26.36656735321502,3585.136793117708,0.07450139626361776,455339352.7280615
105.99821246933278,7.360814326037945,85.32088390623113,0.0017495498359230918,4117.128599586668,0.08482767894727204,456360150.8248183
132.5465023847952,0.09145305809204407,15.090020174048018,0.23179026438584027,3807.4094763096755,0.07755318913150036,457649904.1001954
9.856385938978928,3.5068887518841168,4.125111281780772,0.0006859702802263579,3874.1336840380045,0.07895368386252098,457824320.1755536
29.596332720778953,0.08131626738182231,3.201575137765019,0.2056906952510374,3679.271683215104,0.07481782132923799,458542943.3730327
41.42133725341331,0.31732975420027915,3.7251854008169683,0.02888980394105058,3491.1564305164197,0.07162043958891551,458748708.847254
40.12714919432414,0.11557684234304308,3.6254698836095036,0.17313215882590002,3834.519788401774,0.07655863433798052,459739224.8113451
0.0005640958468646466,5.3435619114506885,12.341231926668954,8.078054564253073,3567.0613070360096,0.07379881187170108,460549899.08573055
74.20690493565083,0.1308206990762331,10.098878283363998,0.2827815753535247,4015.2157518290414,0.07845732090729146,461850824.74541885
14.450645770959373,0.005427915096588663,75.03995718484677,19.38301942303726,3667.8096220541515,0.07651235003995342,462711440.75404066
0.4413696804343967,0.2025486430802023,37.25913277390703,120.17081524343178,3663.032356277432,0.07174403312163362,463241210.2231261
0.3470584468638894,0.3726591866012679,28.259418722102733,98.46958423510958,3944.1739135065495,0.06857253264581407,464290957.0408828
0.002918703149901477,3.3106419615372262,6.384441409308746,6.399587593912661,3521.046007594084,0.07273907716094181,465439024.0163972
1.4929712172538165,148.48421696891666,30.767110108887884,0.0012744117695845986,3710.5421930649127,0.07650912536645765,466486790.61970437
415.5703737386708,11.547943630467257,473.10486232169814,1.214463755638831e-05,4011.9599575989155,0.08099235259737782,466850834.6975402
60.59968913471461,0.12524912724062953,4.48725600502319,0.0664919849470354,3369.5243491816673,0.06825976332137211,467377244.17162424
0.020226364517237416,57.25982019335255,7.717560226664434,0.339113519177863,3557.4590458457737,0.07360545344791823,467949219.94168174
0.9717335156641327,311.38260972735765,49.75746480656681,0.0017687533270438482,3613.9152603668404,0.0746651001061397,469713398.136235
28.842240651252073,0.01179043666897006,225.4198285145452,25.560519092956177,3742.62243651655,0.07822728614980876,471224968.4369164
8.561417023836075,0.005242877789705862,28.95505487719368,11.999077569752547,3561.955264301369,0.07338461589656754,476362303.0464408
53.58318564439076,0.11279644570304227,9.665184364539778,0.44548730604506187,4038.9644453801975,0.07860121546214471,476695137.94779587
0.028797361683480672,3.7928830724434914,146.0971644810243,121.5013672351038,3623.2020901574338,0.07425840313490294,479285938.96373105
0.2743681932003275,0.42865075855874724,0.2980419002739835,0.7886667892181016,3570.583410431353,0.06730749144776951,479379628.3710407
40.76448137665281,0.0033834683505652783,476.25638782151793,41.636151200059835,3564.3483356918678,0.07340607549344091,480903804.4599428
0.12936589300975396,32.9624574273931,2.7622227905111885,0.07229718809453957,3353.050611833771,0.06895775872026284,480928769.5269703
103.12697285914916,0.1905191124876149,31.348840109508366,0.7478763629426484,4564.74248612095,0.07898916400720213,482822796.7437442
0.0067016769625413645,1.0826773767019189,2.2011113093892347,5.337146444164961,3332.44993814143,0.06863856177361473,484569712.0905697
0.02646790943677923,5.18651722043387,1.4974681912323868,0.8568950937294683,3565.6734756348837,0.07291404620031758,487610713.5208199
6.486536751761668,0.009833710439589312,23.270279633860056,13.644985551210201,3610.4396195495738,0.07424471566307075,488000005.00670874
240.60330285925966,0.0028432046811273323,305.29284979769176,4.384460927048192,3533.5413440047832,0.07288498557448289,488506508.0514999
0.0004297977024207863,63.51960517052761,8.100032343802418,0.31023022837021524,3365.381798484694,0.06927528091597274,489553587.550122
0.20035777858234,0.3825494173751679,43.346234992296274,163.23739257035413,3676.251503264307,0.07351546728355432,489875576.2775672
0.25692018844359815,0.4240142607891324,80.17262069662732,222.33182465603136,3764.4139338890272,0.07313314428856588,489968090.25881565
0.03332954290070053,0.014352148348085117,5.626357237052153,59.90979651764826,2885.089491442338,0.058033297627904,491632139.2842844
50.50232650212069,0.1660128398845599,4.398071386858428,0.061326502196994905,3291.0195182845496,0.0664636414267417,496781172.4606906
6.943935464536584,0.058586001873527103,29.034508004064023,14.80971184456561,3937.702573849641,0.07858901385267325,497178878.6112942
147.5314292050404,0.016463118900288554,18.555942758460684,0.29471534241306496,3384.4845328645406,0.06976862318288866,498667887.1244524
10.720036404881498,7.021838008352265,9.139845164510069,1.595168672231019e-05,3669.1647418064877,0.07452691924362236,498941622.05315465
4.633727796084446,107.55306626844651,56.532202330092815,0.010775789330636944,3902.8073831559773,0.07736586897218863,499844957.9192929
0.023017014133450673,5.572093651049081,36.42935454935021,19.9685425202313,3547.873403159273,0.07291582642114333,500144506.49304336
0.007054894797386135,138.14248512933574,10.550143219164676,0.15998721322034143,3259.5930485746726,0.06651226161271578,501655647.42133206
9.430112567673663e-05,2.5303669390485375,4.7428727159975015,5.8473158176766145,3343.4570758120426,0.0685242073958384,503562245.2788373
30.033713159146785,0.010293915451998117,60.240620606455984,6.608020265297492,3507.717417228698,0.07212796091576838,503653464.7429308
0.026858265636583802,0.3274730460611711,1.257104369785532,6.413983130713186,3079.957794865928,0.06290755193770901,505179771.5511692
66.73055702702639,1.5718382783878777,15.98048183419721,0.00233568754631852,3518.3433100696666,0.07174736761682018,505513909.02308595
0.10596149853471419,0.22834356784578796,18.951610739273114,106.9531194627654,3168.0793009190133,0.06503846645589767,505582029.326992
0.2813464114551233,0.2563210663843978,30.962771845704406,115.7920350829586,3341.193964228632,0.0639741429127298,505998654.1534622
219.33956393222664,0.20389169003702634,75.60493318899063,0.7729022662619411,4411.373759491552,0.07680443997914821,509035845.8286451
17.94801706468559,0.047266561890391634,15.893346982191355,2.926150725160782,3730.0509287727564,0.07458585164705722,509952942.608812
3.983421521035323,25.39192655510289,13.19073350608583,0.0069485869808556325,3687.2424062693467,0.07479948093045685,510204862.86282325
242.04004928610124,0.008190290008387743,51.996925428082385,0.6087398220820014,3412.923432919747,0.07060035035720372,514203540.8837323
0.04113557459548857,23.75122155892393,1.453200352577707,0.03536266247831622,3018.258327135251,0.060825700492393046,514668916.7040261
2.773941606168335,0.021099350982155107,9.450860501435674,9.759525204120541,3416.8338220127143,0.07009579930300727,514780939.15881217
19.325084845122333,23.94913134225198,54.503235248138004,0.0006220475509054841,3648.2632978419815,0.0737964276642797,515154965.0074311
911.112973299126,0.14906219177121507,424.2845938088718,1.108824683086595,4256.9794493733325,0.0809613848815815,515678851.5119396
39.901189778477324,0.13500254658989297,2.344962464635818,0.06591269596123656,3687.4133244365134,0.07693597420086168,523894510.2426681
0.11793512191102641,52.16104378835589,5.64972127847099,0.15694074893327592,3384.028640576383,0.06738265634499872,524179684.0779522
4.065738642467433,0.03439583634283764,11.33206463741742,8.60798305571841,3510.3212496793326,0.07202093083803664,525443259.3912891
0.008676622711091498,6.321152841213782,15.491557372909591,7.583819314348996,3380.0364207278553,0.06957384408544338,526100253.50282174
2.472025912891993,0.017320370637255625,4.7390724615219515,5.515498117609566,3337.9495616330637,0.06805272267809011,526813087.6188923
12.755228980813508,2.2394689543546313,4.048942852299565,0.009521609350047856,3532.349747514398,0.07068773022526938,527570556.7220182
11.130844776556433,0.0016730231836799632,48.6107554889678,17.13069448279969,3476.972310870787,0.07057413256950679,528086102.4324083
0.01286838955138659,2.798031217594477,6.6980254340708845,6.953456705975451,3330.524321379586,0.06803341452419046,528107667.54603475
0.4767521777781981,0.22300581178075665,35.52578296274089,100.86944103899029,3399.4628781247743,0.06404241276880214,533006161.1157092
51.28152098100137,0.21697628613483289,4.204165643935293,0.08613623760257375,3783.235489194923,0.07763089343091996,534169774.46438515
0.036639173203931646,7.910401712514521,17.6853377626152,7.1967204466471175,3580.0289460267086,0.07379853543091502,535959891.8217537
1.3384810933368723,62.48799248435694,13.89266615169167,0.0018655432482093373,3338.6685668100367,0.06752739264940218,536496456.880478
58.88306536042333,0.2504185094810211,6.879308209370607,0.0893822584914466,3351.0310657424156,0.06649415169315995,537114670.6157752
43.453109930094236,0.07096216319575896,3.0628310728875823,0.043845996575142335,3011.419161908909,0.060445410724716375,538381230.607307
0.15864183798090475,0.3781724353409123,36.624061531860605,116.80744117632496,3300.492545693252,0.06641336535584894,539511861.1121614
13.933750608729834,8.321493982914104,16.117441905583416,0.0022793196180252136,3567.1443054736515,0.07335445027000584,542020530.9853538
83.3586967244293,0.11635560889340574,8.315519315087098,0.3148739358280059,4614.795410031518,0.08583429559432004,542640961.627136
72.23038531580758,0.7935475018384908,12.579730847180835,0.005324215026775926,3374.6498245836538,0.0700551313317406,547305278.3339399
111.97365566963751,0.06355153576730291,29.055113013658648,0.6219039505867885,3508.5796718120746,0.07118088073736253,550283546.6869484
60.56724223767694,0.013147035207862718,510.7513103832826,26.85032437977205,3358.539282952716,0.06862479956810237,552064634.415681
0.01097749518773152,1.1857126439598265,1.5488231741013792,3.27716920482972,3144.2806510630408,0.06372685253181419,552396615.7099591
2.963601545355758,15.568597631074793,6.335424909125602,0.0029133364334625023,3388.8116313969253,0.06786870608524898,553291562.5871357
150.3447002744902,0.16233482877561345,54.92225998572107,0.778559440994513,3892.811634037729,0.07275695806237034,553326255.7492697
0.5674312536662791,0.008048946224501304,2.183964477114775,7.80368740780684,3033.293117518727,0.06149026312666686,554163248.918939
0.011920640994023577,1.23874850357548,2.5063406477316663,5.164618268317643,3145.490052565409,0.06354835327385613,556264667.3141122
0.36092381186477046,759.1825095932271,201.01997360751255,0.418549843178773,4535.33654817552,0.07146656419177704,557826378.569357
22.072891842890968,5.1446440402998626,15.82014070330074,0.0004090670231774147,3375.180755198797,0.06813906401561397,558478412.2732394
48.07975086142682,0.04719597864341126,2.8935262280239056,0.17125360894118877,3893.65513767102,0.07823452732503146,559789050.931849
541.5436860927908,0.0005653210070219907,316.07490110738746,1.6391594282430664,3285.008436606857,0.06752127561221916,560792220.873788
0.5235390377911475,76.55783723530395,12.580580687004183,0.09148838170406827,3544.3429236469365,0.0677077423944092,563084753.0390207
0.006522584032278315,5.968132553109173,72.9522507319557,43.73742961162257,3428.7577975895792,0.0720454076839438,569716610.5703526
77.00029278109972,0.06532484530542378,16.376614040797662,0.5083165265472573,3461.9130035944545,0.07085910479413296,578614598.8501697
74.77674080414984,0.13664488564517832,13.33418945374797,0.2980366019983472,3414.5814777751034,0.06660741379827934,581210903.9699563
0.3270877293904559,1.013582026129535,0.5665959552240734,0.6656901507431853,3604.132618840594,0.06433853696331611,582313114.9334581
0.3236353210568312,466.68276864429157,139.06321951210666,0.5349318001235472,4346.534829981786,0.0669237130794962,588591519.9850459
0.42935718289709635,81.09272367548121,13.727775326720735,0.10669948199335766,3383.9091482280446,0.06451141066136717,591647771.0686445
1.4899294078444196,0.006003416520542066,2.364717717995603,3.9900588678752986,3059.6573153825475,0.06184657124906395,593171231.1512172
1.3322708850971674,0.004807609676270341,4.436740443841307,8.088537627755537,3045.39198620646,0.06145853489748849,595255902.8497367
0.18179194494568723,365.9342507346395,121.27518025309372,0.597690815031189,3702.3722070943945,0.06987811616984921,596198306.2706519
0.1152790358408026,7.811067000320497,0.6343083915704315,0.0028881741023051963,2829.433743519548,0.05639319135401336,596952078.7008847
77.96035889250801,0.17600808031085305,12.757011412535475,0.23300232421499276,3400.1835793946316,0.06670794484248921,597577855.4487208
3.366736152578622,0.005904021016838472,10.267645609604129,8.445142343017684,3117.127154987423,0.06297261990475063,598039124.4779863
0.4722987073796056,0.36347800094540195,43.30687447375187,98.89589556230166,3412.036945456003,0.05969552407837404,600460126.5583917
0.040304552194553034,3.912992156725229,20.434965358314958,12.26953857821911,3290.1735009962185,0.06697144662351501,600587054.6241995
0.010093118036697412,0.8497868821796806,2.287727409056192,6.3316325528853925,2982.454205711976,0.0596868244063256,601902218.0593885
0.23127617845424428,450.4991419868592,161.57093795820558,0.6676245295883559,3850.982084855124,0.06689175792798929,602278182.5841345
0.0133170545177672,12.81773877249758,81.159732302265,18.17718879155284,3177.6783014394928,0.06403771657803424,604348399.6182232
0.4093883077289243,0.0075117268330244374,0.4787296412070385,2.0583815012927764,2861.620869822512,0.05696126938471653,606251679.7038654
0.026319090937219455,6.236601654720912,20.969585209512026,7.968260255438679,3280.28372122049,0.06727320446225235,611226257.9107232
0.35182848832032504,813.2410251414494,237.4925067282237,0.39180946818414586,4028.9255540340882,0.0688303383141823,611267258.783359
122.14829253968304,0.001970213489118508,32.081855546141426,0.5988341279345344,3125.3593824522836,0.06448388178910204,611599919.9692041
3.509295556502208,8.261134557272761,4.724697980686622,0.0004866029562066453,3132.652517047155,0.06262856497552603,613325500.2031319
1.5297171347346826e-05,34.89314103343266,39.257190084359664,3.2508992985471328,3110.9322645488473,0.06280589067710124,613378377.6032861
5.266011252416381,0.13681647263400296,20.289999208768133,8.095964057888384,3488.36962352,0.0662599147798417,615886955.055936
0.4540574872796251,10.77311703891096,1.4967682088155563,0.022786622194897167,2992.504564305624,0.0594033057439879,616080961.1864274
36.67918482802117,0.15898559023927117,3.9784580573932655,0.06699631309957194,2949.124293983944,0.05850652556552025,617753303.2273583
0.8788416143297473,0.29766717442864843,286.91341958512965,395.6120813095286,3573.226828331022,0.06557219147753163,618991558.5790629
29.077822207825495,0.00814951988648875,705.8671254357596,77.35859355070971,3157.234072584563,0.06336576081448707,619775647.297195
0.0073618896282209405,77.35051594443874,13.40002254453082,0.35785957219516346,3016.1433549793514,0.06074602712194866,621162943.5557326
2.769126224413824,0.004937669969719479,4.483881940494663,4.253471275700066,3035.8254090677638,0.0610112355971061,624026406.6257476
4.903813624134389,0.072194434775672,23.448441102301427,11.168351453187219,3266.0300264249304,0.06460744488158694,626165374.6086558
1.1236645986156275,0.030353398900946828,1.098962965684278,2.0538403797826654,2991.6227983519702,0.059802394348268124,630859619.5255673
0.008070679159368568,4.168593387917493,70.5215192003761,40.0570531738405,3117.493254428479,0.06356246598738367,633575140.8878083
0.02162947182785414,55.21375203655208,8.25880240148089,0.24027873979149256,2957.120985604587,0.0594538435673153,637779949.250385
2.435303709947467,0.21807958692930565,8.613052895296573,5.871707941060213,3518.95465751338,0.0637516452426299,639143136.7731198
2.7284244184041646,3.0820264140882547,2.0296807923112894,0.08311798408397518,3484.8105823171936,0.06346125527587579,640708616.263479
11.531990787382357,32.58765718431706,60.541681322817645,0.0034639000840385767,3133.0812402617407,0.06264063864762974,641686446.7147652
5.844966112146258,0.1105695849040301,24.80773564120466,9.050893188257293,3327.5130633141684,0.06420480500341869,641800075.565709
0.7098951676802536,0.3887567946268845,233.01911199825702,566.6254368334776,4379.899321807339,0.06227643433133182,643703874.9401257
1.0024516213295807,0.08397860908457298,1.8508804138922124,3.3552629998577386,3040.652325370366,0.059713753727152714,647089683.6982912
1.2561739605329898,0.33026245082137135,8.084088026303409,8.223595616412052,3572.9922512318144,0.06198098445996587,648604907.9253764
439.796319011861,0.6142948913756483,228.24284236303035,0.7238836637679157,5583.850357406033,0.06762887501179353,652785689.4036961
2.5494440256543234,0.26368392361737897,7.915030538625828,4.712062714353097,3612.020634399072,0.0643365360668487,652977562.6702431
6.572888158003987,0.04303099959052392,18.188204276432035,6.791495633932024,3110.7578962023863,0.06188999001856002,656319010.1286497
70.94478326761603,0.11716988892734702,12.92222643883325,0.2552546008404556,3062.7436365000435,0.06008819124052975,661138553.2143857
1.6749754234103997,0.026866076474089624,3.9992219922315777,5.569584399057749,2989.2421802035283,0.0603381523802163,661402285.8458674
1.6160775977845276,4.553167102603701,1.9501110175254996,0.03801187136568117,3196.1316188124288,0.06376581738466126,662881464.4972415
8.069621328071158,0.23905833025071715,37.412252137212555,8.501968517841107,3640.962380906202,0.06212690154508618,666516672.8428903
11.316643993016255,0.1097254455787882,85.75309872241456,17.20553707980219,3281.1701295427274,0.06243659331718963,670452428.8777384
