time,e15SspGyrB,e22SspGyrB,e32SspGyrB,e33SspGyrB,e34SspGyrB,e41SspGyrB,e42SspGyrB,e15TerThyXS2,e22TerThyXS2,e38TerThyXS2,e16TerThyXS1,e33TerThyXS1,e15STPhoRadA,e16STPhoRadA,e17STPhoRadA,e20STPhoRadA,e22STPhoRadA,e26STPhoRadA,e32STPhoRadA,e33STPhoRadA,e34STPhoRadA
760,720.39132,1151.0813699999999,781.32744,463.2518,866.8118400000001,779.9236500000001,544.8327499999999,435.6975,889.0833,1040.61184,516.19176,398.63538000000005,520.0793,699.0289200000001,984.7682400000001,1110.9867,1007.9388999999999,786.01986,717.673,451.00500000000005,873.77535
780,715.35264,1165.3646999999999,757.62115,439.8849,864.82095,812.1796499999999,528.46679,497.20594000000006,887.5302800000001,1032.74607,495.93306,404.33378999999996,490.482,703.39302,984.991,1113.04824,977.98533,751.1461200000001,641.13258,375.4553399999999,863.3304
800,691.8736499999999,1138.4797299999998,755.09883,502.26434000000006,829.0825000000001,813.85108,543.58264,465.47939999999994,891.1235299999998,1055.60667,497.80904000000004,395.45423999999997,493.2105199999999,709.6644,984.8428,1121.65894,999.0692399999999,779.8869,577.74078,440.90903999999995,876.5418800000001
820,750.4623200000001,1223.07646,775.9184399999999,557.3441899999999,918.3824999999999,595.6352999999999,601.9382400000001,513.2736,924.2855,1099.01402,531.18021,476.33508000000006,553.34466,796.61972,1059.9098999999999,1193.7229499999999,1017.93552,820.6032,753.35456,483.1275600000001,898.7825
840,714.1690800000001,1175.82564,738.936,525.71684,923.4721499999999,879.2256000000001,571.3827,506.7948,901.04157,1064.05908,492.30803999999995,418.75260000000003,517.35112,726.5785999999999,1028.72378,1196.7165,1024.82941,810.45558,728.8140599999999,279.10467,882.65025
860,728.2526399999999,1188.1208199999999,798.6542900000001,585.54904,953.3914000000001,858.8479499999999,577.97964,519.8664,917.70536,1053.70335,510.47117000000003,437.73417,564.3956000000001,760.1857200000001,690.1263600000001,1219.6255600000002,1035.44252,810.26994,713.31947,502.44219,918.22151
880,716.7749299999999,1226.32422,797.6301,573.7441200000001,956.87262,878.55116,620.9975400000001,535.6553399999999,923.37015,1083.4073600000002,508.98074,441.47376,584.6991600000001,766.01615,995.2735,1194.61788,1036.77606,853.3413999999999,736.8830800000001,477.96048,923.5246400000001
900,833.7753,1295.4245,903.3673800000001,633.3797000000001,1010.19932,959.0899499999999,661.6979600000001,592.185,1002.1377600000001,1174.5376099999999,575.09788,527.5200000000001,650.25159,809.0578400000002,1089.71988,1288.6950000000002,1111.38846,942.6789200000001,841.02007,552.9552,906.67668
920,786.09701,1228.4191,858.44715,560.6790000000001,986.701,930.7012,591.1824,571.7191200000001,935.0332400000001,1102.6157999999998,545.9337600000001,472.79296,634.39211,779.02209,1075.09248,1213.5137499999998,1033.8144,909.0098800000001,807.0143999999999,495.1107600000001,946.8720800000001
940,820.7855,1258.2445,918.55813,637.9459999999999,1059.98112,952.2023200000001,646.17133,610.6829399999999,940.1089499999999,1172.2975599999997,569.57817,529.7142,637.40292,836.5187,1127.94108,1274.028,1110.40875,901.88714,835.8237799999999,535.25536,988.1022000000002
