time,e11x32gp411,e11x32NrdJ1,e11x32STPhoRadA,e11x32CthTer,e11x32NrdA2,e11x33NrdA2,e11x33MjaKlbA,e15x32NpuSspS2,e15x30NpuSspS1,e15x32gp411,e15x30gp418,e15x32gp418,e15x32STIMPDH1,e15x30SspGyrB,e15x30TerThyXS2,e15x30TerThyXS1,e15x30TvoVMA,e15x30STPhoRadA,e15x32STPhoRadA,e15x30CthTer,e15x32CthTer,e15x32NrdA2,e15x30MjaKlbA,e16x32M86,e16x32gp418,e16x32gp418,e16x30STsSspDnaX,e16x30TerThyXS1,e16x30STPhoRadA,e16x32STPhoRadA,e16x30CthTer,e16x32CthTer,e16x30SaPdpol,e16x33NrdA2,e16x30MjaKlbA,e16x33MjaKlbA,e17x32M86LS1,e17x32M86,e17x30NpuSspS1LS2,e17x30NpuSspS1,e17x32gp411,e17x32gp418,e17x32NrdJ1,e17x33NrdJ1,e17x32STIMPDH1,e17x30STSspDnaXLS7,e17x30STSspDnaX,e17x30TvoVMA,e17x30STPhoRadA,e17x32STPhoRadA,e17x30CthTer,e17x32CthTer,e17x30MPMDnaB,e17x30SaPdpol,e17x32NrdA2,e17x32NrdA2,e17x33NrdA2,e17x30MjaKlbA,e17x33MjaKlbA,e20x32M86,e20x32STNpuSspS2,e20x32gp411,e20x30gp418,e20x32gp418,e20x32NrdJ1,e20x33NrdJ1,e20x30STIMPDH1,e20x32STIMPDH1,e20x30STsSspDnaX,e20x30TerThyXS1,e20x30TvoVMA,e20x30STPhoRadA,e20x32STPhoRadA,e20x32CthTer,e20x30SaPdpol,e20x32NrdA2,e20x33NrdA2,e20x30MjaKlbA,e20x30MjaKlbA,e20x33MjaKlbA,e22x32gp411,e22x30gp418,e22x30gp418,e22x32gp418,e22x32NrdJ1,e22x33NrdJ1,e22x32STIMPDH1,e22x30STsSspDnaX,e22x30SspGyrB,e22x30STPhoRadA,gfp_med,gfp_med,gfp_low
960,76236.77,129555.21,54143.75,5644.86,128192.17,44941.79,2050.98,11666.0,2682.25,13103.03,776.24,591.75,5940.36,17346.28,537.78,384.94,282.96,3648.92,3327.77,1422.79,805.3,2287.94,2295.41,21393.28,4222.28,2625.8,85654.81,13748.8,48105.22,44230.11,6080.02,4039.39,1651.52,48597.72,7819.8,11277.42,63331.92,17706.39,1819.75,2402.44,6911.89,12774.93,21743.35,26270.02,5115.51,66953.62,10258.72,520.31,4932.13,8480.99,6448.39,2297.49,858.92,3893.54,51290.71,42035.21,33475.44,5905.62,10456.72,14628.78,3917.91,20115.15,20257.36,7996.77,29387.36,29790.79,16146.78,21116.94,28951.9,314.02,305.51,21475.39,16771.74,627.08,648.12,16848.45,14345.08,13334.39,13518.55,10221.1,5587.38,5125.04,6024.92,5965.46,8694.15,9307.48,3185.68,5344.72,6966.86,5210.5,179118.46,180064.03,21325.78
980,79828.98,132549.81,54065.41,5648.23,127527.94,45413.3,2085.64,11676.22,2633.39,13310.81,801.84,589.59,5921.65,17166.99,560.86,420.89,293.18,3611.88,3343.85,1426.66,824.06,2310.36,2337.81,21236.16,4189.58,2678.14,86766.02,13799.91,48438.94,43398.53,6196.77,3999.67,1647.33,48810.45,7810.59,11039.24,64470.76,17614.34,1823.67,2436.19,6933.0,12910.71,21422.67,26306.62,5262.99,67738.79,10231.75,480.79,4959.92,8568.1,6450.89,2256.42,862.86,3843.19,51626.51,42027.15,33586.56,5930.05,10431.73,14494.54,3931.24,20216.44,20019.74,8025.64,29323.04,30113.61,15881.99,20592.99,29212.67,354.62,408.14,20944.89,16799.12,650.69,635.96,16807.9,14404.08,13444.11,13500.7,9889.28,5606.12,5259.87,5892.15,6081.79,8694.95,9238.82,3193.7,5342.33,7064.7,5283.08,178216.39,181415.41,21280.09
1000,70915.8,134126.89,54947.7,5641.19,128196.18,45911.77,2103.71,11737.3,2684.62,13460.0,803.33,608.06,6070.33,17499.77,528.24,413.22,293.21,3685.53,3379.53,1431.67,823.81,2346.48,2398.97,21376.6,4312.85,2647.66,87415.37,14237.49,48584.71,44825.83,6371.81,4049.45,1739.52,48806.48,8001.59,11306.24,67450.6,18062.97,1859.18,2431.25,7029.11,13009.38,21755.48,26903.84,5289.91,69179.79,10348.98,501.01,5092.65,8625.3,6478.56,2396.84,787.83,4026.34,52748.72,42766.84,34684.26,5983.04,10716.94,14680.23,3980.27,20427.84,20759.0,8151.79,29759.29,29817.95,16500.95,21593.65,29473.84,347.58,410.75,21552.68,17082.75,641.67,649.61,17542.41,14319.41,13858.73,13756.98,10561.89,5699.41,5325.63,6135.57,6075.24,8809.26,9428.75,3231.32,5396.82,7089.37,5233.99,179636.86,182605.65,21404.13
1020,83570.02,132430.4,54452.66,5586.99,129102.66,45802.05,2081.6,11813.37,2695.88,13529.84,810.28,661.66,6037.14,17487.75,581.76,428.96,318.13,3659.83,3396.18,1479.18,835.7,2350.29,2398.02,21235.68,4307.14,2718.4,87276.87,14166.77,48251.54,45922.04,6084.95,4281.08,1693.41,49362.86,7871.01,11479.17,67701.14,17718.51,1870.66,2474.26,7017.4,12927.98,21688.26,26602.02,5294.31,69051.89,10311.73,520.49,5079.18,8562.76,6508.88,2410.64,819.07,4073.68,51258.44,43236.58,33679.19,6009.98,10342.6,14620.16,4022.05,20395.31,20700.47,8250.84,29756.72,30344.14,16538.08,21480.45,29431.31,371.74,453.52,21514.37,17054.58,565.07,692.67,17287.82,14410.43,13629.39,13629.56,10427.4,5704.91,5354.85,6039.15,6040.87,8828.67,9371.53,3222.41,5366.24,7038.2,5289.36,179969.57,182586.97,21112.55
1040,81770.56,133569.32,54744.52,5666.7,129638.92,45845.3,2150.09,11921.62,2718.22,13463.64,819.41,640.75,6117.9,17857.13,570.92,391.85,319.63,3776.94,3413.47,1435.95,812.33,2342.98,2361.03,21706.27,4291.37,2723.5,88363.66,14001.39,49820.85,46001.27,6446.1,4050.94,1780.38,49655.62,7908.53,11558.5,64345.18,18129.66,1876.8,2420.69,7161.88,12908.53,22199.57,26459.38,5406.38,68639.93,10136.57,527.53,5130.95,8637.76,6477.51,2336.3,845.68,4035.41,52860.72,42628.3,34552.29,6065.61,10640.91,14858.95,3956.62,19916.72,20625.16,8104.9,30201.83,29897.3,16873.54,21436.96,29646.42,363.66,478.14,21666.18,17141.96,677.25,700.45,17626.51,14473.08,13922.01,13955.72,10384.94,5746.66,5417.5,6170.22,6109.91,8834.42,9406.87,3277.43,5468.85,7201.23,5375.6,179048.9,182220.57,21788.5
1060,70651.0,133977.35,54734.22,5628.47,129913.88,45986.5,2106.15,12118.0,2659.5,13526.41,822.86,651.27,6138.98,17665.17,560.22,430.72,303.22,3686.27,3396.46,1442.29,824.86,2369.75,2379.24,21772.3,4303.33,2668.26,87468.99,14135.34,49490.23,45691.4,6275.04,4199.81,1727.67,49326.98,7880.76,11630.31,68010.78,18115.27,1878.15,2463.28,7089.86,12751.26,21770.28,26763.06,5290.76,69128.73,10298.31,499.22,5144.08,8531.11,6563.21,2368.42,822.64,4075.71,51968.58,43769.53,34179.53,6119.29,10483.12,15053.95,3997.23,20464.02,20679.76,8180.2,29696.78,29993.19,16546.62,21606.35,29247.33,350.79,477.72,22020.56,17167.5,675.5,712.04,17457.8,14196.89,13581.77,13880.8,10588.99,5698.2,5448.34,6029.71,6177.25,8827.13,9385.47,3289.57,5446.69,7220.88,5337.88,181643.22,181749.54,21525.12
1080,87498.64,135829.24,55511.79,5672.72,131806.99,46281.32,2157.92,12138.61,2753.61,13714.95,888.2,681.05,6213.98,18010.93,594.54,474.9,330.54,3730.51,3470.23,1501.18,886.27,2423.56,2462.81,21915.98,4443.42,2782.96,89105.35,14507.61,50325.94,46368.61,6438.77,4258.64,1776.67,49867.67,8244.26,11540.42,65179.21,18373.05,1929.89,2512.84,7286.97,13106.72,22130.51,26918.05,5527.56,71090.82,10509.64,548.53,5241.7,8777.14,6684.52,2482.27,753.06,4239.14,52851.84,43675.24,34645.13,6170.86,10898.24,15116.29,4060.99,20048.84,21005.43,8244.25,29456.42,30503.25,16742.96,22087.31,29404.96,355.28,560.49,21959.76,17457.08,695.92,708.25,17713.12,14494.57,14246.21,14048.73,10663.12,5787.65,5470.54,6407.7,6169.61,8991.5,9511.92,3353.99,5523.28,7350.39,5415.88,183381.36,183826.11,21702.7
1100,76625.45,135194.36,55476.31,5626.91,131388.37,46593.0,2221.23,11986.38,2737.49,13913.62,893.86,671.26,6212.98,18046.11,579.01,459.91,356.15,3796.43,3502.59,1506.42,858.86,2401.56,2423.14,21930.8,4438.94,2752.82,89406.35,14303.83,50806.82,46651.51,6495.41,4143.27,1776.23,49619.16,8106.95,11765.76,69849.76,18410.04,1865.34,2484.61,7142.17,13012.88,22188.57,26475.22,5442.28,69222.57,10367.06,531.41,5297.35,8697.75,6693.21,2432.27,822.32,4127.52,53355.9,43170.74,34760.27,6245.33,10838.73,15250.96,4112.28,20952.77,21109.44,8283.92,30420.54,30511.48,17003.44,22057.4,29903.31,384.14,548.82,21996.13,17466.85,708.65,734.3,17807.64,14770.41,13914.42,14083.4,10420.95,5842.9,5556.47,6315.48,6177.33,9043.9,9495.58,3371.39,5540.73,7396.13,5467.23,182882.03,184250.8,21904.58
1120,86453.77,136781.55,56437.38,5723.66,132948.53,47177.13,2225.26,12359.83,2808.2,13816.88,842.47,659.19,6427.71,18699.49,594.64,464.28,329.58,3936.53,3532.43,1538.33,856.66,2447.55,2473.97,22520.6,4508.65,2814.41,94718.73,14886.5,53201.6,48176.81,6625.48,4399.49,1872.17,51393.37,8419.66,11862.14,70887.67,19050.02,2006.75,2588.39,7437.42,13653.27,23019.27,28005.67,5589.66,72166.56,10710.21,546.86,5453.03,9005.76,6995.1,2533.28,909.93,4333.6,55329.22,45592.11,36343.42,6292.49,11177.33,15423.81,4231.63,21539.03,22038.36,8703.08,31685.87,31877.44,17598.26,22771.4,30870.8,334.48,520.14,22570.23,18126.69,721.09,796.71,18514.96,15395.22,14615.58,14145.96,11012.64,6023.07,5553.85,6490.76,6286.95,9204.17,9844.79,3495.75,5694.31,7545.48,5648.15,188700.21,189886.48,22238.27
1140,87904.77,134457.69,55377.5,5675.69,131143.45,45898.28,2219.68,12041.62,2790.47,14028.23,883.16,726.43,6392.41,18374.1,604.92,498.54,361.99,3811.31,3555.16,1521.46,895.75,2415.81,2492.45,21969.15,4513.58,2852.71,91870.07,14571.59,51029.46,46886.78,6424.96,4252.83,1856.12,51356.84,8168.54,11696.08,71643.64,18363.9,1930.98,2543.04,7357.71,13508.21,22489.25,27592.64,5563.78,70744.12,10618.74,555.09,5393.43,9015.06,6721.44,2449.0,846.96,4259.83,53528.23,43701.3,35162.47,6315.71,10857.49,15202.92,4131.54,21202.52,20730.07,8305.56,30791.67,31032.05,17179.09,22147.97,30532.22,384.59,608.24,22405.3,17576.48,725.02,720.95,17961.83,14743.16,14232.8,14105.85,10595.87,6001.14,5641.58,6412.87,6264.45,9136.35,9646.28,3404.01,5547.04,7358.89,5472.78,185702.66,187747.45,21682.32
1160,85007.42,136000.81,55342.73,5739.83,132764.49,46763.66,2267.72,12015.62,2802.43,14014.14,854.17,741.24,6399.65,18367.06,562.93,477.13,348.99,3812.34,3523.05,1515.07,876.04,2394.76,2446.93,22335.72,4505.16,2784.58,91350.72,14516.63,52008.07,47100.01,6534.25,4218.54,1862.29,50836.27,8098.22,11927.12,71288.72,18651.14,1925.11,2536.96,7367.54,13246.91,22450.22,27118.6,5567.3,70399.14,10531.73,569.9,5353.02,8809.04,6700.05,2465.73,838.33,4159.19,54349.66,43580.83,35457.5,6331.25,10782.09,15499.3,4159.59,20979.42,21281.59,8485.61,30764.26,30960.09,17277.01,22452.96,30192.66,386.05,595.97,22610.4,17600.18,722.5,745.45,18012.8,14812.24,14103.41,14373.96,10583.27,5935.56,5616.33,6422.41,6362.26,9136.12,9607.26,3383.71,5614.23,7465.32,5442.45,184725.35,185645.6,21934.03
1180,78841.08,136097.35,55424.77,5776.45,131307.63,46743.8,2265.95,12158.76,2824.99,14048.12,869.39,754.87,6420.22,18198.38,549.82,484.26,367.87,3813.21,3496.88,1516.39,888.37,2410.27,2463.83,22336.82,4499.09,2839.29,91490.95,14665.59,52440.55,46462.07,6590.71,4206.17,1817.13,51299.74,8048.63,11993.81,71624.69,18456.67,1934.15,2517.39,7408.06,13240.83,22374.43,27314.76,5551.49,71543.18,10482.52,609.38,5389.98,8848.5,6711.9,2460.44,831.35,4184.3,53496.12,43215.15,35413.73,6346.46,10697.15,15426.2,4129.11,20922.81,21339.88,8491.15,30731.77,31113.07,17117.95,22218.25,30269.72,365.94,547.05,22796.74,17792.15,731.66,711.13,17982.95,14873.97,14144.46,14127.37,10559.58,5952.91,5678.67,6293.76,6394.98,9215.21,9672.34,3413.93,5617.52,7443.77,5275.74,185683.36,186220.67,21912.61
1200,88920.94,135078.42,56219.61,5769.92,132718.63,46528.13,2293.7,12158.51,2818.88,14114.0,893.33,759.87,6496.61,18552.25,595.5,462.5,356.62,3842.98,3569.22,1563.59,924.63,2433.94,2497.55,22684.24,4597.37,2831.43,92801.41,14416.15,52997.17,46995.29,6609.1,4226.09,1859.63,51607.42,8239.3,12096.28,72752.59,18595.21,1954.78,2527.42,7485.06,13352.26,22825.9,27768.91,5630.39,71943.55,10609.66,590.91,5419.66,8929.69,6745.05,2414.76,839.61,4091.54,54237.34,43840.53,35466.9,6461.32,10819.49,15550.53,4184.94,21366.85,21617.25,8434.18,31261.43,31421.49,17326.01,22534.1,30378.24,383.49,610.0,22769.52,17944.72,734.87,752.31,18011.32,14930.85,14097.77,14463.42,10741.59,5998.55,5723.18,6455.87,6451.61,9259.31,9418.45,3428.18,5633.11,7574.29,5402.81,187701.35,189053.68,22167.9
