code_name,ind1_lvl,ind2_lvl,short_name,0 h ,0 h 20 min,0 h 40 min,1 h ,1 h 20 min,1 h 40 min,2 h ,2 h 20 min,2 h 40 min,3 h ,3 h 20 min,3 h 40 min,4 h ,4 h 20 min,4 h 40 min,5 h ,5 h 20 min,5 h 40 min,6 h ,6 h 20 min,6 h 40 min,7 h ,7 h 20 min,7 h 40 min,8 h ,8 h 20 min,8 h 40 min,9 h ,9 h 20 min,9 h 40 min,10 h ,10 h 20 min,10 h 40 min,11 h ,11 h 20 min,11 h 40 min,12 h ,12 h 20 min,12 h 40 min,13 h ,13 h 20 min,13 h 40 min,14 h ,14 h 20 min,14 h 40 min,15 h ,15 h 20 min,15 h 40 min,16 h ,16 h 20 min,16 h 40 min,17 h ,17 h 20 min,17 h 40 min,18 h ,18 h 20 min,18 h 40 min,19 h ,19 h 20 min,19 h 40 min,20 h ,20 h 20 min,20 h 40 min,21 h ,21 h 20 min,21 h 40 min,22 h ,22 h 20 min,22 h 40 min,23 h ,23 h 20 min,23 h 40 min
A267,2,1,e38x32gp418,-787.93,261.53,-548.3,-340.57,-61.08,59.99,-38.11,-62.85,-89.5,455.71,2278.88,5074.49,6835.1,8054.56,9756.99,11731.53,13221.27,13847.67,13573.51,15208.5,14938.8,16144.99,16197.48,16011.04,17343.07,16538.63,16761.97,17560.71,17759.41,17102.57,17870.1,17053.96,16888.36,17207.32,17338.35,18180.69,20266.65,19510.92,18994.22,18729.67,20068.63,20712.44,19514.75,19329.01,20773.79,20198.01,21057.36,21210.66,19856.04,21175.6,20588.77,21786.68,22037.56,21478.51,22286.92,22452.54,22579.89,22673.49,22382.27,22452.68,21083.17,22970.76,23461.56,22957.32,21446.53,23252.39,23135.52,24243.77,23232.61,24406.79,22668.31,24555.61
A267,2,2,e38x32gp418,-518.7,2137.65,-764.54,-2062.74,-430.07,-140.89,-96.99,80.27,-24.84,1599.17,3077.81,4423.74,4957.53,6014.04,6943.9,8053.37,9793.54,10775.84,11230.48,11768.81,11900.21,12878.16,13518.44,13824.07,14183.9,14385.79,13813.72,13686.13,14229.3,15075.56,15215.01,15584.93,15624.67,15170.16,15268.84,16096.46,16999.69,16201.25,16503.74,16144.34,16813.19,17254.48,16914.97,17105.06,17348.41,16906.98,17378.47,17826.37,17523.03,18066.42,18194.53,18253.85,18352.54,18322.41,18559.15,18271.49,18587.56,18632.15,18953.18,18530.59,19185.4,19149.81,19513.69,19825.64,18323.87,20002.12,19913.31,20181.17,19615.67,20504.6,20142.38,20743.06
A294,2,0,e41x32NrdJ1,770.48,1071.68,-370.9,-1947.67,-324.49,-92.67,-196.18,14.49,63.35,56.04,235.16,874.67,1906.8,2256.72,2365.94,2595.7,2878.99,3432.56,3607.0,3892.88,3985.79,4175.93,4294.88,4356.55,4251.17,4438.41,4517.7,4296.59,4372.52,4521.83,4543.45,4602.45,4598.64,4284.96,4571.19,4505.56,4760.73,4556.02,4589.08,4653.46,4621.81,4629.36,4550.04,4478.01,4484.79,4388.47,4490.13,4638.81,4659.12,4678.96,4783.54,4720.68,4793.85,4705.39,4675.14,4844.21,4709.44,4748.52,4892.19,5024.22,4916.16,5016.4,4861.06,4966.54,4913.81,4992.33,5075.2,4970.74,5018.31,4775.13,5082.97,5125.69
A294,2,1,e41x32NrdJ1,-1064.8,-1907.13,-1076.25,-692.97,-607.26,-298.54,-211.29,-94.68,-8.13,392.97,3466.24,7123.45,11372.79,15056.9,17186.29,18421.96,18961.01,19952.76,21282.15,22191.75,23556.24,24351.2,24897.7,25579.91,25783.56,26096.91,26353.45,26142.02,26391.35,26330.18,26470.54,26853.13,26731.47,26523.32,26704.66,26607.45,27504.3,26264.63,26497.91,26321.04,26822.72,26883.07,26129.42,26785.65,26956.01,26842.97,27141.1,27165.33,26534.81,27478.13,27285.18,27484.9,27251.23,27280.23,27703.07,28037.84,28385.29,27886.12,28170.3,28234.32,28359.41,28275.08,28744.76,28937.53,28637.89,28585.93,28666.58,28721.27,29369.88,29378.88,29223.78,29593.78
A294,2,2,e41x32NrdJ1,-2674.46,-2497.76,-1495.33,-1496.84,-886.45,-480.41,-295.49,-84.82,138.66,2784.13,7586.69,10988.35,13788.79,17445.45,20217.95,22094.58,23492.75,23899.76,24697.44,25565.31,26876.25,27766.16,28344.2,29148.47,29948.74,30330.23,30402.53,30368.37,30620.12,30493.93,30791.59,30951.03,30995.01,31071.6,31038.67,31162.27,32339.72,30804.47,31167.7,31084.68,31422.12,31301.62,30992.59,31293.53,31510.41,31060.87,31523.01,31611.7,30799.69,31463.6,31510.31,31781.77,32245.05,31579.15,32208.13,32162.27,32577.95,32982.13,32982.93,33112.59,33149.96,32956.85,33273.68,33711.83,33909.74,33619.27,33535.74,34229.01,34581.19,34420.85,34550.98,34823.85
A323,0,0,e42x32STIMPDH1,-4047.15,-2549.09,-2243.57,-1491.99,-1136.63,-545.9,-371.68,-211.13,-126.72,-108.1,-16.47,-17.9,45.99,34.37,90.77,137.91,128.08,146.94,195.34,202.59,251.54,262.0,268.0,231.35,239.18,279.83,283.98,276.23,244.44,194.12,276.14,260.48,283.44,265.44,250.96,268.19,304.5,303.11,278.76,422.39,330.94,262.9,340.46,359.53,295.75,292.66,345.28,353.46,296.59,325.75,445.02,361.03,341.54,349.48,331.53,364.82,427.72,375.91,468.66,449.54,401.68,381.04,332.09,482.15,444.96,390.98,379.64,455.78,398.21,283.74,422.22,398.51
A323,0,1,e42x32STIMPDH1,-1494.49,-256.6,-1167.71,-475.59,-284.34,-53.46,-232.44,-92.07,-121.7,-64.17,48.7,56.69,41.85,81.06,60.12,156.41,184.97,257.71,279.58,329.89,324.71,347.38,414.58,264.98,418.55,390.48,393.99,431.97,404.61,353.65,454.55,463.57,468.18,448.98,317.61,468.87,520.9,495.22,482.66,565.02,548.57,559.03,594.25,571.31,498.29,531.18,547.5,550.75,584.8,556.43,758.88,610.49,666.03,646.1,628.6,708.86,658.76,615.8,662.36,763.81,667.2,774.99,684.99,793.37,751.66,668.69,765.44,833.58,730.72,687.44,740.63,822.91
A323,0,2,e42x32STIMPDH1,-1863.59,-1047.68,362.94,-6.32,-255.29,309.76,-128.63,69.44,-107.88,18.04,63.0,134.83,111.04,31.3,51.37,114.74,197.99,171.99,273.16,339.71,252.66,353.01,436.54,401.3,419.7,351.86,440.04,453.55,418.07,436.02,444.4,539.52,431.53,453.11,296.39,407.28,539.05,418.21,589.21,586.76,466.76,516.21,612.49,539.24,569.88,564.67,576.77,499.9,619.45,491.79,685.33,607.74,680.38,658.35,628.22,743.32,602.33,638.28,649.34,807.77,657.64,777.32,722.03,751.02,766.13,746.85,609.62,831.07,669.28,742.92,738.62,787.5
A323,2,0,e42x32STIMPDH1,-1054.34,-820.13,-1406.08,-957.53,-363.69,-163.72,196.67,-44.19,-45.69,90.89,11.89,91.67,181.69,96.81,169.88,386.65,654.11,820.0,1057.59,1765.58,2603.24,3561.13,4340.15,5098.09,5841.11,5998.91,6626.47,6859.76,7185.11,7440.9,7655.94,7787.31,7585.32,8081.76,7101.87,7381.58,8276.17,8451.08,8365.75,8505.12,8260.91,8281.4,8367.83,8472.24,8520.42,8517.27,8544.28,8474.87,8871.17,8635.88,8409.26,8944.58,9062.38,8978.39,8997.2,8916.71,9225.04,9188.14,9262.85,9307.39,9278.88,9111.91,9448.73,9641.04,9561.15,9638.9,9700.89,9931.56,9797.31,9891.91,9932.75,10061.86
A323,2,1,e42x32STIMPDH1,-1796.48,-1617.58,-638.71,-119.74,-233.77,53.44,-228.31,15.58,137.61,152.35,155.3,732.16,1217.85,1489.71,1910.36,2504.19,3583.5,4270.44,4855.38,7022.1,9639.34,13377.46,16500.49,19572.48,22014.54,23835.99,25379.48,26570.42,28107.59,28370.55,29998.96,30029.35,30801.72,31259.06,29337.11,32054.13,32662.29,32971.59,32701.67,33126.97,33034.12,33734.21,33183.01,33603.58,33300.54,32323.74,31658.88,34173.33,34696.32,34605.87,33805.64,34410.34,35460.52,35367.02,34738.68,35333.38,36586.37,36601.78,36797.61,36749.09,37105.01,36242.84,37936.5,38088.38,38021.21,37986.3,38387.41,38837.46,37735.05,39146.0,39163.54,39985.17
A323,2,2,e42x32STIMPDH1,-1808.32,-118.38,-1485.34,-432.01,-1078.54,9.19,155.72,60.15,68.58,199.83,400.3,988.83,1609.11,2441.32,2943.56,3238.01,4289.41,5419.52,5769.04,6650.55,7741.37,10504.09,13665.74,16653.74,19183.98,20964.55,21978.83,24487.09,25843.44,26235.79,28198.37,28652.57,30048.53,30588.88,30774.05,31925.34,31830.25,32401.1,32211.28,32601.33,30664.92,31313.66,32191.43,33303.76,33581.74,32415.39,33301.4,33615.04,33006.82,33748.4,34271.51,33467.69,34645.57,34260.4,33942.14,35633.94,35590.27,36056.51,36171.28,36679.88,36731.43,34478.55,37549.34,38269.09,37265.51,35424.25,38187.48,38049.74,39002.07,39552.44,38678.04,38840.85
A323,1,0,e42x32STIMPDH1,-4993.66,-2949.29,-1904.33,-1955.67,-1058.51,-613.61,-555.39,-236.35,-109.53,-139.0,94.06,344.77,886.99,1437.42,1803.15,2022.8,2311.92,2862.02,3531.16,4129.71,4789.18,5444.98,5832.51,6119.67,6216.02,6534.61,6507.41,6551.71,6588.2,6574.57,6613.06,6640.5,6665.36,6796.13,6639.41,6643.9,6904.47,6664.75,6669.09,6814.12,6775.74,6724.59,6669.99,6810.13,6909.02,6908.31,6925.01,7019.76,6799.65,6873.38,6958.07,7018.95,7032.13,6990.44,7055.0,7088.08,7220.98,7191.09,7335.53,7309.75,7225.62,7243.54,7332.46,7467.77,7469.59,7433.93,7475.75,7568.44,7713.57,7547.65,7662.67,7739.55
A323,1,1,e42x32STIMPDH1,-4062.56,-2260.04,-3230.15,-1059.25,-861.39,-794.24,-190.46,-274.8,-248.02,82.72,1398.11,3553.47,5420.23,8003.15,9647.99,10834.13,11740.58,12858.67,15157.51,17494.03,20058.06,22754.92,24662.07,25822.96,26752.93,27296.07,27475.77,27970.39,28011.87,27986.29,28024.69,28450.81,28194.65,28147.79,28078.65,28063.76,29749.2,28483.12,28663.48,28653.88,28675.28,29216.9,28605.6,28990.97,29076.72,28772.13,29194.37,29263.04,29331.84,29634.34,29565.48,29637.35,29912.14,29871.44,29844.48,30261.6,30355.25,30499.96,30820.88,30608.02,30645.64,30662.28,30925.81,31150.77,31287.63,31318.23,31232.29,31686.94,31799.94,31722.38,31859.17,32044.25
A323,1,2,e42x32STIMPDH1,-4534.96,-2681.34,-2935.59,-1463.41,-1227.18,-477.07,-361.6,-207.97,-178.09,895.64,3265.81,6050.2,8045.92,10310.32,12687.65,14256.49,15201.51,16109.41,17310.8,19747.77,22399.11,25039.55,27459.45,29174.2,29833.88,31005.24,31599.18,32120.91,32193.07,32412.75,32414.95,33160.87,32605.1,32657.62,32965.44,33023.58,34117.53,31283.85,32769.66,32483.21,32752.59,32687.28,32570.67,32537.28,33003.44,32986.6,32627.47,33203.76,33140.97,33177.17,33744.13,33783.26,34164.36,33929.47,34076.82,34431.86,34420.22,34400.99,34523.23,34951.35,34716.83,35429.51,35467.09,35578.07,35258.87,35627.27,36042.64,36309.91,36341.7,36542.1,36699.33,36824.66
control,1,0,,271450.6,258067.71,235826.87,222410.38,231920.52,202594.94,166193.29,140158.04,123529.2,104456.91,94875.21,102572.84,110164.33,126945.5,144398.31,162356.72,188646.08,206651.5,217778.47,224483.67,237506.71,243834.89,239859.17,245349.99,243892.5,247315.75,244965.46,243164.49,235603.78,239200.55,244422.8,240208.08,243552.61,240516.09,237036.83,237972.45,242873.3,232093.39,232479.86,229746.02,232343.03,234272.11,221996.56,228110.31,227999.84,221195.42,220706.83,225877.49,217399.27,223252.51,220843.3,210119.81,224980.53,217533.21,224255.62,228632.48,230503.41,227264.14,229712.41,231157.74,231468.3,228833.25,232498.03,238100.64,230980.69,232840.51,234045.85,234836.37,241826.31,243325.37,240678.91,244003.09
control,1,1,,275804.41,229114.29,237256.99,213170.07,193614.07,186524.81,171419.84,142526.07,116559.97,107353.42,97035.05,107092.9,114588.49,133867.45,148508.11,168424.54,196466.93,210835.85,223971.75,228505.95,240397.17,246132.03,241086.28,247343.27,246556.31,252181.9,247381.4,246732.18,246693.72,243986.76,245868.21,246348.28,246010.6,246412.14,246523.73,247176.97,257064.13,242417.18,242981.65,244472.49,241812.35,244805.69,235649.0,243677.8,243440.77,241721.45,247046.14,242496.27,236709.35,242496.58,240083.99,244792.99,244008.37,230214.83,245853.13,246081.72,254402.53,251282.64,251050.03,254577.53,256283.11,249647.18,252043.57,265529.47,256483.92,133523.09,268775.49,179884.28,273422.96,103957.56,266803.52,276098.11
control,1,2,,243882.01,235760.09,244993.24,218705.0,203528.27,180814.15,159957.08,142293.55,121226.6,105688.45,99142.52,109887.32,116199.75,134602.72,150518.31,171286.57,194817.55,211361.6,224669.38,230262.1,244607.74,249155.83,247238.56,248475.52,248435.54,250245.58,246996.66,242815.66,241757.29,238525.57,240664.79,243391.57,238937.57,238702.41,237014.63,239006.63,244470.01,232563.16,232994.28,233351.79,233114.74,233946.55,226478.18,230570.14,232133.68,230248.68,232369.06,229414.44,222742.42,228704.73,222383.25,228375.33,226948.45,223945.41,229514.84,229675.89,235180.15,231258.36,234774.39,236859.68,236189.97,232346.69,236952.53,243831.59,236306.12,238234.43,238654.5,240140.14,249821.95,249572.48,246354.62,250286.65
control,1,0,,25861.37,30437.21,31256.83,29004.67,25784.63,21794.12,17560.94,15540.69,15924.36,17267.63,19551.25,21790.1,23020.42,24234.58,25718.97,26883.85,27512.87,27973.09,28406.54,27481.52,29190.88,29581.39,28697.21,29455.88,28471.94,28762.65,29516.89,28854.1,30488.14,28937.48,29520.24,29367.3,29759.11,29653.76,30150.12,30008.76,31385.56,29880.73,30521.02,30559.24,30882.44,30728.06,30204.6,30940.48,31515.15,30858.41,31097.81,31364.97,27801.46,31697.77,25595.03,31825.86,31970.08,26369.99,31739.42,31544.34,31877.79,31667.12,32076.75,32277.09,32377.46,32636.91,32292.48,32599.41,32032.75,32244.47,31218.86,32734.65,32982.86,33112.73,32842.59,33492.95
control,1,1,,22988.06,27968.84,29854.99,28489.92,24798.66,21605.03,17433.81,15796.06,16115.95,17560.19,19815.26,22124.17,23153.8,24227.22,25764.93,27187.07,28174.66,27752.34,29148.6,28476.81,29660.54,29415.29,28475.28,29412.73,28548.33,29226.3,29169.52,29012.34,30432.74,29366.89,29561.78,29343.53,29995.26,30540.86,30186.92,30607.14,31071.59,30239.47,30679.27,30977.54,30889.84,30556.83,30433.97,31051.39,31307.51,32022.86,31597.23,31783.0,30496.23,31764.8,32475.1,32617.95,32117.76,30815.11,31964.81,33339.33,33188.16,32449.32,32367.39,32504.59,32669.99,32411.07,32790.2,33335.34,32710.57,32956.88,32269.9,33091.78,33667.56,33319.54,33011.29,32909.54
control,1,2,,25091.85,29780.3,31408.35,29997.17,26256.26,21947.87,18279.32,16273.71,16494.29,18420.57,20759.95,22938.22,23917.83,25732.13,27317.4,28724.29,29469.79,29186.63,30101.81,30013.54,30851.45,31306.87,29814.61,30829.27,30931.44,31927.98,31221.45,31429.77,32906.62,31764.66,32656.8,31961.84,33012.95,33079.25,33718.39,34457.96,34940.78,34107.03,34492.24,34596.87,34997.81,34427.04,35211.68,35353.97,35284.9,35748.65,36269.56,36624.73,36325.63,36679.34,36554.47,37032.51,37325.39,37231.46,37363.63,37719.76,37686.42,38068.52,38311.49,38341.36,38617.94,38586.62,38180.16,39113.4,37278.3,39257.74,37415.48,39950.29,39382.28,39857.22,40201.91,40455.0
