time,pBAD/Ara_12,pBAD/Ara_13,pBAD/Ara_14,pBAD/Ara_15,pBAD/Ara_16,pBAD/Ara_17,pBAD/Ara_18,pBAD/Ara_19,pBAD/Ara_20,pBAD/Ara_21,pBAD/Ara_22,pBAD/Ara_23,pBAD/Ara_0,pBAD/Ara_1,pBAD/Ara_2,pBAD/Ara_3,pBAD/Ara_4,pBAD/Ara_5,pBAD/Ara_6,pBAD/Ara_7,pBAD/Ara_8,pBAD/Ara_9,pBAD/Ara_10,pBAD/Ara_11,pCymRC/Cuma_12,pCymRC/Cuma_13,pCymRC/Cuma_14,pCymRC/Cuma_15,pCymRC/Cuma_16,pCymRC/Cuma_17,pCymRC/Cuma_18,pCymRC/Cuma_19,pCymRC/Cuma_20,pCymRC/Cuma_21,pCymRC/Cuma_22,pCymRC/Cuma_23,pCymRC/Cuma_0,pCymRC/Cuma_1,pCymRC/Cuma_2,pCymRC/Cuma_3,pCymRC/Cuma_4,pCymRC/Cuma_5,pCymRC/Cuma_6,pCymRC/Cuma_7,pCymRC/Cuma_8,pCymRC/Cuma_9,pCymRC/Cuma_10,pCymRC/Cuma_11,pRhaB/Rha_12,pRhaB/Rha_13,pRhaB/Rha_14,pRhaB/Rha_15,pRhaB/Rha_16,pRhaB/Rha_17,pRhaB/Rha_18,pRhaB/Rha_19,pRhaB/Rha_20,pRhaB/Rha_21,pRhaB/Rha_22,pRhaB/Rha_23,pRhaB/Rha_0,pRhaB/Rha_1,pRhaB/Rha_2,pRhaB/Rha_3,pRhaB/Rha_4,pRhaB/Rha_5,pRhaB/Rha_6,pRhaB/Rha_7,pRhaB/Rha_8,pRhaB/Rha_9,pRhaB/Rha_10,pRhaB/Rha_11,Blank_Kan_0,Blank_Kan_0,negative-control-kan_0,negative-control-kan_0,Blank_Amp_0,Blank_Amp_0,negative-control-amp_0,negative-control-amp_0,positive-control-amp_0,positive-control-amp_0
660,2363.0,4320.0,17821.0,65033.0,109802.0,258985.0,258985.0,258985.0,258985.0,258985.0,258985.0,135780.0,2272.0,2207.0,2160.0,2173.0,2103.0,2155.0,2155.0,2221.0,2278.0,2373.0,2596.0,1780.0,1492.0,1586.0,4957.0,13478.0,23554.0,31640.0,32921.0,32924.0,38181.0,42491.0,65844.0,1675.0,1513.0,1441.0,1425.0,1428.0,1400.0,1412.0,1394.0,1413.0,1422.0,1451.0,1439.0,1370.0,2224.0,10991.0,15427.0,25053.0,39736.0,70664.0,121562.0,253535.0,258985.0,258985.0,258985.0,1586.0,2252.0,2114.0,2178.0,2244.0,2297.0,2421.0,2862.0,3730.0,5293.0,6460.0,7617.0,1676.0,,,1392.0,1386.0,,,1642.5,1665.5,33564.5,38957.5
680,2424.5,4350.5,18026.5,64903.5,110034.5,258985.5,258985.5,258985.5,258985.5,258985.5,258985.5,139681.5,2316.5,2234.5,2181.5,2157.5,2123.5,2179.5,2176.5,2228.5,2294.5,2385.5,2645.5,1830.5,1537.5,1599.5,4967.5,13448.5,23578.5,31744.5,32891.5,32947.5,38168.5,42383.5,66543.5,1732.5,1529.5,1453.5,1441.5,1443.5,1426.5,1456.5,1421.5,1433.5,1466.5,1483.5,1468.5,1426.5,2262.5,11054.5,15409.5,25041.5,39699.5,70097.5,123797.5,257907.5,258985.5,258985.5,258985.5,1650.5,2292.5,2159.5,2189.5,2241.5,2345.5,2475.5,2899.5,3755.5,5278.5,6527.5,7661.5,1727.5,,,1404.5,1396.5,,,1653.0,1667.0,33506.0,39462.0
700,2407.5,4403.5,18377.5,65510.5,110482.5,258976.5,258976.5,258976.5,258976.5,258976.5,258976.5,141983.5,2346.5,2234.5,2207.5,2219.5,2155.5,2190.5,2208.5,2279.5,2323.5,2392.5,2635.5,1837.5,1534.5,1618.5,4989.5,13592.5,23595.5,31959.5,33012.5,33068.5,38344.5,42746.5,67063.5,1780.5,1540.5,1455.5,1455.5,1463.5,1448.5,1452.5,1445.5,1477.5,1492.5,1495.5,1459.5,1423.5,2280.5,11083.5,15496.5,25186.5,39758.5,70151.5,122285.5,257368.5,258976.5,258976.5,258976.5,1662.5,2300.5,2182.5,2215.5,2274.5,2363.5,2495.5,2932.5,3776.5,5348.5,6512.5,7668.5,1776.5,,,1425.5,1419.5,,,1695.5,1695.5,33607.5,39660.5
720,2445.5,4369.5,18004.5,65824.5,110764.5,258964.5,258964.5,258964.5,258964.5,258964.5,258964.5,145696.5,2347.5,2291.5,2227.5,2227.5,2177.5,2246.5,2239.5,2292.5,2339.5,2441.5,2670.5,1871.5,1564.5,1627.5,4976.5,13658.5,23736.5,32042.5,33036.5,33105.5,38319.5,42663.5,67884.5,1844.5,1553.5,1469.5,1468.5,1474.5,1471.5,1455.5,1461.5,1475.5,1490.5,1509.5,1501.5,1464.5,2312.5,11048.5,15483.5,25105.5,40007.5,72532.5,121368.5,256189.5,258964.5,258964.5,258964.5,1726.5,2304.5,2198.5,2238.5,2274.5,2385.5,2485.5,2961.5,3817.5,5328.5,6531.5,7663.5,1778.5,,,1441.5,1430.5,,,1736.0,1712.0,33961.0,39483.0
740,2475.5,4410.5,18365.5,65611.5,110826.5,258960.5,258960.5,258960.5,258960.5,258960.5,258960.5,148541.5,2374.5,2309.5,2249.5,2242.5,2198.5,2247.5,2279.5,2314.5,2367.5,2447.5,2685.5,1904.5,1594.5,1650.5,5013.5,13622.5,23790.5,32082.5,33257.5,33184.5,38288.5,42839.5,67978.5,1905.5,1572.5,1486.5,1498.5,1495.5,1491.5,1505.5,1486.5,1505.5,1527.5,1525.5,1532.5,1485.5,2313.5,11120.5,15663.5,25224.5,39932.5,71381.5,122803.5,258960.5,258960.5,258960.5,258960.5,1750.5,2347.5,2214.5,2246.5,2304.5,2405.5,2516.5,2960.5,3852.5,5386.5,6556.5,7752.5,1834.5,,,1469.5,1467.5,,,1744.5,1743.5,33926.5,40380.5
760,2519.5,4458.5,18314.5,65943.5,111138.5,258959.5,258959.5,258959.5,258959.5,258959.5,258959.5,152008.5,2413.5,2335.5,2282.5,2263.5,2213.5,2288.5,2285.5,2332.5,2398.5,2480.5,2710.5,1950.5,1627.5,1679.5,5031.5,13755.5,23924.5,32123.5,33327.5,33324.5,38554.5,43053.5,68502.5,1956.5,1584.5,1522.5,1505.5,1527.5,1515.5,1537.5,1505.5,1548.5,1561.5,1573.5,1539.5,1519.5,2346.5,11140.5,15546.5,25251.5,39828.5,70456.5,111667.5,258959.5,258959.5,258959.5,258959.5,1792.5,2381.5,2239.5,2270.5,2335.5,2415.5,2555.5,2978.5,3858.5,5405.5,6621.5,7742.5,1859.5,,,1496.5,1482.5,,,1779.5,1764.5,34561.5,40387.5
780,2554.5,4517.5,18581.5,66146.5,111174.5,258947.5,258947.5,258947.5,258947.5,258947.5,258947.5,154374.5,2447.5,2330.5,2291.5,2281.5,2241.5,2279.5,2295.5,2352.5,2434.5,2497.5,2741.5,1977.5,1622.5,1686.5,5040.5,13791.5,23853.5,32216.5,33322.5,33180.5,38640.5,42977.5,68734.5,1996.5,1615.5,1546.5,1533.5,1527.5,1518.5,1533.5,1530.5,1537.5,1572.5,1595.5,1589.5,1556.5,2360.5,11137.5,15460.5,25233.5,39913.5,71684.5,124231.5,258947.5,258947.5,258947.5,258947.5,1824.5,2379.5,2247.5,2283.5,2341.5,2420.5,2561.5,3012.5,3854.5,5395.5,6636.5,7782.5,1877.5,,,1480.5,1502.5,,,1799.5,1793.5,34511.5,40544.5
800,2559.5,4486.5,18436.5,65662.5,111088.5,258935.5,258935.5,258935.5,258935.5,258935.5,258935.5,156138.5,2443.5,2331.5,2304.5,2298.5,2233.5,2301.5,2322.5,2367.5,2442.5,2512.5,2732.5,1988.5,1656.5,1690.5,5058.5,13598.5,23874.5,32129.5,33271.5,33240.5,38538.5,43146.5,68819.5,2060.5,1640.5,1545.5,1523.5,1538.5,1528.5,1549.5,1538.5,1563.5,1585.5,1598.5,1587.5,1560.5,2366.5,11086.5,15474.5,25191.5,39923.5,71384.5,122014.5,258935.5,258935.5,258935.5,258935.5,1845.5,2378.5,2263.5,2278.5,2345.5,2436.5,2572.5,3031.5,3884.5,5446.5,6639.5,7808.5,1904.5,,,1510.5,1499.5,,,1803.0,1782.0,34792.0,40211.0
820,2610.0,4498.0,18447.0,65725.0,110628.0,258925.0,258925.0,258925.0,258925.0,258925.0,258925.0,158853.0,2459.0,2365.0,2320.0,2296.0,2274.0,2335.0,2350.0,2394.0,2462.0,2547.0,2790.0,2018.0,1645.0,1705.0,5045.0,13886.0,23902.0,32153.0,33343.0,33307.0,38659.0,43123.0,69144.0,2068.0,1632.0,1543.0,1539.0,1565.0,1552.0,1559.0,1549.0,1570.0,1610.0,1591.0,1612.0,1599.0,2357.0,11175.0,15542.0,25189.0,39936.0,71893.0,110244.0,258890.0,258925.0,258925.0,258925.0,1865.0,2422.0,2275.0,2311.0,2359.0,2445.0,2596.0,3028.0,3900.0,5414.0,6599.0,7767.0,1939.0,,,1513.0,1530.0,,,1852.5,1850.5,34697.5,40435.5
840,2613.0,4547.0,18460.0,65913.0,111149.0,258924.0,258924.0,258924.0,258924.0,258924.0,258924.0,160423.0,2482.0,2400.0,2335.0,2329.0,2295.0,2345.0,2382.0,2393.0,2486.0,2575.0,2776.0,2065.0,1673.0,1726.0,5061.0,13608.0,23831.0,32248.0,33311.0,33312.0,38640.0,43025.0,69571.0,2157.0,1655.0,1556.0,1555.0,1555.0,1566.0,1587.0,1566.0,1595.0,1624.0,1643.0,1632.0,1620.0,2418.0,11109.0,15541.0,25247.0,40108.0,71658.0,120772.0,258924.0,258924.0,258924.0,258924.0,1935.0,2409.0,2329.0,2322.0,2394.0,2474.0,2611.0,3062.0,3922.0,5477.0,6649.0,7844.0,1973.0,,,1521.0,1541.0,,,1852.5,1859.5,35165.5,40987.5
860,2669.0,4592.0,18358.0,66177.0,111479.0,258919.0,258919.0,258919.0,258919.0,258919.0,258919.0,162715.0,2506.0,2435.0,2345.0,2343.0,2296.0,2390.0,2388.0,2444.0,2517.0,2611.0,2826.0,2086.0,1696.0,1745.0,5087.0,13793.0,23852.0,32312.0,33428.0,33479.0,38933.0,43290.0,69904.0,2203.0,1670.0,1598.0,1577.0,1603.0,1588.0,1601.0,1579.0,1622.0,1651.0,1676.0,1653.0,1671.0,2438.0,11116.0,15559.0,25218.0,40248.0,72115.0,122967.0,258919.0,258919.0,258919.0,258919.0,1971.0,2451.0,2329.0,2366.0,2400.0,2513.0,2633.0,3117.0,3976.0,5480.0,6689.0,7812.0,1986.0,,,1549.0,1565.0,,,1890.0,1876.0,35141.0,40983.0
880,2665.0,4599.0,18383.0,66292.0,111393.0,258903.0,258903.0,258903.0,258903.0,258903.0,258903.0,164293.0,2515.0,2409.0,2384.0,2371.0,2320.0,2363.0,2397.0,2451.0,2533.0,2625.0,2864.0,2118.0,1701.0,1751.0,5098.0,13899.0,23978.0,32370.0,33428.0,33495.0,38882.0,43380.0,70310.0,2243.0,1686.0,1582.0,1568.0,1581.0,1593.0,1605.0,1609.0,1622.0,1669.0,1652.0,1676.0,1680.0,2459.0,11214.0,15649.0,25235.0,40434.0,71396.0,115620.0,258903.0,258903.0,258903.0,258903.0,2007.0,2483.0,2315.0,2357.0,2441.0,2512.0,2648.0,3112.0,3969.0,5516.0,6710.0,7869.0,2009.0,,,1551.0,1577.0,,,1913.0,1891.0,35555.0,41518.0
900,2712.5,4619.5,18586.5,66255.5,111609.5,258904.5,258904.5,258904.5,258904.5,258904.5,258904.5,165550.5,2571.5,2462.5,2392.5,2408.5,2371.5,2421.5,2432.5,2513.5,2563.5,2660.5,2858.5,2176.5,1720.5,1753.5,5132.5,13773.5,23986.5,32175.5,33468.5,33467.5,38929.5,43300.5,70403.5,2282.5,1725.5,1631.5,1604.5,1616.5,1614.5,1642.5,1626.5,1653.5,1714.5,1698.5,1696.5,1729.5,2457.5,11133.5,15528.5,25278.5,40168.5,70774.5,111834.5,258904.5,258904.5,258904.5,258904.5,2040.5,2520.5,2363.5,2382.5,2429.5,2572.5,2679.5,3152.5,4009.5,5551.5,6757.5,7902.5,2056.5,,,1582.5,1596.5,,,1934.0,1911.0,35597.0,41737.0
920,2709.5,4627.5,18573.5,66178.5,111063.5,258892.5,258892.5,258892.5,258892.5,258892.5,258892.5,167740.5,2579.5,2449.5,2437.5,2402.5,2365.5,2444.5,2484.5,2510.5,2575.5,2649.5,2895.5,2198.5,1751.5,1774.5,5136.5,13637.5,23885.5,32151.5,33579.5,33569.5,38963.5,43311.5,70837.5,2298.5,1732.5,1632.5,1604.5,1631.5,1654.5,1645.5,1656.5,1672.5,1693.5,1732.5,1705.5,1741.5,2499.5,11191.5,15519.5,25159.5,40210.5,70871.5,115563.5,229187.5,258892.5,258892.5,258892.5,2076.5,2531.5,2355.5,2396.5,2463.5,2557.5,2717.5,3128.5,4022.5,5557.5,6774.5,7910.5,2071.5,,,1609.5,1614.5,,,1958.0,1949.0,35840.0,42047.0
940,2769.0,4700.0,18690.0,66445.0,111229.0,258894.0,258894.0,258894.0,258894.0,258894.0,258894.0,169969.0,2596.0,2505.0,2433.0,2436.0,2401.0,2458.0,2496.0,2539.0,2620.0,2694.0,2948.0,2226.0,1772.0,1803.0,5189.0,13940.0,23919.0,32476.0,33398.0,33496.0,38896.0,43345.0,70881.0,2365.0,1744.0,1641.0,1636.0,1663.0,1657.0,1671.0,1671.0,1715.0,1722.0,1762.0,1744.0,1787.0,2511.0,11215.0,15583.0,25225.0,40137.0,72715.0,111851.0,258894.0,258894.0,258894.0,258894.0,2113.0,2554.0,2390.0,2401.0,2483.0,2591.0,2740.0,3194.0,4041.0,5596.0,6828.0,7952.0,2109.0,,,1637.0,1635.0,,,1967.5,1986.5,36140.5,42638.5
960,2797.5,4711.5,18576.5,66039.5,111727.5,258890.5,258890.5,258890.5,258890.5,258890.5,258890.5,171237.5,2641.5,2503.5,2471.5,2445.5,2422.5,2478.5,2542.5,2560.5,2639.5,2722.5,2983.5,2269.5,1787.5,1837.5,5167.5,13814.5,23960.5,32305.5,33551.5,33538.5,38903.5,43547.5,71118.5,2384.5,1776.5,1674.5,1650.5,1686.5,1672.5,1705.5,1702.5,1732.5,1766.5,1773.5,1770.5,1795.5,2538.5,11235.5,15629.5,25369.5,40159.5,71378.5,110165.5,258890.5,258890.5,258890.5,258890.5,2155.5,2562.5,2400.5,2439.5,2500.5,2610.5,2740.5,3195.5,4096.5,5668.5,6827.5,7975.5,2138.5,,,1655.5,1674.5,,,1992.0,1992.0,36527.0,42605.0
980,2833.0,4754.0,18747.0,66156.0,111990.0,258881.0,258881.0,258881.0,258881.0,258881.0,258881.0,173482.0,2663.0,2521.0,2486.0,2475.0,2435.0,2510.0,2540.0,2592.0,2661.0,2738.0,2988.0,2286.0,1826.0,1850.0,5226.0,13776.0,24056.0,32383.0,33621.0,33577.0,39014.0,43398.0,71293.0,2427.0,1785.0,1696.0,1674.0,1706.0,1719.0,1725.0,1725.0,1749.0,1784.0,1816.0,1782.0,1832.0,2546.0,11194.0,15578.0,25373.0,40090.0,72376.0,120642.0,258881.0,258881.0,258881.0,258881.0,2174.0,2584.0,2422.0,2442.0,2522.0,2643.0,2759.0,3248.0,4066.0,5616.0,6818.0,8001.0,2171.0,,,1647.0,1684.0,,,2032.5,2043.5,37061.5,43177.5
1000,2845.5,4781.5,18832.5,66454.5,111658.5,258866.5,258866.5,258866.5,258866.5,258866.5,258866.5,175438.5,2678.5,2519.5,2483.5,2484.5,2457.5,2525.5,2551.5,2620.5,2692.5,2763.5,2984.5,2316.5,1822.5,1849.5,5191.5,13853.5,23984.5,32399.5,33575.5,33664.5,38893.5,43469.5,71275.5,2499.5,1805.5,1695.5,1687.5,1707.5,1716.5,1745.5,1738.5,1769.5,1792.5,1820.5,1809.5,1874.5,2552.5,11221.5,15569.5,25244.5,40169.5,71014.5,110382.5,258866.5,258866.5,258866.5,258866.5,2215.5,2570.5,2427.5,2471.5,2532.5,2635.5,2790.5,3232.5,4117.5,5662.5,6847.5,8063.5,2193.5,,,1686.5,1686.5,,,2066.5,2056.5,37022.5,43482.5
1020,2870.0,4781.0,18881.0,65988.0,111834.0,258862.0,258862.0,258862.0,258862.0,258862.0,258862.0,177071.0,2702.0,2563.0,2524.0,2534.0,2480.0,2554.0,2554.0,2663.0,2730.0,2783.0,3049.0,2361.0,1844.0,1869.0,5235.0,13966.0,24002.0,32433.0,33821.0,33671.0,39087.0,43629.0,71573.0,2522.0,1828.0,1697.0,1712.0,1711.0,1713.0,1761.0,1769.0,1793.0,1817.0,1843.0,1834.0,1868.0,2576.0,11219.0,15569.0,25270.0,40200.0,71116.0,111020.0,258862.0,258862.0,258862.0,258862.0,2262.0,2619.0,2441.0,2481.0,2579.0,2677.0,2813.0,3279.0,4141.0,5736.0,6888.0,8105.0,2259.0,,,1706.0,1725.0,,,2072.5,2069.5,36998.5,43881.5
1040,2912.0,4836.0,18804.0,66690.0,112572.0,258862.0,258862.0,258862.0,258862.0,258862.0,258862.0,179430.0,2733.0,2603.0,2567.0,2549.0,2532.0,2602.0,2617.0,2688.0,2749.0,2834.0,3062.0,2395.0,1864.0,1883.0,5244.0,13963.0,24117.0,32595.0,33789.0,33808.0,39112.0,43562.0,71639.0,2563.0,1862.0,1750.0,1729.0,1755.0,1754.0,1790.0,1781.0,1816.0,1852.0,1860.0,1873.0,1924.0,2602.0,11252.0,15550.0,25399.0,40106.0,70901.0,115966.0,258862.0,258862.0,258862.0,258862.0,2320.0,2634.0,2485.0,2506.0,2578.0,2699.0,2844.0,3298.0,4197.0,5751.0,6950.0,8112.0,2283.0,,,1732.0,1745.0,,,2096.0,2113.0,37301.0,44500.0
1060,2971.0,4858.0,19232.0,66397.0,113400.0,258857.0,258857.0,258857.0,258857.0,258857.0,258857.0,182304.0,2751.0,2629.0,2574.0,2566.0,2524.0,2635.0,2646.0,2694.0,2774.0,2839.0,3092.0,2419.0,1918.0,1924.0,5306.0,13994.0,24033.0,32594.0,33675.0,33778.0,39254.0,43627.0,71566.0,2597.0,1872.0,1783.0,1754.0,1763.0,1778.0,1807.0,1813.0,1827.0,1862.0,1878.0,1892.0,1950.0,2659.0,11268.0,15608.0,25325.0,40253.0,71399.0,113676.0,258857.0,258857.0,258857.0,258857.0,2349.0,2667.0,2507.0,2530.0,2607.0,2702.0,2857.0,3330.0,4208.0,5772.0,6991.0,8119.0,2297.0,,,1744.0,1770.0,,,2130.5,2110.5,37432.5,44348.5
1080,2989.5,4896.5,18866.5,66110.5,112949.5,258844.5,258844.5,258844.5,258844.5,258844.5,258844.5,184218.5,2793.5,2607.5,2575.5,2604.5,2557.5,2609.5,2676.5,2710.5,2779.5,2860.5,3094.5,2465.5,1931.5,1930.5,5279.5,13812.5,24196.5,32539.5,33876.5,33864.5,39261.5,43701.5,71547.5,2638.5,1901.5,1773.5,1755.5,1793.5,1784.5,1801.5,1830.5,1849.5,1889.5,1899.5,1912.5,1974.5,2660.5,11252.5,15647.5,25258.5,39993.5,71213.5,116441.5,258844.5,258844.5,258844.5,258844.5,2399.5,2705.5,2516.5,2554.5,2623.5,2727.5,2877.5,3344.5,4228.5,5779.5,6978.5,8162.5,2343.5,,,1750.5,1782.5,,,2150.5,2171.5,38174.5,45296.5
1100,3013.0,4898.0,18899.0,65874.0,111998.0,258837.0,258837.0,258837.0,258837.0,258837.0,258837.0,188482.0,2819.0,2637.0,2604.0,2591.0,2598.0,2651.0,2698.0,2762.0,2817.0,2883.0,3139.0,2495.0,1943.0,1963.0,5319.0,13975.0,24164.0,32649.0,33959.0,33869.0,39331.0,43739.0,71428.0,2681.0,1923.0,1794.0,1792.0,1817.0,1811.0,1839.0,1862.0,1868.0,1892.0,1922.0,1943.0,2016.0,2704.0,11374.0,15672.0,25365.0,40264.0,71097.0,121631.0,258684.0,258837.0,258837.0,258837.0,2421.0,2725.0,2549.0,2598.0,2626.0,2746.0,2923.0,3354.0,4241.0,5814.0,6982.0,8172.0,2367.0,,,1788.0,1810.0,,,2175.5,2169.5,38089.5,44745.5
1120,3033.0,4920.0,18828.0,66216.0,111911.0,258828.0,258828.0,258828.0,258828.0,258828.0,258828.0,191905.0,2841.0,2671.0,2631.0,2656.0,2604.0,2679.0,2727.0,2783.0,2862.0,2923.0,3177.0,2536.0,1963.0,1981.0,5321.0,14116.0,24191.0,32674.0,33936.0,33994.0,39309.0,43730.0,71668.0,2726.0,1953.0,1814.0,1798.0,1821.0,1841.0,1851.0,1856.0,1882.0,1921.0,1956.0,1964.0,2023.0,2705.0,11318.0,15702.0,25494.0,40295.0,72616.0,122389.0,258828.0,258828.0,258828.0,258828.0,2477.0,2727.0,2584.0,2586.0,2670.0,2782.0,2914.0,3373.0,4286.0,5869.0,7087.0,8260.0,2399.0,,,1802.0,1831.0,,,2203.0,2201.0,38729.0,46022.0
1140,3097.5,4991.5,18939.5,66110.5,112800.5,258828.5,258828.5,258828.5,258828.5,258828.5,258828.5,195433.5,2876.5,2681.5,2664.5,2652.5,2650.5,2694.5,2742.5,2791.5,2885.5,2944.5,3190.5,2586.5,1999.5,1997.5,5365.5,14027.5,24223.5,32693.5,33947.5,33877.5,39389.5,43830.5,71659.5,2764.5,1955.5,1847.5,1824.5,1836.5,1872.5,1886.5,1873.5,1936.5,1963.5,1973.5,1991.5,2092.5,2753.5,11354.5,15655.5,25520.5,40201.5,71208.5,111587.5,258803.5,258828.5,258828.5,258828.5,2532.5,2794.5,2588.5,2623.5,2715.5,2815.5,2951.5,3405.5,4307.5,5907.5,7087.5,8258.5,2446.5,,,1831.5,1867.5,,,2225.5,2233.5,39081.5,45934.5
1160,3120.5,5019.5,19150.5,66328.5,112167.5,258819.5,258819.5,258819.5,258819.5,258819.5,258819.5,198326.5,2877.5,2715.5,2664.5,2659.5,2652.5,2729.5,2773.5,2829.5,2885.5,2957.5,3201.5,2613.5,2019.5,2005.5,5336.5,14215.5,24200.5,32722.5,33951.5,34042.5,39369.5,43877.5,71493.5,2792.5,1998.5,1856.5,1852.5,1858.5,1870.5,1899.5,1913.5,1936.5,1954.5,1983.5,1999.5,2110.5,2748.5,11375.5,15708.5,25438.5,40133.5,71266.5,121739.5,258819.5,258819.5,258819.5,258819.5,2547.5,2769.5,2606.5,2611.5,2716.5,2812.5,2985.5,3443.5,4302.5,5885.5,7117.5,8270.5,2459.5,,,1847.5,1876.5,,,2241.5,2261.5,39252.5,46123.5
1180,3141.5,5029.5,19220.5,66475.5,112381.5,258810.5,258810.5,258810.5,258810.5,258810.5,258810.5,203810.5,2939.5,2744.5,2697.5,2702.5,2665.5,2764.5,2789.5,2861.5,2934.5,3003.5,3245.5,2651.5,2017.5,2030.5,5385.5,14147.5,24256.5,32751.5,33900.5,34007.5,39263.5,43764.5,71710.5,2829.5,2018.5,1872.5,1832.5,1884.5,1886.5,1907.5,1929.5,1945.5,1979.5,2007.5,2034.5,2124.5,2770.5,11442.5,15770.5,25524.5,40158.5,71055.5,113900.5,231615.5,258810.5,258810.5,258810.5,2601.5,2812.5,2637.5,2648.5,2745.5,2829.5,2969.5,3435.5,4349.5,5911.5,7143.5,8277.5,2485.5,,,1875.5,1900.5,,,2295.5,2292.5,39174.5,47131.5
1200,3160.5,5115.5,19350.5,66021.5,112556.5,258812.5,258812.5,258812.5,258812.5,258812.5,258812.5,206123.5,2957.5,2748.5,2709.5,2715.5,2710.5,2783.5,2828.5,2875.5,2945.5,3008.5,3300.5,2685.5,2080.5,2053.5,5397.5,14062.5,24249.5,32716.5,34030.5,33977.5,39441.5,43801.5,71399.5,2878.5,2013.5,1887.5,1877.5,1900.5,1899.5,1935.5,1947.5,1983.5,2006.5,2041.5,2056.5,2181.5,2794.5,11398.5,15732.5,25350.5,40032.5,71330.5,113342.5,258812.5,258812.5,258812.5,258812.5,2635.5,2846.5,2644.5,2696.5,2738.5,2867.5,3022.5,3489.5,4356.5,5970.5,7174.5,8342.5,2522.5,,,1892.5,1930.5,,,2304.0,2337.0,39383.0,46605.0
1220,3185.5,5122.5,18834.5,65985.5,111976.5,258803.5,258803.5,258803.5,258803.5,258803.5,258803.5,209433.5,2959.5,2794.5,2733.5,2741.5,2726.5,2793.5,2835.5,2925.5,2974.5,3043.5,3290.5,2722.5,2093.5,2070.5,5420.5,14117.5,24328.5,32723.5,33956.5,34139.5,39455.5,43826.5,70994.5,2894.5,2044.5,1891.5,1898.5,1910.5,1935.5,1976.5,1964.5,2004.5,2022.5,2042.5,2052.5,2220.5,2824.5,11431.5,15794.5,25448.5,40239.5,71757.5,110144.5,256432.5,258803.5,258803.5,258803.5,2693.5,2855.5,2676.5,2699.5,2763.5,2877.5,3052.5,3486.5,4397.5,5950.5,7209.5,8371.5,2576.5,,,1906.5,1959.5,,,2326.5,2338.5,39372.5,47285.5
1240,3228.5,5129.5,19032.5,65892.5,111682.5,258796.5,258796.5,258796.5,258796.5,258796.5,258796.5,213707.5,2987.5,2798.5,2763.5,2741.5,2761.5,2830.5,2854.5,2919.5,2969.5,3056.5,3305.5,2730.5,2115.5,2094.5,5457.5,14200.5,24240.5,32632.5,33801.5,33949.5,39323.5,43665.5,70966.5,2962.5,2052.5,1911.5,1888.5,1933.5,1946.5,1971.5,1960.5,2012.5,2051.5,2071.5,2091.5,2239.5,2837.5,11401.5,15799.5,25423.5,40136.5,71012.5,120315.5,225371.5,258796.5,258796.5,258796.5,2726.5,2878.5,2696.5,2711.5,2750.5,2896.5,3058.5,3511.5,4422.5,5982.5,7204.5,8363.5,2581.5,,,1929.5,1963.5,,,2360.5,2371.5,39521.5,47940.5
1260,3270.5,5195.5,19043.5,66049.5,111248.5,258792.5,258792.5,258792.5,258792.5,258792.5,258792.5,217527.5,3000.5,2821.5,2800.5,2781.5,2766.5,2842.5,2896.5,2943.5,3017.5,3068.5,3344.5,2783.5,2111.5,2120.5,5456.5,14107.5,24265.5,32692.5,33892.5,33993.5,39447.5,43791.5,71257.5,2986.5,2100.5,1925.5,1936.5,1921.5,1970.5,1983.5,2004.5,2020.5,2047.5,2072.5,2107.5,2273.5,2856.5,11424.5,15755.5,25408.5,40014.5,71176.5,111408.5,244415.5,258792.5,258792.5,258792.5,2762.5,2908.5,2705.5,2692.5,2779.5,2910.5,3063.5,3527.5,4433.5,6009.5,7175.5,8444.5,2635.5,,,1963.5,1963.5,,,2388.0,2410.0,39543.0,48131.0
1280,3276.5,5216.5,19226.5,65623.5,111081.5,258797.5,258797.5,258797.5,258797.5,258797.5,258797.5,224124.5,3032.5,2847.5,2818.5,2806.5,2798.5,2889.5,2919.5,2979.5,3048.5,3128.5,3377.5,2815.5,2153.5,2137.5,5436.5,14212.5,24230.5,32721.5,33896.5,34082.5,39422.5,43689.5,71012.5,3033.5,2110.5,1963.5,1960.5,1964.5,1988.5,2027.5,2017.5,2037.5,2098.5,2106.5,2135.5,2294.5,2887.5,11445.5,15739.5,25334.5,40020.5,72453.5,110716.5,258683.5,258797.5,258797.5,258797.5,2818.5,2936.5,2722.5,2752.5,2814.5,2939.5,3112.5,3554.5,4438.5,6049.5,7246.5,8522.5,2676.5,,,1984.5,2000.5,,,2407.0,2441.0,39644.0,48201.0
