user_id,transactions
12544,2
12554,2
10757,2
17030,2
14283,2
15340,2
34138,2
28396,2
18690,2
20604,2
17419,2
13336,2
10525,2
10539,2
10564,2
10571,2
10837,2
11357,2
13661,2
10846,2
13163,2
16752,2
16757,2
18330,2
10656,2
10698,2
10957,2
17928,3
21029,3
2933,3
295,3
25744,3
15666,3
13314,3
21276,3
14884,3
15197,3
17137,3
16061,3
11779,3
12326,3
13377,3
3925,3
13928,3
11168,3
12782,3
36660,3
29804,3
33913,3
20912,3
18538,3
33513,3
33540,3
19024,3
26196,3
18061,3
20958,3
13127,3
13128,3
13129,3
13134,3
13136,3
12957,3
13020,3
10526,3
13463,3
14603,3
17458,3
4403,3
15676,3
18750,3
19556,3
4203,3
17778,3
17542,3
36514,3
17836,3
15533,3
16821,3
13281,3
15075,3
12011,3
12361,3
13823,3
15425,3
12116,3
13071,3
11074,3
15721,3
13332,3
17292,3
16550,3
15034,3
14036,3
14037,3
15016,3
13860,3
15399,3
15490,3
12508,3
28416,3
15892,3
15964,3
14442,3
14527,3
16073,3
10390,3
13775,3
6597,3
16130,3
16426,3
17710,3
13745,3
11809,3
5941,3
10647,3
11004,3
14263,3
16860,3
12501,3
16948,3
16506,3
10755,3
10773,3
11830,3
11832,3
12385,3
11890,3
10881,3
10882,3
11954,3
11962,3
12259,3
14059,3
28509,3
12298,3
10849,3
12424,3
14578,3
14588,3
14122,3
17016,3
16964,3
15514,3
13252,3
11473,3
16065,3
25648,3
12337,3
11886,3
15986,3
11400,3
11406,3
16542,3
10399,3
16294,3
11098,3
12350,3
12892,3
14979,3
19098,3
23750,3
15312,3
18674,3
17187,3
17452,3
18007,3
16786,3
17071,3
17331,3
15044,3
13165,3
14730,3
15591,3
12520,3
16979,3
16807,3
18115,3
17252,3
16913,3
14547,3
6518,3
14430,3
14436,3
16002,3
14482,3
15383,3
12825,3
14112,3
18978,3
12858,3
12370,3
14975,3
18624,3
5915,3
11901,3
11981,3
4056,3
11743,3
11999,3
12376,3
16647,3
3267,3
12358,3
12372,3
15378,3
35103,3
19234,3
15410,3
17463,3
18263,3
19086,3
18885,3
19415,3
20718,3
16920,3
16974,3
15584,3
20842,3
21361,3
10819,3
17399,3
10680,3
4728,3
13090,3
12600,3
14413,3
18804,3
10874,3
12412,3
18114,3
12538,3
13061,3
10530,3
12842,3
13378,3
5973,3
4712,3
13026,3
4120,3
10366,3
18716,3
16926,3
16927,3
16935,3
17449,3
17492,3
18796,3
18050,3
18055,3
18888,3
17623,3
12119,3
12331,3
3648,3
12617,3
12364,3
14453,3
13195,3
13242,3
13053,3
16690,3
15618,3
16918,3
10505,3
12569,3
12570,3
11867,3
13940,3
11638,3
11710,3
18113,3
16591,3
17157,3
11021,3
12650,3
12908,3
12162,3
13792,3
10730,3
19301,3
19103,3
20524,3
4686,3
4178,3
10839,3
20584,3
14489,3
17049,3
17050,3
10458,3
14557,3
20704,3
33300,3
19221,3
11295,3
21054,3
20287,3
16196,3
21066,3
18047,3
20387,3
20402,3
37070,3
18940,3
13328,3
15958,3
15738,3
15254,3
14549,3
14568,3
3111,3
14451,3
11391,3
11399,3
14233,3
15518,3
14251,3
11702,3
21442,3
12496,3
727,3
11775,3
12418,3
24848,3
12199,3
19271,3
17273,3
12061,3
17500,3
17507,3
11883,3
17519,3
17527,3
17549,3
12178,3
13724,3
14626,3
16296,3
10952,3
11460,3
11992,3
16976,3
16989,3
2143,3
10759,3
13582,3
10806,3
10569,3
11914,3
12822,3
13584,3
13596,3
14109,3
11820,3
14685,3
12383,3
16022,3
4001,3
6604,3
6609,3
13799,3
15887,3
15128,3
15149,3
15416,3
15174,3
15179,3
15262,3
17472,3
10583,3
12136,3
13756,3
13017,3
12256,3
14105,3
13798,3
10883,3
16519,3
14866,3
13921,3
18045,3
15619,3
15793,3
16215,3
18544,3
19181,3
15634,3
17578,3
12761,3
1127,3
12857,3
13193,3
13471,3
15927,3
16185,3
15932,3
15189,3
16011,3
16036,3
16039,3
17090,3
36705,3
16555,3
16347,3
11872,3
15684,3
15796,3
15642,3
10410,3
33171,3
34012,3
14000,3
15362,3
14107,3
16229,3
19593,3
13731,3
11654,3
12583,3
16503,3
15382,3
3912,3
14750,3
12007,3
14824,3
16217,3
18023,3
18397,3
13033,3
11041,3
10582,3
13218,3
13225,3
12973,3
11732,3
4348,3
19053,3
11010,3
11033,3
10523,3
11052,3
12158,3
11754,3
11693,4
15252,4
15027,4
15894,4
15900,4
15156,4
16097,4
16369,4
16370,4
16372,4
15863,4
16379,4
13000,4
13319,4
11338,4
12186,4
11773,4
20031,4
32071,4
21638,4
19049,4
14905,4
14920,4
14986,4
11561,4
10545,4
14394,4
11581,4
36926,4
14435,4
15227,4
16001,4
17539,4
11955,4
3515,4
17622,4
15930,4
13567,4
11550,4
11822,4
15273,4
15275,4
11496,4
16173,4
12316,4
13909,4
15421,4
15424,4
16429,4
12566,4
16532,4
16556,4
16352,4
19557,4
17005,4
17023,4
15797,4
16846,4
17817,4
13593,4
15400,4
10570,4
11687,4
13523,4
13534,4
13536,4
13562,4
11268,4
12922,4
11756,4
13229,4
12006,4
3738,4
17761,4
17235,4
16277,4
18111,4
13509,4
10442,4
11757,4
16119,4
10603,4
12637,4
18528,4
17015,4
12594,4
15467,4
10756,4
11814,4
11815,4
12375,4
11873,4
14794,4
12500,4
12261,4
14123,4
14941,4
21887,4
12653,4
16438,4
13415,4
15501,4
15503,4
17940,4
14634,4
19343,4
12706,4
18105,4
21454,4
2063,4
15914,4
14152,4
19532,4
18536,4
18032,4
10391,4
11416,4
16290,4
10426,4
15987,4
14490,4
17828,4
13496,4
16348,4
14047,4
20976,4
15860,4
15745,4
20619,4
16783,4
17107,4
15838,4
16435,4
16464,4
15777,4
15718,4
14519,4
12958,4
13546,4
15635,4
2664,4
13969,4
13473,4
13474,4
13475,4
11183,4
12727,4
12483,4
18043,4
18369,4
14106,4
19456,4
21270,4
18983,4
18987,4
16188,4
19530,4
18805,4
18813,4
14478,4
18577,4
15762,4
17315,4
17572,4
32683,4
18098,4
18871,4
17084,4
15060,4
18904,4
19417,4
14044,4
18908,4
21989,4
19187,4
15907,4
15650,4
16351,4
16724,4
16433,4
29336,4
12976,4
20987,4
17154,4
13589,4
17180,4
18040,4
11087,4
13950,4
11072,4
4709,4
13249,4
11917,4
16917,4
17478,4
17481,4
17241,4
15209,4
18797,4
15223,4
17831,4
18431,4
11842,4
11714,4
3419,4
14066,4
17159,4
12155,4
12463,4
19986,4
17990,4
19549,4
14854,4
17422,4
12388,4
20846,4
6542,4
11925,4
32690,4
19140,4
4390,4
15629,4
14009,4
390,4
1165,4
3264,4
3275,4
11997,4
2799,4
3837,4
13347,4
3446,4
18270,4
11845,4
13155,4
17278,4
17554,4
13206,4
11752,4
21177,4
15841,4
17240,4
3667,4
12891,4
12685,4
10677,4
12314,4
13619,4
16210,4
16211,4
6519,4
13713,4
12195,4
14758,4
12218,4
12249,4
12770,4
13543,4
10491,4
15717,4
15323,4
15325,4
15083,4
19463,4
10567,4
13014,4
15832,4
10727,4
10737,4
15264,4
13953,4
6577,4
15526,4
15537,4
16600,4
16603,4
15342,4
15656,4
17045,4
13023,4
13547,4
16385,4
15375,4
16475,4
16069,4
13776,4
16104,4
30393,4
15076,4
10585,4
36100,4
13931,4
14017,4
15517,4
18215,4
17247,4
16638,4
15207,4
15940,4
17100,4
14674,4
15480,4
17394,4
17152,4
10563,4
10612,4
14782,4
300,5
20044,5
3061,5
30985,5
16336,5
16658,5
34501,5
16453,5
15943,5
15755,5
16068,5
15071,5
15327,5
16095,5
15862,5
11834,5
11875,5
11651,5
11186,5
19573,5
29321,5
18066,5
11573,5
12969,5
11474,5
14633,5
14638,5
12547,5
3650,5
12612,5
36174,5
12164,5
2182,5
14735,5
18583,5
15529,5
15064,5
15270,5
11495,5
16306,5
12322,5
14197,5
15813,5
10859,5
14803,5
19135,5
13084,5
11066,5
11405,5
12943,5
16997,5
16267,5
15395,5
15498,5
13537,5
15808,5
11414,5
16947,5
18597,5
14865,5
14876,5
17229,5
12651,5
12399,5
17017,5
12494,5
13520,5
12251,5
12277,5
10535,5
19309,5
15068,5
10754,5
12550,5
12604,5
12447,5
12271,5
15396,5
13407,5
14686,5
10901,5
15506,5
20998,5
17764,5
14707,5
14729,5
15035,5
20924,5
13548,5
11285,5
10518,5
12824,5
11331,5
18011,5
28856,5
14818,5
14757,5
16898,5
17232,5
11666,5
16788,5
14266,5
14628,5
15960,5
15550,5
16431,5
15968,5
16286,5
11892,5
11684,5
11840,5
6477,5
11960,5
18393,5
15231,5
15028,5
14101,5
16666,5
19243,5
301,5
840,5
20891,5
12212,5
21201,5
17645,5
15917,5
15965,5
14727,5
15554,5
16394,5
14604,5
16470,5
16084,5
15637,5
20822,5
16305,5
20986,5
15711,5
14138,5
16714,5
13667,5
4885,5
6056,5
18440,5
15728,5
17599,5
18890,5
14091,5
14182,5
14054,5
12167,5
12172,5
16179,5
12780,5
15363,5
15604,5
12357,5
10812,5
10879,5
13801,5
13156,5
16187,5
18254,5
10608,5
6544,5
18340,5
19404,5
10460,5
19178,5
1086,5
21341,5
36463,5
19060,5
11679,5
21667,5
15485,5
16194,5
16479,5
16312,5
15846,5
3084,5
16701,5
2637,5
3280,5
737,5
19432,5
16077,5
19012,5
11907,5
15795,5
16833,5
11994,5
13847,5
11544,5
18913,5
6568,5
15603,5
19458,5
14601,5
11821,5
11403,5
10381,5
6572,5
15909,5
19467,5
18970,5
17311,5
16170,5
16612,5
15772,5
17580,5
19780,5
11778,5
4388,5
12929,5
14221,5
28319,5
14079,5
20480,5
18424,5
15595,5
4703,5
20757,5
15344,5
15470,5
16318,5
15359,6
15906,6
15750,6
15753,6
15328,6
16366,6
15858,6
13076,6
11198,6
11199,6
18570,6
19138,6
19965,6
19008,6
12046,6
13951,6
12953,6
14606,6
14900,6
15678,6
14450,6
16829,6
12493,6
17136,6
16907,6
15523,6
10827,6
15791,6
15046,6
15353,6
599,6
11102,6
12183,6
16033,6
18468,6
14375,6
13614,6
15090,6
31618,6
16164,6
18355,6
12807,6
15816,6
15824,6
15845,6
18848,6
13521,6
11005,6
18531,6
14711,6
15413,6
11833,6
12602,6
12618,6
12542,6
13054,6
15286,6
11094,6
10847,6
15092,6
15500,6
14736,6
11653,6
10895,6
4347,6
12347,6
36175,6
4600,6
17450,6
4172,6
16045,6
15569,6
15245,6
15512,6
15288,6
15051,6
12872,6
10910,6
3249,6
15886,6
17487,6
20853,6
19578,6
17579,6
6611,6
18451,6
15647,6
16595,6
15609,6
26900,6
10562,6
16349,6
17244,6
15977,6
20848,6
11985,6
19156,6
15487,6
12981,6
13504,6
13307,6
17768,6
12666,6
13247,6
11263,6
15164,6
15176,6
17242,6
16755,6
19448,6
14008,6
14021,6
12240,6
11843,6
15148,6
11848,6
10853,6
11386,6
10657,6
13491,6
14063,6
19289,6
16973,6
10374,6
15819,6
12036,6
20500,6
20813,6
17762,6
19872,6
18872,6
19644,6
13283,6
13300,6
16163,6
16219,6
15981,6
16548,6
16040,6
15597,6
12120,6
13916,6
14201,6
17143,6
16929,6
13430,6
20929,6
10537,6
16530,6
17668,6
15615,6
15889,6
15961,6
15276,6
15237,6
17344,6
510,6
16034,6
14080,6
14084,6
14076,6
13271,6
16274,6
11300,6
17105,6
14077,6
14164,6
14973,6
15295,6
18673,6
15661,6
17056,6
19503,7
21107,7
423,7
11594,7
14681,7
15096,7
15151,7
15800,7
15802,7
15857,7
10866,7
11645,7
30241,7
14619,7
14635,7
15296,7
282,7
11292,7
15674,7
15438,7
4949,7
12643,7
12696,7
19880,7
16057,7
12989,7
13768,7
14309,7
16190,7
14213,7
5948,7
11640,7
14797,7
13298,7
12241,7
12247,7
10782,7
12192,7
10720,7
16748,7
15720,7
16498,7
19560,7
19314,7
13610,7
13397,7
15491,7
15493,7
13511,7
10451,7
15743,7
16014,7
10540,7
15966,7
17065,7
6570,7
10670,7
10704,7
18951,7
13365,7
16156,7
12098,7
12947,7
15499,7
16923,7
501,7
13725,7
12349,7
19465,7
15195,7
11974,7
15818,7
14625,7
14695,7
14701,7
14718,7
15559,7
11321,7
17829,7
16346,7
14459,7
14254,7
16103,7
19485,7
14943,7
17537,7
16819,7
18900,7
14596,7
16518,7
15608,7
13375,7
16320,7
10705,7
18533,7
18828,7
3086,7
17505,7
14704,7
17904,7
14088,7
16023,7
11744,7
18088,7
6541,7
15582,7
15422,7
18580,7
18878,7
16738,7
15289,7
16150,7
16172,7
16541,7
14544,7
3951,7
3993,7
18089,7
16415,7
10684,7
14926,7
20612,7
10634,7
10388,7
13289,7
19277,7
16400,7
15531,7
14181,7
16772,7
12985,7
3269,7
14046,7
19618,7
15621,7
18005,7
19978,7
19033,7
11761,7
13707,8
15058,8
15691,8
11356,8
19600,8
18852,8
13188,8
12019,8
14623,8
14636,8
14978,8
15883,8
11297,8
11371,8
11396,8
15528,8
14514,8
12497,8
16112,8
16251,8
16604,8
15483,8
15902,8
10572,8
10967,8
17301,8
16337,8
17379,8
12862,8
11101,8
11959,8
11220,8
15896,8
15713,8
2931,8
10642,8
18453,8
1284,8
15734,8
16760,8
11910,8
16850,8
16855,8
11245,8
15628,8
17196,8
11223,8
14073,8
13964,8
11528,8
13796,8
15633,8
17254,8
13208,8
15770,8
17177,8
20385,8
15641,8
15598,8
16350,8
17061,8
11397,8
19110,8
15895,8
3245,8
4362,8
11337,8
20496,8
17174,8
2596,8
19754,8
17766,8
15014,8
15343,8
15215,8
15132,8
14890,8
17418,8
18462,8
17462,8
17464,8
16327,8
16944,8
13192,8
10650,8
16875,8
4621,8
20586,8
10671,8
17646,8
21053,8
18249,8
2895,8
17781,8
14212,8
18627,8
15003,8
16521,8
16528,8
15702,8
17517,8
3811,8
14799,8
13590,8
33894,8
15622,8
14980,8
19091,8
15385,8
14180,8
14795,8
18603,8
17271,9
12017,9
21893,9
17652,9
15351,9
15005,9
16330,9
15217,9
11034,9
12808,9
11656,9
11575,9
10655,9
12165,9
10880,9
17024,9
18161,9
15908,9
10800,9
14089,9
13406,9
13508,9
13864,9
16028,9
17339,9
17937,9
4630,9
10565,9
16759,9
6540,9
11957,9
17120,9
15848,9
14834,9
15627,9
15963,9
17198,9
11846,9
13487,9
15920,9
10633,9
17980,9
10598,9
15567,9
15585,9
14844,9
15067,9
11322,9
14886,9
17707,9
20883,9
19616,9
21466,9
30428,9
12512,9
14150,9
3948,9
3210,9
13309,9
17493,9
17239,9
19640,9
12395,9
4166,9
17306,9
19739,9
21343,9
36858,9
15899,9
17096,9
11774,9
15125,9
16181,9
16182,9
3657,9
18341,9
27242,9
16746,9
10519,9
21180,10
11467,10
14962,10
10893,10
12967,10
14632,10
16017,10
14744,10
15516,10
12479,10
14030,10
11465,10
15513,10
15590,10
15561,10
17417,10
13628,10
15454,10
15043,10
10604,10
12427,10
10929,10
14594,10
16958,10
15975,10
15376,10
15001,10
10623,10
19865,10
16149,10
11238,10
12265,10
15839,10
12589,10
13640,10
11972,10
2018,10
16424,10
17732,10
18560,10
16253,10
10387,10
12353,10
13510,10
4659,10
11437,10
11221,10
18789,10
21139,10
18119,10
16592,10
14929,10
15324,10
15171,10
12881,10
15810,10
14560,10
11335,10
11218,10
16066,10
16365,10
10748,10
11887,10
18625,10
18875,10
14520,10
14785,10
4192,10
20561,10
12132,10
16020,10
12198,10
6605,10
16323,10
14700,10
16338,10
15072,10
6547,10
11721,10
14661,10
18266,10
11516,11
12874,11
17651,11
11853,11
12883,11
12963,11
18044,11
15646,11
10538,11
15556,11
12615,11
13780,11
17119,11
10560,11
14790,11
18779,11
11013,11
14593,11
14183,11
15287,11
16062,11
16166,11
15983,11
15939,11
12839,11
10653,11
16032,11
19554,11
18311,11
16640,11
12606,11
10639,11
11548,11
10999,11
13440,11
11402,11
4670,11
12354,11
15553,11
15557,11
15562,11
14885,11
12625,11
17215,11
13673,11
18799,11
19313,11
16392,11
12475,11
16599,11
20825,11
15475,11
16342,11
15626,11
19495,11
18017,11
17117,11
14090,11
12798,11
17175,11
20985,11
15457,11
20532,11
18650,11
16043,11
13553,11
19457,11
16177,11
14655,11
18547,11
17661,11
19241,11
16303,12
14883,12
15193,12
11742,12
19252,12
11485,12
15251,12
15876,12
3104,12
12591,12
11179,12
16113,12
15099,12
11554,12
11616,12
11466,12
15241,12
10937,12
12229,12
11787,12
12490,12
14733,12
15931,12
16353,12
17008,12
16047,12
15497,12
12592,12
13717,12
3620,12
4593,12
15370,12
16469,12
16648,12
10780,12
14480,12
16665,12
15923,12
5925,12
3248,12
11166,12
18326,12
19638,12
14056,12
11611,12
11674,12
20451,12
12263,12
15952,12
11795,12
10368,12
15236,12
12626,12
16269,12
14398,12
15292,12
4913,13
16335,13
12005,13
10863,13
20763,13
20693,13
15477,13
11291,13
15158,13
14159,13
15082,13
13301,13
14372,13
16842,13
11393,13
16361,13
11810,13
13460,13
15000,13
15700,13
13805,13
18196,13
13967,13
10749,13
12304,13
34942,13
13126,13
16828,13
10920,13
11891,13
15545,13
3326,13
15032,13
15779,13
14889,13
15465,13
15511,13
12819,13
11880,13
25290,13
14924,13
11791,13
15234,13
19643,13
14687,14
14955,14
14847,14
15844,14
18811,14
305,14
12859,14
15381,14
28391,14
14827,14
10675,14
15482,14
11926,14
12446,14
15613,14
12977,14
12755,14
17385,14
10836,14
16261,14
13106,14
19254,14
11088,14
16048,14
13747,14
15319,14
6471,14
6514,14
14461,14
20766,14
13160,14
14533,14
14891,14
12788,14
10617,14
3712,14
15823,14
11233,14
6493,14
18649,14
15329,14
10931,14
13927,14
19977,14
10504,15
4176,15
321,15
12094,15
12925,15
14643,15
12924,15
14477,15
1215,15
15049,15
15494,15
15172,15
4632,15
10533,15
11316,15
21064,15
6466,15
13385,15
14507,15
20322,15
760,15
16674,15
12561,15
16207,15
15782,15
12837,15
16710,15
17784,15
18644,15
15632,15
12568,15
15729,15
19550,15
13993,15
13036,15
16455,15
15643,15
3214,15
12828,16
17186,16
14199,16
16321,16
15951,16
14249,16
17672,16
12303,16
12305,16
15682,16
16966,16
10707,16
14052,16
10808,16
15956,16
13370,16
16933,16
17142,16
15747,16
14524,16
18439,16
18754,16
12402,16
6595,16
11776,16
13669,16
15592,16
12919,16
10776,16
11310,16
15486,16
11093,16
18399,16
11313,16
12623,16
17251,16
16263,16
15249,16
293,17
14194,17
14873,17
19672,17
15879,17
12539,17
16244,17
13396,17
13443,17
15631,17
14443,17
15701,17
11201,17
20829,17
6537,17
16344,17
3116,17
11035,17
15904,17
15765,17
17457,17
10546,17
13159,17
13692,17
13244,17
29355,17
20860,17
15742,17
13001,17
18546,17
14286,17
11868,18
11556,18
15266,18
12912,18
12166,18
15505,18
12472,18
3583,18
16147,18
13323,18
14486,18
17725,18
14116,18
4644,18
15414,18
6498,18
10370,18
6513,18
17108,18
16414,18
15244,18
11085,18
3226,18
20747,18
20754,18
10620,18
15644,18
10588,18
17416,18
12382,18
11973,18
12482,18
15352,18
16322,19
15462,19
10631,19
14610,19
11862,19
16534,19
13418,19
15814,19
21633,19
18210,19
4358,19
11691,19
13803,19
16316,19
12870,20
14683,20
14714,20
11918,20
35797,20
14393,20
14764,20
15546,20
10964,20
15492,20
12575,20
4643,20
15937,20
10576,20
13691,20
14511,20
13527,20
12000,20
4350,20
19207,20
12624,20
19419,20
17099,20
11725,20
18191,20
16639,20
15973,21
15314,21
14801,21
15088,21
14457,21
18866,21
10962,21
13197,21
14243,21
14807,21
17316,21
15419,21
13484,21
12579,21
10363,21
13741,21
10481,21
11965,21
12670,21
16904,21
15820,21
16420,21
16246,21
15274,21
15316,21
16864,21
16377,21
3790,21
16146,21
14210,21
16264,21
3266,22
14193,22
11902,22
15851,22
14664,22
15021,22
10465,22
10923,22
15544,22
15992,22
15138,22
21046,22
6593,22
6427,22
16467,22
15074,22
18041,22
6457,22
1731,22
28500,22
16637,22
16388,23
11401,23
15108,23
17001,23
16031,23
18142,23
14952,23
2099,23
16432,23
11943,23
20063,23
3281,23
11346,23
11355,23
15954,23
11745,23
15502,23
14192,24
12235,24
15703,24
15301,24
6612,24
10789,24
12899,24
12262,24
12264,24
15009,24
17439,24
15326,24
17981,24
17068,24
10376,24
18638,24
17767,24
12269,25
11307,25
11353,25
329,25
18018,25
12648,25
15630,25
15484,25
11325,25
16934,25
18171,25
16937,25
10459,25
759,25
17490,25
13759,25
16374,25
19268,25
18868,25
12597,26
13771,26
12237,26
13542,26
11582,26
15781,26
14241,26
16733,26
21156,26
14179,26
17185,26
16725,26
12381,26
16945,26
16332,26
15389,27
18555,27
15653,27
16186,27
14908,27
13441,27
11895,27
11090,27
16285,27
15062,27
15079,27
13758,27
17424,27
17428,27
16940,27
11304,27
6563,27
19269,27
294,28
13458,28
6545,28
16942,28
10928,28
12243,28
12484,28
12371,28
12255,28
19308,28
10696,28
15495,28
16373,28
11689,29
12246,29
15471,29
15822,29
15398,29
6447,29
15220,29
18999,29
14974,29
12481,30
13368,30
10963,30
16499,30
13137,30
10951,30
20886,30
17167,30
17312,30
3290,31
12330,31
15390,31
12448,31
14509,31
12629,31
10919,31
17324,31
18652,31
10995,31
16845,32
12995,32
11592,32
15178,32
19387,32
12610,32
17785,32
20264,32
12590,32
3522,33
11290,33
13189,33
6543,33
16345,33
19799,33
12026,33
16675,33
17776,33
16686,33
10469,33
10801,33
13167,34
13683,34
16928,34
14951,34
20671,34
16645,34
11700,35
12476,35
12621,35
3860,35
15432,35
6564,35
21158,35
11296,36
11680,36
6613,36
10860,36
10848,36
10492,36
16440,36
11574,36
11625,36
13095,36
10897,36
12695,37
1340,37
11570,37
4633,37
10950,37
10717,37
5961,37
6569,37
12474,38
15473,38
10694,38
16838,38
17194,38
14853,38
10869,39
18721,39
10621,39
17809,39
15507,40
15093,40
13838,40
11748,40
11180,41
14456,41
13819,41
17118,41
12632,41
11378,42
14574,42
15417,42
19334,42
11374,43
12596,43
15293,43
15303,43
11350,43
12609,43
12657,43
20706,43
17375,43
15866,43
14416,44
19862,44
14035,44
13833,44
17924,44
11342,44
14741,44
13341,45
16300,45
13841,45
17468,45
17291,45
14868,46
10890,46
6510,46
18479,46
16830,46
12278,46
15679,47
14942,47
12707,47
10699,47
18181,47
16549,47
14423,48
14936,49
4290,49
10926,49
12343,50
15411,50
6534,51
10958,51
17476,51
11217,51
10632,52
15730,52
13200,52
13532,52
15008,53
11650,53
11829,53
10949,53
3212,53
19590,53
15162,54
12521,54
16189,55
13101,56
10873,56
308,57
11838,57
17280,58
3895,59
14327,60
15367,60
10512,60
12955,61
12253,61
6571,61
17969,61
299,62
12509,62
19267,62
16584,63
11552,63
13889,63
16771,63
16308,65
11269,66
20787,66
11134,66
14898,67
6610,67
15583,67
19399,68
11344,68
11827,69
14312,69
15232,70
14494,70
12173,71
12157,71
6453,71
19418,72
14915,74
6469,74
15087,74
10935,74
14325,75
15186,75
13718,75
16692,76
3131,77
11262,78
12431,78
16487,78
14743,79
15409,79
15754,79
12478,80
15102,80
16030,80
17279,81
12216,81
11596,81
18407,81
11293,83
10542,84
13566,84
14458,85
10695,85
10599,86
11373,86
13327,86
13497,87
14253,88
16222,88
3523,90
13765,90
10744,90
10798,90
15437,90
16058,91
20750,91
6500,92
15624,92
14862,93
14682,94
14763,94
15549,94
15304,95
6467,95
14370,96
12426,96
15129,96
319,97
16160,99
12150,100
3792,100
10885,101
15137,102
11682,103
10872,105
15373,106
15673,107
13313,107
15449,108
6584,109
6515,110
10930,112
16339,112
10626,113
11294,113
4025,113
11794,113
10804,114
20643,114
6494,115
14125,116
14921,118
13716,120
15208,120
12802,122
951,123
11012,124
15541,126
16618,127
13719,128
13226,128
11706,130
6478,133
11792,136
15257,139
15246,140
11800,141
13240,141
15239,141
10587,143
16504,143
12176,145
15059,146
10468,146
15420,146
15305,148
10961,149
14881,149
10761,150
12451,156
15680,163
406,167
14792,169
13845,172
6489,174
12909,177
17976,180
12058,184
10751,184
12148,195
14512,208
12975,210
11859,218
10531,225
6539,243
14513,243
19435,248
13417,251
28855,252
11885,256
15150,264
11697,279
3519,283
11246,285
15204,307
15776,329
11730,334
10820,347
13856,370
6574,389
15521,405
11866,420
4959,426
15767,559
12732,595
13363,603
12726,620
15144,680
10619,807
11871,901
15735,1312
10894,2061
