time,pBAD/Ara_0,pBAD/Ara_1,pBAD/Ara_2,pBAD/Ara_3,pBAD/Ara_4,pBAD/Ara_5,e11x33_0,e11x33_1,e11x33_2,e11x33_3,e11x33_4,e11x33_5,pCin/OHC14_0,pCin/OHC14_1,pCin/OHC14_2,pCin/OHC14_3,pCin/OHC14_4,pCin/OHC14_5,e15x33_0,e15x33_1,e15x33_2,e15x33_3,e15x33_4,e15x33_5,pCymRC/Cuma_0,pCymRC/Cuma_1,pCymRC/Cuma_2,pCymRC/Cuma_3,pCymRC/Cuma_4,pCymRC/Cuma_5,e16x33_0,e16x33_1,e16x33_2,e16x33_3,e16x33_4,e16x33_5,pLuxB/AHL_0,pLuxB/AHL_1,pLuxB/AHL_2,pLuxB/AHL_3,pLuxB/AHL_4,pLuxB/AHL_5,e11x32STPhoRadA_0,e11x32STPhoRadA_1,e11x32STPhoRadA_2,e11x32STPhoRadA_3,e11x32STPhoRadA_4,e11x32STPhoRadA_5,pPhlF/DAPG_0,pPhlF/DAPG_1,pPhlF/DAPG_2,pPhlF/DAPG_3,pPhlF/DAPG_4,pPhlF/DAPG_5,e15x32NpuSspS2_0,e15x32NpuSspS2_1,e15x32NpuSspS2_2,e15x32NpuSspS2_3,e15x32NpuSspS2_4,e15x32NpuSspS2_5,pSalTTC/Sal_0,pSalTTC/Sal_1,pSalTTC/Sal_2,pSalTTC/Sal_3,pSalTTC/Sal_4,pSalTTC/Sal_5,e16x33NrdA2_0,e16x33NrdA2_1,e16x33NrdA2_2,e16x33NrdA2_3,e16x33NrdA2_4,e16x33NrdA2_5,pRhaB/Rha_0,pRhaB/Rha_1,pRhaB/Rha_2,pRhaB/Rha_3,pRhaB/Rha_4,pRhaB/Rha_5,Blank_Kan_1,Blank_Kan_1,negative-control-kan_1,negative-control-kan_1,Blank_Amp_1,Blank_Amp_1,negative-control-amp_1,negative-control-amp_1,positive-control-amp_1,positive-control-amp_1
600,993.5,172156.5,188769.5,168224.5,182094.5,173050.5,691.5,76551.5,87511.5,58071.5,47463.5,37012.5,671.5,673.5,1345.5,23316.5,62712.5,62074.5,676.5,10840.5,14903.5,15571.5,13892.5,10367.5,668.5,1714.5,4650.5,11864.5,16728.5,21580.5,773.5,59749.5,61836.5,68820.5,67045.5,59326.5,1462.5,25153.5,46854.5,78852.5,91410.5,103958.5,556.5,5038.5,25192.5,33420.5,31616.5,23197.5,44679.5,44891.5,63836.5,161461.5,171998.5,175480.5,652.5,856.5,2313.5,4877.5,7394.5,7112.5,798.5,777.5,766.5,860.5,2456.5,36572.5,705.5,1999.5,14148.5,42565.5,56086.5,53406.5,776.5,11086.5,25756.5,64082.5,141306.5,166344.5,,,656.5,633.5,,,813.5,816.5,13419.5,14184.5
620,1019.0,175279.0,196233.0,174078.0,188393.0,180573.0,698.0,78533.0,92293.0,60582.0,49205.0,38901.0,677.0,678.0,1372.0,23245.0,62740.0,62249.0,694.0,10849.0,15083.0,15740.0,14205.0,10608.0,687.0,1712.0,4679.0,11850.0,16549.0,21540.0,787.0,60342.0,62505.0,69914.0,68354.0,60794.0,1483.0,25010.0,46787.0,79406.0,91443.0,103608.0,565.0,5001.0,25632.0,34020.0,33004.0,24094.0,45667.0,45101.0,64421.0,166104.0,177629.0,181807.0,654.0,865.0,2332.0,4898.0,7459.0,7162.0,826.0,777.0,796.0,879.0,2468.0,36604.0,706.0,2004.0,14165.0,42811.0,57059.0,54191.0,788.0,11124.0,25484.0,63752.0,142126.0,170410.0,,,653.0,646.0,,,838.5,835.5,13511.5,14335.5
640,1030.0,178574.0,202830.0,180283.0,195483.0,187900.0,711.0,80354.0,96412.0,63198.0,51063.0,40565.0,691.0,692.0,1371.0,23386.0,62782.0,62076.0,706.0,10909.0,15347.0,15835.0,14498.0,10854.0,694.0,1730.0,4682.0,11889.0,16527.0,21558.0,796.0,61153.0,62802.0,70960.0,69533.0,61992.0,1490.0,24999.0,46581.0,79905.0,91030.0,103357.0,579.0,5008.0,25896.0,34854.0,34267.0,25064.0,46204.0,45471.0,64792.0,170182.0,182376.0,187525.0,677.0,879.0,2360.0,4883.0,7478.0,7190.0,836.0,803.0,793.0,888.0,2492.0,36628.0,715.0,1989.0,14166.0,42983.0,57459.0,54850.0,801.0,11098.0,25283.0,63417.0,142780.0,173406.0,,,659.0,649.0,,,864.0,855.0,13552.0,14393.0
660,1047.0,180701.0,209152.0,185129.0,202751.0,194789.0,730.0,83053.0,100159.0,65703.0,52781.0,42390.0,698.0,705.0,1401.0,23315.0,62967.0,61935.0,722.0,10911.0,15548.0,16053.0,14673.0,11108.0,698.0,1732.0,4706.0,11794.0,16531.0,21624.0,806.0,61419.0,62779.0,71819.0,70665.0,63445.0,1516.0,24970.0,46053.0,80569.0,89914.0,103427.0,592.0,4998.0,26185.0,35472.0,35331.0,25963.0,46572.0,45681.0,64752.0,173313.0,187203.0,193156.0,685.0,892.0,2394.0,4882.0,7569.0,7227.0,845.0,817.0,817.0,904.0,2488.0,36614.0,730.0,2001.0,14148.0,43045.0,58236.0,55553.0,819.0,11066.0,25170.0,62765.0,142786.0,176026.0,,,677.0,678.0,,,868.0,859.0,13594.0,14490.0
680,1066.0,181122.0,213637.0,188762.0,208054.0,199652.0,747.0,84771.0,103965.0,67860.0,54112.0,43548.0,733.0,710.0,1407.0,23378.0,63254.0,62451.0,731.0,10980.0,15632.0,16125.0,14811.0,11384.0,727.0,1740.0,4718.0,11901.0,16454.0,20965.0,818.0,61680.0,63027.0,72903.0,71171.0,64700.0,1521.0,24901.0,46038.0,81280.0,89985.0,102316.0,594.0,5040.0,26447.0,35924.0,36424.0,26742.0,47454.0,45852.0,65279.0,176180.0,190167.0,198080.0,702.0,895.0,2415.0,4933.0,7644.0,7254.0,864.0,820.0,816.0,907.0,2504.0,37087.0,743.0,2018.0,14251.0,43469.0,58652.0,55938.0,834.0,11041.0,25003.0,62269.0,142791.0,179202.0,,,686.0,665.0,,,866.5,870.5,13668.5,14947.5
700,1072.0,182328.0,218049.0,191565.0,211315.0,204366.0,754.0,86530.0,107306.0,70490.0,55245.0,44887.0,741.0,731.0,1417.0,23435.0,63093.0,62503.0,742.0,10968.0,15767.0,16195.0,14829.0,11590.0,733.0,1755.0,4742.0,11903.0,16423.0,20888.0,831.0,61796.0,63133.0,73693.0,71943.0,66111.0,1541.0,24840.0,45863.0,81904.0,88997.0,101991.0,607.0,5027.0,26605.0,36184.0,37146.0,27420.0,48120.0,46311.0,65158.0,177039.0,193998.0,202044.0,715.0,922.0,2432.0,4921.0,7658.0,7281.0,882.0,838.0,832.0,922.0,2513.0,35437.0,747.0,2030.0,14274.0,43598.0,59401.0,56428.0,837.0,10979.0,24982.0,61845.0,142127.0,181725.0,,,698.0,682.0,,,874.0,876.0,13699.0,15029.0
720,1098.5,183579.5,222569.5,196372.5,217886.5,210245.5,770.5,88104.5,110692.5,72992.5,56953.5,46324.5,757.5,743.5,1431.5,23449.5,63340.5,62387.5,754.5,10954.5,15941.5,16464.5,15031.5,11824.5,753.5,1789.5,4757.5,11909.5,16498.5,21005.5,851.5,62288.5,63263.5,74584.5,72639.5,67049.5,1577.5,24837.5,45803.5,82654.5,88781.5,101881.5,627.5,5043.5,26736.5,36835.5,38107.5,28111.5,49193.5,46840.5,65826.5,179941.5,197731.5,206495.5,719.5,924.5,2464.5,4949.5,7736.5,7343.5,897.5,856.5,845.5,947.5,2535.5,35531.5,771.5,2017.5,14301.5,43408.5,59954.5,56674.5,854.5,10976.5,24926.5,61169.5,142254.5,184400.5,,,716.5,701.5,,,894.5,896.5,13801.5,15055.5
740,1126.5,184149.5,223614.5,196499.5,219423.5,211336.5,779.5,89650.5,113452.5,75268.5,57731.5,47468.5,762.5,747.5,1441.5,23399.5,63363.5,62039.5,764.5,10974.5,16057.5,16641.5,14994.5,11976.5,768.5,1787.5,4754.5,11888.5,16499.5,20967.5,865.5,62461.5,63370.5,75263.5,73383.5,68139.5,1576.5,24802.5,45446.5,83121.5,88272.5,101045.5,632.5,5040.5,27015.5,37145.5,38693.5,28759.5,48926.5,46820.5,65951.5,180605.5,199834.5,211305.5,741.5,926.5,2498.5,5017.5,7808.5,7341.5,911.5,856.5,860.5,942.5,2534.5,35365.5,772.5,2041.5,14248.5,43924.5,60518.5,56812.5,870.5,10927.5,24890.5,60584.5,142114.5,186306.5,,,721.5,697.5,,,903.0,908.0,13847.0,15346.0
760,1117.0,186493.0,220773.0,199212.0,222610.0,213670.0,780.0,91769.0,116755.0,77725.0,59036.0,48651.0,772.0,751.0,1444.0,23340.0,63482.0,62209.0,769.0,10876.0,16126.0,16701.0,15126.0,12100.0,773.0,1787.0,4742.0,11866.0,16432.0,21108.0,866.0,62420.0,63517.0,76408.0,73814.0,69106.0,1579.0,24715.0,45331.0,83655.0,88304.0,100480.0,632.0,5031.0,27171.0,37477.0,39261.0,29326.0,49717.0,47270.0,66047.0,181435.0,203157.0,214827.0,733.0,936.0,2518.0,5023.0,7808.0,7348.0,917.0,868.0,858.0,945.0,2538.0,35405.0,791.0,2046.0,14303.0,44036.0,61057.0,57148.0,877.0,10912.0,24804.0,60257.0,141806.0,189901.0,,,725.0,704.0,,,919.0,923.0,13897.0,15362.0
780,1145.0,186881.0,219250.0,195272.0,224386.0,215585.0,811.0,93130.0,119430.0,80139.0,60296.0,49871.0,801.0,779.0,1472.0,23458.0,63417.0,61631.0,786.0,10935.0,16249.0,16844.0,15074.0,12261.0,797.0,1806.0,4775.0,11919.0,16397.0,21014.0,895.0,62839.0,63339.0,76971.0,74210.0,69858.0,1630.0,24764.0,45198.0,84083.0,87786.0,100307.0,659.0,5040.0,27534.0,37758.0,39644.0,29700.0,50292.0,47518.0,66192.0,181245.0,203044.0,218649.0,764.0,961.0,2522.0,5031.0,7886.0,7352.0,948.0,884.0,879.0,970.0,2557.0,35435.0,800.0,2051.0,14223.0,44375.0,61505.0,57133.0,902.0,10867.0,24722.0,60281.0,141012.0,191901.0,,,744.0,722.0,,,931.0,935.0,13976.0,15525.0
800,1159.0,188183.0,218540.0,195977.0,226313.0,217989.0,819.0,94734.0,121898.0,82675.0,61399.0,50757.0,810.0,786.0,1471.0,23398.0,63587.0,61566.0,783.0,10945.0,16315.0,16999.0,15152.0,12386.0,809.0,1815.0,4778.0,11895.0,16355.0,21093.0,891.0,62909.0,63439.0,77782.0,74813.0,70736.0,1620.0,24582.0,44902.0,84514.0,87429.0,99618.0,654.0,5038.0,27564.0,38130.0,40116.0,30001.0,50773.0,47804.0,66272.0,181970.0,203250.0,221710.0,769.0,958.0,2547.0,5045.0,7992.0,7380.0,955.0,884.0,884.0,979.0,2565.0,35522.0,813.0,2058.0,13978.0,44510.0,61949.0,57665.0,908.0,10843.0,24624.0,60090.0,139472.0,194236.0,,,755.0,734.0,,,943.5,949.5,14054.5,15532.5
820,1171.0,192769.0,218097.0,195868.0,229200.0,219753.0,831.0,96236.0,124514.0,84660.0,62248.0,51942.0,830.0,798.0,1490.0,23386.0,63381.0,61798.0,799.0,10945.0,16410.0,17189.0,15212.0,12455.0,825.0,1836.0,4805.0,11863.0,16344.0,21116.0,909.0,63033.0,63478.0,78252.0,75468.0,71878.0,1635.0,24625.0,44753.0,84812.0,87154.0,99438.0,671.0,5038.0,27850.0,38548.0,40380.0,30435.0,51039.0,47886.0,66880.0,182061.0,203607.0,225703.0,777.0,961.0,2570.0,5097.0,8037.0,7405.0,974.0,900.0,894.0,983.0,2595.0,35589.0,822.0,2070.0,13991.0,44953.0,62380.0,57941.0,921.0,10718.0,24526.0,59551.0,139703.0,196904.0,,,776.0,742.0,,,947.0,951.0,14033.0,15818.0
840,1174.5,226359.5,210507.5,195506.5,230541.5,221167.5,824.5,97892.5,126517.5,87030.5,63168.5,52663.5,828.5,798.5,1490.5,23385.5,63532.5,61684.5,812.5,10868.5,16460.5,17269.5,15257.5,12662.5,824.5,1826.5,4764.5,11804.5,16257.5,21026.5,909.5,62899.5,63241.5,79159.5,75590.5,72244.5,1666.5,24412.5,44355.5,84665.5,86625.5,98691.5,669.5,5029.5,27967.5,38854.5,40568.5,30737.5,52024.5,47897.5,66104.5,180302.5,203246.5,226331.5,781.5,970.5,2584.5,5092.5,8088.5,7418.5,987.5,912.5,899.5,995.5,2575.5,35485.5,828.5,2064.5,13974.5,44878.5,62630.5,57723.5,930.5,10673.5,24182.5,59239.5,138357.5,197574.5,,,761.5,752.5,,,961.5,969.5,14133.5,15700.5
860,1195.5,230648.5,208829.5,194745.5,226907.5,220914.5,850.5,98974.5,128147.5,89476.5,63774.5,53559.5,849.5,819.5,1502.5,23372.5,63329.5,61427.5,819.5,10844.5,16540.5,17436.5,15219.5,12736.5,843.5,1834.5,4776.5,11842.5,16200.5,21069.5,921.5,62658.5,63408.5,79406.5,76227.5,73230.5,1674.5,24435.5,44037.5,84941.5,86112.5,98148.5,692.5,5006.5,28000.5,38926.5,40550.5,30771.5,52647.5,47989.5,66581.5,179976.5,202025.5,229386.5,781.5,988.5,2594.5,5078.5,8129.5,7413.5,997.5,924.5,912.5,990.5,2592.5,35482.5,836.5,2064.5,13875.5,42593.5,63022.5,57797.5,937.5,10673.5,24172.5,58765.5,138016.5,199863.5,,,777.5,752.5,,,978.0,978.0,14185.0,16088.0
880,1216.5,235645.5,208767.5,194621.5,228165.5,222457.5,865.5,99831.5,131121.5,92023.5,64793.5,54528.5,864.5,827.5,1508.5,23426.5,63426.5,61744.5,834.5,10800.5,16382.5,17499.5,15268.5,12884.5,858.5,1855.5,4810.5,11817.5,16212.5,21171.5,925.5,63070.5,63217.5,80327.5,76401.5,74327.5,1700.5,25251.5,44166.5,85461.5,86269.5,97665.5,696.5,4986.5,28082.5,39127.5,41021.5,31195.5,53082.5,48478.5,66590.5,179332.5,201901.5,231683.5,812.5,1006.5,2635.5,5157.5,8178.5,7444.5,1023.5,933.5,922.5,1023.5,2605.5,35453.5,850.5,2074.5,13866.5,42533.5,63432.5,57705.5,972.5,10644.5,24096.5,59266.5,137141.5,202900.5,,,792.5,766.5,,,981.5,981.5,14286.5,16069.5
900,1218.0,231856.0,208355.0,193091.0,227370.0,222300.0,864.0,101114.0,132614.0,93736.0,65068.0,55238.0,868.0,838.0,1520.0,23439.0,63235.0,61300.0,850.0,10809.0,16385.0,17626.0,15273.0,12991.0,869.0,1860.0,4787.0,11783.0,16066.0,21280.0,951.0,62922.0,63282.0,80914.0,76771.0,74841.0,1683.0,25287.0,44006.0,85059.0,85817.0,97413.0,698.0,4998.0,28325.0,39706.0,40805.0,31284.0,53698.0,48353.0,66231.0,178866.0,201202.0,234314.0,806.0,1008.0,2648.0,5137.0,8221.0,7501.0,1033.0,945.0,922.0,1032.0,2592.0,35506.0,850.0,2096.0,13889.0,42593.0,63862.0,57640.0,971.0,10620.0,23976.0,58967.0,137106.0,205054.0,,,797.0,780.0,,,998.5,991.5,16477.5,16125.5
920,1239.0,234615.0,207859.0,192527.0,228690.0,222553.0,866.0,103363.0,135195.0,96453.0,66291.0,56402.0,882.0,837.0,1528.0,23357.0,63276.0,61700.0,846.0,10803.0,16423.0,17804.0,15320.0,13131.0,880.0,1869.0,4786.0,11771.0,16123.0,21203.0,950.0,62897.0,63445.0,81583.0,77343.0,76093.0,1711.0,25362.0,43969.0,85575.0,85585.0,97010.0,714.0,4963.0,28407.0,40371.0,41125.0,31474.0,54450.0,48731.0,66350.0,178281.0,201495.0,236808.0,827.0,1026.0,2657.0,5172.0,8278.0,7523.0,1057.0,963.0,949.0,1030.0,2620.0,35743.0,862.0,2071.0,13911.0,42946.0,64129.0,57758.0,987.0,10648.0,24258.0,59158.0,136368.0,208147.0,,,812.0,783.0,,,1001.5,1003.5,15663.5,16257.5
940,1260.0,235175.0,207807.0,191134.0,226712.0,221580.0,882.0,104288.0,137069.0,98499.0,66253.0,57058.0,904.0,847.0,1547.0,23354.0,63241.0,61269.0,863.0,10737.0,16457.0,17934.0,15337.0,13213.0,902.0,1874.0,4791.0,11787.0,15989.0,21262.0,963.0,63252.0,63557.0,81899.0,77373.0,76517.0,1715.0,25272.0,43637.0,85740.0,85022.0,96514.0,725.0,4989.0,28559.0,40716.0,41204.0,31562.0,54854.0,48832.0,66243.0,177797.0,201318.0,239486.0,835.0,1028.0,2688.0,5215.0,8376.0,7541.0,1064.0,965.0,955.0,1053.0,2619.0,35683.0,880.0,2098.0,13907.0,42609.0,64679.0,57674.0,994.0,10632.0,23949.0,58758.0,135189.0,209747.0,,,824.0,789.0,,,1008.0,1009.0,15515.0,16318.0
960,1278.0,239901.0,206977.0,191286.0,228070.0,220224.0,887.0,104932.0,138492.0,100897.0,66996.0,57969.0,912.0,872.0,1559.0,23329.0,63203.0,61486.0,868.0,10756.0,16498.0,18012.0,15329.0,13317.0,923.0,1888.0,4816.0,11773.0,16001.0,21303.0,977.0,63074.0,63482.0,82742.0,78214.0,77088.0,1747.0,25244.0,43549.0,85448.0,84814.0,96267.0,725.0,4964.0,28534.0,40612.0,41435.0,31617.0,55625.0,49048.0,66305.0,176867.0,201818.0,241976.0,839.0,1034.0,2693.0,5225.0,8391.0,7559.0,1089.0,979.0,960.0,1042.0,2623.0,35764.0,882.0,2112.0,13866.0,42975.0,64967.0,57693.0,1002.0,10620.0,24019.0,58541.0,134003.0,212592.0,,,818.0,797.0,,,1004.0,1019.0,15974.0,16480.0
980,1305.0,241191.0,207327.0,190286.0,226987.0,218424.0,907.0,105524.0,140379.0,102758.0,67328.0,58709.0,913.0,874.0,1543.0,23356.0,63156.0,61318.0,880.0,10708.0,16563.0,18139.0,15345.0,13413.0,927.0,1888.0,4806.0,11733.0,15989.0,21527.0,1000.0,63439.0,63570.0,83260.0,78249.0,76542.0,1754.0,25115.0,43436.0,85326.0,84725.0,96495.0,745.0,4952.0,28877.0,40734.0,41427.0,31711.0,55258.0,49159.0,66328.0,176353.0,201140.0,243615.0,856.0,1045.0,2705.0,5234.0,8441.0,7602.0,1097.0,988.0,974.0,1058.0,2637.0,35771.0,898.0,2109.0,13860.0,42926.0,65490.0,57629.0,1014.0,10679.0,23891.0,58449.0,133427.0,213498.0,,,828.0,805.0,,,1028.5,1016.5,18210.5,16540.5
1000,1317.0,241885.0,207352.0,189811.0,226929.0,217289.0,915.0,105671.0,142271.0,105461.0,67688.0,59917.0,936.0,876.0,1564.0,23335.0,63099.0,61414.0,893.0,10774.0,16621.0,18274.0,15464.0,13557.0,941.0,1921.0,4828.0,11714.0,15982.0,22100.0,983.0,63302.0,63646.0,84023.0,78637.0,77353.0,1782.0,25121.0,43189.0,85638.0,84405.0,95499.0,744.0,4969.0,29010.0,40970.0,41816.0,31713.0,56223.0,49193.0,66140.0,176276.0,201034.0,244919.0,856.0,1051.0,2737.0,5259.0,8557.0,7633.0,1117.0,997.0,982.0,1073.0,2616.0,35664.0,909.0,2116.0,13952.0,42918.0,65730.0,57627.0,1044.0,10611.0,24078.0,58160.0,132962.0,215710.0,,,851.0,826.0,,,1033.5,1024.5,15721.5,16606.5
1020,1324.0,243344.0,206823.0,188815.0,226046.0,215933.0,934.0,106175.0,144186.0,107416.0,67844.0,60709.0,945.0,895.0,1564.0,23337.0,63094.0,61079.0,908.0,10767.0,16690.0,18381.0,15482.0,13746.0,947.0,1918.0,4822.0,11723.0,15960.0,22237.0,1006.0,63282.0,63470.0,84299.0,78496.0,77745.0,1823.0,24947.0,43078.0,85400.0,83902.0,95215.0,765.0,4944.0,29093.0,40921.0,41471.0,31857.0,56532.0,49273.0,65936.0,175340.0,201551.0,246169.0,865.0,1069.0,2745.0,5305.0,8588.0,7671.0,1134.0,1011.0,989.0,1082.0,2656.0,35680.0,904.0,2129.0,13931.0,43249.0,65954.0,57641.0,1045.0,10590.0,23855.0,57995.0,132745.0,217670.0,,,859.0,832.0,,,1034.5,1043.5,19116.5,16772.5
1040,1357.5,244953.5,206496.5,187245.5,225776.5,216234.5,931.5,106551.5,146510.5,109834.5,68735.5,61647.5,967.5,895.5,1583.5,23265.5,62876.5,61098.5,902.5,10751.5,16697.5,18467.5,15480.5,13675.5,963.5,1921.5,4810.5,11698.5,15875.5,21947.5,1018.5,63150.5,63873.5,84942.5,79424.5,78471.5,1814.5,25091.5,42837.5,85114.5,83237.5,94988.5,767.5,4991.5,29303.5,41177.5,41583.5,32016.5,57243.5,49514.5,66243.5,174675.5,201787.5,248488.5,879.5,1063.5,2757.5,5332.5,8652.5,7712.5,1146.5,1028.5,1000.5,1082.5,2644.5,35823.5,933.5,2133.5,14198.5,43397.5,66518.5,57721.5,1049.5,10611.5,23726.5,57557.5,131540.5,219554.5,,,867.5,828.5,,,1052.0,1066.0,19137.0,16882.0
1060,1360.0,244207.0,207259.0,186258.0,221493.0,214679.0,952.0,106573.0,146962.0,111388.0,68509.0,62395.0,977.0,920.0,1601.0,23282.0,62774.0,60812.0,929.0,10692.0,16716.0,18601.0,15536.0,13772.0,989.0,1939.0,4828.0,11705.0,15917.0,21718.0,1037.0,63344.0,64086.0,85490.0,79657.0,78766.0,1845.0,24874.0,42782.0,85831.0,83227.0,94691.0,772.0,4968.0,29304.0,41267.0,41210.0,31915.0,57909.0,49565.0,65861.0,174420.0,202587.0,249896.0,884.0,1099.0,2786.0,5336.0,8728.0,7755.0,1168.0,1029.0,1010.0,1093.0,2654.0,35913.0,943.0,2151.0,14087.0,42689.0,66648.0,57669.0,1068.0,10557.0,23676.0,57391.0,131547.0,221374.0,,,873.0,845.0,,,1056.5,1078.5,16281.5,16854.5
1080,1376.0,245972.0,207036.0,186331.0,220393.0,213852.0,956.0,107232.0,149117.0,114243.0,68844.0,62407.0,989.0,920.0,1594.0,23188.0,62549.0,60756.0,915.0,10650.0,16763.0,18577.0,15501.0,13906.0,984.0,1929.0,4800.0,11653.0,15888.0,21868.0,1029.0,63056.0,64064.0,85727.0,80169.0,79646.0,1840.0,25113.0,42550.0,85417.0,82988.0,94220.0,783.0,4952.0,29435.0,41377.0,41275.0,32064.0,58231.0,49795.0,65852.0,173215.0,201805.0,250893.0,881.0,1091.0,2803.0,5341.0,8764.0,7739.0,1189.0,1033.0,1018.0,1096.0,2654.0,35857.0,937.0,2137.0,14135.0,42797.0,66774.0,58486.0,1092.0,10667.0,23744.0,57482.0,130706.0,222620.0,,,879.0,851.0,,,1054.0,1065.0,17205.0,16955.0
1100,1384.0,246809.0,206397.0,185120.0,218635.0,210957.0,975.0,107141.0,149769.0,115778.0,68720.0,63031.0,993.0,956.0,1607.0,23191.0,62619.0,60472.0,939.0,10662.0,16735.0,18714.0,15635.0,13918.0,1002.0,1955.0,4837.0,11631.0,15852.0,21844.0,1052.0,63228.0,63898.0,86580.0,80449.0,80074.0,1868.0,25041.0,42519.0,85663.0,82731.0,93786.0,801.0,4953.0,29452.0,41652.0,40936.0,32469.0,58626.0,50127.0,65873.0,172909.0,201632.0,252978.0,906.0,1108.0,2813.0,5411.0,8873.0,7792.0,1197.0,1059.0,1030.0,1127.0,2663.0,35796.0,962.0,2176.0,14088.0,42968.0,67404.0,62065.0,1104.0,10648.0,23661.0,57043.0,129983.0,222760.0,,,898.0,869.0,,,1082.0,1095.0,16886.0,17287.0
1120,1420.5,247845.5,207321.5,185160.5,218471.5,210829.5,980.5,107701.5,151988.5,118344.5,69136.5,64146.5,1012.5,951.5,1615.5,23222.5,62629.5,60610.5,950.5,10690.5,16729.5,18907.5,15647.5,14015.5,1020.5,1953.5,4827.5,11633.5,15843.5,21924.5,1063.5,63107.5,64162.5,86849.5,80891.5,80550.5,1878.5,24876.5,42337.5,85445.5,82419.5,93262.5,809.5,4979.5,29615.5,41857.5,41024.5,32818.5,59611.5,50373.5,66009.5,172531.5,199842.5,253628.5,929.5,1112.5,2815.5,5383.5,8901.5,7800.5,1225.5,1073.5,1040.5,1135.5,2682.5,35748.5,958.5,2198.5,14188.5,43084.5,67448.5,60497.5,1113.5,10724.5,23697.5,57234.5,129756.5,224730.5,,,906.5,879.5,,,1072.5,1088.5,17706.5,17285.5
1140,1413.0,248689.0,206805.0,184422.0,217822.0,209380.0,977.0,107790.0,151256.0,120341.0,69076.0,64855.0,1014.0,952.0,1617.0,23066.0,62284.0,60473.0,946.0,10739.0,16768.0,18886.0,15634.0,14092.0,1035.0,1962.0,4816.0,11661.0,15811.0,21691.0,1057.0,63262.0,64042.0,87264.0,80935.0,80442.0,1899.0,24967.0,42213.0,85341.0,81964.0,92521.0,808.0,4934.0,29702.0,41996.0,40756.0,32597.0,59855.0,50475.0,65962.0,172016.0,199173.0,254160.0,926.0,1125.0,2832.0,5156.0,8900.0,7834.0,1228.0,1071.0,1042.0,1129.0,2666.0,35594.0,972.0,2184.0,14190.0,43107.0,68101.0,60934.0,1116.0,10653.0,23613.0,57306.0,128738.0,225487.0,,,903.0,874.0,,,1079.0,1098.0,16414.0,17360.0
1160,1434.0,249607.0,207683.0,182935.0,217311.0,208217.0,1007.0,107803.0,151795.0,121904.0,69078.0,65818.0,1043.0,968.0,1621.0,23164.0,62236.0,60350.0,969.0,10727.0,16815.0,18307.0,15646.0,14064.0,1040.0,1977.0,4852.0,11602.0,15879.0,21825.0,1078.0,63074.0,64149.0,87827.0,81136.0,80497.0,1917.0,24992.0,42170.0,85399.0,81441.0,92338.0,828.0,4947.0,29897.0,42057.0,40677.0,32462.0,60259.0,50761.0,69860.0,171511.0,199365.0,255712.0,940.0,1130.0,2850.0,5142.0,8981.0,7838.0,1256.0,1089.0,1056.0,1154.0,2687.0,35588.0,984.0,2191.0,14122.0,42923.0,68016.0,60723.0,1133.0,10744.0,23463.0,57269.0,139785.0,224538.0,,,911.0,910.0,,,1092.0,1103.0,16385.0,17396.0
1180,1457.5,250983.5,208099.5,182773.5,216844.5,207281.5,1018.5,107373.5,152127.5,123719.5,69331.5,66318.5,1046.5,978.5,1648.5,22964.5,61988.5,60198.5,970.5,10718.5,16853.5,18396.5,15680.5,14027.5,1054.5,1996.5,4820.5,11581.5,15900.5,21930.5,1084.5,62979.5,64114.5,87974.5,81902.5,81346.5,1957.5,24962.5,41966.5,85561.5,81297.5,92325.5,831.5,4960.5,30043.5,42220.5,40686.5,32425.5,60617.5,50969.5,70717.5,170994.5,199395.5,256844.5,948.5,1152.5,2862.5,5143.5,9040.5,7441.5,1268.5,1094.5,1068.5,1153.5,2711.5,35658.5,994.5,2203.5,14153.5,42940.5,68099.5,61297.5,1153.5,10737.5,23587.5,57277.5,134605.5,224631.5,,,943.5,903.5,,,1097.0,1123.0,17474.0,17272.0
1200,1468.5,251072.5,209269.5,181281.5,214897.5,206261.5,1018.5,106693.5,150931.5,125588.5,69062.5,66760.5,1065.5,989.5,1641.5,23002.5,61767.5,59995.5,991.5,10698.5,16806.5,18413.5,15679.5,14169.5,1066.5,1988.5,4844.5,11604.5,18990.5,21796.5,1092.5,62789.5,63921.5,88779.5,81565.5,81754.5,1948.5,24957.5,41826.5,85023.5,80990.5,91741.5,838.5,4922.5,29992.5,42256.5,40779.5,32210.5,61428.5,51021.5,70801.5,169627.5,198186.5,257292.5,958.5,1153.5,2867.5,5141.5,9121.5,7473.5,1293.5,1111.5,1080.5,1172.5,2703.5,35658.5,994.5,2213.5,14227.5,43156.5,68694.5,61655.5,1170.5,10708.5,23446.5,57008.5,132931.5,224664.5,,,952.5,913.5,,,1107.0,1125.0,16668.0,17593.0
