time,e20x32gp411_00,e20x32gp411_01,e20x32gp411_02,e20x32gp411_03,e20x32gp411_04,e20x32gp411_05,e34x30MjaKlbA_00,e34x30MjaKlbA_01,e34x30MjaKlbA_02,e34x30MjaKlbA_03,e34x30MjaKlbA_04,e34x30MjaKlbA_05,e20x32gp411_10,e20x32gp411_11,e20x32gp411_12,e20x32gp411_13,e20x32gp411_14,e20x32gp411_15,e34x30MjaKlbA_10,e34x30MjaKlbA_11,e34x30MjaKlbA_12,e34x30MjaKlbA_13,e34x30MjaKlbA_14,e34x30MjaKlbA_15,e20x32gp411_20,e20x32gp411_21,e20x32gp411_22,e20x32gp411_23,e20x32gp411_24,e20x32gp411_25,e34x30MjaKlbA_20,e34x30MjaKlbA_21,e34x30MjaKlbA_22,e34x30MjaKlbA_23,e34x30MjaKlbA_24,e34x30MjaKlbA_25,e20x32gp411_30,e20x32gp411_31,e20x32gp411_32,e20x32gp411_33,e20x32gp411_34,e20x32gp411_35,e34x30MjaKlbA_30,e34x30MjaKlbA_31,e34x30MjaKlbA_32,e34x30MjaKlbA_33,e34x30MjaKlbA_34,e34x30MjaKlbA_35,e20x32gp411_40,e20x32gp411_41,e20x32gp411_42,e20x32gp411_43,e20x32gp411_44,e20x32gp411_45,e34x30MjaKlbA_40,e34x30MjaKlbA_41,e34x30MjaKlbA_42,e34x30MjaKlbA_43,e34x30MjaKlbA_44,e34x30MjaKlbA_45,e20x32gp411_50,e20x32gp411_51,e20x32gp411_52,e20x32gp411_53,e20x32gp411_54,e20x32gp411_55,e34x30MjaKlbA_50,e34x30MjaKlbA_51,e34x30MjaKlbA_52,e34x30MjaKlbA_53,e34x30MjaKlbA_54,e34x30MjaKlbA_55,Blank_Kan_02,Blank_Kan_00,negative-control-kan_01,negative-control-kan_02,Blank_Amp_00,Blank_Amp_01,negative-control-amp_02,negative-control-amp_00,positive-control-amp_01,positive-control-amp_02
920,1942.5,1870.5,1991.5,2009.5,2019.5,2052.5,1977.5,1994.5,2044.5,2091.5,2161.5,2297.5,1934.5,2590.5,5395.5,6860.5,6374.5,8066.5,1991.5,2181.5,2288.5,2339.5,2255.5,2576.5,1983.5,4187.5,14481.5,18483.5,25198.5,26102.5,2075.5,3608.5,4717.5,4358.5,4305.5,4858.5,1859.5,3751.5,19613.5,33209.5,37763.5,50130.5,2097.5,5076.5,13589.5,13700.5,14228.5,20724.5,1959.5,5337.5,22494.5,35131.5,38744.5,52199.5,2124.5,7284.5,17113.5,18629.5,18942.5,23095.5,1928.5,11697.5,21833.5,33628.5,45869.5,55102.5,2146.5,18688.5,22895.5,27977.5,20160.5,38423.5,,,1645.5,1577.5,,,1879.0,1831.0,31574.0,36026.0
940,1945.0,1911.0,2003.0,2043.0,2072.0,2098.0,1995.0,2034.0,2066.0,2119.0,2172.0,2346.0,1973.0,2630.0,5439.0,6891.0,6426.0,8134.0,2026.0,2202.0,2338.0,2378.0,2281.0,2592.0,2016.0,4309.0,14555.0,18661.0,25381.0,26133.0,2104.0,3629.0,4737.0,4375.0,4320.0,4884.0,1899.0,3803.0,19719.0,33281.0,38121.0,50435.0,2119.0,5100.0,13607.0,13750.0,14156.0,20713.0,1986.0,5351.0,22605.0,35225.0,38947.0,52201.0,2155.0,7323.0,17210.0,18660.0,18967.0,23162.0,1993.0,11731.0,21857.0,33752.0,45884.0,55185.0,2189.0,18670.0,22997.0,27995.0,20300.0,38745.0,,,1657.0,1629.0,,,1856.5,1832.5,32204.5,36207.5
960,1984.5,1928.5,2039.5,2059.5,2103.5,2096.5,2023.5,2041.5,2104.5,2150.5,2201.5,2377.5,2032.5,2657.5,5500.5,6925.5,6417.5,8080.5,2059.5,2224.5,2364.5,2413.5,2308.5,2653.5,2055.5,4289.5,14623.5,18592.5,25408.5,25867.5,2145.5,3643.5,4779.5,4378.5,4351.5,4902.5,1928.5,3784.5,19660.5,33173.5,37843.5,50078.5,2150.5,5151.5,13670.5,13691.5,14197.5,20762.5,2020.5,5382.5,22564.5,35059.5,39014.5,51764.5,2190.5,7345.5,17122.5,18574.5,19029.5,23215.5,2022.5,11837.5,21683.5,33706.5,45990.5,55140.5,2189.5,18734.5,22889.5,28228.5,20215.5,38234.5,,,1696.5,1631.5,,,1906.5,1863.5,32315.5,36655.5
980,1999.5,1960.5,2061.5,2071.5,2112.5,2146.5,2048.5,2060.5,2134.5,2161.5,2236.5,2394.5,2029.5,2656.5,5458.5,6916.5,6493.5,8118.5,2073.5,2247.5,2362.5,2403.5,2320.5,2670.5,2087.5,4320.5,14546.5,18577.5,25591.5,25985.5,2163.5,3681.5,4823.5,4417.5,4439.5,4918.5,1941.5,3814.5,19763.5,33126.5,38418.5,50733.5,2176.5,5142.5,13700.5,13706.5,14262.5,20752.5,2026.5,5342.5,22562.5,35266.5,39500.5,52438.5,2230.5,7390.5,17237.5,18678.5,19034.5,23242.5,2028.5,11823.5,21797.5,33652.5,45919.5,55155.5,2220.5,18767.5,23076.5,28259.5,20231.5,38735.5,,,1724.5,1651.5,,,1916.0,1888.0,32391.0,36930.0
1000,2018.0,1954.0,2071.0,2097.0,2157.0,2159.0,2090.0,2107.0,2154.0,2194.0,2269.0,2420.0,2054.0,2695.0,5513.0,6934.0,6506.0,8130.0,2075.0,2269.0,2402.0,2440.0,2331.0,2674.0,2088.0,4458.0,14583.0,18607.0,25726.0,26109.0,2171.0,3725.0,4827.0,4421.0,4403.0,4974.0,1980.0,3840.0,19902.0,33417.0,38667.0,50811.0,2190.0,5198.0,13626.0,13810.0,14200.0,20838.0,2069.0,5423.0,22743.0,35320.0,38977.0,52344.0,2228.0,7359.0,17086.0,18669.0,18930.0,23376.0,2082.0,11956.0,21905.0,33771.0,46154.0,55239.0,2249.0,18808.0,23009.0,28349.0,20204.0,38371.0,,,1742.0,1682.0,,,1946.5,1916.5,32659.5,37088.5
1020,2065.0,2015.0,2122.0,2119.0,2181.0,2188.0,2114.0,2135.0,2183.0,2224.0,2307.0,2479.0,2092.0,2732.0,5535.0,6963.0,6489.0,8151.0,2106.0,2272.0,2432.0,2477.0,2375.0,2722.0,2118.0,4268.0,14816.0,18664.0,25837.0,26079.0,2208.0,3729.0,4874.0,4464.0,4440.0,5003.0,1996.0,3858.0,19807.0,33114.0,38551.0,50750.0,2217.0,5212.0,13722.0,13791.0,14269.0,20939.0,2098.0,5434.0,22616.0,35218.0,39469.0,52309.0,2267.0,7409.0,17287.0,18661.0,19012.0,23456.0,2103.0,11852.0,21842.0,33611.0,46110.0,55275.0,2282.0,18911.0,22946.0,28256.0,20346.0,38506.0,,,1773.0,1697.0,,,1952.0,1917.0,32847.0,37604.0
1040,2090.0,1995.0,2125.0,2150.0,2198.0,2222.0,2111.0,2118.0,2190.0,2248.0,2311.0,2503.0,2106.0,2758.0,5554.0,7026.0,6551.0,8175.0,2137.0,2326.0,2450.0,2500.0,2402.0,2752.0,2147.0,4311.0,14800.0,18610.0,25973.0,26050.0,2247.0,3792.0,4898.0,4496.0,4466.0,5066.0,2025.0,3894.0,19875.0,33315.0,38510.0,51017.0,2258.0,5261.0,13726.0,13771.0,14301.0,20976.0,2100.0,5443.0,22515.0,35271.0,39432.0,52338.0,2298.0,7482.0,17232.0,18718.0,18996.0,23490.0,2123.0,11901.0,21898.0,33509.0,46145.0,55450.0,2298.0,18975.0,23101.0,28217.0,20258.0,38654.0,,,1775.0,1707.0,,,1936.0,1914.0,32957.0,37924.0
1060,2095.5,2020.5,2137.5,2152.5,2202.5,2231.5,2135.5,2150.5,2197.5,2266.5,2313.5,2526.5,2141.5,2771.5,5583.5,7030.5,6578.5,8193.5,2128.5,2301.5,2448.5,2488.5,2398.5,2765.5,2142.5,4279.5,14777.5,18558.5,25998.5,26195.5,2241.5,3739.5,4866.5,4488.5,4455.5,5048.5,2035.5,3900.5,19810.5,33254.5,38492.5,51163.5,2253.5,5241.5,13681.5,13799.5,14272.5,20859.5,2110.5,5434.5,22542.5,35132.5,39114.5,52308.5,2305.5,7431.5,17164.5,18640.5,19037.5,23414.5,2138.5,11986.5,21813.5,33564.5,46303.5,55557.5,2317.5,18978.5,22927.5,28068.5,20362.5,38439.5,,,1787.5,1737.5,,,1977.0,1946.0,33157.0,37742.0
1080,2128.5,2065.5,2165.5,2194.5,2239.5,2238.5,2171.5,2172.5,2254.5,2265.5,2361.5,2564.5,2133.5,2784.5,5574.5,7034.5,6610.5,8210.5,2160.5,2342.5,2482.5,2489.5,2436.5,2813.5,2168.5,4603.5,14789.5,18623.5,26086.5,26182.5,2273.5,3793.5,4906.5,4495.5,4502.5,5055.5,2065.5,3935.5,19991.5,33198.5,38827.5,51158.5,2277.5,5253.5,13705.5,13816.5,14349.5,21027.5,2147.5,5480.5,22698.5,35312.5,39340.5,52701.5,2302.5,7489.5,17282.5,18706.5,19068.5,23502.5,2148.5,12024.5,21926.5,34117.5,46401.5,55802.5,2320.5,19090.5,23104.5,28156.5,20300.5,39119.5,,,1810.5,1754.5,,,2016.0,1995.0,33295.0,38275.0
1100,2178.5,2104.5,2183.5,2210.5,2266.5,2291.5,2198.5,2231.5,2266.5,2312.5,2394.5,2581.5,2179.5,2826.5,5599.5,7048.5,6664.5,8273.5,2206.5,2360.5,2498.5,2548.5,2472.5,2821.5,2211.5,4348.5,14917.5,18563.5,26262.5,26288.5,2293.5,3817.5,4934.5,4562.5,4527.5,5091.5,2074.5,3939.5,19922.5,33148.5,38720.5,51117.5,2316.5,5298.5,13654.5,13832.5,14332.5,20915.5,2186.5,5485.5,22524.5,35148.5,39422.5,52548.5,2337.5,7527.5,17355.5,18839.5,19075.5,23495.5,2180.5,12143.5,21874.5,34273.5,46154.5,55582.5,2360.5,19021.5,23105.5,28295.5,20353.5,39131.5,,,1834.5,1768.5,,,2030.5,1991.5,33524.5,38748.5
1120,2185.0,2100.0,2206.0,2224.0,2273.0,2298.0,2193.0,2239.0,2267.0,2316.0,2400.0,2625.0,2196.0,2835.0,5626.0,7121.0,6745.0,8310.0,2202.0,2408.0,2531.0,2575.0,2467.0,2867.0,2233.0,4420.0,14936.0,18541.0,26309.0,26275.0,2300.0,3837.0,4935.0,4568.0,4516.0,5129.0,2113.0,3979.0,19975.0,33219.0,38784.0,51100.0,2334.0,5300.0,13672.0,13862.0,14321.0,20956.0,2190.0,5512.0,22661.0,35241.0,39298.0,52826.0,2351.0,7568.0,17320.0,18864.0,19080.0,23543.0,2211.0,12191.0,21889.0,34881.0,46421.0,55808.0,2365.0,19107.0,23120.0,28207.0,20358.0,38305.0,,,1856.0,1779.0,,,2023.0,1991.0,33750.0,39006.0
1140,2203.5,2129.5,2228.5,2253.5,2284.5,2318.5,2231.5,2262.5,2306.5,2361.5,2437.5,2656.5,2223.5,2846.5,5625.5,7137.5,6523.5,8262.5,2220.5,2394.5,2531.5,2593.5,2493.5,2895.5,2251.5,4389.5,14844.5,18612.5,26462.5,26266.5,2338.5,3864.5,4977.5,4590.5,4535.5,5132.5,2134.5,4016.5,19985.5,33266.5,38760.5,51053.5,2346.5,5339.5,13716.5,13839.5,14304.5,20973.5,2224.5,5488.5,22627.5,35263.5,39027.5,52650.5,2379.5,7561.5,17329.5,18735.5,19118.5,23616.5,2238.5,12210.5,22822.5,34911.5,46294.5,56004.5,2393.5,19285.5,23080.5,28255.5,20405.5,38438.5,,,1872.5,1793.5,,,2049.0,2022.0,33823.0,39364.0
1160,2241.5,2133.5,2256.5,2278.5,2315.5,2362.5,2247.5,2284.5,2348.5,2410.5,2475.5,2661.5,2268.5,2897.5,5657.5,7217.5,6511.5,8378.5,2252.5,2429.5,2571.5,2599.5,2505.5,2955.5,2291.5,4659.5,14951.5,18607.5,26742.5,26265.5,2344.5,3877.5,5010.5,4590.5,4564.5,5204.5,2172.5,3996.5,20046.5,33519.5,39179.5,51267.5,2371.5,5362.5,13824.5,13930.5,14352.5,20979.5,2230.5,5553.5,22624.5,35133.5,39160.5,52523.5,2409.5,7559.5,17352.5,18761.5,19167.5,23545.5,2250.5,12185.5,22869.5,34887.5,46247.5,55998.5,2439.5,19076.5,23204.5,28253.5,20414.5,39026.5,,,1912.5,1820.5,,,2077.5,2029.5,33815.5,38939.5
1180,2266.0,2176.0,2276.0,2292.0,2348.0,2374.0,2268.0,2308.0,2365.0,2401.0,2500.0,2711.0,2274.0,2897.0,5680.0,7247.0,6884.0,8371.0,2283.0,2442.0,2618.0,2654.0,2567.0,2973.0,2330.0,4678.0,14911.0,18692.0,26598.0,26238.0,2378.0,3949.0,5034.0,4654.0,4590.0,5216.0,2172.0,4035.0,19985.0,33252.0,38921.0,51106.0,2430.0,5389.0,13812.0,13896.0,14320.0,20973.0,2285.0,5574.0,22701.0,35119.0,39069.0,52533.0,2445.0,7636.0,17321.0,18842.0,19112.0,23662.0,2271.0,12310.0,22790.0,34747.0,46106.0,55840.0,2423.0,19065.0,23184.0,28244.0,20350.0,39213.0,,,1914.0,1853.0,,,2103.5,2060.5,34085.5,39824.5
1200,2297.0,2198.0,2285.0,2324.0,2383.0,2401.0,2297.0,2316.0,2373.0,2418.0,2503.0,2731.0,2311.0,2903.0,5719.0,7211.0,6621.0,8375.0,2308.0,2465.0,2623.0,2666.0,2573.0,2976.0,2347.0,4507.0,14988.0,18717.0,26856.0,26111.0,2416.0,3922.0,5012.0,4643.0,4643.0,5284.0,2200.0,4082.0,19914.0,33162.0,38517.0,50965.0,2430.0,5410.0,13798.0,13880.0,14356.0,20931.0,2297.0,5589.0,22548.0,35187.0,39189.0,52451.0,2448.0,7617.0,17399.0,18792.0,19099.0,23587.0,2307.0,12413.0,22908.0,34751.0,45983.0,55799.0,2488.0,19156.0,23147.0,28059.0,20355.0,38874.0,,,1941.0,1867.0,,,2108.5,2076.5,34123.5,40025.5
1220,2298.5,2212.5,2295.5,2332.5,2391.5,2416.5,2312.5,2345.5,2412.5,2428.5,2551.5,2749.5,2340.5,2933.5,5682.5,7309.5,6698.5,8363.5,2309.5,2466.5,2637.5,2675.5,2550.5,3005.5,2375.5,4554.5,14952.5,18691.5,26856.5,25969.5,2422.5,3940.5,5062.5,4698.5,4659.5,5333.5,2217.5,4118.5,20035.5,33197.5,38362.5,51064.5,2447.5,5444.5,13881.5,13876.5,14385.5,20928.5,2307.5,5605.5,22687.5,35125.5,39526.5,52637.5,2459.5,7704.5,17463.5,18722.5,19055.5,23585.5,2333.5,12413.5,22873.5,34867.5,46066.5,56027.5,2504.5,19193.5,23146.5,28144.5,20261.5,38860.5,,,1965.5,1884.5,,,2095.0,2081.0,34192.0,40055.0
0,26.5,21.5,26.5,20.5,23.5,27.5,25.5,26.5,24.5,19.5,21.5,21.5,30.5,28.5,32.5,26.5,26.5,25.5,29.5,28.5,26.5,36.5,19.5,34.5,34.5,37.5,41.5,30.5,31.5,44.5,41.5,47.5,31.5,37.5,41.5,31.5,10.5,19.5,18.5,12.5,17.5,15.5,32.5,33.5,33.5,24.5,31.5,20.5,20.5,26.5,28.5,28.5,20.5,35.5,40.5,44.5,42.5,44.5,32.5,34.5,13.5,26.5,25.5,25.5,22.5,20.5,37.5,39.5,37.5,35.5,36.5,32.5,,,14.5,9.5,,,14.5,15.5,472.5,423.5
20,21.5,17.5,14.5,11.5,14.5,16.5,18.5,20.5,15.5,22.5,21.5,19.5,25.5,26.5,23.5,17.5,23.5,25.5,26.5,22.5,23.5,27.5,20.5,27.5,25.5,31.5,28.5,25.5,23.5,26.5,30.5,32.5,29.5,28.5,30.5,20.5,5.5,14.5,13.5,14.5,16.5,12.5,25.5,28.5,28.5,22.5,24.5,15.5,14.5,18.5,25.5,18.5,27.5,25.5,29.5,32.5,32.5,28.5,36.5,26.5,10.5,19.5,20.5,29.5,20.5,22.5,29.5,28.5,31.5,29.5,35.5,22.5,,,15.5,7.5,,,23.0,18.0,285.0,324.0
40,12.5,16.5,13.5,16.5,17.5,13.5,16.5,15.5,13.5,16.5,18.5,19.5,24.5,22.5,21.5,14.5,21.5,20.5,18.5,21.5,22.5,28.5,19.5,22.5,23.5,21.5,15.5,23.5,17.5,26.5,29.5,27.5,25.5,23.5,27.5,21.5,2.5,13.5,13.5,9.5,16.5,9.5,25.5,24.5,28.5,23.5,26.5,19.5,17.5,20.5,16.5,17.5,22.5,21.5,30.5,23.5,27.5,24.5,31.5,25.5,12.5,9.5,19.5,24.5,18.5,14.5,26.5,24.5,26.5,31.5,35.5,22.5,,,9.5,11.5,,,19.5,21.5,381.5,422.5
60,22.0,17.0,19.0,18.0,22.0,12.0,19.0,12.0,10.0,19.0,17.0,20.0,26.0,22.0,24.0,18.0,22.0,17.0,20.0,22.0,16.0,23.0,20.0,20.0,25.0,25.0,26.0,24.0,23.0,24.0,26.0,32.0,28.0,26.0,21.0,25.0,7.0,16.0,15.0,10.0,9.0,4.0,18.0,23.0,25.0,15.0,22.0,10.0,23.0,20.0,16.0,26.0,25.0,14.0,30.0,27.0,29.0,23.0,24.0,31.0,14.0,21.0,26.0,18.0,14.0,8.0,26.0,21.0,26.0,35.0,32.0,19.0,,,13.0,5.0,,,28.0,20.0,506.0,553.0
80,24.5,15.5,17.5,13.5,23.5,13.5,18.5,16.5,18.5,19.5,18.5,25.5,30.5,21.5,21.5,17.5,18.5,18.5,20.5,23.5,21.5,28.5,20.5,21.5,24.5,21.5,21.5,19.5,24.5,24.5,23.5,29.5,30.5,18.5,23.5,21.5,6.5,9.5,9.5,7.5,15.5,8.5,19.5,26.5,24.5,17.5,27.5,18.5,14.5,26.5,12.5,19.5,17.5,20.5,24.5,21.5,26.5,20.5,26.5,29.5,13.5,18.5,12.5,16.5,20.5,13.5,25.5,32.5,29.5,27.5,29.5,23.5,,,21.5,9.5,,,29.0,27.0,622.0,700.0
100,29.5,30.5,23.5,20.5,28.5,17.5,27.5,26.5,19.5,26.5,27.5,28.5,31.5,25.5,19.5,18.5,25.5,22.5,28.5,25.5,36.5,33.5,26.5,26.5,30.5,35.5,23.5,22.5,29.5,27.5,43.5,30.5,39.5,35.5,33.5,26.5,10.5,18.5,18.5,11.5,20.5,11.5,27.5,32.5,31.5,24.5,35.5,19.5,24.5,20.5,21.5,23.5,24.5,29.5,35.5,30.5,37.5,28.5,35.5,36.5,20.5,22.5,22.5,21.5,24.5,18.5,33.5,35.5,34.5,35.5,40.5,33.5,,,24.5,17.5,,,29.0,19.0,750.0,858.0
120,39.0,28.0,27.0,26.0,31.0,21.0,37.0,27.0,30.0,28.0,31.0,36.0,31.0,37.0,30.0,26.0,29.0,28.0,34.0,33.0,30.0,35.0,31.0,30.0,29.0,43.0,25.0,31.0,37.0,32.0,39.0,40.0,37.0,35.0,42.0,29.0,14.0,19.0,20.0,15.0,19.0,11.0,34.0,38.0,37.0,30.0,35.0,32.0,25.0,28.0,26.0,27.0,23.0,28.0,34.0,39.0,39.0,37.0,41.0,39.0,24.0,23.0,27.0,30.0,26.0,20.0,35.0,37.0,37.0,40.0,45.0,32.0,,,30.0,22.0,,,45.0,34.0,902.0,1016.0
140,45.0,35.0,33.0,28.0,37.0,26.0,39.0,41.0,37.0,39.0,44.0,46.0,42.0,38.0,33.0,27.0,34.0,26.0,35.0,42.0,36.0,41.0,28.0,34.0,39.0,41.0,32.0,30.0,31.0,34.0,50.0,49.0,44.0,40.0,45.0,39.0,15.0,22.0,25.0,16.0,21.0,17.0,44.0,40.0,41.0,35.0,47.0,40.0,35.0,33.0,28.0,30.0,32.0,29.0,40.0,49.0,42.0,45.0,43.0,48.0,30.0,26.0,28.0,26.0,27.0,31.0,40.0,43.0,44.0,43.0,47.0,48.0,,,35.0,27.0,,,61.0,50.0,1109.0,1274.0
160,54.0,49.0,41.0,38.0,51.0,37.0,57.0,52.0,56.0,56.0,56.0,60.0,51.0,51.0,42.0,34.0,46.0,42.0,56.0,54.0,50.0,53.0,54.0,49.0,47.0,49.0,42.0,47.0,47.0,45.0,62.0,60.0,56.0,50.0,61.0,56.0,29.0,35.0,28.0,24.0,26.0,29.0,51.0,54.0,57.0,48.0,57.0,58.0,42.0,43.0,38.0,40.0,35.0,42.0,58.0,60.0,62.0,58.0,56.0,67.0,29.0,33.0,40.0,45.0,41.0,40.0,59.0,60.0,57.0,60.0,66.0,87.0,,,44.0,30.0,,,74.5,60.5,1407.5,1636.5
180,63.0,55.0,51.0,50.0,59.0,51.0,80.0,81.0,79.0,78.0,79.0,83.0,62.0,53.0,52.0,52.0,58.0,62.0,66.0,73.0,76.0,83.0,68.0,72.0,67.0,63.0,60.0,70.0,79.0,115.0,76.0,78.0,75.0,76.0,86.0,80.0,40.0,49.0,47.0,54.0,65.0,131.0,73.0,75.0,84.0,105.0,124.0,163.0,53.0,56.0,66.0,91.0,103.0,225.0,75.0,79.0,108.0,113.0,141.0,196.0,46.0,54.0,54.0,65.0,90.0,168.0,75.0,92.0,118.0,178.0,205.0,342.0,,,71.0,40.0,,,93.5,81.5,1941.5,2225.5
200,96.0,86.0,86.0,79.0,82.0,69.0,124.0,122.0,116.0,121.0,113.0,125.0,95.0,95.0,97.0,129.0,126.0,178.0,106.0,114.0,111.0,121.0,101.0,101.0,93.0,102.0,138.0,209.0,281.0,518.0,114.0,122.0,157.0,158.0,171.0,153.0,65.0,77.0,117.0,306.0,400.0,813.0,101.0,124.0,252.0,376.0,411.0,510.0,83.0,98.0,174.0,422.0,537.0,1037.0,109.0,142.0,325.0,484.0,530.0,578.0,72.0,92.0,138.0,321.0,586.0,957.0,113.0,238.0,405.0,714.0,618.0,1016.0,,,103.0,72.0,,,146.0,121.0,2712.0,3087.0
220,125.0,124.0,118.0,110.0,120.0,107.0,162.0,163.0,158.0,167.0,161.0,148.0,128.0,157.0,201.0,278.0,289.0,354.0,139.0,159.0,165.0,166.0,150.0,149.0,120.0,210.0,564.0,775.0,888.0,1304.0,154.0,210.0,270.0,247.0,246.0,230.0,107.0,160.0,595.0,1358.0,1527.0,2250.0,151.0,289.0,633.0,704.0,735.0,908.0,122.0,213.0,859.0,1665.0,1925.0,2713.0,157.0,411.0,841.0,940.0,987.0,1027.0,108.0,323.0,673.0,1382.0,1967.0,2494.0,169.0,891.0,1166.0,1498.0,1103.0,1847.0,,,128.0,101.0,,,193.0,163.0,3794.0,4336.0
240,168.0,168.0,159.0,158.0,160.0,152.0,225.0,230.0,207.0,224.0,213.0,206.0,172.0,286.0,456.0,591.0,609.0,669.0,205.0,250.0,234.0,232.0,210.0,205.0,175.0,444.0,1521.0,1886.0,1983.0,2510.0,217.0,442.0,463.0,391.0,378.0,353.0,155.0,368.0,1812.0,3141.0,3406.0,4361.0,221.0,715.0,1356.0,1228.0,1239.0,1572.0,176.0,517.0,2303.0,3638.0,3983.0,4961.0,222.0,1094.0,1771.0,1678.0,1708.0,1738.0,150.0,1021.0,1990.0,3255.0,4082.0,4708.0,236.0,2228.0,2481.0,2706.0,1892.0,3038.0,,,184.0,139.0,,,252.0,220.0,5082.0,5663.0
260,214.5,210.5,208.5,202.5,207.5,198.5,272.5,285.5,267.5,274.5,270.5,255.5,227.5,443.5,934.5,1124.5,1148.5,1192.5,263.5,348.5,341.5,302.5,285.5,266.5,232.5,773.5,2962.5,3571.5,3692.5,4225.5,289.5,803.5,885.5,686.5,653.5,563.5,201.5,654.5,3639.5,5620.5,5841.5,6977.5,299.5,1328.5,2770.5,2242.5,2189.5,2599.5,225.5,920.5,4259.5,6233.5,6640.5,7745.5,311.5,2040.5,3471.5,2982.5,2939.5,2834.5,205.5,2163.5,4002.5,5805.5,6802.5,7433.5,314.5,4080.5,4644.5,4611.5,3187.5,4691.5,,,223.5,180.5,,,298.0,281.0,6179.0,6681.0
280,262.0,266.0,263.0,266.0,265.0,256.0,332.0,327.0,322.0,323.0,327.0,322.0,276.0,545.0,1370.0,1679.0,1633.0,1876.0,321.0,417.0,433.0,392.0,376.0,371.0,291.0,985.0,4018.0,5054.0,5459.0,6291.0,354.0,1010.0,1293.0,1070.0,1017.0,926.0,264.0,815.0,4971.0,7848.0,8380.0,10145.0,359.0,1635.0,4189.0,3619.0,3565.0,4229.0,277.0,1157.0,5599.0,8337.0,8961.0,10786.0,373.0,2543.0,5184.0,4759.0,4707.0,4575.0,269.0,2922.0,5649.0,8319.0,9810.0,10803.0,390.0,5613.0,6812.0,6976.0,4989.0,7022.0,,,261.0,226.0,,,357.0,330.0,6955.0,7421.0
300,305.0,313.0,313.0,306.0,310.0,301.0,372.0,376.0,365.0,370.0,372.0,369.0,324.0,636.0,1641.0,2065.0,1943.0,2307.0,369.0,463.0,485.0,463.0,444.0,451.0,341.0,1168.0,4725.0,6100.0,6704.0,7710.0,400.0,1107.0,1500.0,1283.0,1219.0,1210.0,310.0,908.0,5811.0,9345.0,9994.0,12542.0,409.0,1785.0,5048.0,4534.0,4520.0,5642.0,332.0,1317.0,6538.0,9909.0,10693.0,13139.0,417.0,2774.0,6282.0,6060.0,6017.0,6203.0,310.0,3349.0,6602.0,9904.0,11783.0,13498.0,442.0,6679.0,8240.0,8809.0,6276.0,9418.0,,,293.0,259.0,,,387.0,365.0,7771.0,8315.0
320,354.0,353.0,362.0,355.0,361.0,348.0,423.0,423.0,412.0,423.0,415.0,413.0,366.0,699.0,1830.0,2314.0,2168.0,2629.0,419.0,507.0,550.0,524.0,504.0,512.0,389.0,1334.0,5225.0,6842.0,7705.0,8837.0,445.0,1173.0,1612.0,1403.0,1345.0,1366.0,355.0,1027.0,6598.0,10641.0,11428.0,14416.0,465.0,1859.0,5462.0,5098.0,5163.0,6581.0,378.0,1506.0,7484.0,11216.0,12110.0,15010.0,469.0,2894.0,6892.0,6874.0,6895.0,7237.0,356.0,3760.0,7441.0,11127.0,13319.0,15391.0,479.0,7332.0,9148.0,10133.0,7153.0,11096.0,,,324.0,294.0,,,437.0,413.0,8489.0,9111.0
340,394.0,408.0,427.0,408.0,413.0,403.0,465.0,463.0,464.0,474.0,478.0,475.0,414.0,756.0,1954.0,2500.0,2337.0,2887.0,466.0,568.0,591.0,583.0,558.0,577.0,436.0,1455.0,5672.0,7415.0,8386.0,9664.0,487.0,1236.0,1699.0,1476.0,1451.0,1488.0,397.0,1145.0,7238.0,11812.0,12658.0,16078.0,511.0,1918.0,5716.0,5467.0,5541.0,7287.0,429.0,1709.0,8339.0,12505.0,13463.0,16811.0,518.0,2951.0,7207.0,7413.0,7436.0,8075.0,398.0,4192.0,8278.0,12305.0,14840.0,17215.0,532.0,7789.0,9687.0,10997.0,7736.0,12593.0,,,366.0,334.0,,,471.5,457.5,9251.5,9916.5
360,441.5,444.5,471.5,464.5,465.5,453.5,514.5,514.5,506.5,516.5,509.5,513.5,458.5,812.5,2060.5,2676.5,2461.5,3075.5,505.5,604.5,645.5,632.5,601.5,629.5,469.5,1563.5,5978.5,7893.5,8995.5,10421.5,543.5,1278.5,1759.5,1563.5,1510.5,1594.5,437.5,1235.5,7815.5,12819.5,13781.5,17664.5,554.5,1975.5,5880.5,5700.5,5827.5,7782.5,467.5,1858.5,9001.5,13595.5,14581.5,18511.5,558.5,2999.5,7443.5,7768.5,7831.5,8605.5,444.5,4508.5,8945.5,13333.5,16327.5,18820.5,571.5,8017.5,10033.5,11650.5,8136.5,13601.5,,,393.5,357.5,,,514.0,498.0,9835.0,10622.0
