time,pBAD/Ara_0,pBAD/Ara_1,pBAD/Ara_2,pBAD/Ara_3,pBAD/Ara_4,pBAD/Ara_5,pBAD/Ara_6,pBAD/Ara_7,pBAD/Ara_8,pBAD/Ara_9,pBAD/Ara_10,pBAD/Ara_11,pCin/OHC14_0,pCin/OHC14_1,pCin/OHC14_2,pCin/OHC14_3,pCin/OHC14_4,pCin/OHC14_5,pCin/OHC14_6,pCin/OHC14_7,pCin/OHC14_8,pCin/OHC14_9,pCin/OHC14_10,pCin/OHC14_11,pCymRC/Cuma_0,pCymRC/Cuma_1,pCymRC/Cuma_2,pCymRC/Cuma_3,pCymRC/Cuma_4,pCymRC/Cuma_5,pCymRC/Cuma_6,pCymRC/Cuma_7,pCymRC/Cuma_8,pCymRC/Cuma_9,pCymRC/Cuma_10,pCymRC/Cuma_11,pLuxB/AHL_0,pLuxB/AHL_1,pLuxB/AHL_2,pLuxB/AHL_3,pLuxB/AHL_4,pLuxB/AHL_5,pLuxB/AHL_6,pLuxB/AHL_7,pLuxB/AHL_8,pLuxB/AHL_9,pLuxB/AHL_10,pLuxB/AHL_11,pPhlF/DAPG_0,pPhlF/DAPG_1,pPhlF/DAPG_2,pPhlF/DAPG_3,pPhlF/DAPG_4,pPhlF/DAPG_5,pPhlF/DAPG_6,pPhlF/DAPG_7,pPhlF/DAPG_8,pPhlF/DAPG_9,pPhlF/DAPG_10,pPhlF/DAPG_11,pSalTTC/Sal_0,pSalTTC/Sal_1,pSalTTC/Sal_2,pSalTTC/Sal_3,pSalTTC/Sal_4,pSalTTC/Sal_5,pSalTTC/Sal_6,pSalTTC/Sal_7,pSalTTC/Sal_8,pSalTTC/Sal_9,pSalTTC/Sal_10,pSalTTC/Sal_11,pRhaB/Rha_0,pRhaB/Rha_1,pRhaB/Rha_2,pRhaB/Rha_3,pRhaB/Rha_4,pRhaB/Rha_5,pRhaB/Rha_6,pRhaB/Rha_7,pRhaB/Rha_8,pRhaB/Rha_9,pRhaB/Rha_10,pRhaB/Rha_11,Blank_Kan_0,Blank_Kan_0,negative-control-kan_0,negative-control-kan_0,Blank_Amp_0,Blank_Amp_0,negative-control-amp_0,negative-control-amp_0,positive-control-amp_0,positive-control-amp_0
580,1063.0,10735.0,40475.0,83828.0,134636.0,149603.0,132663.0,170363.0,114592.0,222231.0,176024.0,226586.0,703.0,609.0,607.0,599.0,591.0,596.0,519.0,646.0,1090.0,44547.0,31361.0,47380.0,665.0,639.0,623.0,678.0,1150.0,3998.0,10165.0,15491.0,18849.0,21815.0,13133.0,21412.0,1326.0,18816.0,25589.0,38431.0,34741.0,57658.0,32566.0,80205.0,37571.0,99510.0,20899.0,126920.0,2234.0,22596.0,3911.0,1172.0,1845.0,2408.0,3183.0,5290.0,4157.0,172205.0,7079.0,178212.0,268.0,700.0,638.0,648.0,1324.0,5188.0,18323.0,25794.0,24989.0,77759.0,28247.0,107332.0,397.0,4816.0,7081.0,9376.0,13509.0,18653.0,18999.0,19764.0,18829.0,146331.0,22122.0,168881.0,,,608.0,586.0,,,696.5,706.5,13909.5,16390.5
600,1074.5,10896.5,40683.5,84887.5,140098.5,161036.5,143120.5,181363.5,122818.5,232041.5,186802.5,238262.5,723.5,635.5,612.5,604.5,597.5,606.5,531.5,651.5,1135.5,44358.5,36383.5,47953.5,679.5,652.5,635.5,686.5,1164.5,3987.5,10456.5,15639.5,19678.5,21988.5,16484.5,22023.5,1336.5,18801.5,25455.5,38796.5,37711.5,57772.5,39185.5,83796.5,44671.5,99260.5,26564.5,127709.5,2735.5,22781.5,4342.5,1411.5,2211.5,2905.5,3966.5,6529.5,5158.5,176034.5,9358.5,182847.5,325.5,715.5,666.5,680.5,1398.5,5612.5,19407.5,30300.5,32035.5,77926.5,37450.5,108938.5,472.5,4797.5,7141.5,9370.5,13635.5,19869.5,23721.5,24677.5,23622.5,148409.5,27380.5,175847.5,,,626.5,604.5,,,722.5,723.5,13974.5,16448.5
620,1088.5,10811.5,41171.5,85530.5,144350.5,170046.5,152306.5,189058.5,130673.5,240747.5,196936.5,249188.5,727.5,646.5,613.5,609.5,610.5,615.5,556.5,663.5,1154.5,44058.5,40034.5,48217.5,697.5,656.5,651.5,706.5,1174.5,3997.5,10799.5,15538.5,20173.5,22083.5,18771.5,21747.5,1383.5,18875.5,26058.5,38957.5,40006.5,57308.5,45491.5,83820.5,53085.5,98781.5,33350.5,127935.5,3383.5,23062.5,4725.5,1728.5,2708.5,3550.5,5133.5,8255.5,6527.5,178635.5,12731.5,187297.5,377.5,724.5,688.5,730.5,1454.5,5836.5,19793.5,33630.5,37777.5,77897.5,45653.5,111364.5,555.5,4785.5,7244.5,9292.5,13473.5,20245.5,27753.5,30503.5,29119.5,149299.5,33334.5,181390.5,,,645.5,616.5,,,746.5,746.5,13969.5,16536.5
640,1101.0,11013.0,40804.0,85263.0,147385.0,174920.0,161738.0,195685.0,138364.0,247784.0,205677.0,258476.0,746.0,648.0,641.0,620.0,613.0,631.0,571.0,674.0,1166.0,43747.0,42994.0,48168.0,707.0,670.0,656.0,708.0,1172.0,3977.0,10774.0,15435.0,20444.0,21895.0,19819.0,21800.0,1411.0,18892.0,25441.0,39339.0,41325.0,56426.0,50715.0,83764.0,60670.0,97676.0,40744.0,127906.0,4012.0,23104.0,5021.0,2084.0,3295.0,4492.0,6451.0,10730.0,8666.0,181647.0,16444.0,193146.0,422.0,736.0,708.0,754.0,1513.0,5947.0,20117.0,35772.0,41912.0,77211.0,51408.0,112881.0,634.0,4808.0,7285.0,9375.0,13402.0,20536.0,30383.0,36601.0,35373.0,148982.0,39817.0,188843.0,,,645.0,644.0,,,757.0,753.0,13990.0,16534.0
660,1127.5,11339.5,41451.5,85802.5,152179.5,189037.5,171427.5,205152.5,146476.5,256502.5,214932.5,259326.5,762.5,660.5,640.5,638.5,627.5,634.5,577.5,692.5,1184.5,44160.5,45453.5,48861.5,720.5,672.5,674.5,723.5,1197.5,4020.5,10914.5,15566.5,20882.5,22038.5,20779.5,21956.5,1431.5,19175.5,25596.5,39904.5,42990.5,56959.5,55437.5,85797.5,67186.5,97417.5,48759.5,128368.5,4580.5,23543.5,5339.5,2435.5,3838.5,5514.5,8263.5,13234.5,10852.5,185783.5,21738.5,196854.5,473.5,757.5,722.5,791.5,1551.5,5990.5,20281.5,37120.5,45246.5,77251.5,56272.5,114767.5,711.5,4853.5,7347.5,9491.5,13523.5,20562.5,31308.5,42792.5,42409.5,150639.5,47105.5,194474.5,,,655.5,649.5,,,774.0,768.0,14038.0,16658.0
680,1140.5,10856.5,41328.5,87003.5,155921.5,195694.5,178136.5,209966.5,153212.5,259325.5,222573.5,259325.5,767.5,670.5,668.5,660.5,658.5,650.5,604.5,704.5,1209.5,44193.5,47057.5,49254.5,739.5,689.5,674.5,731.5,1207.5,4003.5,10830.5,15703.5,21141.5,22276.5,21331.5,21853.5,1446.5,19449.5,25201.5,40969.5,43573.5,56860.5,58862.5,86793.5,72411.5,97136.5,57446.5,129346.5,5080.5,23637.5,5632.5,2687.5,4310.5,6508.5,11097.5,15663.5,12949.5,188229.5,28035.5,200972.5,512.5,772.5,733.5,825.5,1578.5,6092.5,20387.5,37901.5,47629.5,77202.5,60491.5,116198.5,796.5,4857.5,7404.5,9592.5,13656.5,20384.5,32096.5,47903.5,50020.5,151078.5,54739.5,199770.5,,,672.5,650.5,,,781.0,776.0,14140.0,16784.0
700,1161.5,11350.5,41452.5,87434.5,159202.5,206951.5,186050.5,214517.5,159551.5,259319.5,230161.5,259319.5,782.5,680.5,673.5,658.5,653.5,651.5,592.5,712.5,1223.5,44002.5,48266.5,49584.5,739.5,707.5,688.5,746.5,1205.5,4018.5,10982.5,15681.5,21047.5,22132.5,21836.5,22087.5,1468.5,18927.5,25154.5,40791.5,43789.5,56875.5,62200.5,87647.5,76610.5,95851.5,66914.5,129088.5,5481.5,23915.5,5929.5,2939.5,4657.5,7313.5,14195.5,17488.5,14689.5,189249.5,35105.5,205478.5,562.5,779.5,741.5,835.5,1627.5,6093.5,20325.5,38270.5,49084.5,76840.5,64054.5,117430.5,862.5,4848.5,7376.5,9647.5,13809.5,20610.5,32351.5,50356.5,58211.5,151285.5,63466.5,204852.5,,,690.5,660.5,,,799.5,794.5,14116.5,16796.5
720,1170.5,11089.5,41630.5,87756.5,162708.5,219079.5,195418.5,220078.5,166627.5,259318.5,237507.5,259318.5,799.5,698.5,671.5,676.5,672.5,667.5,622.5,724.5,1244.5,44223.5,49324.5,49535.5,756.5,718.5,704.5,755.5,1221.5,4046.5,10994.5,15816.5,21266.5,22463.5,22258.5,22088.5,1503.5,19409.5,26036.5,42213.5,45515.5,57454.5,64800.5,88309.5,80659.5,96245.5,74663.5,129594.5,5893.5,24309.5,6243.5,3175.5,4986.5,8019.5,17254.5,19113.5,16084.5,191057.5,43206.5,209087.5,594.5,790.5,773.5,859.5,1641.5,6153.5,20359.5,38603.5,49860.5,77258.5,66988.5,118034.5,943.5,4859.5,7399.5,9722.5,13884.5,20895.5,32604.5,52648.5,66876.5,151707.5,72200.5,209069.5,,,703.5,674.5,,,803.5,820.5,14173.5,16936.5
740,1193.5,10896.5,41394.5,88156.5,167375.5,224886.5,202545.5,223919.5,171193.5,259320.5,244379.5,259320.5,819.5,706.5,694.5,688.5,689.5,684.5,635.5,740.5,1247.5,44035.5,49766.5,49486.5,775.5,727.5,718.5,774.5,1252.5,4065.5,11130.5,15961.5,21527.5,22647.5,22634.5,22239.5,1509.5,19507.5,25541.5,42995.5,46858.5,57560.5,66405.5,89005.5,84220.5,95634.5,81081.5,129151.5,6309.5,24380.5,6558.5,3426.5,5284.5,8590.5,19900.5,20407.5,17258.5,193012.5,52971.5,212537.5,634.5,817.5,779.5,880.5,1683.5,6190.5,20286.5,38777.5,50545.5,77316.5,70001.5,118969.5,990.5,4857.5,7398.5,9734.5,13927.5,21053.5,33020.5,53907.5,75228.5,153734.5,82838.5,214717.5,,,723.5,696.5,,,821.5,835.5,14303.5,17054.5
760,1211.0,10969.0,41393.0,88377.0,166946.0,218868.0,201618.0,227964.0,176982.0,259316.0,250861.0,259316.0,842.0,718.0,697.0,696.0,688.0,700.0,643.0,745.0,1262.0,44106.0,50620.0,49899.0,791.0,737.0,737.0,788.0,1238.0,4061.0,10869.0,15992.0,21560.0,22628.0,22839.0,22360.0,1521.0,19138.0,25161.0,42637.0,43922.0,56891.0,67231.0,89573.0,85542.0,95349.0,87060.0,129516.0,6728.0,24690.0,6772.0,3642.0,5542.0,9097.0,21840.0,21631.0,18223.0,195539.0,63386.0,216294.0,659.0,824.0,794.0,897.0,1702.0,6140.0,20226.0,38633.0,50757.0,77155.0,71458.0,119200.0,1035.0,4902.0,7405.0,9717.0,13986.0,21167.0,33198.0,54504.0,81859.0,153164.0,92096.0,217996.0,,,726.0,709.0,,,831.5,833.5,14396.5,17182.5
780,1225.5,11413.5,41496.5,88797.5,171771.5,231060.5,210295.5,231624.5,182432.5,259310.5,257614.5,259310.5,847.5,737.5,717.5,712.5,705.5,719.5,660.5,772.5,1269.5,43912.5,50767.5,49918.5,809.5,752.5,746.5,791.5,1255.5,4089.5,10823.5,15982.5,21750.5,22650.5,22996.5,22375.5,1550.5,19300.5,25317.5,43421.5,44275.5,56806.5,67780.5,89597.5,87462.5,94819.5,92356.5,129108.5,7211.5,24957.5,6991.5,3909.5,5745.5,9506.5,23667.5,22536.5,19133.5,196124.5,74123.5,219757.5,696.5,829.5,803.5,894.5,1695.5,6160.5,20356.5,38615.5,50520.5,77391.5,73351.5,119501.5,1084.5,4868.5,7384.5,9769.5,13945.5,21356.5,33557.5,55664.5,87702.5,154660.5,102844.5,220998.5,,,749.5,716.5,,,848.5,849.5,14512.5,17358.5
800,1229.5,11076.5,41814.5,89301.5,176514.5,242480.5,217558.5,237862.5,187327.5,259307.5,259307.5,259307.5,861.5,741.5,721.5,720.5,712.5,714.5,666.5,767.5,1289.5,43694.5,51655.5,49987.5,811.5,756.5,754.5,794.5,1267.5,4086.5,10938.5,16120.5,21911.5,22759.5,23224.5,22756.5,1560.5,19405.5,25464.5,43583.5,44893.5,56846.5,68941.5,90413.5,89027.5,94592.5,96551.5,129036.5,7751.5,25103.5,7209.5,4142.5,6004.5,9915.5,25034.5,23298.5,19695.5,196718.5,85641.5,223436.5,714.5,831.5,821.5,918.5,1697.5,6177.5,20243.5,38216.5,50645.5,77090.5,74540.5,120634.5,1107.5,4900.5,7393.5,9720.5,14027.5,21272.5,34082.5,56394.5,90972.5,154940.5,114314.5,223439.5,,,737.5,731.5,,,867.0,860.0,14692.0,17521.0
820,1253.0,11288.0,41460.0,89561.0,178879.0,248322.0,227191.0,247106.0,191179.0,259306.0,259306.0,259306.0,876.0,762.0,736.0,719.0,722.0,741.0,681.0,777.0,1307.0,44101.0,51302.0,50042.0,830.0,780.0,757.0,816.0,1272.0,4115.0,10910.0,16207.0,22119.0,22840.0,23325.0,22634.0,1572.0,19419.0,25219.0,44354.0,43412.0,57299.0,70632.0,91254.0,89666.0,94901.0,99890.0,129443.0,8287.0,25319.0,7427.0,4360.0,6173.0,10223.0,26359.0,23937.0,20407.0,198687.0,98925.0,225335.0,744.0,864.0,828.0,934.0,1739.0,6234.0,20268.0,38500.0,50694.0,77044.0,75747.0,120756.0,1146.0,4912.0,7353.0,9729.0,14045.0,21268.0,34297.0,56991.0,93378.0,155567.0,125921.0,226090.0,,,770.0,741.0,,,885.5,875.5,14859.5,17511.5
840,1285.0,11269.0,41677.0,89337.0,178790.0,249278.0,225628.0,240710.0,195436.0,259303.0,259303.0,259303.0,898.0,771.0,748.0,745.0,732.0,748.0,697.0,797.0,1317.0,43926.0,51533.0,50191.0,862.0,782.0,768.0,832.0,1287.0,4112.0,10802.0,16239.0,22191.0,22729.0,23400.0,22885.0,1584.0,19423.0,24898.0,44289.0,43276.0,57321.0,68402.0,91357.0,90216.0,94822.0,102003.0,129628.0,8896.0,25667.0,7651.0,4562.0,6264.0,10426.0,27169.0,24398.0,20826.0,199798.0,111731.0,227517.0,753.0,869.0,834.0,933.0,1736.0,6177.0,20176.0,38533.0,50741.0,77151.0,76247.0,121188.0,1177.0,4924.0,7403.0,9717.0,14055.0,21343.0,34016.0,57327.0,95220.0,156020.0,137988.0,228557.0,,,772.0,762.0,,,889.0,887.0,15322.0,17739.0
860,1292.5,11373.5,41565.5,90176.5,181300.5,249791.5,223282.5,235963.5,197647.5,259300.5,259300.5,259300.5,913.5,779.5,753.5,758.5,760.5,748.5,710.5,815.5,1317.5,44194.5,51407.5,50215.5,857.5,801.5,787.5,837.5,1290.5,4111.5,10796.5,16276.5,22228.5,22881.5,23535.5,22586.5,1608.5,19483.5,25041.5,44539.5,43647.5,57521.5,68116.5,91996.5,90564.5,94723.5,104528.5,130287.5,9257.5,25838.5,7931.5,4791.5,6465.5,10616.5,28131.5,24587.5,21244.5,201348.5,125912.5,229102.5,782.5,884.5,860.5,966.5,1755.5,6200.5,20207.5,38449.5,51005.5,77337.5,77224.5,122102.5,1199.5,4949.5,7394.5,9722.5,13976.5,21397.5,34231.5,57731.5,97131.5,156719.5,149590.5,231783.5,,,791.5,776.5,,,900.0,899.0,15378.0,17958.0
880,1297.5,11099.5,41742.5,90279.5,183405.5,259139.5,235727.5,252851.5,201119.5,259293.5,259293.5,259293.5,927.5,782.5,760.5,759.5,751.5,763.5,715.5,815.5,1333.5,44398.5,51477.5,50266.5,879.5,800.5,787.5,851.5,1306.5,4150.5,10966.5,16329.5,22376.5,23096.5,23582.5,22902.5,1614.5,19649.5,24961.5,45034.5,43883.5,57465.5,68229.5,92371.5,91158.5,94243.5,106010.5,130896.5,9636.5,25979.5,8211.5,5019.5,6605.5,10766.5,28711.5,25007.5,21417.5,199487.5,140559.5,230687.5,790.5,894.5,857.5,962.5,1769.5,6221.5,20271.5,38552.5,50921.5,77671.5,78386.5,122894.5,1216.5,4967.5,7440.5,9786.5,14029.5,21503.5,34223.5,58315.5,98897.5,157733.5,161770.5,234431.5,,,813.5,774.5,,,909.0,903.0,15690.0,18075.0
900,1322.0,11127.0,41719.0,90832.0,184105.0,258402.0,229421.0,239817.0,202967.0,259295.0,259295.0,259295.0,929.0,793.0,775.0,772.0,767.0,772.0,739.0,835.0,1344.0,44303.0,51582.0,50415.0,892.0,819.0,814.0,867.0,1316.0,4136.0,10943.0,16405.0,22327.0,23125.0,23702.0,22656.0,1634.0,19491.0,24833.0,45035.0,43278.0,57886.0,68471.0,92512.0,90672.0,94253.0,107152.0,130868.0,9885.0,26293.0,8475.0,5255.0,6729.0,10913.0,29163.0,25201.0,21639.0,199692.0,153147.0,231272.0,818.0,901.0,864.0,983.0,1771.0,6214.0,20258.0,38279.0,50570.0,77885.0,78594.0,122839.0,1242.0,4960.0,7433.0,9670.0,13973.0,21273.0,34178.0,58369.0,99965.0,156972.0,171591.0,236528.0,,,822.0,794.0,,,924.5,916.5,15783.5,18241.5
920,1334.5,11333.5,41448.5,92015.5,186831.5,259291.5,243078.5,256953.5,205841.5,259291.5,259291.5,259291.5,946.5,808.5,781.5,776.5,770.5,783.5,735.5,843.5,1353.5,44932.5,51564.5,50435.5,901.5,822.5,824.5,873.5,1322.5,4136.5,10847.5,16454.5,22424.5,23241.5,23769.5,22780.5,1652.5,19743.5,24628.5,45350.5,43248.5,58299.5,67574.5,93381.5,91114.5,94074.5,108437.5,131528.5,10219.5,26453.5,8721.5,5505.5,6916.5,11041.5,29393.5,25436.5,21978.5,200933.5,165973.5,232857.5,833.5,910.5,892.5,988.5,1787.5,6248.5,20288.5,38441.5,50924.5,77753.5,78933.5,123099.5,1258.5,5000.5,7431.5,9696.5,13980.5,21440.5,34121.5,58198.5,101124.5,158305.5,181084.5,239672.5,,,834.5,803.5,,,928.0,913.0,16123.0,18351.0
940,1358.5,11283.5,41696.5,94556.5,188335.5,259290.5,253428.5,248726.5,207499.5,259290.5,259290.5,259290.5,971.5,815.5,810.5,797.5,784.5,801.5,751.5,854.5,1371.5,45157.5,51780.5,50501.5,924.5,848.5,834.5,889.5,1333.5,4165.5,10888.5,16488.5,22529.5,23364.5,23767.5,22748.5,1668.5,19772.5,24651.5,45353.5,43616.5,58237.5,67564.5,93942.5,90817.5,94071.5,109165.5,132436.5,10552.5,26564.5,8929.5,5772.5,7089.5,11224.5,29835.5,25658.5,22123.5,201852.5,177364.5,234888.5,847.5,925.5,896.5,1002.5,1810.5,6259.5,20362.5,38432.5,50859.5,78068.5,79482.5,124037.5,1278.5,5004.5,7407.5,9679.5,13980.5,21252.5,34090.5,58327.5,101133.5,159200.5,188331.5,243639.5,,,838.5,817.5,,,938.5,933.5,16295.5,18602.5
960,1365.0,11383.0,41452.0,96231.0,190519.0,259289.0,257680.0,245108.0,207869.0,259289.0,259289.0,259289.0,981.0,833.0,812.0,791.0,802.0,813.0,762.0,858.0,1375.0,45124.0,51590.0,50573.0,939.0,845.0,847.0,887.0,1345.0,4170.0,10969.0,16620.0,22567.0,23516.0,23821.0,22774.0,1687.0,19848.0,24564.0,45743.0,42899.0,58809.0,68405.0,94050.0,90902.0,93949.0,109329.0,131447.0,10882.0,26815.0,9260.0,6060.0,7282.0,11396.0,30129.0,25854.0,22212.0,201157.0,185346.0,233793.0,858.0,935.0,902.0,1018.0,1821.0,6305.0,20431.0,38568.0,50846.0,78033.0,79237.0,124149.0,1291.0,5006.0,7391.0,9714.0,14017.0,21345.0,34115.0,58737.0,101435.0,159744.0,194915.0,246361.0,,,857.0,828.0,,,958.0,947.0,16351.0,18746.0
980,1378.5,11165.5,41551.5,96794.5,190984.5,259280.5,259280.5,252968.5,210035.5,259280.5,259280.5,259280.5,984.5,836.5,804.5,807.5,800.5,811.5,775.5,867.5,1389.5,44980.5,52284.5,50832.5,934.5,856.5,834.5,880.5,1349.5,4155.5,10863.5,16616.5,22631.5,23585.5,23830.5,22918.5,1693.5,19897.5,24647.5,45734.5,42997.5,58901.5,67500.5,93851.5,90641.5,93736.5,109591.5,138280.5,11192.5,27063.5,9507.5,6356.5,7522.5,11660.5,30456.5,26131.5,22605.5,202540.5,194838.5,235335.5,873.5,952.5,908.5,1027.5,1824.5,6291.5,20526.5,38636.5,50942.5,77979.5,79397.5,124368.5,1291.5,5026.5,7429.5,9754.5,14030.5,21337.5,34198.5,58706.5,101445.5,159139.5,200789.5,249564.5,,,854.5,839.5,,,961.0,944.0,16577.0,18917.0
1000,1400.0,11168.0,41455.0,97489.0,194135.0,259277.0,259277.0,244669.0,209842.0,259277.0,259277.0,259277.0,1006.0,850.0,810.0,810.0,818.0,817.0,781.0,872.0,1385.0,45282.0,54131.0,50665.0,950.0,866.0,848.0,902.0,1368.0,4165.0,10836.0,16700.0,22683.0,23748.0,23849.0,22826.0,1718.0,20010.0,24442.0,45667.0,42722.0,58874.0,66858.0,94192.0,90433.0,93656.0,109119.0,135250.0,11518.0,27255.0,9800.0,6609.0,7709.0,11753.0,30724.0,26364.0,22761.0,202591.0,199873.0,235315.0,892.0,943.0,928.0,1023.0,1830.0,6304.0,20530.0,38572.0,50686.0,78142.0,79406.0,124718.0,1318.0,5020.0,7418.0,9689.0,14003.0,21254.0,34060.0,58530.0,102020.0,159133.0,206185.0,253398.0,,,868.0,835.0,,,952.5,956.5,16518.5,19105.5
1020,1411.0,11396.0,41514.0,97672.0,196248.0,259277.0,259277.0,249313.0,211244.0,259277.0,259277.0,259277.0,1025.0,852.0,839.0,820.0,830.0,836.0,796.0,898.0,1402.0,45334.0,53026.0,50826.0,962.0,874.0,859.0,914.0,1368.0,4181.0,10973.0,16756.0,22712.0,23682.0,23763.0,22958.0,1717.0,20050.0,24337.0,46099.0,42911.0,59490.0,67054.0,94093.0,90464.0,93295.0,109160.0,149460.0,11870.0,27404.0,10069.0,6876.0,7923.0,12026.0,30954.0,26484.0,22950.0,202508.0,205830.0,236930.0,897.0,958.0,932.0,1041.0,1845.0,6337.0,20416.0,38723.0,50723.0,78236.0,79440.0,124765.0,1328.0,5063.0,7378.0,9688.0,13973.0,21362.0,34132.0,58317.0,102449.0,158996.0,210690.0,257351.0,,,869.0,854.0,,,961.5,958.5,16987.5,19287.5
1040,1413.0,11147.0,41399.0,97891.0,197120.0,259274.0,259274.0,242458.0,212967.0,259274.0,259274.0,259274.0,1030.0,871.0,836.0,836.0,837.0,843.0,806.0,905.0,1414.0,45470.0,52905.0,50945.0,982.0,891.0,870.0,924.0,1367.0,4172.0,11404.0,16825.0,22767.0,23832.0,23783.0,22845.0,1738.0,20048.0,24405.0,46178.0,42746.0,59802.0,66508.0,94455.0,90751.0,93311.0,109283.0,146486.0,12198.0,27523.0,10340.0,7179.0,8111.0,12201.0,31456.0,26838.0,23294.0,203600.0,210999.0,237715.0,919.0,973.0,942.0,1057.0,1853.0,6318.0,20571.0,38672.0,50883.0,78310.0,79598.0,125596.0,1338.0,5044.0,7395.0,9657.0,13960.0,21291.0,34144.0,58421.0,102890.0,159437.0,215425.0,259040.0,,,886.0,861.0,,,977.0,974.0,17062.0,19466.0
1060,1436.5,11384.5,41482.5,98154.5,198506.5,259268.5,259268.5,246489.5,215704.5,259268.5,259268.5,259268.5,1037.5,878.5,841.5,842.5,832.5,856.5,804.5,912.5,1416.5,45567.5,54213.5,50754.5,974.5,894.5,874.5,925.5,1376.5,4178.5,11520.5,16772.5,22881.5,23905.5,23744.5,22939.5,1744.5,20125.5,24375.5,46173.5,42814.5,60215.5,66808.5,94557.5,90935.5,93319.5,109378.5,141480.5,12507.5,27741.5,10619.5,7467.5,8381.5,12461.5,31879.5,27185.5,23638.5,203742.5,214761.5,237933.5,930.5,984.5,952.5,1058.5,1857.5,6355.5,20614.5,38946.5,50831.5,78932.5,79286.5,125778.5,1359.5,5055.5,7394.5,9703.5,13939.5,21314.5,34193.5,58684.5,102983.5,159279.5,218972.5,259268.5,,,899.5,873.5,,,992.0,980.0,17043.0,19510.0
1080,1450.5,11197.5,41561.5,98859.5,199697.5,259265.5,259265.5,243063.5,216600.5,259265.5,259265.5,259265.5,1058.5,898.5,849.5,848.5,838.5,863.5,825.5,926.5,1439.5,45795.5,54551.5,50753.5,996.5,907.5,882.5,934.5,1398.5,4194.5,10938.5,16904.5,22707.5,23986.5,23757.5,22890.5,1744.5,20175.5,24307.5,46369.5,42556.5,60554.5,66572.5,95874.5,90604.5,93263.5,109693.5,142408.5,12914.5,27960.5,10870.5,7774.5,8615.5,12597.5,32160.5,27259.5,23786.5,205576.5,217152.5,239514.5,945.5,978.5,945.5,1062.5,1881.5,6364.5,20603.5,38863.5,50760.5,78641.5,79485.5,126333.5,1361.5,5071.5,7360.5,9620.5,13954.5,21230.5,34114.5,58543.5,102765.5,159404.5,222651.5,259265.5,,,912.5,879.5,,,993.5,978.5,17411.5,19831.5
1100,1463.0,11214.0,41614.0,98940.0,200261.0,259264.0,259264.0,247147.0,218976.0,259264.0,259264.0,259264.0,1071.0,895.0,866.0,855.0,855.0,869.0,824.0,931.0,1443.0,45777.0,52359.0,50941.0,1016.0,919.0,890.0,954.0,1402.0,4211.0,11009.0,16898.0,22810.0,24108.0,23803.0,23102.0,1799.0,20209.0,24363.0,46529.0,42628.0,60917.0,66133.0,95660.0,90999.0,93348.0,109259.0,148779.0,13397.0,28163.0,11172.0,8098.0,8821.0,12836.0,32283.0,27484.0,24071.0,205551.0,220864.0,240701.0,952.0,996.0,969.0,1076.0,1885.0,6383.0,20687.0,38808.0,50879.0,78964.0,79519.0,127212.0,1375.0,5084.0,7362.0,9635.0,13871.0,21198.0,34021.0,58589.0,103115.0,160015.0,226357.0,259264.0,,,929.0,883.0,,,977.0,987.0,17189.0,19956.0
1120,1486.0,11240.0,41656.0,99826.0,201267.0,259260.0,259260.0,247114.0,217880.0,259260.0,259260.0,259260.0,1077.0,905.0,872.0,870.0,872.0,882.0,834.0,945.0,1450.0,46184.0,52438.0,51028.0,1024.0,924.0,900.0,951.0,1413.0,4197.0,10994.0,16952.0,22756.0,24006.0,23649.0,23094.0,1784.0,20240.0,24265.0,46702.0,42718.0,61217.0,66188.0,95048.0,90764.0,92780.0,109297.0,162866.0,13791.0,28156.0,11456.0,8397.0,9043.0,13084.0,32664.0,27688.0,24335.0,204640.0,222993.0,240714.0,967.0,1006.0,975.0,1084.0,1884.0,6379.0,20634.0,39010.0,50830.0,79038.0,79455.0,126470.0,1399.0,5077.0,7360.0,9595.0,13837.0,21152.0,34085.0,58563.0,102661.0,160070.0,229420.0,259260.0,,,932.0,915.0,,,992.0,982.0,17655.0,20003.0
1140,1467.5,11195.5,41551.5,100212.5,202938.5,259254.5,259254.5,241948.5,218797.5,259254.5,259254.5,259254.5,1081.5,909.5,873.5,871.5,877.5,891.5,846.5,946.5,1453.5,46167.5,53720.5,51162.5,1031.5,928.5,916.5,967.5,1405.5,4208.5,10856.5,17010.5,22929.5,24163.5,23710.5,23210.5,1788.5,20264.5,24262.5,46546.5,42758.5,61347.5,66463.5,95316.5,91118.5,93116.5,108974.5,150102.5,14142.5,28338.5,11747.5,8712.5,9280.5,13295.5,33041.5,27927.5,24582.5,206267.5,224937.5,242565.5,975.5,1016.5,977.5,1094.5,1885.5,6412.5,20661.5,38973.5,51197.5,79459.5,79398.5,127634.5,1400.5,5088.5,7347.5,9573.5,13814.5,21084.5,33902.5,58366.5,102787.5,159676.5,231503.5,259254.5,,,943.5,904.5,,,1011.5,1010.5,17728.5,20134.5
