time,pBAD/Ara_0,pBAD/Ara_1,pBAD/Ara_2,pBAD/Ara_3,pBAD/Ara_4,pBAD/Ara_5,pBAD/Ara_6,pBAD/Ara_7,pBAD/Ara_8,pBAD/Ara_9,pBAD/Ara_10,pBAD/Ara_11,pCin/OHC14_0,pCin/OHC14_1,pCin/OHC14_2,pCin/OHC14_3,pCin/OHC14_4,pCin/OHC14_5,pCin/OHC14_6,pCin/OHC14_7,pCin/OHC14_8,pCin/OHC14_9,pCin/OHC14_10,pCin/OHC14_11,pCymRC/Cuma_0,pCymRC/Cuma_1,pCymRC/Cuma_2,pCymRC/Cuma_3,pCymRC/Cuma_4,pCymRC/Cuma_5,pCymRC/Cuma_6,pCymRC/Cuma_7,pCymRC/Cuma_8,pCymRC/Cuma_9,pCymRC/Cuma_10,pCymRC/Cuma_11,pLuxB/AHL_0,pLuxB/AHL_1,pLuxB/AHL_2,pLuxB/AHL_3,pLuxB/AHL_4,pLuxB/AHL_5,pLuxB/AHL_6,pLuxB/AHL_7,pLuxB/AHL_8,pLuxB/AHL_9,pLuxB/AHL_10,pLuxB/AHL_11,pPhlF/DAPG_0,pPhlF/DAPG_1,pPhlF/DAPG_2,pPhlF/DAPG_3,pPhlF/DAPG_4,pPhlF/DAPG_5,pPhlF/DAPG_6,pPhlF/DAPG_7,pPhlF/DAPG_8,pPhlF/DAPG_9,pPhlF/DAPG_10,pPhlF/DAPG_11,pSalTTC/Sal_0,pSalTTC/Sal_1,pSalTTC/Sal_2,pSalTTC/Sal_3,pSalTTC/Sal_4,pSalTTC/Sal_5,pSalTTC/Sal_6,pSalTTC/Sal_7,pSalTTC/Sal_8,pSalTTC/Sal_9,pSalTTC/Sal_10,pSalTTC/Sal_11,pRhaB/Rha_0,pRhaB/Rha_1,pRhaB/Rha_2,pRhaB/Rha_3,pRhaB/Rha_4,pRhaB/Rha_5,pRhaB/Rha_6,pRhaB/Rha_7,pRhaB/Rha_8,pRhaB/Rha_9,pRhaB/Rha_10,pRhaB/Rha_11,Blank_Kan_0,Blank_Kan_0,negative-control-kan_0,negative-control-kan_0,Blank_Amp_0,Blank_Amp_0,negative-control-amp_0,negative-control-amp_0,positive-control-amp_0,positive-control-amp_0
0,80.0,25.0,15.0,19.0,16.0,-14.0,-9.0,15.0,-22.0,23.0,3.0,8.0,29.0,13.0,21.0,29.0,7.0,23.0,6.0,22.0,24.0,13.0,40.0,37.0,13.0,64.0,46.0,45.0,34.0,32.0,32.0,21.0,28.0,30.0,30.0,37.0,30.0,62.0,25.0,34.0,24.0,60.0,10.0,14.0,5.0,30.0,0.0,52.0,5.0,245.0,28.0,16.0,7.0,19.0,2.0,-1.0,10.0,525.0,12.0,134.0,-1.0,6.0,9.0,-9.0,-3.0,5.0,-4.0,-3.0,-7.0,-5.0,-13.0,-9.0,10.0,7.0,0.0,5.0,-15.0,-11.0,-4.0,7.0,-6.0,14.0,26.0,15.0,,,-3.0,-19.0,,,18.0,13.0,1686.0,2062.0
20,64.5,11.5,13.5,5.5,-0.5,4.5,-5.5,17.5,-0.5,-6.5,2.5,4.5,31.5,31.5,19.5,10.5,5.5,3.5,4.5,10.5,8.5,17.5,32.5,48.5,30.5,43.5,34.5,41.5,32.5,38.5,20.5,33.5,31.5,25.5,15.5,30.5,29.5,140.5,19.5,64.5,21.5,127.5,5.5,11.5,4.5,97.5,0.5,160.5,12.5,242.5,12.5,10.5,5.5,4.5,-2.5,-5.5,1.5,480.5,-8.5,249.5,6.5,8.5,10.5,4.5,2.5,0.5,-13.5,-4.5,-16.5,22.5,-18.5,8.5,13.5,25.5,-8.5,0.5,-13.5,-4.5,-5.5,13.5,-5.5,7.5,2.5,25.5,,,4.5,-8.5,,,11.5,13.5,1300.5,1951.5
40,82.5,28.5,22.5,7.5,12.5,2.5,-10.5,-1.5,-7.5,18.5,6.5,7.5,40.5,38.5,12.5,9.5,3.5,15.5,20.5,16.5,6.5,8.5,32.5,51.5,22.5,61.5,43.5,48.5,35.5,55.5,31.5,65.5,27.5,101.5,21.5,83.5,18.5,488.5,24.5,213.5,19.5,484.5,17.5,44.5,16.5,528.5,1.5,732.5,18.5,420.5,12.5,16.5,8.5,-3.5,4.5,-6.5,3.5,929.5,4.5,460.5,9.5,11.5,-2.5,-2.5,9.5,-9.5,-6.5,3.5,-10.5,212.5,-14.5,151.5,27.5,52.5,15.5,-3.5,-8.5,-9.5,11.5,19.5,-8.5,60.5,13.5,70.5,,,6.5,-5.5,,,23.0,32.0,1713.0,2587.0
60,61.0,31.0,17.0,7.0,-1.0,-2.0,0.0,-4.0,-10.0,13.0,8.0,24.0,40.0,25.0,11.0,12.0,9.0,6.0,3.0,14.0,8.0,35.0,31.0,48.0,32.0,52.0,51.0,55.0,45.0,55.0,25.0,153.0,24.0,248.0,23.0,191.0,42.0,883.0,45.0,396.0,17.0,951.0,16.0,80.0,2.0,1145.0,-3.0,1481.0,32.0,671.0,10.0,4.0,2.0,-3.0,-10.0,-5.0,1.0,1499.0,-6.0,749.0,17.0,12.0,6.0,-2.0,15.0,-3.0,-5.0,-9.0,-5.0,413.0,-8.0,346.0,13.0,118.0,-4.0,-1.0,-6.0,6.0,-4.0,-1.0,1.0,167.0,11.0,168.0,,,28.0,1.0,,,11.5,20.5,2310.5,3564.5
80,74.0,27.0,1.0,5.0,-6.0,-12.0,-23.0,0.0,-22.0,2.0,-9.0,27.0,31.0,21.0,24.0,-4.0,-3.0,1.0,-6.0,12.0,-8.0,113.0,17.0,89.0,24.0,47.0,39.0,40.0,27.0,51.0,7.0,257.0,16.0,486.0,15.0,321.0,22.0,1352.0,54.0,643.0,5.0,1651.0,2.0,121.0,-4.0,1999.0,-12.0,2637.0,9.0,1045.0,2.0,9.0,-10.0,-1.0,-16.0,-7.0,2.0,2257.0,-29.0,1150.0,7.0,2.0,2.0,-8.0,-7.0,-19.0,-12.0,1.0,-27.0,752.0,-20.0,596.0,0.0,225.0,-3.0,1.0,-26.0,-11.0,-6.0,-3.0,-21.0,380.0,-9.0,371.0,,,14.0,8.0,,,19.5,21.5,3014.5,4657.5
100,98.5,49.5,18.5,21.5,11.5,-4.5,-1.5,14.5,-7.5,130.5,35.5,176.5,50.5,41.5,37.5,27.5,14.5,10.5,5.5,23.5,19.5,441.5,25.5,225.5,38.5,66.5,63.5,65.5,55.5,64.5,24.5,405.5,39.5,885.5,26.5,532.5,28.5,1982.5,98.5,1072.5,27.5,2844.5,12.5,249.5,14.5,3454.5,4.5,4512.5,18.5,1669.5,21.5,1.5,0.5,-3.5,4.5,-1.5,14.5,3439.5,-3.5,1718.5,17.5,14.5,22.5,-5.5,15.5,-3.5,1.5,-6.5,-16.5,1454.5,-4.5,1138.5,23.5,427.5,19.5,7.5,5.5,4.5,12.5,9.5,-4.5,813.5,2.5,741.5,,,49.5,14.5,,,28.5,35.5,3641.5,5573.5
120,107.5,60.5,11.5,10.5,12.5,-4.5,-6.5,44.5,-5.5,609.5,237.5,695.5,57.5,45.5,32.5,23.5,13.5,21.5,-7.5,25.5,11.5,874.5,24.5,464.5,40.5,70.5,42.5,65.5,46.5,66.5,17.5,677.5,22.5,1511.5,26.5,858.5,30.5,2616.5,106.5,1645.5,30.5,4481.5,18.5,406.5,25.5,5612.5,-4.5,7272.5,27.5,2611.5,23.5,13.5,3.5,1.5,-9.5,6.5,10.5,5194.5,-3.5,2622.5,8.5,8.5,-7.5,-1.5,2.5,-21.5,-12.5,-3.5,-4.5,2441.5,2.5,1909.5,15.5,673.5,13.5,5.5,-10.5,-12.5,6.5,11.5,-7.5,1487.5,13.5,1351.5,,,58.5,39.5,,,29.5,54.5,4164.5,6292.5
140,123.0,64.0,18.0,23.0,8.0,0.0,-10.0,130.0,27.0,2304.0,744.0,2126.0,73.0,51.0,46.0,20.0,30.0,11.0,0.0,19.0,2.0,1488.0,25.0,730.0,47.0,84.0,62.0,68.0,59.0,88.0,16.0,1198.0,32.0,2704.0,17.0,1435.0,27.0,3397.0,146.0,2255.0,23.0,6491.0,19.0,602.0,17.0,8448.0,8.0,11078.0,14.0,3740.0,34.0,3.0,7.0,3.0,0.0,2.0,3.0,7885.0,-19.0,3928.0,1.0,13.0,-8.0,-13.0,-7.0,-3.0,-12.0,-19.0,-10.0,3646.0,5.0,2900.0,7.0,988.0,3.0,9.0,-15.0,-5.0,6.0,11.0,-7.0,2499.0,3.0,2234.0,,,83.0,49.0,,,50.5,63.5,4790.5,7116.5
160,185.0,139.0,38.0,24.0,16.0,15.0,16.0,450.0,146.0,8014.0,1822.0,6047.0,106.0,81.0,59.0,58.0,54.0,33.0,-4.0,56.0,-5.0,2512.0,26.0,1128.0,72.0,125.0,84.0,95.0,48.0,122.0,10.0,2177.0,38.0,4531.0,39.0,2449.0,31.0,5303.0,208.0,3218.0,39.0,9294.0,37.0,928.0,37.0,12126.0,2.0,15785.0,11.0,5059.0,60.0,7.0,10.0,17.0,-6.0,5.0,9.0,11716.0,3.0,5810.0,9.0,8.0,2.0,-4.0,-3.0,-12.0,-13.0,5.0,-10.0,5443.0,8.0,4234.0,16.0,1385.0,24.0,18.0,-13.0,1.0,-1.0,12.0,2.0,3987.0,19.0,3574.0,,,101.0,84.0,,,63.0,92.0,5717.0,8553.0
180,333.0,589.0,93.0,295.0,49.0,22.0,49.0,2008.0,377.0,17788.0,4261.0,13821.0,152.0,115.0,85.0,84.0,64.0,60.0,1.0,77.0,-1.0,5847.0,37.0,1728.0,105.0,169.0,113.0,125.0,85.0,169.0,35.0,4100.0,62.0,7489.0,26.0,4064.0,27.0,9659.0,319.0,4795.0,74.0,13832.0,61.0,1396.0,69.0,17262.0,26.0,22572.0,32.0,6424.0,80.0,21.0,23.0,20.0,-1.0,13.0,28.0,16615.0,6.0,8405.0,7.0,19.0,7.0,-5.0,-15.0,-12.0,-14.0,-15.0,-14.0,7981.0,27.0,6058.0,19.0,1958.0,17.0,26.0,9.0,8.0,18.0,20.0,9.0,6150.0,15.0,5484.0,,,161.0,139.0,,,89.0,125.0,7132.0,10807.0
200,523.0,2986.0,639.0,3097.0,725.0,97.0,186.0,7334.0,864.0,29664.0,9848.0,23990.0,230.0,175.0,144.0,135.0,116.0,76.0,17.0,139.0,8.0,11605.0,51.0,3241.0,151.0,247.0,147.0,188.0,130.0,327.0,39.0,6741.0,94.0,11175.0,45.0,6423.0,40.0,16050.0,497.0,7409.0,114.0,21983.0,76.0,2097.0,112.0,26562.0,39.0,33538.0,39.0,7662.0,123.0,21.0,45.0,39.0,22.0,49.0,43.0,22820.0,15.0,12022.0,10.0,38.0,1.0,-1.0,12.0,-9.0,-1.0,11.0,15.0,12972.0,47.0,8559.0,19.0,3098.0,55.0,23.0,26.0,42.0,31.0,41.0,35.0,9392.0,58.0,8264.0,,,249.0,200.0,,,158.5,199.5,9342.5,14160.5
220,723.5,7602.5,3620.5,11282.5,5630.5,1449.5,809.5,16489.5,1806.5,44073.5,18602.5,36150.5,302.5,228.5,199.5,198.5,165.5,128.5,25.5,215.5,9.5,20296.5,73.5,6784.5,217.5,321.5,195.5,247.5,214.5,711.5,60.5,10037.5,159.5,15911.5,81.5,9130.5,53.5,23256.5,779.5,12827.5,175.5,31985.5,120.5,3121.5,179.5,37610.5,70.5,46251.5,50.5,9366.5,160.5,39.5,61.5,47.5,26.5,73.5,68.5,32155.5,28.5,16803.5,14.5,63.5,13.5,-8.5,0.5,1.5,1.5,18.5,16.5,20647.5,74.5,11982.5,20.5,4961.5,75.5,38.5,30.5,48.5,44.5,46.5,43.5,14642.5,79.5,12235.5,,,310.5,286.5,,,217.5,275.5,12300.5,16570.5
240,874.0,11958.0,12241.0,24734.0,14990.0,6852.0,3911.0,27117.0,4191.0,61395.0,28619.0,50602.0,402.0,319.0,263.0,264.0,232.0,180.0,37.0,302.0,10.0,29063.0,77.0,12430.0,278.0,405.0,269.0,327.0,292.0,1171.0,100.0,14444.0,247.0,22167.0,112.0,12462.0,54.0,29096.0,1168.0,19875.0,254.0,44895.0,182.0,4706.0,252.0,52828.0,93.0,64014.0,49.0,11393.0,230.0,52.0,64.0,58.0,39.0,97.0,85.0,43202.0,39.0,22674.0,-3.0,88.0,8.0,-3.0,-10.0,-22.0,-15.0,19.0,34.0,30659.0,109.0,17701.0,7.0,7084.0,94.0,57.0,45.0,70.0,67.0,80.0,71.0,21719.0,128.0,18159.0,,,411.0,382.0,,,291.0,367.0,14593.0,18285.0
260,1026.0,13612.0,24506.0,40788.0,27975.0,15698.0,10209.0,39965.0,8870.0,80530.0,40606.0,67230.0,514.0,425.0,357.0,363.0,324.0,239.0,66.0,404.0,11.0,38258.0,135.0,21024.0,369.0,509.0,355.0,415.0,465.0,1821.0,158.0,20592.0,389.0,30471.0,164.0,16641.0,94.0,32433.0,1832.0,29001.0,408.0,58322.0,293.0,6948.0,377.0,69486.0,168.0,82865.0,78.0,13924.0,333.0,83.0,103.0,115.0,65.0,155.0,142.0,57844.0,82.0,31419.0,5.0,158.0,23.0,-17.0,-5.0,-4.0,4.0,36.0,65.0,44345.0,174.0,25438.0,14.0,8268.0,148.0,75.0,91.0,106.0,112.0,121.0,116.0,32172.0,188.0,25710.0,,,487.0,445.0,,,396.5,481.5,16118.5,19826.5
280,1179.0,15659.0,39268.0,59809.0,43112.0,26837.0,19202.0,54983.0,16087.0,101279.0,54519.0,86103.0,576.0,499.0,442.0,437.0,390.0,327.0,94.0,489.0,24.0,49004.0,193.0,28792.0,486.0,576.0,461.0,549.0,672.0,2759.0,240.0,24919.0,588.0,36244.0,265.0,21744.0,142.0,34693.0,2916.0,38400.0,625.0,72355.0,447.0,10416.0,561.0,87271.0,251.0,103522.0,102.0,17186.0,426.0,98.0,146.0,154.0,110.0,242.0,209.0,75597.0,120.0,41945.0,6.0,236.0,48.0,0.0,-1.0,4.0,27.0,73.0,102.0,59545.0,246.0,34429.0,16.0,8835.0,231.0,122.0,144.0,165.0,170.0,186.0,182.0,44899.0,284.0,36073.0,,,558.0,512.0,,,519.5,572.5,17564.5,21378.5
300,1291.5,17186.5,48256.5,78711.5,59865.5,39915.5,29346.5,71218.5,25065.5,122865.5,70223.5,106470.5,661.5,558.5,515.5,497.5,464.5,428.5,134.5,561.5,38.5,61794.5,283.5,37151.5,553.5,649.5,517.5,606.5,1011.5,4231.5,400.5,26253.5,874.5,38289.5,391.5,27734.5,236.5,36568.5,4667.5,47352.5,981.5,83516.5,657.5,15527.5,834.5,107903.5,378.5,127612.5,144.5,20979.5,541.5,145.5,223.5,204.5,152.5,335.5,288.5,95939.5,147.5,55049.5,7.5,334.5,74.5,1.5,6.5,-6.5,36.5,90.5,151.5,77768.5,362.5,46920.5,16.5,9068.5,339.5,175.5,222.5,253.5,244.5,294.5,274.5,59774.5,444.5,48688.5,,,610.5,581.5,,,600.0,664.0,19002.0,22912.0
320,1389.0,18443.0,56937.0,95156.0,78582.0,54554.0,40956.0,88672.0,34578.0,146021.0,87735.0,127723.0,753.0,643.0,587.0,580.0,537.0,488.0,198.0,634.0,73.0,72345.0,437.0,47540.0,621.0,722.0,590.0,697.0,1258.0,5439.0,640.0,27513.0,1318.0,39927.0,578.0,32751.0,396.0,38371.0,7671.0,55799.0,1477.0,93970.0,991.0,23105.0,1264.0,127022.0,543.0,150223.0,197.0,25221.0,729.0,206.0,294.0,294.0,227.0,460.0,400.0,117504.0,229.0,71876.0,17.0,441.0,122.0,19.0,18.0,7.0,70.0,139.0,224.0,95766.0,506.0,61935.0,17.0,9080.0,532.0,284.0,331.0,400.0,409.0,466.0,421.0,75499.0,637.0,63319.0,,,687.0,655.0,,,677.0,737.0,20574.0,24278.0
340,1488.5,19397.5,63954.5,111929.5,99823.5,70953.5,54487.5,106618.5,46069.5,169396.5,106473.5,151069.5,819.5,705.5,659.5,635.5,593.5,541.5,258.5,713.5,104.5,80327.5,625.5,58937.5,707.5,813.5,659.5,789.5,1416.5,5989.5,1022.5,28601.5,1951.5,41354.5,805.5,35345.5,665.5,38970.5,11856.5,62108.5,2186.5,102959.5,1443.5,32111.5,1828.5,144275.5,798.5,171610.5,235.5,28987.5,923.5,251.5,391.5,396.5,302.5,641.5,538.5,142530.5,342.5,91698.5,2.5,551.5,194.5,31.5,12.5,16.5,94.5,212.5,332.5,110986.5,766.5,78358.5,24.5,9059.5,792.5,430.5,519.5,607.5,611.5,687.5,675.5,93853.5,968.5,79225.5,,,751.5,709.5,,,771.5,822.5,21901.5,25401.5
360,1558.0,19819.0,69287.0,125165.0,121855.0,88520.0,69233.0,125446.0,58390.0,194024.0,126068.0,175253.0,882.0,781.0,721.0,716.0,675.0,613.0,324.0,771.0,199.0,86472.0,886.0,69523.0,793.0,842.0,749.0,861.0,1540.0,6426.0,1638.0,29702.0,2881.0,42513.0,1182.0,36576.0,918.0,39469.0,17425.0,67714.0,3230.0,109602.0,2129.0,43833.0,2681.0,159498.0,1137.0,189907.0,299.0,32393.0,1126.0,309.0,513.0,522.0,419.0,883.0,729.0,170406.0,469.0,112653.0,28.0,659.0,277.0,60.0,18.0,18.0,185.0,330.0,513.0,121607.0,1088.0,97346.0,26.0,9184.0,1182.0,638.0,785.0,941.0,960.0,1077.0,1037.0,113336.0,1429.0,96315.0,,,801.0,772.0,,,858.0,923.0,22856.0,26462.0
380,1644.0,20056.0,73212.0,135128.0,142862.0,106688.0,84006.0,144975.0,71650.0,217410.0,145199.0,198346.0,967.0,843.0,797.0,795.0,758.0,690.0,429.0,850.0,356.0,90028.0,1324.0,77408.0,850.0,927.0,832.0,962.0,1690.0,6854.0,2443.0,30148.0,4117.0,42894.0,1683.0,37693.0,1150.0,38946.0,23249.0,70876.0,4693.0,114104.0,3031.0,55967.0,3858.0,171269.0,1624.0,203715.0,401.0,35236.0,1337.0,405.0,634.0,694.0,571.0,1166.0,967.0,199231.0,641.0,134906.0,36.0,768.0,375.0,81.0,36.0,40.0,299.0,503.0,746.0,129889.0,1545.0,118860.0,36.0,9270.0,1798.0,944.0,1166.0,1360.0,1421.0,1626.0,1530.0,134600.0,2078.0,114450.0,,,871.0,830.0,,,931.0,988.0,23568.0,27428.0
400,1726.0,20396.0,76238.0,144593.0,166808.0,126977.0,100556.0,163582.0,86456.0,241563.0,166696.0,224443.0,1022.0,899.0,869.0,855.0,824.0,761.0,475.0,915.0,678.0,92731.0,2087.0,83418.0,941.0,984.0,894.0,1003.0,1803.0,7176.0,3512.0,30179.0,5774.0,43389.0,2351.0,38792.0,1429.0,39299.0,28978.0,74509.0,6970.0,117410.0,4402.0,68915.0,5463.0,181551.0,2300.0,215687.0,537.0,37627.0,1637.0,504.0,793.0,874.0,766.0,1523.0,1252.0,226730.0,885.0,161046.0,38.0,855.0,485.0,138.0,54.0,57.0,544.0,776.0,1097.0,136704.0,2184.0,141321.0,36.0,9434.0,2922.0,1350.0,1712.0,2014.0,2101.0,2413.0,2305.0,157836.0,3034.0,135225.0,,,908.0,887.0,,,1019.5,1052.5,24311.5,28391.5
420,1763.0,20472.0,77821.0,150754.0,185384.0,149244.0,117935.0,183630.0,101621.0,258668.0,187881.0,248622.0,1085.0,945.0,915.0,909.0,869.0,830.0,552.0,987.0,918.0,93534.0,3553.0,88135.0,1001.0,1016.0,952.0,1072.0,1913.0,7446.0,4901.0,30929.0,7868.0,43634.0,3315.0,40287.0,1619.0,38924.0,35004.0,76626.0,10085.0,119655.0,6311.0,82955.0,7787.0,189259.0,3265.0,226566.0,699.0,39566.0,1895.0,602.0,982.0,1089.0,1020.0,1964.0,1602.0,250322.0,1223.0,190582.0,34.0,929.0,609.0,247.0,96.0,132.0,1094.0,1256.0,1673.0,143052.0,3164.0,159242.0,53.0,9532.0,4905.0,1998.0,2488.0,2930.0,3083.0,3530.0,3329.0,184069.0,4349.0,157739.0,,,961.0,935.0,,,1083.0,1109.0,25111.0,29367.0
440,1817.5,20658.5,79187.5,155716.5,201503.5,170824.5,136346.5,204104.5,117488.5,258668.5,209033.5,258668.5,1149.5,1019.5,981.5,969.5,948.5,910.5,620.5,1026.5,1120.5,94359.5,6321.5,91524.5,1056.5,1090.5,1006.5,1125.5,2035.5,7725.5,6800.5,31297.5,10382.5,43849.5,4615.5,40925.5,1854.5,39084.5,40397.5,77186.5,15096.5,120474.5,9165.5,98664.5,11268.5,194816.5,4606.5,233619.5,915.5,41512.5,2298.5,752.5,1187.5,1373.5,1355.5,2489.5,2034.5,258668.5,1688.5,221237.5,60.5,1029.5,723.5,396.5,216.5,283.5,2527.5,2220.5,2643.5,147353.5,4657.5,172188.5,86.5,9704.5,8432.5,3084.5,3686.5,4239.5,4451.5,5032.5,4830.5,208983.5,6184.5,181859.5,,,1024.5,992.5,,,1129.5,1178.5,25858.5,29943.5
460,1886.5,20864.5,80079.5,159252.5,217664.5,192584.5,155059.5,225025.5,133929.5,258662.5,230211.5,258662.5,1186.5,1051.5,1025.5,1026.5,993.5,943.5,696.5,1086.5,1440.5,95264.5,11334.5,94007.5,1105.5,1129.5,1059.5,1174.5,2095.5,7910.5,9159.5,31728.5,13633.5,44300.5,6223.5,42162.5,2028.5,39019.5,44330.5,78507.5,21119.5,121581.5,12928.5,113733.5,15645.5,199104.5,6469.5,239897.5,1167.5,42743.5,2795.5,899.5,1438.5,1697.5,1746.5,3122.5,2566.5,258662.5,2340.5,250211.5,97.5,1115.5,820.5,529.5,499.5,777.5,5122.5,4096.5,4320.5,150762.5,6967.5,182266.5,114.5,9779.5,11888.5,4964.5,5573.5,6160.5,6349.5,7248.5,6942.5,231898.5,8753.5,208472.5,,,1066.5,1020.5,,,1191.5,1228.5,26511.5,30992.5
480,1949.0,20999.0,80638.0,161617.0,227656.0,214135.0,173195.0,242696.0,150040.0,258661.0,251552.0,258661.0,1239.0,1111.0,1076.0,1069.0,1012.0,1011.0,757.0,1137.0,1689.0,94465.0,17338.0,94534.0,1154.0,1176.0,1105.0,1223.0,2156.0,7989.0,12961.0,31791.0,17470.0,44476.0,8301.0,42313.0,2219.0,38944.0,47459.0,78278.0,28982.0,121410.0,18568.0,127012.0,22172.0,201447.0,9064.0,245261.0,1476.0,43649.0,3362.0,1042.0,1657.0,2028.0,2227.0,3893.0,3146.0,258661.0,3215.0,258661.0,130.0,1171.0,925.0,705.0,937.0,1831.0,10145.0,7621.0,7252.0,154635.0,10616.0,190740.0,157.0,9755.0,13863.0,8058.0,8340.0,8861.0,8923.0,10037.0,9596.0,252006.0,12131.0,236121.0,,,1113.0,1081.0,,,1239.5,1270.5,27046.5,31460.5
500,1990.0,21077.0,80749.0,163125.0,236145.0,233980.0,191187.0,258643.0,165429.0,258653.0,258653.0,258653.0,1297.0,1144.0,1111.0,1084.0,1064.0,1043.0,845.0,1155.0,1871.0,93373.0,23312.0,95409.0,1228.0,1201.0,1164.0,1265.0,2207.0,8106.0,16565.0,31387.0,22478.0,43791.0,10572.0,42273.0,2335.0,38541.0,49624.0,77053.0,36916.0,118622.0,25085.0,137271.0,29560.0,201144.0,12698.0,246061.0,1865.0,44240.0,3970.0,1189.0,1890.0,2389.0,2795.0,4654.0,3787.0,258653.0,4331.0,258653.0,177.0,1247.0,1010.0,865.0,1336.0,3801.0,15446.0,12949.0,11547.0,154589.0,15462.0,196693.0,229.0,9782.0,14372.0,12813.0,12882.0,12541.0,12402.0,13784.0,13155.0,258653.0,16185.0,258594.0,,,1147.0,1101.0,,,1304.0,1317.0,27412.0,31981.0
520,2036.0,21309.0,81846.0,166548.0,246238.0,253513.0,211421.0,258651.0,182822.0,258651.0,258651.0,258651.0,1331.0,1190.0,1137.0,1131.0,1107.0,1098.0,903.0,1226.0,2014.0,92913.0,31056.0,96740.0,1273.0,1233.0,1204.0,1294.0,2261.0,8158.0,18255.0,31761.0,29110.0,44315.0,13603.0,42831.0,2439.0,38727.0,51049.0,77826.0,45479.0,119710.0,34385.0,146930.0,39804.0,202058.0,17492.0,249474.0,2373.0,45330.0,4779.0,1395.0,2226.0,2825.0,3509.0,5657.0,4545.0,258651.0,5928.0,258651.0,267.0,1301.0,1087.0,1012.0,1799.0,5622.0,22063.0,20869.0,18665.0,156863.0,22890.0,204244.0,317.0,9861.0,14453.0,17013.0,18878.0,18072.0,16978.0,18723.0,17983.0,258651.0,21905.0,258651.0,,,1166.0,1136.0,,,1323.0,1332.0,27900.0,32893.0
