time,e20x33_0,e20x33_1,e20x33_2,e20x33_3,e20x33_4,e20x33_5,e20x32gp411_0,e20x32gp411_1,e20x32gp411_2,e20x32gp411_3,e20x32gp411_4,e20x32gp411_5,e32x33_0,e32x33_1,e32x33_2,e32x33_3,e32x33_4,e32x33_5,e32x30SspGyrB_0,e32x30SspGyrB_1,e32x30SspGyrB_2,e32x30SspGyrB_3,e32x30SspGyrB_4,e32x30SspGyrB_5,e34x33_0,e34x33_1,e34x33_2,e34x33_3,e34x33_4,e34x33_5,e34x30MjaKlbA_0,e34x30MjaKlbA_1,e34x30MjaKlbA_2,e34x30MjaKlbA_3,e34x30MjaKlbA_4,e34x30MjaKlbA_5,e38x33_0,e38x33_1,e38x33_2,e38x33_3,e38x33_4,e38x33_5,e38x32gp418_0,e38x32gp418_1,e38x32gp418_2,e38x32gp418_3,e38x32gp418_4,e38x32gp418_5,e41x33_0,e41x33_1,e41x33_2,e41x33_3,e41x33_4,e41x33_5,e41x32NrdJ1_0,e41x32NrdJ1_1,e41x32NrdJ1_2,e41x32NrdJ1_3,e41x32NrdJ1_4,e41x32NrdJ1_5,e42x33_0,e42x33_1,e42x33_2,e42x33_3,e42x33_4,e42x33_5,e42x32STIMPDH1_0,e42x32STIMPDH1_1,e42x32STIMPDH1_2,e42x32STIMPDH1_3,e42x32STIMPDH1_4,e42x32STIMPDH1_5,e11x33_0,e11x33_1,e11x33_2,e11x33_3,e11x33_4,e11x33_5,e11x32STPhoRadA_0,e11x32STPhoRadA_1,e11x32STPhoRadA_2,e11x32STPhoRadA_3,e11x32STPhoRadA_4,e11x32STPhoRadA_5,Blank_Kan_1,Blank_Kan_1,negative-control-kan_1,negative-control-kan_1,Blank_Amp_1,Blank_Amp_1,negative-control-amp_1,negative-control-amp_1,positive-control-amp_1,positive-control-amp_1
0,73.0,47.0,47.0,43.0,47.0,28.0,57.0,41.0,38.0,34.0,33.0,33.0,85.0,71.0,56.0,53.0,45.0,63.0,73.0,50.0,37.0,55.0,46.0,50.0,100.0,71.0,57.0,63.0,58.0,68.0,72.0,39.0,47.0,44.0,52.0,43.0,90.0,60.0,59.0,53.0,43.0,44.0,74.0,45.0,53.0,36.0,48.0,41.0,76.0,48.0,45.0,38.0,36.0,36.0,63.0,48.0,46.0,54.0,40.0,37.0,53.0,37.0,43.0,41.0,40.0,34.0,63.0,34.0,38.0,36.0,44.0,33.0,74.0,58.0,41.0,61.0,30.0,39.0,62.0,36.0,44.0,44.0,27.0,39.0,,,50.0,40.0,,,40.0,45.0,549.0,605.0
20,55.0,22.0,33.0,8.0,21.0,20.0,51.0,25.0,14.0,27.0,25.0,21.0,70.0,45.0,38.0,45.0,30.0,50.0,66.0,29.0,33.0,45.0,24.0,46.0,86.0,70.0,47.0,52.0,50.0,55.0,70.0,39.0,44.0,44.0,31.0,35.0,77.0,43.0,55.0,39.0,42.0,42.0,71.0,41.0,43.0,28.0,51.0,22.0,73.0,40.0,37.0,33.0,32.0,39.0,61.0,44.0,36.0,47.0,36.0,47.0,52.0,26.0,38.0,32.0,27.0,30.0,54.0,35.0,32.0,23.0,16.0,39.0,72.0,36.0,43.0,37.0,28.0,33.0,51.0,28.0,34.0,39.0,36.0,32.0,,,30.0,54.0,,,27.0,44.0,596.0,621.0
40,58.0,36.0,29.0,18.0,18.0,33.0,42.0,21.0,26.0,33.0,30.0,32.0,79.0,56.0,37.0,46.0,37.0,43.0,59.0,26.0,37.0,37.0,20.0,37.0,86.0,65.0,43.0,59.0,46.0,52.0,59.0,33.0,35.0,30.0,29.0,25.0,73.0,36.0,43.0,29.0,43.0,47.0,57.0,41.0,40.0,34.0,36.0,38.0,55.0,35.0,24.0,36.0,36.0,29.0,68.0,26.0,39.0,37.0,44.0,34.0,59.0,26.0,39.0,30.0,30.0,27.0,55.0,26.0,37.0,33.0,7.0,22.0,73.0,48.0,44.0,37.0,32.0,41.0,72.0,47.0,44.0,42.0,34.0,34.0,,,31.0,56.0,,,44.0,41.0,811.0,862.0
60,50.0,31.0,20.0,13.0,24.0,17.0,54.0,9.0,21.0,22.0,15.0,23.0,78.0,52.0,41.0,29.0,28.0,39.0,48.0,34.0,30.0,39.0,24.0,48.0,85.0,62.0,45.0,45.0,35.0,47.0,52.0,35.0,34.0,31.0,12.0,22.0,68.0,43.0,40.0,27.0,33.0,36.0,57.0,40.0,43.0,16.0,34.0,21.0,72.0,42.0,38.0,28.0,31.0,23.0,49.0,27.0,31.0,36.0,28.0,41.0,52.0,31.0,32.0,25.0,21.0,36.0,45.0,16.0,31.0,36.0,22.0,47.0,57.0,47.0,32.0,39.0,34.0,39.0,62.0,41.0,31.0,35.0,26.0,26.0,,,32.0,50.0,,,48.0,61.0,1079.0,1152.0
80,65.0,31.0,37.0,20.0,25.0,31.0,60.0,27.0,28.0,33.0,29.0,45.0,76.0,58.0,50.0,35.0,45.0,43.0,63.0,28.0,34.0,44.0,30.0,43.0,100.0,62.0,50.0,52.0,58.0,64.0,64.0,47.0,45.0,45.0,39.0,32.0,87.0,52.0,50.0,30.0,41.0,51.0,69.0,36.0,35.0,28.0,34.0,35.0,71.0,42.0,40.0,39.0,24.0,38.0,54.0,39.0,23.0,38.0,38.0,48.0,62.0,35.0,45.0,42.0,36.0,28.0,53.0,27.0,29.0,31.0,27.0,31.0,72.0,47.0,40.0,35.0,38.0,44.0,66.0,49.0,43.0,42.0,31.0,36.0,,,36.0,62.0,,,61.5,59.5,1326.5,1430.5
100,63.0,41.0,34.0,33.0,32.0,28.0,53.0,30.0,19.0,21.0,29.0,45.0,76.0,64.0,38.0,32.0,38.0,69.0,60.0,34.0,36.0,27.0,29.0,61.0,93.0,63.0,54.0,41.0,78.0,139.0,64.0,40.0,36.0,42.0,44.0,45.0,79.0,51.0,45.0,45.0,48.0,73.0,68.0,40.0,33.0,32.0,36.0,57.0,67.0,38.0,41.0,28.0,35.0,72.0,69.0,34.0,38.0,38.0,38.0,39.0,55.0,28.0,28.0,25.0,30.0,43.0,54.0,24.0,30.0,24.0,32.0,33.0,80.0,52.0,42.0,36.0,37.0,37.0,69.0,33.0,39.0,33.0,40.0,29.0,,,46.0,46.0,,,63.0,70.0,1582.0,1705.0
120,80.5,54.5,46.5,40.5,56.5,92.5,74.5,44.5,43.5,41.5,47.5,83.5,93.5,63.5,59.5,63.5,68.5,160.5,77.5,45.5,47.5,41.5,66.5,147.5,117.5,78.5,74.5,83.5,146.5,394.5,73.5,57.5,53.5,44.5,58.5,98.5,104.5,68.5,62.5,58.5,72.5,182.5,83.5,56.5,47.5,45.5,57.5,104.5,101.5,47.5,58.5,45.5,56.5,171.5,68.5,43.5,54.5,46.5,63.5,96.5,71.5,48.5,49.5,53.5,44.5,76.5,76.5,39.5,45.5,29.5,38.5,53.5,82.5,54.5,62.5,59.5,56.5,101.5,73.5,50.5,46.5,42.5,56.5,71.5,,,59.5,66.5,,,83.5,82.5,1891.5,2038.5
140,99.5,52.5,74.5,46.5,79.5,227.5,94.5,74.5,51.5,41.5,71.5,168.5,113.5,77.5,70.5,74.5,124.5,383.5,88.5,55.5,63.5,64.5,114.5,344.5,139.5,102.5,93.5,108.5,303.5,932.5,97.5,62.5,66.5,70.5,102.5,252.5,130.5,88.5,82.5,86.5,125.5,417.5,90.5,73.5,70.5,67.5,85.5,219.5,99.5,76.5,75.5,60.5,104.5,375.5,83.5,52.5,57.5,69.5,79.5,200.5,84.5,53.5,64.5,51.5,67.5,131.5,76.5,59.5,56.5,51.5,57.5,53.5,92.5,55.5,57.5,51.5,76.5,227.5,74.5,64.5,59.5,61.5,73.5,157.5,,,70.5,85.5,,,87.0,82.0,2334.0,2524.0
160,116.5,79.5,82.5,95.5,247.5,572.5,108.5,77.5,82.5,91.5,186.5,403.5,132.5,102.5,81.5,109.5,311.5,889.5,103.5,83.5,81.5,103.5,315.5,765.5,162.5,123.5,123.5,217.5,796.5,1956.5,101.5,84.5,83.5,92.5,179.5,521.5,156.5,116.5,121.5,157.5,377.5,915.5,107.5,87.5,89.5,86.5,161.5,482.5,121.5,99.5,99.5,122.5,411.5,936.5,100.5,77.5,69.5,84.5,133.5,422.5,100.5,79.5,80.5,81.5,119.5,257.5,95.5,71.5,74.5,71.5,65.5,91.5,99.5,66.5,63.5,78.5,125.5,571.5,82.5,76.5,52.5,62.5,107.5,372.5,,,100.5,107.5,,,136.5,141.5,2913.5,3182.5
180,151.0,113.0,245.0,1001.0,1766.0,2170.0,130.0,123.0,182.0,780.0,1141.0,1523.0,183.0,159.0,313.0,982.0,1834.0,2602.0,125.0,103.0,221.0,861.0,1677.0,2216.0,231.0,236.0,604.0,1606.0,2785.0,4050.0,139.0,113.0,138.0,287.0,596.0,1137.0,191.0,169.0,310.0,970.0,1543.0,1882.0,131.0,114.0,124.0,254.0,547.0,1076.0,164.0,153.0,308.0,941.0,1904.0,2393.0,126.0,102.0,129.0,265.0,739.0,1459.0,139.0,113.0,130.0,271.0,533.0,759.0,111.0,97.0,92.0,110.0,140.0,194.0,119.0,90.0,110.0,456.0,819.0,1487.0,107.0,96.0,86.0,140.0,444.0,898.0,,,113.0,137.0,,,186.5,169.5,3798.5,4209.5
200,239.0,269.0,1267.0,3926.0,5128.0,5075.0,193.0,201.0,868.0,2804.0,3326.0,3687.0,248.0,326.0,1349.0,4004.0,5202.0,5616.0,174.0,196.0,931.0,3337.0,4500.0,4762.0,383.0,609.0,2432.0,5032.0,6373.0,7032.0,194.0,177.0,480.0,1467.0,2068.0,2560.0,281.0,334.0,1191.0,2893.0,3533.0,3222.0,178.0,181.0,416.0,1342.0,1927.0,2163.0,260.0,334.0,1166.0,2967.0,4306.0,4458.0,174.0,160.0,287.0,1102.0,2527.0,3430.0,194.0,156.0,327.0,1055.0,1508.0,1759.0,167.0,147.0,187.0,403.0,494.0,549.0,155.0,147.0,497.0,2853.0,3498.0,3614.0,136.0,136.0,220.0,1172.0,2180.0,2362.0,,,172.0,197.0,,,290.5,255.5,5182.5,5784.5
220,373.0,718.0,4702.0,9139.0,10177.0,9223.0,250.0,458.0,3159.0,6409.0,6826.0,6838.0,389.0,865.0,4472.0,8707.0,9991.0,9650.0,235.0,445.0,3080.0,7203.0,8393.0,8195.0,607.0,1677.0,6314.0,9704.0,10659.0,10300.0,264.0,322.0,1183.0,3132.0,3997.0,4427.0,421.0,798.0,3457.0,6121.0,6488.0,4902.0,236.0,318.0,1292.0,3350.0,4010.0,3611.0,392.0,796.0,3270.0,6079.0,7582.0,7044.0,242.0,296.0,559.0,2119.0,4749.0,5721.0,277.0,307.0,1179.0,2563.0,3129.0,3329.0,229.0,256.0,516.0,1132.0,1113.0,1159.0,225.0,298.0,2296.0,7075.0,7404.0,6323.0,193.0,211.0,761.0,3541.0,5014.0,4433.0,,,247.0,249.0,,,362.0,352.0,7133.0,8007.0
240,511.0,1390.0,9831.0,15653.0,16433.0,14360.0,342.0,828.0,6542.0,10907.0,11248.0,10867.0,521.0,1509.0,9222.0,14970.0,16213.0,14778.0,333.0,771.0,6238.0,12234.0,13545.0,12572.0,907.0,3189.0,11943.0,15665.0,16037.0,14363.0,344.0,559.0,2295.0,5228.0,6269.0,6473.0,623.0,1589.0,7088.0,10278.0,10231.0,7091.0,310.0,528.0,2967.0,6250.0,6914.0,5435.0,575.0,1522.0,6532.0,10105.0,11649.0,9958.0,318.0,436.0,949.0,3401.0,7191.0,8019.0,354.0,511.0,2705.0,4663.0,5238.0,5268.0,296.0,388.0,1085.0,2240.0,2063.0,2209.0,303.0,682.0,6656.0,12855.0,12380.0,9354.0,250.0,388.0,2170.0,7102.0,8815.0,6938.0,,,318.0,330.0,,,475.5,461.5,9826.5,10992.5
260,650.0,2116.0,16526.0,23633.0,23875.0,20435.0,437.0,1236.0,10759.0,16456.0,16332.0,15575.0,692.0,2248.0,15694.0,22461.0,23304.0,20537.0,402.0,1270.0,10562.0,18287.0,19561.0,17797.0,1217.0,5041.0,19586.0,22901.0,22507.0,19215.0,440.0,1019.0,3969.0,7989.0,9009.0,8959.0,828.0,2578.0,12126.0,16200.0,15344.0,10176.0,401.0,889.0,5677.0,10163.0,10797.0,7893.0,771.0,2525.0,11487.0,15530.0,16773.0,13474.0,396.0,658.0,1622.0,5336.0,10059.0,10454.0,459.0,772.0,4784.0,7235.0,7893.0,7518.0,380.0,558.0,1963.0,3571.0,3191.0,3523.0,393.0,1156.0,12650.0,19801.0,18136.0,12699.0,297.0,673.0,4714.0,11766.0,13413.0,9805.0,,,397.0,405.0,,,608.0,585.0,12441.0,13458.0
280,784.0,2526.0,21575.0,32854.0,33833.0,28111.0,525.0,1506.0,13697.0,22537.0,23311.0,21587.0,850.0,2786.0,22536.0,32433.0,32224.0,27448.0,497.0,1672.0,15595.0,26278.0,26804.0,23985.0,1442.0,6067.0,27588.0,32074.0,30504.0,25355.0,564.0,1529.0,6768.0,11383.0,12024.0,11841.0,1009.0,3180.0,15653.0,21260.0,21122.0,14676.0,511.0,1260.0,8745.0,15610.0,15873.0,11211.0,939.0,3383.0,16338.0,23422.0,24265.0,17980.0,501.0,940.0,2678.0,8629.0,14245.0,13372.0,562.0,1022.0,7438.0,10665.0,11304.0,10323.0,460.0,730.0,3239.0,5166.0,4494.0,5021.0,504.0,1699.0,20715.0,28174.0,24916.0,16307.0,373.0,1121.0,8467.0,17383.0,18583.0,12692.0,,,489.0,493.0,,,668.5,674.5,14138.5,14926.5
300,919.0,2910.0,25891.0,39985.0,42848.0,38116.0,614.0,1718.0,16294.0,27187.0,29414.0,29360.0,1012.0,3336.0,29737.0,43292.0,43260.0,36215.0,596.0,1974.0,19848.0,34847.0,36490.0,31916.0,1631.0,6863.0,33769.0,40764.0,40461.0,32928.0,650.0,1794.0,9719.0,15582.0,15489.0,15285.0,1154.0,3625.0,18001.0,24894.0,25259.0,17993.0,611.0,1560.0,10939.0,19518.0,21040.0,16109.0,1139.0,4240.0,21169.0,32358.0,33671.0,23796.0,583.0,1179.0,3538.0,12371.0,19862.0,17179.0,676.0,1334.0,10674.0,14965.0,15485.0,14121.0,543.0,940.0,4630.0,7314.0,6273.0,6999.0,606.0,2152.0,29271.0,38338.0,32817.0,20296.0,480.0,1459.0,13632.0,24215.0,25021.0,15978.0,,,560.0,562.0,,,765.5,751.5,15531.5,16554.5
320,1021.5,3225.5,29574.5,46783.5,50519.5,46014.5,703.5,1934.5,18416.5,31726.5,34621.5,35078.5,1139.5,3674.5,35164.5,54201.5,55257.5,46861.5,658.5,2145.5,22755.5,43371.5,47045.5,41958.5,1772.5,7278.5,39104.5,48192.5,47939.5,42154.5,746.5,1944.5,11969.5,19474.5,19441.5,19263.5,1297.5,4050.5,20176.5,27858.5,28286.5,20624.5,705.5,1760.5,12514.5,22445.5,24571.5,19174.5,1265.5,4789.5,25366.5,40431.5,43090.5,31193.5,673.5,1359.5,4370.5,14876.5,25875.5,21974.5,766.5,1644.5,14325.5,20852.5,21289.5,18673.5,641.5,1143.5,6154.5,10598.5,8687.5,9725.5,689.5,2536.5,38380.5,48303.5,42199.5,24981.5,515.5,1655.5,18897.5,31619.5,32071.5,19666.5,,,625.5,623.5,,,867.5,833.5,17153.5,18338.5
340,1133.5,3492.5,33123.5,53882.5,58348.5,53676.5,826.5,2095.5,20135.5,36219.5,39884.5,40741.5,1273.5,3942.5,39578.5,64221.5,66858.5,58966.5,765.5,2324.5,24496.5,50324.5,57443.5,53051.5,1916.5,7671.5,43505.5,55178.5,54932.5,49528.5,872.5,2056.5,13402.5,23554.5,23097.5,23978.5,1453.5,4412.5,22264.5,30700.5,31436.5,23227.5,823.5,1972.5,13848.5,24561.5,27192.5,21757.5,1401.5,5217.5,28997.5,47310.5,51518.5,38539.5,777.5,1496.5,4968.5,16772.5,30024.5,27271.5,890.5,1923.5,17588.5,26922.5,28052.5,25349.5,722.5,1299.5,7390.5,14704.5,13436.5,13025.5,765.5,2838.5,46146.5,60504.5,51019.5,30519.5,577.5,1782.5,23793.5,39283.5,39881.5,24024.5,,,712.5,715.5,,,952.0,936.0,18779.0,20049.0
360,1236.0,3668.0,36064.0,60511.0,66483.0,62105.0,905.0,2217.0,21514.0,40351.0,45065.0,46562.0,1355.0,4145.0,43070.0,73515.0,77872.0,70836.0,854.0,2429.0,25755.0,55097.0,66343.0,64327.0,2016.0,7860.0,47038.0,61365.0,61564.0,56464.0,940.0,2158.0,14290.0,27106.0,27134.0,28346.0,1576.0,4724.0,23990.0,33414.0,34282.0,25880.0,907.0,2121.0,15119.0,26921.0,30055.0,24257.0,1487.0,5559.0,32362.0,53941.0,58608.0,45985.0,843.0,1621.0,5406.0,18326.0,32692.0,31973.0,974.0,2151.0,20470.0,32781.0,34726.0,33446.0,810.0,1448.0,8496.0,18370.0,19238.0,17922.0,846.0,3131.0,53123.0,72033.0,59803.0,36684.0,644.0,1913.0,27182.0,48537.0,46433.0,28859.0,,,771.0,765.0,,,1035.0,1036.0,20125.0,21325.0
380,1301.0,3820.0,38046.0,66504.0,73664.0,70118.0,976.0,2322.0,22376.0,43492.0,49692.0,52467.0,1454.0,4313.0,46207.0,81734.0,88572.0,83333.0,944.0,2563.0,26851.0,59117.0,73092.0,74475.0,2109.0,7980.0,49837.0,67055.0,68351.0,63818.0,1038.0,2264.0,14991.0,29879.0,31366.0,33203.0,1685.0,4980.0,25545.0,35536.0,36983.0,28464.0,1022.0,2287.0,16140.0,28836.0,32474.0,26812.0,1608.0,5879.0,35096.0,59836.0,66017.0,52537.0,955.0,1731.0,5838.0,19748.0,34608.0,35052.0,1072.0,2334.0,23024.0,38120.0,41256.0,40893.0,887.0,1587.0,9710.0,21639.0,24757.0,25803.0,908.0,3301.0,60226.0,81693.0,69121.0,41816.0,715.0,1989.0,30029.0,55759.0,54206.0,34240.0,,,831.0,841.0,,,1102.5,1101.5,21455.5,22704.5
400,1414.0,3981.0,39681.0,71282.0,80504.0,77553.0,1079.0,2424.0,22932.0,46495.0,54209.0,58318.0,1553.0,4469.0,48582.0,89437.0,98347.0,95388.0,1027.0,2663.0,27822.0,64266.0,79605.0,83511.0,2198.0,8235.0,52380.0,72286.0,74628.0,70650.0,1133.0,2350.0,15485.0,32340.0,35185.0,37939.0,1801.0,5206.0,27020.0,37731.0,39343.0,30763.0,1123.0,2398.0,16889.0,30662.0,35449.0,29261.0,1713.0,6136.0,37900.0,65871.0,72275.0,58844.0,1042.0,1848.0,6293.0,21023.0,36968.0,37419.0,1178.0,2549.0,25414.0,43233.0,47363.0,48603.0,988.0,1717.0,10859.0,24489.0,29785.0,34048.0,1007.0,3502.0,68098.0,92506.0,77630.0,46332.0,793.0,2096.0,32786.0,62932.0,61172.0,38572.0,,,926.0,916.0,,,1163.0,1158.0,22397.0,23693.0
420,1481.5,4061.5,40329.5,75293.5,85863.5,84391.5,1130.5,2517.5,23543.5,48494.5,57878.5,62878.5,1638.5,4573.5,50072.5,94992.5,105850.5,106273.5,1105.5,2714.5,28043.5,67341.5,84021.5,90630.5,2274.5,8247.5,53799.5,76827.5,79396.5,77095.5,1196.5,2411.5,15739.5,34185.5,38022.5,42282.5,1885.5,5418.5,28143.5,39197.5,41015.5,32845.5,1213.5,2503.5,17550.5,32156.5,37159.5,31597.5,1802.5,6356.5,40303.5,71466.5,78790.5,65397.5,1118.5,1963.5,6658.5,22300.5,38654.5,39546.5,1257.5,2669.5,27349.5,48058.5,53307.5,55933.5,1043.5,1839.5,11805.5,27303.5,33730.5,41634.5,1066.5,3619.5,75050.5,103989.5,84694.5,51288.5,869.5,2181.5,35217.5,68402.5,66214.5,42552.5,,,951.5,976.5,,,1227.5,1232.5,23237.5,24626.5
440,1537.5,4120.5,41251.5,77595.5,89999.5,89770.5,1227.5,2595.5,23732.5,49995.5,60299.5,66619.5,1702.5,4635.5,50785.5,98680.5,111206.5,115682.5,1208.5,2796.5,28340.5,66222.5,85992.5,96260.5,2353.5,8306.5,54263.5,79457.5,82993.5,82517.5,1268.5,2475.5,15867.5,35697.5,40520.5,46150.5,1964.5,5537.5,28833.5,40487.5,42557.5,34812.5,1282.5,2592.5,17937.5,33085.5,37468.5,33331.5,1881.5,6524.5,41858.5,75626.5,84087.5,71017.5,1186.5,2037.5,6924.5,23414.5,40271.5,41818.5,1330.5,2797.5,29074.5,52426.5,58709.5,63093.5,1137.5,1927.5,12701.5,29647.5,37354.5,48166.5,1119.5,3784.5,76363.5,108720.5,89125.5,54364.5,933.5,2226.5,37091.5,72898.5,67834.5,45518.5,,,1038.5,1032.5,,,1288.0,1295.0,23918.0,25499.0
460,1619.5,4155.5,41626.5,80059.5,93414.5,94147.5,1280.5,2624.5,23743.5,50864.5,62551.5,69330.5,1789.5,4682.5,51230.5,101491.5,115551.5,122508.5,1257.5,2846.5,28493.5,67562.5,88197.5,100902.5,2404.5,8320.5,54542.5,82097.5,87074.5,87117.5,1349.5,2529.5,15913.5,37162.5,42545.5,49046.5,2047.5,5656.5,29270.5,41622.5,44030.5,36459.5,1345.5,2671.5,18412.5,34049.5,39217.5,34909.5,1939.5,6660.5,43725.5,80350.5,88850.5,76931.5,1249.5,2113.5,7150.5,24389.5,41941.5,43899.5,1403.5,2934.5,30750.5,56972.5,63828.5,70314.5,1198.5,2016.5,13392.5,31825.5,40287.5,54465.5,1196.5,3754.5,80734.5,117773.5,96667.5,57735.5,1006.5,2258.5,38171.5,79394.5,73676.5,48005.5,,,1072.5,1097.5,,,1340.0,1347.0,24484.0,26221.0
480,1658.5,4281.5,41933.5,81429.5,96412.5,97820.5,1328.5,2674.5,23707.5,51324.5,63929.5,71649.5,1818.5,4722.5,52253.5,104074.5,119381.5,128377.5,1304.5,2915.5,28493.5,69073.5,90007.5,105261.5,2476.5,8372.5,55018.5,83106.5,89340.5,90421.5,1385.5,2575.5,15902.5,37720.5,44196.5,51544.5,2097.5,5695.5,29482.5,42014.5,44920.5,37505.5,1385.5,2716.5,18559.5,34658.5,40449.5,36381.5,2015.5,6742.5,44643.5,84045.5,93818.5,82017.5,1298.5,2159.5,7299.5,24815.5,43601.5,45952.5,1440.5,3009.5,31727.5,60446.5,68793.5,76900.5,1234.5,2063.5,13936.5,33622.5,42914.5,60068.5,1248.5,3782.5,84657.5,128959.5,103490.5,61094.5,1041.5,2304.5,38848.5,87484.5,79724.5,49816.5,,,1124.5,1136.5,,,1366.5,1386.5,25267.5,26819.5
500,1718.5,4279.5,42101.5,82680.5,98202.5,99534.5,1371.5,2714.5,23670.5,51499.5,64445.5,72726.5,1874.5,4826.5,52800.5,105923.5,121858.5,132730.5,1365.5,2928.5,28445.5,69849.5,91527.5,107296.5,2492.5,8523.5,55240.5,83663.5,90637.5,93516.5,1455.5,2591.5,15777.5,38238.5,45288.5,54148.5,2138.5,5697.5,29770.5,42396.5,45499.5,38439.5,1442.5,2776.5,18564.5,35329.5,41744.5,37836.5,2041.5,6836.5,45842.5,86554.5,96792.5,86697.5,1337.5,2204.5,7357.5,24995.5,43918.5,47847.5,1498.5,3100.5,32895.5,63202.5,72152.5,83411.5,1286.5,2106.5,14263.5,35048.5,45261.5,64599.5,1294.5,3919.5,87298.5,137520.5,111389.5,63746.5,1086.5,2320.5,39144.5,93399.5,82483.5,51591.5,,,1156.5,1181.5,,,1426.5,1432.5,25616.5,27490.5
520,1758.0,4354.0,42327.0,83433.0,99102.0,101477.0,1393.0,2743.0,23785.0,51849.0,64860.0,73824.0,1921.0,4813.0,52446.0,107688.0,123678.0,136699.0,1408.0,2975.0,28277.0,70515.0,92280.0,109746.0,2522.0,8358.0,54311.0,84193.0,91447.0,94613.0,1478.0,2616.0,15777.0,38588.0,45491.0,55058.0,2153.0,5748.0,30048.0,42631.0,45964.0,39066.0,1480.0,2776.0,18542.0,35837.0,42904.0,38511.0,2102.0,6871.0,46231.0,88623.0,100128.0,91345.0,1368.0,2232.0,7408.0,25132.0,44411.0,49215.0,1538.0,3138.0,33464.0,65071.0,74930.0,88928.0,1325.0,2163.0,14527.0,35913.0,46743.0,69370.0,1317.0,3998.0,89874.0,145404.0,119513.0,67006.0,1100.0,2358.0,39397.0,98398.0,83569.0,53236.0,,,1184.0,1225.0,,,1474.0,1479.0,26228.0,28267.0
540,1798.5,4375.5,42578.5,84153.5,100955.5,102691.5,1440.5,2799.5,23808.5,52270.5,65550.5,74748.5,1989.5,4861.5,52429.5,109384.5,124805.5,140396.5,1429.5,2989.5,28174.5,71017.5,91819.5,111280.5,2554.5,8408.5,54705.5,84708.5,92546.5,96103.5,1515.5,2683.5,15786.5,39047.5,46319.5,55732.5,2216.5,5832.5,30173.5,43066.5,46385.5,39693.5,1503.5,2824.5,18628.5,36335.5,43547.5,38914.5,2105.5,6997.5,46793.5,90142.5,101970.5,94911.5,1401.5,2295.5,7479.5,25457.5,44904.5,50128.5,1576.5,3207.5,34151.5,66833.5,77015.5,94176.5,1336.5,2199.5,14696.5,36591.5,48169.5,73137.5,1366.5,3939.5,92972.5,151318.5,124158.5,70542.5,1147.5,2389.5,39533.5,102064.5,86390.5,55299.5,,,1227.5,1258.5,,,1506.5,1488.5,26588.5,28770.5
560,1833.5,4427.5,42654.5,85261.5,102178.5,104258.5,1487.5,2844.5,24020.5,52084.5,66316.5,75269.5,1997.5,4892.5,52537.5,110142.5,125896.5,142900.5,1483.5,3026.5,28172.5,71897.5,93037.5,112597.5,2623.5,8418.5,54986.5,85675.5,93445.5,97826.5,1546.5,2699.5,15709.5,39378.5,46855.5,56962.5,2248.5,5870.5,30628.5,43319.5,46706.5,40195.5,1546.5,2827.5,18581.5,36215.5,44394.5,39275.5,2165.5,7087.5,47053.5,91491.5,104026.5,98557.5,1454.5,2307.5,7433.5,25579.5,45119.5,50910.5,1611.5,3291.5,34512.5,68325.5,78958.5,97718.5,1369.5,2243.5,14779.5,37072.5,48734.5,76603.5,1408.5,4010.5,94937.5,155644.5,130851.5,74177.5,1179.5,2422.5,39724.5,105533.5,89790.5,57161.5,,,1277.5,1302.5,,,1533.5,1547.5,26958.5,29494.5
580,1869.0,4458.0,42861.0,86016.0,102833.0,104469.0,1494.0,2853.0,23913.0,52524.0,66542.0,75284.0,2023.0,4876.0,52490.0,111139.0,126262.0,143708.0,1501.0,3070.0,28033.0,72144.0,92349.0,111619.0,2612.0,8388.0,55409.0,86680.0,94431.0,99448.0,1577.0,2722.0,15651.0,39866.0,47397.0,58073.0,2269.0,5915.0,30639.0,43595.0,46964.0,40706.0,1569.0,2871.0,18592.0,36697.0,44742.0,39736.0,2201.0,7112.0,47459.0,93546.0,105354.0,100098.0,1461.0,2344.0,7502.0,25768.0,45560.0,50999.0,1639.0,3370.0,35005.0,69523.0,80447.0,99608.0,1429.0,2257.0,14879.0,37407.0,49516.0,79136.0,1433.0,3998.0,96698.0,159391.0,136847.0,77267.0,1220.0,2431.0,39877.0,107756.0,92945.0,59514.0,,,1288.0,1316.0,,,1572.5,1579.5,27620.5,30011.5
600,1904.0,4490.0,43072.0,87965.0,104228.0,106669.0,1537.0,2895.0,24060.0,52860.0,67108.0,76321.0,2061.0,4965.0,52524.0,112069.0,127444.0,145703.0,1534.0,3090.0,28048.0,73134.0,95472.0,113023.0,2659.0,8548.0,56985.0,88167.0,95437.0,101969.0,1598.0,2759.0,15740.0,40357.0,48021.0,58893.0,2322.0,5975.0,31001.0,44134.0,47220.0,41176.0,1615.0,2887.0,18584.0,37100.0,45927.0,40446.0,2254.0,7231.0,48003.0,94742.0,107241.0,102025.0,1512.0,2367.0,7512.0,26108.0,45892.0,52087.0,1698.0,3409.0,35326.0,70778.0,82079.0,101346.0,1468.0,2300.0,15034.0,37644.0,50138.0,81755.0,1467.0,4068.0,99578.0,168193.0,144783.0,81147.0,1244.0,2449.0,39957.0,111274.0,97184.0,61198.0,,,1301.0,1329.0,,,1572.0,1604.0,27762.0,30618.0
