time,pBAD-rJ/Ara_0,pBAD-rJ/Ara_1,pBAD-rJ/Ara_2,pBAD-rJ/Ara_3,pBAD-rJ/Ara_4,pBAD-rJ/Ara_5,pBAD-rJ/Ara_6,pBAD-rJ/Ara_7,pBAD-rJ/Ara_8,pBAD-rJ/Ara_9,pBAD-rJ/Ara_10,pBAD-rJ/Ara_11,araC-pBAD-rJ/Ara_0,araC-pBAD-rJ/Ara_1,araC-pBAD-rJ/Ara_2,araC-pBAD-rJ/Ara_3,araC-pBAD-rJ/Ara_4,araC-pBAD-rJ/Ara_5,araC-pBAD-rJ/Ara_6,araC-pBAD-rJ/Ara_7,araC-pBAD-rJ/Ara_8,araC-pBAD-rJ/Ara_9,araC-pBAD-rJ/Ara_10,araC-pBAD-rJ/Ara_11,cymRC-pCymRC-rJ/Cuma_0,cymRC-pCymRC-rJ/Cuma_1,cymRC-pCymRC-rJ/Cuma_2,cymRC-pCymRC-rJ/Cuma_3,cymRC-pCymRC-rJ/Cuma_4,cymRC-pCymRC-rJ/Cuma_5,cymRC-pCymRC-rJ/Cuma_6,cymRC-pCymRC-rJ/Cuma_7,cymRC-pCymRC-rJ/Cuma_8,cymRC-pCymRC-rJ/Cuma_9,cymRC-pCymRC-rJ/Cuma_10,cymRC-pCymRC-rJ/Cuma_11,pLux2-rJ/AHL_0,pLux2-rJ/AHL_1,pLux2-rJ/AHL_2,pLux2-rJ/AHL_3,pLux2-rJ/AHL_4,pLux2-rJ/AHL_5,pLux2-rJ/AHL_6,pLux2-rJ/AHL_7,pLux2-rJ/AHL_8,pLux2-rJ/AHL_9,pLux2-rJ/AHL_10,pLux2-rJ/AHL_11,pPhlF-rJ/DAPG_0,pPhlF-rJ/DAPG_1,pPhlF-rJ/DAPG_2,pPhlF-rJ/DAPG_3,pPhlF-rJ/DAPG_4,pPhlF-rJ/DAPG_5,pPhlF-rJ/DAPG_6,pPhlF-rJ/DAPG_7,pPhlF-rJ/DAPG_8,pPhlF-rJ/DAPG_9,pPhlF-rJ/DAPG_10,pPhlF-rJ/DAPG_11,rhaS-pRhaB-rJ/Rha_0,rhaS-pRhaB-rJ/Rha_1,rhaS-pRhaB-rJ/Rha_2,rhaS-pRhaB-rJ/Rha_3,rhaS-pRhaB-rJ/Rha_4,rhaS-pRhaB-rJ/Rha_5,rhaS-pRhaB-rJ/Rha_6,rhaS-pRhaB-rJ/Rha_7,rhaS-pRhaB-rJ/Rha_8,rhaS-pRhaB-rJ/Rha_9,rhaS-pRhaB-rJ/Rha_10,rhaS-pRhaB-rJ/Rha_11,araC-pBAD/Ara_0,araC-pBAD/Ara_1,araC-pBAD/Ara_2,araC-pBAD/Ara_3,araC-pBAD/Ara_4,araC-pBAD/Ara_5,araC-pBAD/Ara_6,araC-pBAD/Ara_7,araC-pBAD/Ara_8,araC-pBAD/Ara_9,araC-pBAD/Ara_10,araC-pBAD/Ara_11,blank-kan_0,blank-kan_1,negative-control-kan_0,negative-control-kan_1,blank-amp_0,blank-amp_1,negative-control-amp_0,negative-control-amp_1,positive-control-amp_0,positive-control-amp_1
0,49.5,12.5,26.5,30.5,36.5,19.5,33.5,12.5,17.5,12.5,8.5,18.5,70.5,99.5,66.5,45.5,70.5,50.5,65.5,54.5,54.5,47.5,49.5,42.5,19.5,65.5,65.5,57.5,45.5,37.5,40.5,34.5,32.5,26.5,30.5,28.5,45.5,65.5,28.5,64.5,51.5,54.5,36.5,43.5,36.5,35.5,53.5,32.5,2206.5,2257.5,2219.5,3166.5,2091.5,2028.5,1804.5,1792.5,1779.5,1513.5,1376.5,1190.5,-6.5,58.5,60.5,59.5,39.5,50.5,45.5,40.5,36.5,36.5,21.5,17.5,55.5,-29.5,308.5,38.5,29.5,20.5,24.5,9.5,2.5,29.5,6.5,8.5,,,51.5,18.5,,,80.0,44.0,618.0,221.0
20,54.0,39.0,51.0,28.0,11.0,31.0,13.0,0.0,37.0,-6.0,13.0,16.0,79.0,76.0,59.0,47.0,69.0,41.0,57.0,52.0,52.0,39.0,46.0,17.0,22.0,44.0,54.0,47.0,27.0,37.0,34.0,24.0,32.0,35.0,44.0,50.0,61.0,53.0,44.0,35.0,39.0,35.0,26.0,54.0,28.0,44.0,35.0,35.0,1837.0,1652.0,1440.0,1585.0,1449.0,1563.0,1274.0,1164.0,1123.0,1140.0,1120.0,1062.0,-4.0,63.0,36.0,50.0,48.0,53.0,51.0,49.0,47.0,36.0,21.0,47.0,36.0,-29.0,251.0,49.0,28.0,36.0,7.0,18.0,38.0,33.0,12.0,2.0,,,81.0,11.0,,,71.0,52.0,290.0,192.0
40,56.5,33.5,21.5,19.5,6.5,-2.5,22.5,7.5,21.5,-11.5,9.5,-16.5,51.5,37.5,53.5,44.5,39.5,33.5,35.5,33.5,25.5,24.5,31.5,10.5,33.5,48.5,41.5,31.5,22.5,8.5,17.5,40.5,43.5,68.5,87.5,120.5,49.5,37.5,35.5,27.5,31.5,31.5,52.5,64.5,62.5,76.5,80.5,103.5,2282.5,2012.5,1819.5,2097.5,1726.5,1881.5,1480.5,1420.5,1402.5,1354.5,1368.5,1359.5,58.5,108.5,89.5,124.5,150.5,113.5,134.5,131.5,134.5,121.5,104.5,178.5,29.5,-31.5,217.5,29.5,28.5,3.5,9.5,9.5,14.5,9.5,-7.5,1.5,,,93.5,44.5,,,86.0,57.0,316.0,249.0
60,39.0,53.0,42.0,23.0,15.0,10.0,11.0,-4.0,40.0,-4.0,33.0,29.0,57.0,59.0,66.0,54.0,31.0,33.0,55.0,35.0,36.0,30.0,54.0,30.0,30.0,48.0,74.0,36.0,35.0,34.0,44.0,78.0,110.0,118.0,164.0,237.0,86.0,59.0,26.0,37.0,48.0,51.0,85.0,113.0,153.0,147.0,174.0,187.0,2796.0,2448.0,2265.0,2554.0,2102.0,2260.0,1846.0,1731.0,1678.0,1671.0,1673.0,1682.0,234.0,289.0,312.0,334.0,366.0,371.0,371.0,395.0,437.0,370.0,326.0,521.0,58.0,-26.0,225.0,44.0,19.0,15.0,10.0,19.0,4.0,30.0,-3.0,6.0,,,93.0,45.0,,,88.0,64.0,400.0,309.0
80,81.5,55.5,55.5,28.5,43.5,26.5,30.5,14.5,27.5,9.5,2.5,31.5,75.5,71.5,81.5,60.5,57.5,36.5,61.5,52.5,44.5,39.5,46.5,26.5,38.5,63.5,54.5,51.5,12.5,42.5,36.5,62.5,117.5,174.5,233.5,390.5,75.5,48.5,51.5,31.5,53.5,55.5,152.5,212.5,275.5,308.5,327.5,367.5,3525.5,3083.5,2849.5,3201.5,2624.5,2811.5,2286.5,2179.5,2129.5,2114.5,2124.5,2143.5,587.5,593.5,732.5,769.5,917.5,854.5,862.5,968.5,1000.5,850.5,789.5,1161.5,54.5,-23.5,222.5,49.5,42.5,30.5,-0.5,29.5,3.5,33.5,25.5,21.5,,,142.5,70.5,,,82.0,56.0,487.0,383.0
100,87.0,66.0,48.0,61.0,28.0,21.0,29.0,35.0,35.0,26.0,39.0,97.0,66.0,82.0,72.0,66.0,64.0,54.0,52.0,58.0,60.0,46.0,41.0,44.0,55.0,69.0,83.0,49.0,39.0,52.0,47.0,74.0,160.0,223.0,332.0,584.0,87.0,62.0,69.0,67.0,65.0,77.0,229.0,340.0,456.0,504.0,537.0,624.0,4559.0,3962.0,3705.0,4122.0,3399.0,3650.0,2981.0,2774.0,2720.0,2697.0,2714.0,2771.0,1101.0,1125.0,1560.0,1648.0,2010.0,1928.0,1915.0,2134.0,2226.0,1886.0,1780.0,2604.0,72.0,-33.0,212.0,46.0,45.0,44.0,32.0,14.0,27.0,33.0,20.0,39.0,,,167.0,88.0,,,120.0,68.0,594.0,504.0
120,128.0,104.0,103.0,75.0,53.0,43.0,46.0,29.0,54.0,49.0,102.0,468.0,93.0,113.0,100.0,85.0,96.0,60.0,70.0,78.0,79.0,46.0,78.0,184.0,58.0,74.0,75.0,84.0,67.0,83.0,64.0,87.0,176.0,307.0,442.0,912.0,117.0,90.0,83.0,82.0,87.0,130.0,329.0,507.0,702.0,729.0,812.0,912.0,5847.0,5102.0,4804.0,5275.0,4395.0,4707.0,3835.0,3670.0,3577.0,3480.0,3531.0,3594.0,1707.0,1729.0,2868.0,3013.0,3801.0,3781.0,3702.0,4142.0,4270.0,3710.0,3508.0,5003.0,89.0,-23.0,242.0,68.0,64.0,44.0,50.0,22.0,43.0,42.0,45.0,110.0,,,235.0,121.0,,,109.5,73.5,681.5,623.5
140,181.0,166.0,137.0,157.0,65.0,78.0,108.0,59.0,75.0,78.0,276.0,1562.0,124.0,135.0,123.0,121.0,113.0,98.0,138.0,104.0,119.0,86.0,143.0,457.0,88.0,116.0,105.0,108.0,91.0,101.0,89.0,122.0,250.0,409.0,679.0,1556.0,152.0,128.0,116.0,118.0,134.0,181.0,500.0,741.0,1040.0,1104.0,1206.0,1318.0,7225.0,6326.0,6034.0,6535.0,5529.0,5885.0,4867.0,4621.0,4535.0,4402.0,4461.0,4540.0,2377.0,2370.0,4358.0,4597.0,6165.0,6222.0,6256.0,6960.0,7250.0,6343.0,5991.0,8393.0,142.0,-29.0,259.0,108.0,90.0,85.0,74.0,65.0,65.0,55.0,53.0,379.0,,,272.0,189.0,,,126.0,95.0,762.0,706.0
160,303.5,254.5,261.5,214.5,134.5,128.5,155.5,94.5,174.5,306.5,3359.5,5413.5,165.5,206.5,198.5,188.5,136.5,157.5,181.5,145.5,180.5,171.5,725.5,1620.5,141.5,173.5,140.5,146.5,128.5,152.5,144.5,192.5,318.5,643.5,1093.5,2813.5,221.5,189.5,165.5,192.5,195.5,302.5,835.5,1230.5,1751.5,1782.5,1926.5,2142.5,8312.5,7323.5,7033.5,7565.5,6587.5,6920.5,5853.5,5578.5,5479.5,5362.5,5346.5,5407.5,3720.5,3536.5,6575.5,6993.5,9603.5,9865.5,9966.5,11161.5,11547.5,10124.5,9618.5,13332.5,204.5,-21.5,292.5,160.5,129.5,128.5,98.5,113.5,105.5,129.5,160.5,1242.5,,,401.5,274.5,,,135.0,122.0,895.0,845.0
180,521.5,449.5,452.5,398.5,229.5,217.5,280.5,241.5,1018.5,5747.5,16169.5,16236.5,224.5,308.5,259.5,261.5,246.5,211.5,261.5,261.5,642.5,2162.5,8075.5,8263.5,194.5,226.5,219.5,171.5,186.5,230.5,197.5,269.5,585.5,1299.5,2235.5,5306.5,327.5,268.5,237.5,272.5,328.5,730.5,2278.5,2663.5,4148.5,3848.5,4266.5,4792.5,9410.5,8207.5,7845.5,8496.5,7225.5,7666.5,6515.5,6198.5,6049.5,5953.5,5999.5,6018.5,6362.5,5923.5,10307.5,10915.5,15245.5,15800.5,15886.5,17815.5,18514.5,15935.5,15065.5,20856.5,299.5,-17.5,346.5,251.5,195.5,186.5,164.5,175.5,191.5,1281.5,1147.5,5579.5,,,540.5,404.5,,,190.5,166.5,1163.5,1135.5
200,850.5,800.5,744.5,710.5,387.5,414.5,594.5,497.5,6261.5,22158.5,36359.5,34328.5,375.5,476.5,467.5,440.5,396.5,338.5,437.5,470.5,2567.5,10278.5,25760.5,22828.5,273.5,312.5,294.5,281.5,286.5,321.5,290.5,381.5,993.5,2415.5,4100.5,9246.5,517.5,388.5,355.5,399.5,528.5,1363.5,4635.5,6453.5,8827.5,8800.5,9607.5,10454.5,10385.5,9061.5,8750.5,9464.5,8011.5,8558.5,7204.5,6824.5,6659.5,6518.5,6584.5,6597.5,9335.5,9308.5,16625.5,17736.5,24714.5,25727.5,25662.5,28596.5,29391.5,25193.5,23387.5,31901.5,453.5,-32.5,430.5,371.5,271.5,297.5,242.5,320.5,569.5,7466.5,7393.5,15459.5,,,692.5,530.5,,,283.0,266.0,1510.0,1518.0
220,1143.5,1078.5,1037.5,953.5,701.5,723.5,999.5,1460.5,22604.5,46349.5,61105.5,54901.5,590.5,710.5,693.5,653.5,620.5,559.5,706.5,970.5,6836.5,29822.5,48656.5,42386.5,407.5,436.5,444.5,407.5,398.5,470.5,413.5,556.5,1597.5,3758.5,6400.5,13689.5,701.5,559.5,512.5,613.5,780.5,2062.5,7792.5,11176.5,15163.5,14988.5,16393.5,17736.5,11534.5,10029.5,9697.5,10568.5,8760.5,9454.5,7827.5,7411.5,7242.5,7099.5,7152.5,7303.5,11369.5,11840.5,24008.5,24756.5,35290.5,41433.5,42110.5,45846.5,46190.5,38886.5,35761.5,47620.5,655.5,-23.5,544.5,540.5,445.5,483.5,424.5,618.5,2814.5,20150.5,19836.5,29382.5,,,846.5,708.5,,,349.0,343.0,2006.0,2081.0
240,1420.0,1332.0,1325.0,1265.0,978.0,1017.0,1384.0,2776.0,45616.0,76081.0,90455.0,79800.0,783.0,895.0,886.0,846.0,801.0,778.0,920.0,1386.0,10926.0,57341.0,76458.0,64991.0,504.0,577.0,550.0,522.0,530.0,628.0,543.0,775.0,2412.0,5751.0,9531.0,19703.0,889.0,713.0,657.0,801.0,1038.0,2520.0,10088.0,16362.0,21849.0,22700.0,24442.0,26571.0,13278.0,11394.0,11083.0,11881.0,9819.0,10474.0,8713.0,8201.0,8006.0,7779.0,7884.0,7986.0,12431.0,13249.0,26949.0,26961.0,38808.0,54938.0,63918.0,69694.0,70346.0,59890.0,54497.0,70262.0,828.0,-22.0,658.0,727.0,610.0,673.0,612.0,936.0,8255.0,38370.0,35968.0,46421.0,,,979.0,857.0,,,464.0,543.0,2813.0,2909.0
260,1725.5,1644.5,1585.5,1559.5,1271.5,1353.5,1715.5,3983.5,72676.5,108532.5,121868.5,107464.5,1041.5,1144.5,1108.5,1106.5,1059.5,994.5,1168.5,1763.5,14110.5,88171.5,106600.5,91192.5,692.5,780.5,730.5,726.5,714.5,783.5,750.5,1114.5,3665.5,8599.5,13779.5,27638.5,1073.5,933.5,867.5,1004.5,1249.5,2874.5,11647.5,19979.5,27585.5,28735.5,31291.5,33515.5,14997.5,12844.5,12595.5,13378.5,11084.5,11839.5,9832.5,9239.5,9005.5,8837.5,8869.5,9012.5,12989.5,14136.5,27195.5,27181.5,39190.5,59433.5,80089.5,96477.5,96989.5,85507.5,78543.5,96658.5,1058.5,-7.5,821.5,939.5,831.5,875.5,809.5,1269.5,14976.5,59175.5,55632.5,66116.5,,,1112.5,969.5,,,573.0,717.0,3890.0,3999.0
280,2020.0,1930.0,1908.0,1866.0,1612.0,1680.0,2182.0,5007.0,94717.0,143850.0,156103.0,137355.0,1269.0,1404.0,1386.0,1317.0,1267.0,1229.0,1464.0,2216.0,18269.0,123711.0,139678.0,118886.0,878.0,926.0,889.0,863.0,858.0,936.0,905.0,1328.0,4604.0,11239.0,18285.0,36516.0,1254.0,1091.0,1061.0,1161.0,1484.0,3333.0,13412.0,23448.0,33076.0,35304.0,38631.0,41568.0,16821.0,14479.0,14332.0,14997.0,12581.0,13456.0,11099.0,10475.0,10161.0,9920.0,10011.0,10207.0,13111.0,14085.0,27230.0,26990.0,39007.0,60266.0,89177.0,120579.0,127573.0,113434.0,105477.0,125867.0,1301.0,-4.0,1050.0,1135.0,1034.0,1080.0,1045.0,1622.0,22301.0,83729.0,77798.0,88373.0,,,1255.0,1144.0,,,740.5,946.5,5572.5,5634.5
300,2216.0,2129.0,2104.0,2070.0,1911.0,2037.0,2539.0,6672.0,121272.0,183966.0,192617.0,170916.0,1540.0,1651.0,1575.0,1535.0,1485.0,1489.0,1712.0,2817.0,21977.0,162281.0,175970.0,149391.0,1011.0,1060.0,1002.0,989.0,988.0,1080.0,1052.0,1519.0,5193.0,12558.0,20548.0,40481.0,1388.0,1264.0,1206.0,1328.0,1653.0,3779.0,15564.0,27956.0,40988.0,44378.0,48775.0,52930.0,18413.0,15994.0,15888.0,16457.0,13940.0,14899.0,12470.0,11790.0,11437.0,11227.0,11302.0,11595.0,13224.0,14155.0,26233.0,26226.0,38105.0,61033.0,92551.0,135629.0,161832.0,144744.0,135091.0,157755.0,1439.0,-10.0,1232.0,1299.0,1220.0,1263.0,1246.0,2025.0,30825.0,110947.0,103738.0,114018.0,,,1366.0,1226.0,,,936.5,1143.5,7699.5,7668.5
320,2445.0,2349.0,2336.0,2294.0,2235.0,2323.0,2899.0,8013.0,141961.0,227390.0,229771.0,204286.0,1796.0,1836.0,1801.0,1766.0,1742.0,1734.0,2028.0,3259.0,24999.0,208411.0,212013.0,181153.0,1178.0,1197.0,1173.0,1140.0,1155.0,1248.0,1192.0,1711.0,5683.0,13549.0,22020.0,42905.0,1602.0,1452.0,1381.0,1484.0,1884.0,4129.0,17184.0,32054.0,48752.0,54525.0,60163.0,65062.0,19985.0,17325.0,17231.0,18000.0,15301.0,16182.0,13644.0,12922.0,12538.0,12248.0,12486.0,12808.0,13586.0,14319.0,26402.0,26298.0,37607.0,60126.0,94249.0,145543.0,199638.0,180132.0,168446.0,192856.0,1617.0,-10.0,1402.0,1474.0,1419.0,1444.0,1456.0,2349.0,37417.0,139324.0,133028.0,142979.0,,,1490.0,1346.0,,,1154.0,1396.0,10881.0,10604.0
340,2597.0,2556.0,2496.0,2466.0,2464.0,2554.0,3135.0,9154.0,158821.0,258095.0,258095.0,236738.0,2015.0,2037.0,2005.0,1964.0,1915.0,1946.0,2203.0,3579.0,27059.0,254968.0,248258.0,211951.0,1307.0,1361.0,1361.0,1302.0,1296.0,1387.0,1351.0,1884.0,6097.0,14364.0,23152.0,44701.0,1719.0,1579.0,1532.0,1656.0,2032.0,4377.0,18030.0,35167.0,54309.0,62223.0,69771.0,76208.0,21279.0,18584.0,18735.0,19234.0,16449.0,17374.0,14729.0,13920.0,13622.0,13373.0,13509.0,13932.0,13768.0,14633.0,26377.0,26460.0,38007.0,59268.0,94052.0,151371.0,231997.0,217675.0,204510.0,230301.0,1782.0,-7.0,1575.0,1646.0,1550.0,1638.0,1625.0,2637.0,41929.0,159231.0,167661.0,180257.0,,,1601.0,1496.0,,,1286.5,1537.5,14766.5,14175.5
360,2762.0,2666.0,2614.0,2633.0,2656.0,2784.0,3314.0,9977.0,171496.0,258086.0,258086.0,258086.0,2239.0,2209.0,2174.0,2143.0,2122.0,2188.0,2431.0,3855.0,28685.0,258086.0,258086.0,247273.0,1478.0,1508.0,1498.0,1453.0,1464.0,1553.0,1527.0,2107.0,6462.0,15124.0,24376.0,46215.0,1862.0,1769.0,1702.0,1814.0,2216.0,4563.0,18606.0,36771.0,57786.0,68669.0,77089.0,84508.0,22496.0,19686.0,19666.0,20308.0,17433.0,18431.0,15714.0,14942.0,14472.0,14367.0,14461.0,14943.0,14069.0,14908.0,26838.0,26742.0,38118.0,59121.0,93688.0,152978.0,257462.0,257382.0,242440.0,258086.0,1945.0,10.0,1710.0,1776.0,1715.0,1768.0,1784.0,2833.0,45356.0,174488.0,202054.0,215484.0,,,1689.0,1581.0,,,1445.0,1720.0,19784.0,18075.0
380,2942.5,2805.5,2798.5,2798.5,2858.5,2928.5,3531.5,10522.5,181186.5,258080.5,258080.5,258080.5,2444.5,2440.5,2357.5,2305.5,2303.5,2354.5,2584.5,4086.5,29564.5,258080.5,258080.5,258080.5,1601.5,1669.5,1647.5,1598.5,1611.5,1665.5,1659.5,2270.5,6794.5,15843.5,25168.5,47273.5,1999.5,1912.5,1855.5,1920.5,2347.5,4727.5,18755.5,37898.5,60579.5,72621.5,82805.5,91810.5,23270.5,20324.5,20481.5,21122.5,18237.5,19095.5,16609.5,15796.5,15345.5,15131.5,15357.5,15825.5,14268.5,15027.5,27033.5,27027.5,38316.5,59116.5,93870.5,153750.5,258080.5,258080.5,258080.5,258080.5,2089.5,47.5,1926.5,1958.5,1901.5,1912.5,1971.5,3030.5,47555.5,185475.5,228527.5,248099.5,,,1783.5,1674.5,,,1604.5,1858.5,24190.5,22128.5
400,3071.5,2973.5,2931.5,2947.5,3007.5,3102.5,3695.5,10948.5,186738.5,258081.5,258081.5,258081.5,2606.5,2552.5,2520.5,2435.5,2452.5,2482.5,2774.5,4339.5,30296.5,258081.5,258081.5,258081.5,1775.5,1777.5,1781.5,1749.5,1753.5,1792.5,1811.5,2415.5,7112.5,16346.5,26063.5,48352.5,2149.5,2012.5,1972.5,2074.5,2499.5,4908.5,19079.5,38698.5,61990.5,76162.5,87530.5,97500.5,24034.5,21116.5,21251.5,21937.5,18934.5,19911.5,17269.5,16502.5,16064.5,15907.5,16000.5,16602.5,14516.5,15341.5,27339.5,27397.5,38437.5,59347.5,94202.5,155918.5,258081.5,258081.5,258081.5,258081.5,2235.5,108.5,2067.5,2088.5,2038.5,2064.5,2127.5,3204.5,49141.5,194161.5,247327.5,258081.5,,,1882.5,1769.5,,,1751.5,2006.5,27364.5,24486.5
