motif,coefficient
pme_1_1855,8.197770898875717e-06
pme_0_443,8.188342274686638e-06
pme_0_882,8.162583527175607e-06
pme_1_1858,8.153641046703892e-06
pme_1_1242,8.075314118186445e-06
pme_1_1307,8.052213608790475e-06
pme_0_905,8.001036064990585e-06
pme_1_193,7.99460077927741e-06
mme_0_2215,7.967561817806682e-06
mme_0_1850,7.94034368530907e-06
mme_1_1400,7.92175588440338e-06
pme_1_1317,7.915518078268717e-06
pme_0_357,7.89386723676693e-06
pme_1_2342,7.859631370017564e-06
pme_0_1892,7.843072047907751e-06
mme_1_434,7.834602925318595e-06
pme_0_1572,7.796418311096138e-06
pme_0_117,7.774079835244442e-06
pme_1_443,7.726117045076122e-06
mpe_1_28,7.725687752012734e-06
pme_0_45,7.714544830646572e-06
pme_1_1623,7.712128085444644e-06
mme_0_1900,7.688853556738273e-06
pme_0_2074,7.654646916566704e-06
pme_1_1145,7.638759573277796e-06
pme_1_1169,7.624578775418047e-06
pme_1_1396,7.581602581844273e-06
pme_1_1961,7.554051603763088e-06
pme_1_1774,7.551535377652095e-06
pme_0_2091,7.520171362047477e-06
mme_0_1550,7.51157124445205e-06
pme_0_888,7.482114747384728e-06
pme_1_1388,7.479346489001622e-06
pme_0_1021,7.4762207450113476e-06
pme_1_1658,7.446234578281593e-06
mme_1_146,7.433204429671456e-06
pme_0_2086,7.421911552209601e-06
pme_0_2034,7.418650195680021e-06
pme_0_1073,7.384557102382459e-06
pme_0_1204,7.3720204431450066e-06
pme_0_1661,7.342662888279985e-06
pme_1_2094,7.333021798628968e-06
pme_1_1140,7.284958846254466e-06
mme_1_1359,7.274367576968755e-06
mme_1_190,7.24472841130033e-06
pme_1_1383,7.200656747942229e-06
pme_0_2146,7.1759445151943144e-06
pme_0_228,7.137422520134295e-06
mme_1_2159,7.125031968398819e-06
mme_0_1641,7.069892060379684e-06
pme_0_70,7.061306670858529e-06
pme_0_1320,7.047743376359021e-06
pme_0_930,7.042741058613852e-06
mme_0_900,7.032450914219614e-06
mme_0_1650,7.020370275959506e-06
pme_0_467,7.011037459596401e-06
mme_1_1593,6.977883291617998e-06
mme_1_800,6.97535470578486e-06
pme_0_1954,6.950000810735589e-06
pme_1_2276,6.944400485016025e-06
pme_1_793,6.9422285400882794e-06
pme_0_1683,6.935771598014781e-06
pme_0_1318,6.935668071735594e-06
pme_0_1990,6.920680587719501e-06
pme_0_546,6.919404798499086e-06
pme_1_1293,6.870800150673498e-06
pme_1_868,6.8400295011483205e-06
pme_1_181,6.825022180581595e-06
pme_1_1024,6.813608761212863e-06
mme_1_50,6.7999247676176755e-06
mme_1_1832,6.751255782751222e-06
mme_0_1109,6.71920034184858e-06
pme_0_1070,6.716496814815958e-06
pme_0_883,6.712570612699207e-06
pme_1_1272,6.712151457835882e-06
pme_1_740,6.702238258641887e-06
mme_0_1207,6.671264382735058e-06
mme_1_2300,6.636759395517393e-06
pme_1_1416,6.627415992622565e-06
pme_1_765,6.604364208077317e-06
pme_1_1467,6.5794129007653144e-06
pme_1_1754,6.568709532324981e-06
pme_1_1143,6.562150148394498e-06
pme_1_2236,6.546455700577423e-06
pme_0_1676,6.518024797777813e-06
pme_1_555,6.497560478125924e-06
pme_1_269,6.479353819099953e-06
pme_0_1291,6.444204582470929e-06
pme_1_459,6.384496480673022e-06
pme_0_464,6.3647056336779455e-06
mme_1_874,6.3504968107903305e-06
mme_1_1884,6.305661817641066e-06
pme_1_876,6.2974290215750415e-06
pme_0_1122,6.272506617499697e-06
mme_0_1483,6.242201422332103e-06
mme_0_1978,6.240922348488436e-06
pme_1_1473,6.240604015921395e-06
pme_1_155,6.2375658181879885e-06
mme_0_1544,6.223354237251186e-06
mme_0_1700,6.219695541043606e-06
pme_1_1794,6.213891011404805e-06
mme_0_340,6.211879318392317e-06
pme_1_1535,6.184118204804715e-06
pme_1_1813,6.18283060618315e-06
pme_1_1411,6.17821194506891e-06
pme_0_1474,6.1482650602838526e-06
mme_1_1110,6.127187569896939e-06
pme_1_393,6.114457446324024e-06
pme_0_18,6.111537420215303e-06
pme_1_2132,6.090689864287211e-06
mme_1_288,6.04470874512284e-06
pme_1_2084,6.039819164001059e-06
pme_1_2326,5.99225549281482e-06
pme_1_389,5.980145464405585e-06
mme_1_1108,5.9790540525832955e-06
mme_1_2026,5.917321045153876e-06
pme_1_1193,5.851991403360497e-06
pme_0_133,5.848843003558932e-06
mme_1_2073,5.831724156255642e-06
pme_1_116,5.823251657887317e-06
mme_0_1631,5.7884418459473365e-06
pme_0_736,5.7830578023815415e-06
pme_0_884,5.752654827237286e-06
pme_0_2337,5.7325030670350654e-06
pme_1_278,5.731373725646776e-06
pme_0_181,5.694903098694989e-06
mme_1_1250,5.672427335529667e-06
mme_1_1820,5.669960169981844e-06
pme_0_1621,5.667014433193129e-06
mme_0_1929,5.638186131650123e-06
mme_1_1494,5.6236594950792545e-06
mme_1_627,5.612349028893116e-06
pme_0_737,5.60908534693228e-06
pme_1_1607,5.600890390838847e-06
mme_1_1650,5.600400836073137e-06
pme_0_1267,5.564569784931464e-06
pme_1_176,5.544522031249744e-06
pme_1_462,5.5441339932869925e-06
pme_1_39,5.536608816832207e-06
pme_0_1411,5.536197323692082e-06
mme_0_1950,5.502756801666504e-06
mme_1_250,5.4914837553993255e-06
pme_0_2041,5.4865474200739896e-06
mme_1_1874,5.474254337044178e-06
pme_1_1672,5.460418564284069e-06
pme_1_1812,5.457227702612453e-06
pme_1_592,5.449029715321808e-06
mme_0_1257,5.410243879100206e-06
pme_0_2323,5.368744976920413e-06
mme_0_1828,5.365012548071087e-06
pme_0_2187,5.34672264015891e-06
pme_0_2370,5.3456918868532475e-06
pme_1_1460,5.3434342355025795e-06
pme_1_1718,5.30415328113058e-06
pme_1_229,5.278883103748234e-06
mme_1_630,5.26242492959309e-06
mme_1_1632,5.253342290386488e-06
mme_1_1161,5.244645088878103e-06
mme_1_2172,5.226313223688253e-06
pme_0_1525,5.223382531585937e-06
mme_0_1016,5.222170596590198e-06
pme_1_1559,5.200553371553664e-06
pme_1_1270,5.199272962041217e-06
mme_0_1825,5.185005486513551e-06
pme_0_1427,5.17645002257674e-06
pme_1_377,5.172918145171355e-06
mme_0_1928,5.1438696290539965e-06
pme_0_572,5.141881089737201e-06
mme_1_1878,5.12560475175016e-06
pme_0_1759,5.121882668979347e-06
mme_1_587,5.111963480721556e-06
pme_1_43,5.1114202030575665e-06
pme_0_1322,5.11021013691243e-06
mme_0_1059,5.0972818511594554e-06
pme_1_1835,5.092329562004743e-06
pme_1_304,5.0908878755098825e-06
pme_0_1095,5.0776357780356e-06
pme_1_1662,5.076951823553929e-06
pme_1_1144,5.063364550063374e-06
pme_1_540,5.062855900812509e-06
pme_0_278,5.044508652595325e-06
mme_0_435,5.036375920109264e-06
mme_1_1500,5.034918074035452e-06
pme_1_1037,5.032188818388172e-06
pme_0_1223,5.021527054340019e-06
mme_0_726,5.012499593211571e-06
pme_0_1660,4.996982039363845e-06
pme_0_2144,4.966668558168127e-06
mme_1_628,4.959008958684089e-06
pme_0_1180,4.9305691549415775e-06
pme_1_715,4.926355533778216e-06
pme_1_1120,4.913437808298365e-06
pme_0_1718,4.910477925143962e-06
mme_1_1950,4.902415434182403e-06
mme_0_2100,4.900694306775333e-06
mme_1_1350,4.8872616884779855e-06
mme_0_191,4.884854464230124e-06
mme_1_1688,4.883394943074922e-06
pme_0_2188,4.881704700189724e-06
pme_1_1859,4.8796392324233156e-06
pme_0_596,4.843366767209413e-06
pme_1_1504,4.84293082213638e-06
mme_0_2021,4.8309367095357685e-06
mme_0_1582,4.829737474395709e-06
pme_1_1074,4.821667341203275e-06
pme_1_1316,4.819443513721063e-06
pme_0_1104,4.8106308385955484e-06
pme_1_1028,4.8073664652076e-06
pme_1_454,4.80085594059627e-06
pme_0_790,4.7936143831695204e-06
pme_1_955,4.781854699175308e-06
pme_1_1757,4.7814303579085e-06
pme_1_742,4.776355462047533e-06
pme_0_1575,4.776214795568992e-06
mme_1_1496,4.771229184102234e-06
mme_1_550,4.768322161047844e-06
pme_0_877,4.76344825305482e-06
pme_1_1479,4.760641839367555e-06
mme_0_2400,4.758893292009299e-06
pme_0_809,4.73753688924264e-06
pme_1_2287,4.722173283499116e-06
mme_0_1539,4.70716066531848e-06
pme_0_2378,4.704739519213574e-06
mme_0_2069,4.6763676643773035e-06
pme_1_1624,4.669503431157618e-06
pme_0_94,4.665099638888291e-06
mme_0_2166,4.662165555697444e-06
mme_1_2115,4.66051772575387e-06
pme_0_1315,4.612961216922399e-06
pme_0_2372,4.60942852369048e-06
pme_0_179,4.60222222535102e-06
pme_0_1937,4.5934177307505e-06
mme_0_1680,4.581975393396265e-06
pme_0_982,4.580993300168497e-06
pme_1_1154,4.564220972974997e-06
pme_1_1424,4.556692925170403e-06
pme_0_1311,4.5497644048618265e-06
pme_1_809,4.536794718859564e-06
pme_0_2181,4.535007278327025e-06
pme_1_1459,4.531978054335483e-06
mme_0_873,4.529363852172662e-06
mme_0_965,4.528580395511247e-06
pme_1_1913,4.5187749334709015e-06
mme_0_1587,4.509518849583898e-06
mme_0_950,4.491657385019719e-06
pme_1_1992,4.479682833159162e-06
pme_1_906,4.47925077477105e-06
pme_0_362,4.477506294429977e-06
pme_0_2190,4.453102111805639e-06
mme_1_1639,4.449846335045816e-06
pme_0_1262,4.443004816194812e-06
pme_0_1744,4.4071642456377715e-06
pme_0_1389,4.384304697698056e-06
pme_1_1720,4.376154274889592e-06
pme_1_645,4.343104287094052e-06
pme_1_2390,4.320771365045982e-06
pme_1_90,4.3175708518492625e-06
mme_0_1541,4.304682655288866e-06
pme_1_88,4.279251712491827e-06
mme_1_1531,4.244468799712747e-06
pme_0_1171,4.242207138500536e-06
pme_0_1426,4.239230624950847e-06
pme_0_1839,4.235895312719639e-06
pme_1_307,4.2250766010436465e-06
pme_0_1138,4.199644233612583e-06
pme_0_37,4.1970208532821e-06
pme_0_1994,4.191223925755966e-06
mme_0_2000,4.17478654907913e-06
mme_1_2359,4.137235134688835e-06
pme_0_979,4.120401711575809e-06
pme_0_2231,4.10858273300534e-06
pme_0_313,4.092923805611828e-06
mme_0_677,4.085200129225899e-06
pme_1_2189,4.073018624221701e-06
pme_1_1522,4.072428152012527e-06
pme_0_1342,4.065440488162847e-06
pme_1_1911,4.057627939841197e-06
mme_0_1675,4.0536374612244255e-06
pme_0_957,4.0481038650431455e-06
mme_0_636,4.047380932387078e-06
pme_1_2089,4.025068044959585e-06
mme_0_2210,4.013136941875185e-06
mme_0_150,4.01301796272168e-06
pme_1_831,3.991141459004233e-06
pme_0_423,3.98775864355319e-06
pme_0_859,3.976788012260212e-06
pme_1_1810,3.975849802453907e-06
pme_1_2109,3.95218685079517e-06
pme_1_2092,3.951561417452269e-06
pme_0_327,3.9424394284240484e-06
pme_1_659,3.940145987538242e-06
mme_0_2114,3.932342252354011e-06
pme_0_893,3.921886281600876e-06
pme_0_1756,3.91950977804674e-06
mme_1_533,3.916325804935483e-06
mme_0_1100,3.911101839578615e-06
pme_1_2279,3.90881417658449e-06
pme_1_2228,3.901230432261083e-06
mme_1_2167,3.896974259092288e-06
pme_1_1220,3.8578827564015475e-06
pme_0_2374,3.843798902379636e-06
pme_1_2204,3.840386602437388e-06
pme_0_411,3.834682627346411e-06
pme_1_882,3.824186965950475e-06
pme_1_1555,3.817995749963638e-06
mme_0_389,3.792940539090333e-06
pme_1_1507,3.79115666192491e-06
pme_0_977,3.7907771898907804e-06
pme_1_617,3.7772548673877913e-06
pme_0_841,3.7637208668636337e-06
pme_1_1988,3.7605742587320512e-06
pme_1_1570,3.7568108819932e-06
pme_1_373,3.737182786190594e-06
pme_1_1631,3.730671763692348e-06
pme_0_588,3.7144934327197286e-06
pme_0_835,3.696401597976272e-06
pme_1_114,3.6764261501342817e-06
pme_1_67,3.6187460625459193e-06
pme_0_557,3.611815814501252e-06
pme_0_1938,3.6112356328960337e-06
pme_1_1708,3.60726342811596e-06
pme_1_1122,3.6059667039251496e-06
mme_1_2117,3.585243585584114e-06
pme_1_1795,3.5685696755644274e-06
pme_0_1027,3.549446771635358e-06
pme_1_382,3.545922682176688e-06
mme_0_1785,3.5352983918641706e-06
pme_0_1620,3.5300846702399144e-06
pme_1_1223,3.520021426584377e-06
mme_1_1443,3.518370581347772e-06
mme_0_334,3.5145808849741894e-06
pme_0_1672,3.508995716244095e-06
pme_0_1319,3.4945014441864577e-06
pme_1_1425,3.4803209313236866e-06
pme_0_606,3.4701769451050134e-06
pme_1_1189,3.4510832655244773e-06
mme_1_100,3.4245477784953892e-06
pme_0_1622,3.417695179163411e-06
pme_1_1032,3.399869516880529e-06
pme_1_1007,3.3932436403399595e-06
pme_0_2367,3.3910454009274106e-06
pme_0_185,3.3792307673221305e-06
mme_0_921,3.371589412406004e-06
pme_0_1134,3.362922843875464e-06
pme_0_1394,3.3175665046113298e-06
pme_0_939,3.315426297282387e-06
pme_1_1958,3.309033400634185e-06
pme_1_943,3.3023765663942204e-06
pme_1_805,3.293912068751195e-06
pme_0_1272,3.2839328599927894e-06
mme_1_631,3.2797551754562764e-06
mme_1_1826,3.2578808857506594e-06
mme_0_2314,3.2497028342958177e-06
mme_1_975,3.247113949186745e-06
pme_0_215,3.2374579373981077e-06
pme_0_1187,3.2364823532551535e-06
pme_1_415,3.225346924830656e-06
pme_1_2374,3.200687143195306e-06
pme_1_132,3.1851869253751474e-06
mme_1_192,3.183180398633052e-06
pme_0_173,3.182144342327796e-06
pme_1_846,3.1759269363166262e-06
pme_0_1393,3.1617875856165016e-06
mme_1_1971,3.159674952221086e-06
pme_1_1669,3.136377103697452e-06
pme_1_2325,3.1183857302271007e-06
mme_1_678,3.104842422788977e-06
mme_1_339,3.096099802241557e-06
mme_0_1300,3.0834262029801166e-06
pme_1_1940,3.0831987604994108e-06
pme_1_1872,3.074312712590232e-06
mme_1_966,3.071755254314364e-06
pme_1_1385,3.0716569089867207e-06
pme_0_1172,3.043630549955562e-06
pme_1_1531,3.0429141885131376e-06
pme_1_1609,3.038985844944989e-06
pme_1_1092,3.0387796037817744e-06
pme_1_1987,3.0337186874217127e-06
pme_0_325,3.021920280258742e-06
pme_0_412,3.008820041551722e-06
pme_1_2281,3.00698718065032e-06
mme_1_1162,2.993354755398511e-06
pme_0_945,2.983830833418364e-06
mme_0_1500,2.971533638534174e-06
pme_0_132,2.9681437180330665e-06
pme_1_1914,2.960778749337951e-06
pme_1_1960,2.958237608240308e-06
pme_1_1217,2.9542562231218943e-06
pme_1_1057,2.932427012931686e-06
pme_1_2082,2.9279815266636006e-06
mme_1_2211,2.900992764722067e-06
pme_1_2141,2.8902962570765734e-06
pme_1_310,2.874369543794217e-06
pme_0_2245,2.8702435732752925e-06
pme_0_1139,2.8635242978848933e-06
pme_1_1561,2.8604225203547545e-06
mme_1_2169,2.8362503269324336e-06
mme_0_1822,2.834881518476508e-06
mme_0_1922,2.819228833287674e-06
pme_0_1566,2.815226575585374e-06
mme_0_583,2.8015637291751076e-06
pme_1_2232,2.7913451353204552e-06
pme_0_524,2.7797174521038907e-06
pme_1_1910,2.7757828617497814e-06
mme_0_1643,2.7665386248680373e-06
pme_1_2372,2.7442085700146336e-06
pme_1_2179,2.7434430248076163e-06
pme_0_1841,2.7112259618817346e-06
pme_1_376,2.7065665299665307e-06
mme_1_2309,2.7056632777946485e-06
pme_0_2389,2.7046478419809337e-06
mme_1_1734,2.7012877089075282e-06
mme_0_1258,2.698481597282676e-06
pme_1_1521,2.6648870555572264e-06
mme_0_231,2.6588896958471986e-06
pme_1_378,2.6399687435874266e-06
mme_0_100,2.6336791893039896e-06
pme_0_1530,2.629577605126343e-06
pme_1_1040,2.6270553760794175e-06
mme_0_1732,2.611551534533132e-06
mme_0_877,2.5975510808523713e-06
pme_0_756,2.585558563523249e-06
pme_1_562,2.5844924675528015e-06
pme_0_1346,2.5818939886391706e-06
pme_0_1658,2.581129094338596e-06
mme_0_1445,2.5805027551810953e-06
mme_1_685,2.576640627235051e-06
pme_0_2229,2.569287931265263e-06
pme_1_361,2.5645386225239503e-06
pme_0_1290,2.56084436938246e-06
pme_1_1993,2.5520046075644003e-06
mme_1_1068,2.547402801977483e-06
pme_1_1696,2.542328815545118e-06
pme_0_1169,2.5384482004298964e-06
pme_0_1611,2.5259285434190117e-06
mme_0_1878,2.5241896559719756e-06
pme_1_1626,2.513901260326733e-06
pme_0_690,2.5129096002154917e-06
pme_0_2238,2.51152321004338e-06
mme_0_2217,2.5085647305186507e-06
pme_0_1270,2.504507245272263e-06
pme_1_412,2.4812968994495786e-06
pme_1_2178,2.4748390169699434e-06
pme_0_1804,2.473708031780339e-06
pme_0_1669,2.4701197044343947e-06
pme_0_2277,2.4665784289498305e-06
pme_0_1988,2.4658770856257737e-06
pme_0_2039,2.4540771179009502e-06
pme_0_359,2.430971691579533e-06
pme_1_1204,2.429652716036917e-06
pme_1_1941,2.4162884485073766e-06
pme_0_1796,2.4160803009458234e-06
mme_1_1497,2.4126424044904804e-06
pme_1_1529,2.4057916675151733e-06
pme_1_795,2.405485041503178e-06
mme_0_1303,2.385760320354489e-06
pme_1_2323,2.3802814267037815e-06
mme_0_631,2.370404087542406e-06
pme_1_596,2.370390706139559e-06
pme_0_894,2.365919901111641e-06
mme_0_1977,2.365127772417443e-06
mme_0_2070,2.3615511756140836e-06
pme_1_1296,2.3601769490643855e-06
pme_1_2140,2.3600759253517557e-06
pme_1_227,2.359786975724673e-06
pme_1_2036,2.3577708135456442e-06
pme_1_33,2.3448824605396367e-06
mme_1_2313,2.342802089774359e-06
pme_1_559,2.33264321479895e-06
mme_1_629,2.3163155175828133e-06
mme_1_1543,2.3134161848687903e-06
pme_0_560,2.297654804765474e-06
pme_0_1321,2.296376271975191e-06
pme_0_1722,2.2959853264543528e-06
pme_1_209,2.2904853461009065e-06
pme_1_1267,2.2733948467757397e-06
mme_0_2015,2.273123241817964e-06
pme_0_1617,2.271689263769891e-06
pme_0_1005,2.266803411677047e-06
pme_0_180,2.2655439820247273e-06
mme_1_1444,2.2591033543248267e-06
mme_1_2050,2.2457356470017718e-06
pme_1_1610,2.2366872776977493e-06
pme_1_495,2.2362752100849076e-06
pme_0_1526,2.2359439528548856e-06
pme_1_1939,2.235449526065919e-06
pme_0_2386,2.2311315831011938e-06
pme_0_554,2.228982479387558e-06
pme_1_1429,2.224852029952546e-06
mme_0_1824,2.220199593620513e-06
mme_0_1444,2.2197461138532963e-06
pme_1_2330,2.212333834916077e-06
mme_0_1584,2.182500012724551e-06
pme_0_1219,2.1745020835991248e-06
mme_1_440,2.1733388782002308e-06
pme_0_1662,2.170961467277708e-06
pme_0_227,2.17023703634091e-06
pme_0_1268,2.16447629123355e-06
mme_0_1064,2.1469983244106553e-06
mme_1_1066,2.139314703220808e-06
mme_0_1832,2.13755707637214e-06
pme_0_2373,2.134302065709394e-06
mme_0_2116,2.1336590529101057e-06
pme_1_362,2.117132402277988e-06
mme_0_1400,2.114327462603246e-06
pme_1_2143,2.1056115209386816e-06
mme_1_1540,2.1054765703996512e-06
pme_0_1571,2.1032263319389288e-06
pme_1_411,2.0962780752332952e-06
pme_1_1475,2.092873219792262e-06
pme_1_64,2.0918280933959555e-06
mme_1_450,2.0860691665764665e-06
pme_1_86,2.085627870670058e-06
mme_1_971,2.0850677718210183e-06
pme_0_932,2.0779556517667935e-06
mme_1_243,2.074561771898636e-06
mme_1_1785,2.0726246350480462e-06
pme_1_458,2.0616705504845975e-06
pme_1_785,2.05523970074532e-06
pme_1_476,2.0481940337756666e-06
pme_0_1175,2.0365903655829245e-06
mme_0_1018,2.031524546203745e-06
mme_0_2309,2.0175240603075367e-06
pme_1_1091,2.0103670448970457e-06
pme_1_82,2.00836533900187e-06
mme_0_1020,2.0063133839957094e-06
pme_0_1091,2.003124651736533e-06
pme_1_1342,2.0015921144365595e-06
mme_1_2118,1.9994857135643546e-06
pme_0_2093,1.9968555533838515e-06
pme_1_835,1.9945091942100144e-06
pme_1_1716,1.9933450639939742e-06
mme_1_1880,1.9894070385815045e-06
pme_1_662,1.985365485027672e-06
mme_0_1979,1.9696753728192456e-06
mme_1_1932,1.964816690404203e-06
pme_1_1413,1.9637957978541616e-06
pme_1_1506,1.9596454636725104e-06
mme_1_2070,1.9558253210026705e-06
pme_1_894,1.9551171053078044e-06
pme_1_1033,1.951882779152445e-06
mme_0_2122,1.9501649326850885e-06
pme_0_808,1.948253773917084e-06
pme_0_2329,1.947335612951256e-06
pme_1_1714,1.9399414161248693e-06
pme_1_1315,1.9359829500177055e-06
pme_1_2237,1.929567924338936e-06
mme_0_1545,1.9175228493432254e-06
pme_1_856,1.9057201361359734e-06
mme_0_1780,1.902283791944953e-06
mme_1_1967,1.8986762488127086e-06
pme_1_121,1.8980754190368906e-06
pme_0_2192,1.8970558626181833e-06
mme_0_1352,1.8940333626584185e-06
mme_1_2307,1.893851000063044e-06
pme_0_1220,1.8904023978758402e-06
pme_1_1104,1.8799683070795e-06
mme_1_341,1.872048350926582e-06
mme_0_776,1.8665281027696585e-06
pme_1_1711,1.862374749609969e-06
mme_1_2220,1.861806083985938e-06
mme_1_1114,1.8525911516639773e-06
pme_1_1365,1.8508750639112234e-06
mme_1_2075,1.8490019576142014e-06
pme_1_1477,1.8453737267975282e-06
mme_1_850,1.8350949553573175e-06
pme_0_1604,1.8254726962226237e-06
mme_1_863,1.8217444429808927e-06
pme_0_2136,1.8033181635320958e-06
pme_0_837,1.800130173526336e-06
pme_0_2328,1.7999980070720935e-06
pme_1_1141,1.7976038844506055e-06
mme_1_2367,1.7760136577030311e-06
mme_0_1593,1.7708444111636475e-06
pme_0_638,1.767243705726967e-06
pme_0_156,1.7609824483361836e-06
pme_1_513,1.7596613655960476e-06
mme_1_2164,1.7592940698330171e-06
pme_1_1130,1.7503542305059743e-06
pme_0_1333,1.7350452403933127e-06
pme_0_705,1.7286452313866376e-06
mme_1_1489,1.7271656000720818e-06
pme_0_1757,1.7238566977885693e-06
pme_1_221,1.723700864729099e-06
mme_1_1058,1.7231746575227827e-06
pme_0_838,1.7167193715660445e-06
pme_1_1194,1.7142344604759873e-06
pme_1_1075,1.7124894533621873e-06
pme_0_361,1.7119129656944573e-06
pme_0_493,1.7103439644316897e-06
pme_1_1957,1.706224107745215e-06
mme_1_922,1.705646028314104e-06
pme_1_1338,1.7050887183111873e-06
pme_1_705,1.7039548160297926e-06
pme_0_1576,1.7028834886808907e-06
pme_1_162,1.6926838976521902e-06
pme_0_1762,1.690597443441815e-06
pme_0_1032,1.6866234633196846e-06
pme_1_1335,1.6824185089834154e-06
pme_0_2326,1.677634596154334e-06
pme_1_133,1.6694773523653923e-06
mme_0_669,1.6673117274299886e-06
mme_0_1833,1.6651242194213087e-06
pme_1_1289,1.6644738601868766e-06
mme_0_1492,1.6615932165983653e-06
mme_1_1780,1.6567152404541763e-06
mme_1_579,1.6566789561326386e-06
mme_0_1214,1.6555381545166746e-06
pme_0_931,1.6529409136032555e-06
mme_0_534,1.6496175507725423e-06
pme_0_1266,1.6492817603387634e-06
pme_1_1620,1.6476235950948472e-06
mme_0_2262,1.6449081966264052e-06
pme_1_514,1.632796159604832e-06
mme_1_2064,1.6295363029531564e-06
mme_0_1210,1.6270696644732501e-06
pme_0_110,1.6267381691600415e-06
mme_1_724,1.6262313325665818e-06
mme_1_1929,1.6256859828525655e-06
mme_0_1821,1.6187246658690618e-06
mme_1_530,1.6088401889200883e-06
mme_0_1449,1.6079304873100514e-06
pme_0_712,1.5990357013445636e-06
mme_1_1975,1.5901766161684544e-06
pme_1_1862,1.5867269635046238e-06
mme_0_391,1.5865775055147184e-06
mme_0_967,1.5816465316971244e-06
pme_1_2056,1.5787026330104214e-06
mme_0_1784,1.5786209526666134e-06
pme_1_35,1.5747610265093309e-06
mme_0_728,1.5730431908568187e-06
pme_1_1240,1.5711144812470344e-06
pme_0_567,1.5665654531994861e-06
mme_1_773,1.560160404772291e-06
pme_0_1989,1.5584598497018269e-06
mme_0_1495,1.5534722862191843e-06
pme_0_62,1.5521171877628323e-06
pme_1_1755,1.5502277052263213e-06
pme_1_1819,1.5463871357644313e-06
mme_1_733,1.5444549013486906e-06
mme_0_871,1.5437724439037092e-06
mme_0_862,1.5437686395427901e-06
mme_0_1737,1.5402009788454166e-06
pme_0_67,1.539078073733648e-06
pme_1_557,1.5249487781307185e-06
pme_0_1712,1.5243556199148094e-06
mme_0_1157,1.5183585189391251e-06
mme_1_2268,1.5125858580661752e-06
mme_1_1117,1.512100874208443e-06
pme_1_1195,1.5088413382773833e-06
mme_1_2014,1.505891446275698e-06
mme_0_1750,1.503842942421336e-06
mme_0_868,1.4998875652121237e-06
pme_1_1657,1.4975014250114267e-06
pme_1_262,1.4928942807607668e-06
pme_1_1343,1.4917223762304128e-06
mme_1_650,1.4914440144980099e-06
mme_1_2258,1.4871835235083644e-06
mme_0_1402,1.476106347475865e-06
pme_0_1085,1.4724472430920217e-06
mme_1_1800,1.4719936442970617e-06
pme_1_1575,1.4688382191455299e-06
mme_0_1686,1.4643986809172098e-06
pme_1_2041,1.4637208010057897e-06
mme_1_2250,1.4596717850549415e-06
pme_1_2328,1.4591261103727692e-06
pme_0_788,1.4576486766093862e-06
pme_1_1094,1.454303341455539e-06
pme_0_2340,1.450765632954678e-06
pme_0_1317,1.4482881483056535e-06
pme_0_496,1.4386564037243892e-06
pme_1_2180,1.4327059669155743e-06
mme_0_721,1.4151733983739819e-06
mme_0_874,1.4144912755954421e-06
pme_1_1622,1.4140146208273852e-06
mme_0_1924,1.4099684290795218e-06
pme_0_2275,1.4094879584852162e-06
mme_0_1256,1.4064206713608417e-06
pme_0_707,1.4063167976478549e-06
pme_0_2338,1.4051823450678157e-06
pme_1_556,1.4026380777994025e-06
pme_1_421,1.400810281896093e-06
mme_0_1160,1.4008019949513379e-06
mme_1_2163,1.3978273746483452e-06
pme_1_1461,1.396253966511235e-06
pme_0_937,1.3944768626709628e-06
pme_0_268,1.3921425088732186e-06
pme_0_1564,1.3921416981777025e-06
pme_0_275,1.391606985492157e-06
mme_1_1850,1.3882429934959197e-06
mme_1_723,1.3833667354523316e-06
pme_1_1288,1.3780460133971616e-06
pme_1_355,1.3762894833504499e-06
mme_0_1882,1.3756965755623178e-06
pme_1_889,1.3751505305699391e-06
mme_0_1401,1.3711121102719706e-06
pme_1_896,1.3669074322277026e-06
mme_1_2213,1.3659118425198107e-06
pme_0_523,1.3637536376663801e-06
pme_0_1030,1.3602782481594652e-06
pme_1_755,1.3589213245817307e-06
pme_0_708,1.352722413881079e-06
pme_1_595,1.3507916867682826e-06
mme_1_390,1.3475756647695028e-06
mme_1_775,1.3434898788515307e-06
pme_0_1865,1.3378847354755966e-06
pme_0_662,1.33612742659857e-06
mme_0_1581,1.334909129624253e-06
mme_1_435,1.3346108996598462e-06
pme_1_1991,1.333540738758647e-06
pme_0_155,1.3322742354820473e-06
mme_1_1353,1.329007948849453e-06
pme_0_1664,1.3223283873868778e-06
pme_1_1394,1.3222869151992631e-06
pme_1_2095,1.316358407930875e-06
mme_1_291,1.3144135569334798e-06
pme_1_263,1.3129256439430421e-06
mme_0_532,1.3075258109162565e-06
pme_1_89,1.3048265990946498e-06
pme_1_2085,1.3010262333489076e-06
pme_1_2334,1.2966224628548629e-06
mme_1_2067,1.2947524555819776e-06
pme_1_1571,1.2926366190984027e-06
pme_0_709,1.2893478318600165e-06
pme_1_2380,1.280528509501841e-06
mme_0_1250,1.269638990885354e-06
mme_0_630,1.2666441386861944e-06
pme_0_1365,1.2630004295733121e-06
pme_0_792,1.2616649468763812e-06
pme_0_1478,1.2606290314955801e-06
mme_0_236,1.2592275121794437e-06
pme_0_262,1.254549476057446e-06
