time,e22x32STPhoRadA,e22x30CthTer,e22x32CthTer,e22x30MPMDnaB,e22x30SaPdpol,e22x32NrdA2,e22x33NrdA2,e22x30MjaKlbA,e22x33MjaKlbA,e26x30TerThyXS1,e26x30STPhoRadA,e26x30MPMDnaB,e26x32NrdA2,e26x33NrdA2,e26x30MjaKlbA,e26x33MjaKlbA,e32x30NpuSspS1,e32x32gp411,e32x32gp418,e32x32NrdJ1,e32x33NrdJ1,e32x30SspGyrB,e32x30STPhoRadA,e32x32CthTer,e32x32NrdA2,e32x33NrdA2,e33x30SspGyrB,e33x30TerThyXS1,e33x30TvoVMA,e33x30STPhoRadA,e33x32STPhoRadA,e33x32CthTer,e33x30SaPdpol,e33x32NrdA2,e33x33NrdA2,e33x30MjaKlbA,e34x32M86,e34x30STNpuSspS2,e34x32gp411,e34x32gp418,e34x32NrdJ1,e34x33NrdJ1,e34x32STIMPDH1,e34x30SspGyrB,e34x30SspGyrB,e34x30TvoVMA,e34x30STPhoRadA,e34x30CthTer,e34x30SaPdpol,e34x32NrdA2,e34x33NrdA2,e34x33NrdA2,e34x30MjaKlbA,e34x33MjaKlbA,e38x32M86,e38x30NpuSspS1,e38x32gp418,e38x32NrdJ1,e38x33NrdJ1,e38x30SspGyrB,e38x30SspGyrB,e38x30TerThyXS2,e38x32CthTer,e38x32NrdA2,e38x33MjaKlbA,e41x32M86,e41x32gp418,e41x32NrdJ1,e41x30STsSspDnaX,e41x30SspGyrB,e41x32STPhoRadA,e41x32NrdA2,e42x32M86,e42x32NrdJ1,e42x33NrdJ1,e42x32STIMPDH1,e42x30SspGyrB,e42x32STPhoRadA,e42x30SaPdpol,e42x32NrdA2,e42x33NrdA2,e42x30MjaKlbA,e15,e17,e20,e26,e33,gfp_med_1,gfp_med_2,gfp_low_1,gfp_low_2
820,10273.143999999998,5696.57536,6321.34392,1056.74604,3980.81572,16739.11746,16085.8107,4659.5088,5370.959879999999,703.3752000000001,6037.29264,428.88564,3481.0063199999995,2774.2844299999997,1432.6026,1282.80036,2009.5672799999998,11698.85366,12167.19075,118129.28760000001,107116.97210000001,64044.72734,15246.4398,1831.1693399999997,27478.220909999996,9129.473100000001,1744.17471,1106.622,459.0036,7843.63965,21660.0012,1013.4036,742.8236099999999,3650.1455699999997,2852.9105699999996,6078.09102,33265.969379999995,24993.19152,39154.193,5493.6494600000005,40302.588169999995,24302.07426,34500.57732,46617.043289999994,30174.355199999998,669.51435,23685.06144,8256.54335,2746.61195,32680.63644,8425.346669999999,8298.30012,32396.519050000006,4229.4118499999995,17868.884439999998,5152.0599999999995,24926.66897,3219.18258,8858.56438,1087.5859799999998,989.1204,1609.58,1193.3712,3394.2850200000003,20005.688439999998,8406.53319,7626.13434,40170.382020000005,55301.66854,27149.958179999998,17442.48631,33931.19694,17295.1162,22410.39654,17260.36263,46050.98652,12307.813200000002,3851.4366800000003,508.16502,19806.846589999997,9285.8238,665.23821,390.97736000000003,626.34615,728.83095,590.40828,563.86512,253640.78975999999,253582.81037999998,46367.152350000004,47147.74997999999
840,10391.18855,5766.21288,6392.229329999999,1091.85195,4085.7960000000003,16896.522749999996,16323.291949999999,4661.74373,5428.7262599999995,681.984,6063.231339999999,463.67181,3435.33525,2831.12475,1483.44963,1348.4628,2041.0566599999997,11993.5076,12209.76972,118461.8475,107549.87791,64339.289079999995,15411.84368,1802.48508,27383.667299999997,9136.62288,1751.64062,1064.1385200000002,428.0536,7888.64868,21963.605399999997,957.177,725.98185,3653.8575,2909.9786799999997,6190.6942500000005,33361.74576,25047.161699999997,39433.65074999999,5565.44097,40303.06,24528.317329999998,34779.188780000004,47005.764,30246.38538,709.6272,23821.292800000003,8314.329450000001,2767.96089,32904.39744,8395.18419,8239.13977,32745.182399999994,4212.119479999999,17790.6768,5070.44301,25093.040179999996,3220.2105,9080.92056,1102.0226,1074.70224,1632.44202,1144.0229999999997,3428.75862,19985.29327,8362.88292,7723.415040000001,40269.543959999995,55775.44552,27423.575640000003,17691.88344,34069.4178,17522.75829,22603.27878,17261.43159,46667.73,12321.72914,3868.1195800000005,496.26196,19970.83075,9279.816,694.2896400000001,414.03723,616.74634,756.48388,593.65656,551.24846,253635.86717,253598.10217,46731.530999999995,47401.94259
860,10585.39618,5876.9851,6447.12068,1185.1848,4152.14165,17001.24536,16484.3917,4792.8735,5579.0975,766.75308,6124.43388,534.80164,3613.24476,2910.6253799999995,1585.09572,1421.10428,2137.87983,12181.416159999999,12224.217289999999,118647.03618000001,107777.5432,64591.527879999994,15462.8145,1857.0363,27611.59508,9208.13745,1782.15936,1163.54775,548.7713,8083.320299999999,22068.5386,1079.9122,789.08013,3788.08386,2925.20475,6300.680249999999,33657.394009999996,25241.15888,39704.8078,5626.98892,40613.57008,24607.65015,34882.50500999999,47012.904449999995,30590.21328,743.2849,23993.93,8401.15647,2829.4198199999996,33022.4479,8549.12681,8358.5565,32968.0305,4229.062749999999,18031.983839999997,5163.279120000001,25449.450240000002,3396.9101,9111.87368,1211.4468299999999,1143.3345000000002,1674.5019,1170.7608799999998,3461.8458000000005,20318.91624,8294.60632,7563.2541,40747.88575,55874.220120000005,27554.79978,17838.045579999998,34282.7406,17436.69564,22606.488960000002,17338.55184,46819.704620000004,12301.50246,3858.5337600000003,492.64704000000006,20050.11616,9330.714,775.68078,472.33241999999996,689.17248,822.8738999999999,642.6123,603.9904,253462.05662,253520.12686,47278.81627999999,47936.98434
880,10692.00253,5884.47195,6486.42116,1147.0831999999998,4114.5848,17072.267519999998,16608.282,4834.51917,5547.79,753.86972,6121.8084,496.52129999999994,3587.3392499999995,2893.8615,1566.96064,1369.0863000000002,2086.74445,12268.511999999999,12334.352840000001,119153.55456,107702.19794999999,65034.810269999994,15568.72575,1860.33048,27621.98059,9283.617289999998,1784.1356799999999,1171.2235500000002,491.16864,8167.5486,22274.600349999997,1034.4575499999999,805.11813,3735.59432,2942.2871699999996,6319.811900000001,33525.67840999999,25383.93066,39896.34516,5656.723749999999,40771.687,24742.5555,35071.929879999996,47426.48496,30609.52437,806.78301,24213.5487,8467.85466,2837.07347,33356.423520000004,8590.109129999999,8411.58655,33016.58808,4346.104289999999,18165.030929999997,5130.8237,25324.751269999997,3409.4073,9120.582789999999,1219.4322499999998,1144.73869,1693.0928800000002,1226.0187,3450.42032,20178.25524,8522.926249999999,7568.563319999999,40826.895229999995,56226.75324,27518.4688,18071.60796,34311.9855,17493.848459999997,22617.933999999997,17209.02806,46851.82875,12306.453150000001,3894.25466,548.8416,19967.003099999998,9345.920399999999,750.7378199999999,455.44044,674.3448599999999,817.1240399999998,557.79977,637.2701999999999,253541.95906,253381.00123999998,47355.03627,48145.51151999999
900,10818.717949999998,5939.37944,6588.07296,1196.12098,4275.776919999999,17090.496909999998,16591.55567,4819.605119999999,5505.7679,817.4505499999999,6144.15396,516.2993999999999,3604.69662,2898.0593599999997,1548.66235,1437.7411200000001,2154.0141999999996,12569.750010000002,12327.378,118832.47015,107804.56400999999,65227.52285,15553.95488,1856.5367800000001,27645.372400000004,9310.19537,1836.288,1157.28438,522.1883799999999,8229.94779,22515.43272,1104.4051200000001,824.4324,3769.22042,2929.899,6454.0282,33760.17136,25687.287,40104.445120000004,5718.50302,40934.06,24763.75489,35012.21008,47546.478359999994,30679.883289999998,772.7742000000001,24180.888000000003,8459.0926,2884.2574999999997,33473.763,8563.08459,8394.971819999999,33140.47443,4310.059609999999,18186.1548,5164.08977,25584.079139999994,3403.2598399999997,9169.30224,1192.69136,1133.84832,1665.57016,1244.50833,3455.76528,20281.481819999997,8518.74829,7894.826459999999,40658.56824,55917.18659,27799.404249999996,17881.264799999997,34340.24546,17488.12864,22756.6815,17351.9816,46932.21096,12368.719439999999,3884.70656,532.73467,19982.627399999998,9360.40086,705.56024,448.3808,704.3674799999999,860.25708,629.64584,653.6952399999999,253269.16767999998,253329.03071999998,47455.616519999996,48353.421619999994
920,10821.2049,5976.43794,6485.044859999999,1216.5730299999998,4354.57573,17177.14504,16725.3075,4930.2869,5535.840499999999,846.23148,6200.817120000001,554.30127,3565.00558,2898.04482,1571.26515,1439.713,2144.3873099999996,12670.8701,12301.439040000001,119029.5171,107894.16692999999,65306.862380000006,15655.6064,1843.18848,27614.983,9320.9854,1804.51516,1163.4422399999999,506.96694,8238.02094,22580.47,1129.32222,827.0035899999999,3813.6473100000003,2889.02388,6425.406,33958.12992,25737.36732,40519.59703,5712.9874199999995,40996.080839999995,24809.489999999998,34907.233,47508.31521,30807.10758,785.04676,24157.81815,8466.53756,2874.8695500000003,33543.987,8556.220949999999,8455.13648,33255.90558,4299.56784,18312.824529999998,5179.50492,25608.97425,3431.08194,9232.91244,1221.85518,1118.6577,1685.1809199999998,1222.2604099999999,3434.7867399999996,20331.149339999996,8591.841279999999,7877.47068,40914.7492,56132.93520000001,27958.970899999997,17929.67422,34333.70017,17576.86098,22604.31615,17272.67976,46854.11599,12390.2526,3949.7124000000003,518.31825,19986.682200000003,9208.48374,778.51872,449.51381999999995,715.27848,820.8005699999999,576.0383200000001,630.58644,253295.1533,253234.33947000004,47699.572550000004,48417.82671
940,10863.01465,5971.1766,6596.356559999999,1168.44911,4323.77713,17254.906199999998,16865.722019999997,4889.00648,5509.28893,727.67188,6157.857239999999,411.64751999999993,3593.197,2946.8809,1654.42083,1397.98096,2177.9442,12763.821639999998,12380.21092,119299.81964999999,107673.5016,65309.29118,15577.31006,1830.56571,27693.315700000003,9341.00748,1914.33702,1194.75364,578.12138,8199.28687,22635.9913,1059.67285,818.7508899999999,3733.0386,2945.2386500000002,6405.760719999999,33923.8575,25876.868700000003,40667.99708,5723.13568,41212.9677,24917.07776,35182.20566,47524.06820000001,30924.2461,761.00646,24322.22936,8456.69429,2922.17508,33771.07148,8682.21355,8400.289330000001,33436.04534,4284.8960400000005,18466.15892,5211.69588,25862.04798,3371.5958399999995,9346.955039999999,1159.95591,1146.9235199999998,1650.93552,1295.80043,3497.1538499999997,20470.6125,8591.225059999999,7859.9990099999995,40791.27024,55976.67392999999,27992.52405,17925.70988,34444.8195,17515.98128,22610.27333,17356.893839999997,46922.631890000004,12366.580849999998,3932.128,583.38196,19858.89086,9338.164340000001,704.19258,432.22234000000003,643.4874,821.3742599999999,662.62834,696.2274199999999,253189.39732,253233.75303999998,47976.8813,48399.805230000005
960,10991.39943,6112.5416,6692.98607,1245.10043,4449.63218,17410.55498,16962.60528,4958.295,5660.34876,797.69522,6263.88048,565.4429,3703.6506999999997,2944.3742999999995,1667.0125500000001,1541.77716,2201.7450400000002,13031.58329,12481.3832,118873.06634,107696.8396,65604.21651,15765.084079999999,1912.3063499999998,27806.18786,9367.08678,1841.5651599999999,1234.7959999999998,605.09282,8414.5558,22751.90444,1100.1755600000001,866.89848,3894.2693999999997,2970.31104,6548.8774,33938.00802,25957.63278,40728.72556,5722.9211399999995,41449.69219,24975.25812,35320.84049,47814.43744,31114.58778,796.328,24329.9728,8581.87176,2939.1423999999997,33818.69132,8580.38991,8568.01968,33660.77442,4318.9983,18394.99659,5182.19618,25714.179149999996,3501.1746,9312.1318,1246.193,1253.21856,1687.32585,1253.5929,3489.26331,20431.905560000003,8591.693500000001,7935.68646,40756.3008,56534.6091,28169.850000000002,17994.917069999996,34456.33408,17557.77496,22695.85628,17449.1265,46810.91016000001,12325.423279999999,3949.4487899999995,543.68006,19847.645640000002,9218.489280000002,861.05495,442.34544,767.08632,879.0707199999999,654.92985,662.45634,253328.86215,253374.64529999997,48149.79168,48739.00169999999
980,11045.9412,6055.055039999999,6685.0445199999995,1298.9743799999999,4500.2246000000005,17439.7132,16967.708499999997,5026.0202,5604.36729,816.5387799999999,6230.43297,552.30076,3690.5403499999998,2932.04938,1688.37789,1503.21152,2172.95547,13052.2889,12368.96162,119403.81131,107880.88387,65826.21408,15736.076479999998,1884.88773,27751.665960000002,9423.18188,1922.2564399999999,1245.0,538.0623,8430.502390000001,22736.09625,1108.36284,857.4217199999999,3833.2850999999996,2997.4832800000004,6583.38816,34140.02124,26052.821640000002,41039.6458,5805.00248,41218.095929999996,25067.674799999997,35156.58517,47929.35945,31016.4387,807.37851,24477.7761,8617.705320000001,2943.7311,33982.59986,8696.94298,8519.80194,33895.47489,4335.96528,18429.11704,5271.79986,25896.71196,3602.76108,9425.1382,1315.8400000000001,1244.133,1715.0075699999998,1261.3136599999998,3526.83336,20610.827599999997,8600.55552,7879.3956499999995,40885.8076,56289.02616,28193.5566,18171.066689999996,34600.62822,17702.57691,22817.24592,17421.87885,46692.64710000001,12329.21811,4007.31894,580.2829899999999,19859.505660000003,9258.492880000002,812.5626,460.75755999999996,786.8994,873.4113799999999,656.0239,704.6420800000001,253227.14145999998,253291.90037999998,47936.146,48844.065919999994
1000,11207.337459999999,6098.35802,6694.47882,1284.33384,4562.1215999999995,17523.616879999998,17104.8402,5031.937790000001,5610.15356,884.18808,6281.313,568.90032,3670.46856,2998.3413299999997,1692.0333,1503.0105200000003,2182.84703,13306.970039999998,12350.60046,119294.85836999999,107494.35347999999,65921.79312,15788.405480000001,1944.9988600000001,27772.598069999996,9424.35724,1936.8576,1214.6441399999999,559.1078,8465.48867,22876.119,1153.03514,886.7474,3938.7944,2978.0184000000004,6562.8409599999995,34101.74736,26242.01874,41120.949120000005,5739.642680000001,41165.60614999999,25045.912800000002,35353.67025,48045.08397,30975.959349999997,846.48081,24675.50337,8536.036839999999,3003.15368,33727.234019999996,8662.748160000001,8431.85952,33681.08016,4257.510480000001,18495.20512,5215.75208,25886.238,3631.30068,9405.27234,1351.1021999999998,1201.68961,1703.74617,1303.76952,3491.4735600000004,20578.6793,8700.359859999999,7847.18,40985.871849999996,56391.7687,28301.35296,18175.1948,34441.24373,17637.71514,22769.12366,17376.4864,47066.950039999996,12360.89784,4010.6135000000004,441.96087,19994.71004,9191.14938,842.6123999999999,470.35328000000004,762.54372,899.8167,667.77894,679.42288,253264.00233999998,253185.47166,48488.66968,49069.404279999995
1020,11189.883179999999,6133.517400000001,6709.02408,1309.24234,4567.3535999999995,17589.52608,17150.64026,5045.57535,5721.095249999999,833.19273,6299.45684,488.07408000000004,3767.0766,2937.19794,1732.9033599999998,1557.9096,2225.39328,13253.056470000001,12424.08994,119755.92936000001,107592.31840000002,65828.37353999999,15802.867499999998,1935.0266,27714.865680000003,9381.228149999999,2042.38125,1259.62536,722.74142,8571.3012,23047.77888,1143.76965,966.33436,3878.42976,3029.73188,6605.52024,34182.18558,26194.39975,41272.306580000004,5854.40232,41410.728059999994,25088.543599999997,35425.750400000004,48226.99392,31263.51447,875.80675,24597.1386,8546.61816,3056.56398,33985.229699999996,8762.26656,8534.5692,33876.4792,4380.582719999999,18768.076800000003,5241.111919999999,26063.089359999998,3621.3689,9623.43939,1258.1190000000001,1259.3334599999998,1761.88656,1379.08152,3661.672,20688.22005,8680.72185,7942.601729999999,40893.01209999999,56646.302480000006,28388.18424,18176.43721,34744.40138,17636.61536,22734.3168,17545.914320000003,46795.217280000004,12335.29792,4038.5348699999995,513.0074099999999,19837.19028,9331.4655,828.31006,523.11572,728.1931000000001,927.25884,679.87354,710.1957600000001,253179.648,253143.23445,48727.645430000004,49095.021239999995
1040,11173.038639999999,6164.144,6798.210639999999,1384.0515599999999,4721.752109999999,17524.98516,17126.93934,5128.553790000001,5757.53736,904.2853799999999,6346.19859,565.6056000000001,3717.35637,3013.04664,1832.6257600000001,1585.71648,2253.9698999999996,13375.3692,12505.32192,119631.96200000001,108021.18404,65792.83998,15861.31184,1933.4288699999997,27795.8775,9492.646369999999,1973.3562899999997,1332.21792,701.78168,8556.1146,22972.8876,1192.0865999999999,1024.9523100000001,3885.85659,3046.7879199999998,6756.160879999999,34245.565200000005,26498.56645,41177.9508,5876.72064,41500.9518,25084.90036,35156.8554,48336.58161,31081.175639999998,885.74928,24637.85025,8567.74436,3150.5608199999997,34179.0764,8797.696,8575.51332,34321.039800000006,4440.19173,18698.529239999996,5232.01328,26103.65022,3643.1978400000003,9529.8786,1301.51802,1311.0652400000001,1800.2642499999997,1388.37468,3617.21178,20764.18608,8787.5106,7988.3117600000005,40994.1252,56715.19264,28179.284999999996,18298.8666,34681.90677,17675.430569999997,22900.304200000002,17416.16043,46726.29906,12339.248479999998,4020.0971699999996,578.10803,19780.57431,9280.13021,908.08788,510.58083999999997,759.178,962.69704,731.93015,712.2972799999999,253109.34006,253117.36375000002,48504.23034,49039.65129
1060,11456.49296,6261.3964,6839.5665500000005,1426.99725,4836.47217,17721.252119999997,17322.19066,5255.6865,5817.96621,965.80128,6435.74316,611.87562,3814.4800999999998,3087.4771,1808.8478799999998,1615.7543600000001,2261.7441,13387.119130000001,12619.215559999999,119849.02020000001,107805.64145,66002.297,15810.654880000002,2012.9287199999999,28046.14632,9539.91414,2033.8677899999998,1331.14228,685.92912,8668.1232,23076.33688,1231.51812,1029.62016,3921.2529799999998,3124.7381399999995,6801.01184,34425.25449,26465.79152,41483.546780000004,5905.362209999999,41650.970199999996,25211.8272,35467.39980000001,48512.06474,31383.66806,914.18308,24692.18568,8732.38575,3120.4555499999997,34274.647209999996,8847.91646,8576.66976,34326.835,4443.666429999999,18807.921779999997,5335.96854,25871.022299999997,3679.56318,9759.20475,1419.98625,1338.08556,1835.9,1434.3168,3717.4546599999994,20937.089180000003,8785.7661,8089.22712,40993.167149999994,56895.902799999996,28585.14504,18304.013520000004,34838.88912,17727.25664,22942.885529999996,17596.324800000002,46933.70388,12435.95184,4031.2860000000005,572.7776000000001,19965.082879999998,9386.02968,907.29096,607.04234,809.45466,1033.90248,784.3959000000001,788.9933699999999,253199.1254,253210.06368,48953.5785,49347.23346
1080,11435.47678,6197.25456,6779.081279999999,1368.57158,4901.37072,17609.355679999997,17328.184409999998,5151.00303,5790.13946,898.5163600000001,6373.140579999999,554.5902699999999,3785.72688,3054.5997500000003,1825.65853,1640.33112,2216.11533,13388.18376,12429.63128,119601.42921999999,107710.92484,66138.6375,15919.629759999998,1991.556,27836.65696,9472.4388,2030.59584,1318.309,669.40344,8675.757599999999,23155.0404,1244.8062,960.9291999999999,3880.79575,3080.8995,6761.75136,34363.38132,26446.4317,41370.434859999994,5943.56,41547.1488,25053.77166,35434.17664,48258.88452,31415.328799999996,888.8208,24772.2936,8717.97808,3236.66973,34225.70928,8841.39705,8623.226840000001,34313.0661,4505.91312,18869.56266,5336.86725,26038.428,3743.698,9738.06336,1311.5780699999998,1330.77988,1825.86444,1392.54129,3631.7744199999997,20864.99184,8688.3735,8024.837749999999,40836.93568,57009.841969999994,28356.822060000002,18256.128800000002,34496.72016,17709.70318,22820.479109999997,17405.77036,46754.60228,12349.68,3995.4416899999997,622.73406,19889.56278,9294.6139,882.5813,564.5581,769.6338,1015.76339,716.67888,743.6185600000001,253210.85319,253161.3405,48731.18572,49555.214819999994
1100,11501.575799999999,6322.743920000001,6882.8872,1390.89104,4901.08558,17667.2925,17250.21908,5260.04955,5775.64224,908.53542,6369.0998,591.00585,3857.1966999999995,3020.1402000000003,1836.25826,1619.59257,2286.612,13376.865870000001,12461.73537,119492.14012,107389.28781,66159.15619,15846.58768,2031.2009,27975.36592,9499.01136,2072.58132,1357.51014,749.5493399999999,8616.50864,23202.15534,1236.8055699999998,990.66275,3987.4748400000003,3042.5068499999998,6838.0351200000005,34312.19175,26369.80976,41543.58314,5868.106019999999,41751.663519999995,25099.351599999998,35478.283050000005,48554.05471999999,31277.19768,925.86981,24842.34748,8733.692000000001,3247.6059999999998,34478.8245,8892.65844,8606.814960000002,34349.2513,4461.94056,18860.73849,5297.2304,26351.9487,3790.1877,9749.99295,1372.08555,1314.2414899999999,1828.28408,1366.0684,3590.5079,20999.80241,8810.015759999998,7991.24004,41107.93543,56879.134060000004,28388.9034,18282.836229999997,34714.5734,17698.716770000003,22950.20322,17390.995440000002,46611.23571,12430.796879999998,3944.3868,633.88206,19843.5458,9293.24466,929.0345100000001,522.86925,839.1793299999999,990.3369600000001,702.26128,732.9006600000001,253025.37843,252986.81355000002,49111.818719999996,49752.616050000004
1120,11585.323079999998,6393.47332,6931.9124,1467.8445600000002,4993.367249999999,17739.62505,17514.27771,5363.7766,5820.6592,999.38244,6390.374749999999,659.67003,3875.78244,3076.9873500000003,1936.2914999999998,1684.58607,2284.74663,13357.30144,12629.58585,119479.43579,107873.35824999999,66465.22584,16025.884020000001,2057.58,27877.721700000002,9669.68047,2034.18072,1326.3345800000002,748.5080399999999,8789.31416,23187.51264,1294.91498,1051.82544,4034.43628,3132.4520699999994,6884.925499999999,34447.9579,26427.60456,41736.80385,5931.700949999999,41817.0492,25182.10485,35641.56808,48600.163259999994,31517.23818,974.56206,24990.489599999997,8735.68564,3284.172,34523.34048,8778.4672,8677.730840000002,34560.977620000005,4488.056100000001,18919.4153,5373.21255,26457.759899999997,3779.0866800000003,9840.5034,1400.5771699999998,1380.06411,1883.67,1419.63976,3706.8943,21056.695549999997,8873.0798,8096.697179999999,41232.418589999994,57121.075379999995,28339.35558,18402.40497,34636.404259999996,17800.9373,22885.13385,17460.11605,46995.7053,12428.38095,4082.92416,631.22798,19935.94119,9266.084079999999,966.8906,551.2161600000001,839.70748,1052.03609,730.06416,801.2643200000001,253178.41822,253067.04255,49274.40681,49814.38386
1140,11591.36583,6373.20067,6966.64998,1531.80873,5110.686,17844.719049999996,17522.87152,5349.4013700000005,5830.162560000001,987.8987999999999,6490.649049999999,657.0782800000001,3891.5915999999993,3097.8472799999995,1931.70935,1643.1940800000002,2363.5069099999996,13556.58624,12589.335549999998,119570.6634,107723.08308,66641.31894,16028.810069999998,2082.7277499999996,27964.10246,9602.1406,2039.58433,1462.4225999999999,776.07494,8785.78605,23287.732200000002,1349.20375,1065.9701499999999,4044.1065599999993,3112.28456,6944.50768,34613.2472,26486.931019999996,41751.149190000004,5917.281369999999,41758.16976,25286.109729999996,35658.70958,48721.63876000001,31469.6877,997.0884,24791.3653,8677.45671,3301.1597399999996,34489.36810000001,8878.925819999999,8702.093700000001,34637.055870000004,4614.21378,19025.13393,5432.02936,26275.82424,3916.79904,9922.182690000001,1458.3054399999999,1477.4914,1906.1016,1447.3693499999997,3660.43815,21107.2008,8950.39086,8043.615909999999,41235.83262,57328.6706,28421.6724,18389.18334,34924.05441,17811.02209,22943.61252,17616.64975,46945.88030999999,12385.791660000003,4067.6223600000003,689.1421600000001,19980.54528,9316.84,966.49692,571.356,902.18622,1047.12214,799.35925,884.98464,253188.09546,253176.26578,49399.7397,49866.0816
1160,11609.807439999999,6413.02094,7017.93213,1525.1745600000002,5137.49344,17847.077100000002,17498.237399999998,5391.38546,5824.57,1040.59575,6495.40584,706.4614399999999,3966.3229499999998,3144.76047,1929.47765,1681.18641,2343.3194399999998,13558.057759999998,12706.343099999998,120073.673,107709.03276000002,66408.3546,16050.528540000001,2120.60278,27979.20246,9535.02542,2143.3634999999995,1422.4994,778.16067,8787.747879999999,23327.4503,1406.83115,1057.8613999999998,4063.22986,3184.7558400000003,6949.28432,34374.6564,26394.31077,41663.66274,5979.126899999999,41727.68305,25229.95824,35625.42388,48628.45411,31498.702879999997,995.1908999999999,24882.572519999998,8855.131949999999,3330.2386199999996,34498.61345,8871.044549999999,8767.4076,34651.94601,4638.25456,18983.2304,5464.7067,26494.269210000002,3989.15543,9938.301599999999,1492.7195399999998,1413.89809,1897.8216,1498.4558099999997,3714.282,21233.031710000003,8925.2834,8059.30272,41200.28088,57216.68064,28559.980079999998,18326.854560000003,34924.01808,17794.84797,22874.55694,17501.695200000002,46740.57010999999,12406.64508,4099.0144,683.7347400000001,20046.962320000002,9365.85048,999.07205,565.82349,909.54786,1073.46806,773.14904,822.2534299999999,252976.55173,253004.0982,49592.76039,50000.32284
1180,11690.2312,6452.7296400000005,7009.64982,1526.12408,5184.001080000001,17933.9518,17588.077559999998,5425.0146,5852.943209999999,986.2239599999999,6481.753720000001,667.98136,3941.25666,3138.9382,1975.9463700000001,1736.1690800000001,2325.2922000000003,13442.75136,12590.20932,120306.31206000001,108256.75432000001,66607.76039,16061.00975,2099.34035,27949.71296,9578.7356,2151.37224,1483.15074,798.36008,8868.779279999999,23287.894,1374.5862,1105.36681,4069.9694400000003,3196.98495,6990.80032,34600.2912,26642.06336,41939.985360000006,6062.75199,41880.48282,25431.96856,35811.102439999995,49084.37676,31810.84425,959.9939999999999,25152.83337,8891.774860000001,3400.7073,34575.8148,8900.70105,8813.142,34906.854419999996,4609.574479999999,19118.84819,5507.2788,26532.92172,3881.9184999999998,9984.82888,1477.08745,1462.34592,1869.34754,1525.67499,3765.1580999999996,21316.368,8897.839680000001,8145.23,41268.51428,57529.702229999995,28530.5328,18413.476,35075.806919999995,17889.896640000003,22970.78576,17640.017979999997,46911.5667,12433.936000000002,4119.5100600000005,699.8246800000001,19998.51525,9364.55646,993.7941,569.32719,858.27,1069.45965,790.87008,843.5065499999998,253033.96607999998,252998.48235,49829.13876,50447.449179999996
1200,11769.13808,6515.14061,7090.3954,1512.3564000000001,5239.627920000001,17925.4336,17621.98334,5427.109270000001,5842.23066,1032.5184100000001,6503.92512,691.5167,3976.2201600000003,3155.46202,1970.45559,1733.89345,2143.0671899999998,13555.142159999998,12702.369749999998,119593.23560999999,107753.62752000001,66537.85346999999,16125.3636,2156.9397099999996,28020.738240000002,9666.65489,2111.59872,1467.2465599999998,835.4922,8809.95789,23409.26784,1405.79676,1119.66084,4076.0126400000004,3167.4882899999993,7014.4074,34655.869,26701.2438,42099.39864,6040.73288,41959.55149,25558.40265,36037.41225,49200.98994,31862.6495,1013.3819799999999,25051.271999999997,8910.54065,3392.29401,34713.50953,8968.786199999999,8739.9602,35037.6664,4633.1281500000005,19184.1177,5521.888019999999,26725.80834,3963.8319599999995,9979.29944,1582.45596,1427.0337399999999,1978.06141,1575.45222,3821.23,21307.37672,8976.23028,8144.90624,41329.32366,57490.32892,28687.2359,18285.726029999998,34890.277319999994,17872.848800000003,22950.045009999998,17507.91446,47021.20576,12552.392160000001,4044.0576499999997,755.9072,20052.468,9429.811549999999,1007.72637,574.80357,879.1928299999998,1127.2755,801.38432,799.7538000000001,252883.33272,253096.21935,49803.74112,50300.9556
