time,e11x32gp411,e11x32NrdJ1,e11x32STPhoRadA,e11x32CthTer,e11x32NrdA2,e11x33NrdA2,e11x33MjaKlbA,e15x32NpuSspS2,e15x30NpuSspS1,e15x32gp411,e15x30gp418,e15x32gp418,e15x32STIMPDH1,e15x30SspGyrB,e15x30TerThyXS2,e15x30TerThyXS1,e15x30TvoVMA,e15x30STPhoRadA,e15x32STPhoRadA,e15x30CthTer,e15x32CthTer,e15x32NrdA2,e15x30MjaKlbA,e16x32M86,e16x32gp418,e16x32gp418,e16x30STsSspDnaX,e16x30TerThyXS1,e16x30STPhoRadA,e16x32STPhoRadA,e16x30CthTer,e16x32CthTer,e16x30SaPdpol,e16x33NrdA2,e16x30MjaKlbA,e16x33MjaKlbA,e17x32M86LS1,e17x32M86,e17x30NpuSspS1LS2,e17x30NpuSspS1,e17x32gp411,e17x32gp418,e17x32NrdJ1,e17x33NrdJ1,e17x32STIMPDH1,e17x30STSspDnaXLS7,e17x30STSspDnaX,e17x30TvoVMA,e17x30STPhoRadA,e17x32STPhoRadA,e17x30CthTer,e17x32CthTer,e17x30MPMDnaB,e17x30SaPdpol,e17x32NrdA2,e17x32NrdA2,e17x33NrdA2,e17x30MjaKlbA,e17x33MjaKlbA,e20x32M86,e20x32STNpuSspS2,e20x32gp411,e20x30gp418,e20x32gp418,e20x32NrdJ1,e20x33NrdJ1,e20x30STIMPDH1,e20x32STIMPDH1,e20x30STsSspDnaX,e20x30TerThyXS1,e20x30TvoVMA,e20x30STPhoRadA,e20x32STPhoRadA,e20x32CthTer,e20x30SaPdpol,e20x32NrdA2,e20x33NrdA2,e20x30MjaKlbA,e20x30MjaKlbA,e20x33MjaKlbA,e22x32gp411,e22x30gp418,e22x30gp418,e22x32gp418,e22x32NrdJ1,e22x33NrdJ1,e22x32STIMPDH1,e22x30STsSspDnaX,e22x30SspGyrB,e22x30STPhoRadA,gfp_med_1,gfp_med_2,gfp_low
620,107331.32145999999,170591.34244,100810.89216000002,12350.4784,213732.3734,98099.49214,3799.57893,23139.07946,5225.07808,23685.766,1425.26189,864.9424599999999,10633.6308,30365.653280000002,946.2155999999999,560.3876,257.95804999999996,6798.002240000001,6344.540169999999,2455.7086400000003,1326.61536,4258.6731899999995,4148.0316,41296.469,7726.883219999999,4736.475600000001,148551.93408,25507.2045,70409.70529000001,73117.44425999999,11575.521209999999,7664.4271,3025.9272,87674.64536,14702.51324,20294.22708,87687.04781999999,34779.35637,3275.3706599999996,4631.143529999999,11666.25216,24630.795000000002,37274.53308,50132.07715,8249.91414,121016.16378,19490.866879999998,799.22376,8512.10134,15665.967359999999,12165.03456,4165.04116,1435.04256,6635.818020000001,97588.97322,79804.01520000001,66297.79311,10029.44163,20849.21201,27923.07456,7440.9534,37241.51412,38351.820420000004,15115.51608,55664.97867,56961.7077,28300.72176,37865.0817,57521.79278999999,471.63432,314.60515,39126.17895,33175.15033,934.93524,1102.59373,32862.5115,28636.40628,25795.8736,25921.464770000002,20536.6227,9518.79216,7937.149579999999,9363.367860000002,10704.76944,15153.07948,17481.668400000002,5351.08216,9207.96096,11561.478400000002,8445.20897,253766.11497,253704.20646,41874.07084000001
640,112134.192,179662.983,103986.58300000001,12321.672,218902.91556,98037.30441999999,3714.91764,23266.825760000003,5178.05343,23817.812380000003,1426.20922,880.6901600000001,10634.78088,30460.99554,987.9296400000001,538.94646,337.9376,6779.27344,6356.065049999999,2433.45201,1319.40468,4336.434319999999,4179.54614,41394.108,7824.7892999999995,4816.473580000001,150198.14359,25220.419120000002,72805.46272,74263.31,11554.969369999999,7677.801809999999,2976.43801,87771.98124000001,14898.324649999999,20348.26836,89989.3638,34595.865,3290.36523,4654.704600000001,11826.878560000001,24680.97595,37631.82423,50414.93625,8344.519,122477.77167999999,19607.12325,773.95896,8694.02061,15746.62608,12250.24064,4160.02816,1422.0466000000001,6692.2902699999995,98278.59654,80669.61064000001,66982.58352,10222.66711,20889.645700000005,27809.52986,7444.93455,37376.14860000001,38173.95836,15037.557299999999,55576.274880000004,56880.3288,28497.7143,38067.65528,57492.59528,479.01624000000004,382.01376000000005,39305.7184,33122.86516,908.37072,1095.22622,32796.4951,28631.85136,25737.128600000004,25941.20021,20516.239120000002,9568.04394,7988.7357,9486.50031,10656.334499999999,15284.147159999999,17578.866,5405.196580000001,9182.25413,11739.335439999999,8579.51606,253714.78923999998,253558.49346000003,42234.599879999994
660,116777.70919999998,189602.089,106829.20620000002,12373.26314,224463.90964000003,98405.69913,3788.9964,23460.0233,5211.5625,24150.917009999997,1437.36021,887.6788000000001,10759.034699999998,31027.054459999996,922.95502,553.5196599999999,334.8345,6869.393300000001,6388.6197999999995,2442.48396,1380.34845,4345.27445,4257.75288,41464.185509999996,7795.69121,4841.311229999999,152397.37737,25317.5499,74730.9393,75795.7328,11541.4104,7724.80896,3031.74468,88172.44778999999,15035.417860000001,20344.5063,93141.83341,34992.28398,3308.0053499999995,4679.86531,12040.164120000001,24744.7062,38191.929599999996,50584.8816,8455.43524,123461.0195,19703.215619999995,785.476,8747.206400000001,15733.94628,12367.914149999999,4257.65016,1409.2541200000003,6881.439949999999,99269.59646999999,81757.84596,67311.61164,10330.2234,20955.23775,27993.53214,7545.8985,37649.48096000001,38632.51032,15069.652889999998,56481.423389999996,57579.42502,28800.2834,38563.79956,57836.439309999994,514.9164,388.43334,39747.87409999999,33266.79030000001,945.10761,1091.7124800000001,33001.94968,28683.86796,25852.2968,26206.3203,20691.345680000002,9640.89749,8225.329199999998,9660.82208,10813.845599999999,15386.33728,17832.69826,5511.68022,9330.3038,11992.848659999998,8814.756169999999,253449.7462,253533.1076,42632.129129999994
680,121694.87901,196753.85603999998,108622.16640000002,12402.856700000002,229802.55396,98358.19035,3801.93862,23606.04131,5239.56192,24351.0546,1448.6721,984.11742,10914.72768,31035.68685,978.04848,566.53344,393.97452,7003.2027499999995,6454.28088,2538.6920000000005,1410.123,4405.146409999999,4261.114500000001,41355.345149999994,7789.515179999999,4918.26775,154004.63975,25327.39001,76685.2898,76272.6062,11542.2004,7746.6585000000005,3007.8025399999997,88691.04944,15143.81547,20295.685759999997,95447.64031,35050.70652,3377.69289,4773.8496000000005,12187.71564,24966.88869,38226.87396,50837.75136,8631.60149,124888.04999,19592.68558,830.08468,8889.05494,15857.8123,12455.76128,4365.1194,1484.89808,7002.5482999999995,100045.09432,82467.70896000002,67095.4453,10414.086199999998,20815.92248,27947.1492,7560.22456,37868.04775,39000.527350000004,15062.96196,56773.12548,57877.81461,29318.793,39086.592789999995,57409.370460000006,549.8899899999999,391.43428,39751.026289999994,33306.9232,1003.53,1147.32189,33334.8296,28767.678499999998,26010.81108,26141.52032,20780.19999,9820.89184,8344.11229,9823.33632,10953.68934,15523.67982,17792.645920000003,5602.2472800000005,9409.7133,12108.34448,8983.7756,253536.78171999997,253563.00634,42757.692820000004
700,123891.18139999999,205309.97814,110419.21513999999,12346.81446,233871.90791999997,98411.2416,3806.01093,23497.7134,5209.83299,24486.25103,1470.07886,949.6869600000001,10838.5971,31227.06434,973.55511,584.8287,372.43908,6935.3326,6431.036580000001,2521.39455,1391.82306,4425.78339,4294.1763200000005,41318.7723,7866.759,4898.194349999999,155573.23200000002,25365.928799999998,78785.97205,76554.02061999998,11683.16018,7669.447439999999,2995.95631,88794.3823,15259.940009999998,20486.34736,97475.9521,34749.394459999996,3335.0400000000004,4741.05488,12226.37759,24858.928320000003,38406.878509999995,50756.937659999996,8663.259540000001,125302.51753,19700.61495,815.9253899999999,8956.58814,15817.52148,12479.629599999998,4287.745,1513.75945,7042.159020000001,99983.0494,82642.758,66800.16387,10519.36517,20831.324019999996,27911.363129999998,7528.3674599999995,38018.24815,39099.93104,15137.070960000001,56406.11484000001,57551.6326,29606.126309999996,39208.22664,57335.68672,521.1279000000001,424.48092,39996.1112,33118.29444,917.6,1135.12098,33118.31744,28765.47762,25781.95488,26177.9245,20657.716699999997,9860.66784,8484.85088,9951.66648,10995.20444,15450.030900000002,17784.66672,5598.7398,9424.577400000002,12215.7188,9061.38528,253441.63755,253481.0358,43190.9214
720,127191.03408,213506.3124,111831.98865,12229.751040000001,238832.32330999998,98595.02952000001,3830.4262099999996,23562.989559999998,5212.34532,24588.63884,1426.49199,974.03844,11064.680380000002,31534.416619999996,1011.65385,651.39929,367.91227,6970.2475,6528.012240000001,2507.22864,1376.1359999999997,4417.839360000001,4338.66892,41287.638810000004,7889.30856,4900.66395,156458.28,25433.56905,80822.11880000001,77847.28951999999,11720.72187,7788.79908,3059.4894499999996,88937.27327999998,15449.66918,20398.0437,99423.40312,34617.8889,3374.2714400000004,4757.179700000001,12439.71842,24898.806000000004,38567.94776999999,50891.763600000006,8874.3798,126118.92572999999,19874.47968,851.7325499999998,9043.15986,15944.72204,12610.077480000002,4323.301269999999,1459.5490000000002,6987.97516,100647.74248999999,83298.24378,67262.83296,10632.41751,20917.9305,28083.2796,7430.065600000001,38148.721600000004,39394.78686000001,15124.607049999999,56826.485640000006,57629.65208,29905.6419,39213.338339999995,57735.318400000004,532.7357099999999,479.82114,40051.65261,33450.04572,949.3208999999999,1101.7710000000002,33290.2431,28578.395979999998,25982.86008,26358.022999999997,20733.48768,10047.80194,8612.287199999999,10086.87678,11051.6082,15671.154240000002,17889.277640000004,5672.4917000000005,9512.53615,12384.57502,9235.914739999998,253353.76667,253307.44201000003,43710.99888000001
740,128935.33804,219054.48498,113745.84936,12222.93624,242905.81796000001,98237.23455,3854.45346,23575.008,5197.57421,24634.036079999998,1498.0268800000001,965.6311699999999,11110.634280000002,31719.308279999997,1025.4461000000001,625.9342599999999,373.72941,6998.17524,6501.7044,2553.7853400000004,1371.61016,4342.10445,4295.1103,41519.68134999999,7932.21792,4886.01122,157101.359,25190.140799999997,82616.9991,77875.13216000001,11664.01629,7727.59872,3030.6342999999997,89159.3232,15532.9779,20359.83,101207.91163,35107.08752,3404.0247999999997,4745.3336,12412.61736,24875.3187,38692.64481,51020.988209999996,8904.83673,127380.7348,19918.090500000002,813.85425,9158.457559999999,15992.646120000001,12699.30872,4312.229060000001,1490.0095499999998,7129.801649999999,101068.50168,83585.67885,67072.09844999999,10593.2739,20769.56844,27997.83504,7499.54304,38147.487799999995,39732.058959999995,15243.348119999999,57077.4898,57821.931,30001.025400000002,39490.76797,57872.98027,467.61875999999995,411.9864,40146.18804,33363.2312,967.92094,1219.7554799999998,33333.44648,28757.14766,26087.5122,26181.343679999998,20718.934759999996,10083.302160000001,8656.55828,10221.14842,11004.57324,15728.169600000001,18037.05825,5704.69,9681.703329999998,12523.233259999999,9447.487920000001,253278.56855,253316.15316,43940.00997
760,131723.63145,225310.29798,114921.83844,12171.029820000002,245958.38226,98284.84992000001,3853.3756800000006,23872.24448,5165.542199999999,24874.895109999998,1459.5313600000002,947.89019,11138.225459999998,32115.314000000002,976.6731200000002,652.82304,377.1573,7096.15989,6489.036,2525.9635799999996,1401.15448,4458.58816,4352.011439999999,41268.34013,7987.9284,4921.987069999999,158515.35791999998,25327.372460000002,84320.43841999999,78862.98788999999,11728.2412,7796.859839999999,3048.2467899999997,89635.7808,15573.620249999998,20349.50533,103574.47743,35461.32608,3411.5536,4787.698839999999,12522.11356,24931.14951,38860.41828,50755.15376,9020.286,127736.9435,19887.53535,787.99944,9284.77961,16113.25218,12698.72592,4323.84042,1521.4024000000002,7266.37,101370.61329,83686.20544,67204.0083,10786.289169999998,20848.75492,27773.245349999997,7542.347119999999,38507.0048,40019.79024999999,15177.484199999999,57052.2302,57919.937789999996,30315.3064,39772.11984,57786.67136,515.0698199999999,443.1145,40172.30976,33647.909,960.0851999999999,1256.85147,33479.163759999996,28616.74011,26141.71,26276.720680000002,20675.51082,10193.526,8748.10671,10459.31568,11078.222399999999,15823.1801,18214.39074,5791.85124,9685.60112,12715.20975,9507.5118,253206.7923,253250.56337999998,44491.96521
780,135518.7924,231027.984,116100.53322999999,12316.52715,249963.16025,98576.29248,3906.3664200000003,23989.21074,5317.85809,25117.47975,1526.04436,993.8032000000001,11328.4185,32401.633749999997,1077.52568,721.3401299999999,466.63584000000003,7213.7024,6596.707259999999,2652.6843,1505.0051099999998,4496.59431,4448.29608,41342.21136,8062.32812,4965.283949999999,160360.29548,25561.604249999997,86034.56928000001,79563.95580000001,11862.927529999999,7881.3162,3159.55479,89897.08459999999,15812.836200000002,20779.44975,105142.71488,35347.42214,3487.61236,4891.416899999999,12832.57948,25077.95766,38987.726039999994,51083.174399999996,9077.375,128446.00212,20095.89798,829.6722199999999,9434.17542,16250.2132,12866.91903,4385.5553,1563.9030000000002,7467.0512,101812.03968,84333.86742,67601.81525,10933.73738,20939.505,27982.0365,7693.868,38523.827280000005,40409.89083,15260.820819999999,57575.079820000006,58179.53689999999,30297.836549999996,40011.4302,58071.72900000001,602.4902400000001,525.2671600000001,40561.04663,33621.672,1051.4376300000001,1240.3135,33308.38230999999,28896.84378,26318.39028,26425.66321,20773.928160000003,10447.80232,8995.23776,10575.647459999998,11185.178199999998,15907.081189999999,18227.38392,5890.41102,9808.01477,12974.698769999999,9760.268649999998,253248.53808,253303.76735999997,44906.720140000005
800,138493.00465,235023.17328000002,116717.6025,12174.34145,251381.46068999998,98086.70625,3835.2365999999997,23948.341969999998,5252.1753,25262.967179999996,1408.44324,980.63987,11290.219159999999,32472.985099999998,979.5507200000001,625.9032000000001,396.16698,7167.5797,6587.1516,2574.69927,1391.2765200000001,4480.30307,4346.74422,41422.158,7974.07128,4821.942,160470.4256,25474.2653,87160.13415,79805.64563999999,11846.90544,7811.8084,3036.14934,89921.43269999999,15650.73726,20628.20196,106151.63481,35390.712600000006,3378.4344,4728.9825200000005,12816.83112,24955.32407,39004.21411,50926.975399999996,9188.2378,129029.49024,19900.15104,806.7828999999999,9337.127050000001,16165.83,12800.998979999998,4344.761399999999,1467.38655,7362.891199999999,102063.81596,84569.9891,67318.51898,10932.38717,20966.728199999998,28001.606559999997,7520.7600999999995,38534.71364,40252.21712,15187.742699999999,57490.76794,57996.1585,30397.616369999996,40154.65848,57962.00134999999,534.7281499999999,518.55078,40410.54636,33512.18486,982.4892,1175.78734,33328.307400000005,28534.75119,26132.88731,26472.0872,20721.868019999998,10395.7329,8975.903680000001,10677.98984,11187.81356,15921.32892,18111.87665,5799.40352,9740.43954,12877.36824,9750.08295,253270.96434,253184.52509999997,45277.76232
820,143246.59232,240187.11716999998,117561.54698,12099.0711,253194.49937,98461.03488,3931.1811799999996,24009.00058,5297.28288,25376.395379999998,1482.97515,977.78667,11433.31672,32613.33838,996.9232000000001,686.7751799999999,450.92907999999994,7192.092680000001,6558.779460000001,2641.346,1442.51618,4493.07486,4393.6152,41603.92072,8023.798739999999,4906.883,161564.94655,25445.850359999997,87969.47701999999,80390.42438,11812.52016,7835.3211200000005,3172.29913,90154.57994,15788.02225,20715.0445,107603.65752,35412.810869999994,3490.05024,4783.049800000001,12958.7612,25144.4174,39059.658859999996,51199.848,9224.37432,129276.57984,19936.32912,892.3584400000001,9425.76444,16268.800519999999,12841.31483,4425.0762,1557.94991,7416.776819999999,102927.56872,84587.26986,67766.44247,10976.519549999999,20923.30512,28051.19518,7572.3516,38819.12032,40523.86849,15336.952379999999,57564.76528,58391.8635,30759.762880000002,40203.75963,58129.0652,528.52501,497.002,40685.36149999999,33629.63884,936.1552199999999,1168.1942,33334.29132,28686.241700000002,26370.2763,26591.677860000003,20770.456589999998,10560.16308,9131.62869,10771.107439999998,11272.124219999998,16091.03686,18225.3136,5892.55155,9897.63246,13163.037649999998,9819.614249999999,253167.94664,253222.89056,45848.150799999996
840,146306.7411,244777.4682,118486.65873,12097.40847,253268.14901999998,98661.50805,3962.41464,24265.47058,5391.849,25640.447199999995,1547.4097199999999,1052.71608,11522.02718,33183.70636,1043.3475,713.7004,428.63809999999995,7211.16212,6644.2635,2685.1688,1524.9436899999998,4522.69007,4462.809259999999,41788.28989,8130.515739999999,4947.8642899999995,162893.05648,25580.66808,88984.0224,80543.16914,11915.156809999999,7906.32024,3136.3739399999995,90857.75835,15855.26903,20849.1668,108702.15165,35584.86087,3555.1762400000002,4851.737800000001,13026.595559999998,25236.4056,39833.511249999996,51065.26876,9361.282700000002,130519.03917999999,20011.19715,857.21272,9537.087379999999,16445.80175,12986.77248,4456.671960000001,1548.3547299999998,7560.26936,102967.58933999999,85120.52612,67727.26978999999,11166.75908,21031.019220000002,27936.899389999995,7616.999159999999,39188.54912,40641.86828,15412.0041,57785.90634,58597.9174,30931.1836,40186.02112,58115.3416,553.61691,528.57714,40692.50382,33804.48232,1078.5068800000001,1270.47443,33510.60864,28802.23856,26559.69126,26672.19552,20869.141679999997,10656.679,9285.03586,10994.999399999999,11353.00752,16267.3335,18339.089600000003,6107.80828,10022.8851,13279.740469999999,10087.09142,253089.88568,253088.09323999996,46157.96397999999
860,148192.74918,248179.59,119346.34711999999,12234.6484,253404.31744,99173.21724000001,3932.6122,24170.787060000002,5318.74176,25892.155329999998,1523.18049,1051.99352,11566.540699999998,33068.7345,1108.0952399999999,793.69857,498.20160000000004,7357.7442,6704.90184,2690.7434,1520.7488,4572.80524,4486.68234,41895.81828,8152.51096,5002.33265,163846.32749999998,25525.64394,89810.83328,81711.53178,11911.85964,7951.489699999999,3142.14841,90556.50975,15923.021159999998,20761.717429999997,109100.5258,35665.56018,3589.0741199999998,4890.589080000001,13176.30874,25200.48622,39704.603520000004,51471.86176,9494.0139,131469.8445,20009.63682,842.9086000000001,9621.14518,16558.52616,12982.54656,4472.613449999999,1599.0084,7622.0352,103199.17146000001,85596.79027,67870.4097,11136.4182,21025.56114,28094.94,7676.573869999999,39280.047869999995,40635.58576,15371.840489999999,57973.06944000001,58707.723040000004,31066.41626,40554.4263,58313.21212,626.14452,546.26705,40921.70022,33858.54112,1081.94976,1260.0716800000002,33471.953499999996,28818.03084,26631.465780000002,26825.56884,20821.15841,10676.427709999998,9372.49032,11113.59579,11447.22948,16219.2363,18393.087600000003,5935.065699999999,10092.26088,13429.1812,10150.095449999999,253177.86768,253159.599,46394.63556
880,150926.32571,250756.45392,119884.19075000001,12032.653880000002,253358.43116,98595.97817999999,4007.43448,24179.33824,5321.14912,25819.80457,1470.3592800000001,1064.26998,11566.103369999999,33385.73007,1053.8600800000002,745.2217200000001,481.79562,7310.92395,6682.9664999999995,2713.3997799999997,1516.3626000000002,4552.70652,4520.3342999999995,41852.27724999999,8186.99573,4992.45256,164178.81401999996,25605.60288,90882.61924999999,81997.15968,11934.10854,7974.956269999999,3212.2453499999997,91279.2405,15859.43072,20864.557119999998,109518.53722,35651.99732,3557.3617399999994,4872.598749999999,13114.368,25317.4784,39621.187320000005,51383.824199999995,9518.63982,132572.55696000002,20032.03692,906.4931799999999,9670.026080000001,16367.45307,13044.916640000001,4470.57718,1547.9318999999998,7620.94488,103411.06774,85877.87676,67777.86676,11213.882679999999,21072.59712,28031.25832,7629.124649999999,39206.025,40570.26234,15330.574469999998,58247.825769999996,58595.189040000005,31119.58915,40542.35922,58030.92777,583.7652800000001,505.58976,40952.259920000004,33778.541099999995,1090.57536,1219.6260699999998,33608.3676,28842.781369999997,26622.04629,26670.147,20891.765399999997,10691.0869,9415.8126,11139.422679999998,11400.73644,16254.953220000001,18460.6983,5882.06064,10043.7834,13327.99182,10168.42905,253047.97373000003,252963.21023999996,46767.589439999996
900,150817.49936000002,253108.51884,119964.83323,12093.489280000002,253301.09157,99221.58863999999,3915.69054,24210.539969999998,5327.181979999999,25888.182099999998,1459.0692299999998,1038.79146,11565.786960000001,33524.81672,982.33355,769.6862400000001,488.5187,7354.83792,6663.276939999999,2694.4183199999998,1508.9294499999999,4576.89896,4482.70484,41782.05856,8182.968320000001,4963.65828,165230.11408,25500.18108,91111.99375,82467.05285,11928.51108,7988.4258,3111.1517499999995,91693.03413,15945.7125,20902.37715,109704.06048,35803.3984,3545.4888,4910.76768,13297.760400000001,25252.23936,39978.4484,51383.01744,9587.544960000001,132480.87610999998,20011.281219999997,850.0090399999999,9704.4134,16419.91494,13044.0411,4398.18262,1541.9819800000002,7688.966399999999,103676.6031,86085.51120000001,67738.83756,11242.37032,21030.27381,28064.1231,7654.1233999999995,39342.469099999995,40622.3181,15338.722049999998,58382.186740000005,58500.445949999994,31331.38246,40830.88056,58192.37018,569.7343400000001,556.85696,41182.234449999996,33952.60755,1080.8477400000002,1230.7926400000001,33630.938949999996,28851.14124,26825.672160000002,26819.14474,20883.623839999997,10787.22682,9521.66816,11250.5718,11369.093849999997,16244.97774,18483.534929999998,5987.07186,10019.34116,13470.05688,10241.5356,252843.48268,253044.24264,46944.402570000006
920,156097.17054,253335.01052999997,121134.38625000001,12068.09307,253117.42500000002,99053.08456,3983.4349,24314.9305,5332.3056,26029.87296,1536.9072,1130.071,11718.01288,33899.09275999999,1031.0484000000001,734.5905,546.51114,7383.107000000001,6723.3884,2690.3738799999996,1479.48075,4616.1203399999995,4608.77642,41870.121320000006,8226.0747,4934.28852,165193.08847999998,25523.48907,91752.83885999999,82515.86468,12015.073279999999,8024.458499999999,3153.1159399999997,91765.94387999999,16009.47612,21099.02424,110217.49200000001,35755.60408,3519.9576,4884.9909,13378.916280000001,25149.805780000002,40002.3053,51637.58322000001,9592.90776,133217.94944000003,20022.72984,946.1127,9770.0713,16593.63914,13064.7748,4534.614,1607.2244400000002,7671.31008,103938.90096,86406.9712,68221.06850000001,11376.38736,21118.95924,28208.37339,7696.19335,39414.69698,40662.142320000006,15275.669639999998,58775.724899999994,58658.128240000005,31414.66444,40968.61382,58534.578400000006,655.6551699999999,612.2159300000001,41485.81242,33935.95744,1102.3371,1268.2635,33760.8357,28985.0928,26735.73888,27008.2296,21051.836000000003,10770.333840000001,9612.37875,11388.6208,11566.291229999999,16329.20445,18603.31,5954.21466,10052.475289999998,13593.222,10394.46072,252921.80813999998,252926.97551999998,47393.363
940,157081.07820000002,253393.70969999998,121480.66612,12015.96475,253170.63792000004,99274.45433999998,3978.43936,24410.18463,5338.07375,26229.19882,1584.6654899999999,1111.84944,11740.48128,33855.45867,989.52,708.6569000000001,512.42434,7385.75944,6691.18198,2705.4264799999996,1490.77445,4575.17288,4576.49024,41963.9613,8258.054279999998,4960.54242,166363.66608,25479.944639999998,92618.57396000001,82553.24659,12015.65059,7960.6205899999995,3222.72152,92019.40238,16199.60335,21033.61788,110138.37891,35967.9595,3553.7392499999996,4845.10005,13483.601920000001,25257.14451,40076.16725,51684.94184000001,9616.72422,133776.97756,20162.048,945.9495299999999,9744.49764,16591.16795,13168.01772,4432.3188,1611.0548999999999,7724.4327,104753.98232000001,86775.65580000001,68079.41096,11324.963269999998,21181.1804,28216.176760000002,7722.36708,39504.52604999999,40888.90288,15384.909119999998,58669.4064,58880.44863,31618.520640000002,40870.41392,58565.93225,592.59708,597.7062000000001,41502.306099999994,34086.98186,1167.30585,1273.6779,33714.1854,28960.72716,26673.110309999996,27067.54586,20980.458029999998,10858.804659999998,9628.87349,11410.1871,11631.256080000001,16413.684269999998,18561.844139999997,6010.94676,10205.42,13593.26268,10438.7994,252892.956,253016.46042,47446.0602
960,156762.96516,253403.84124,122688.4586,12115.353600000002,253173.2199,99877.55085000001,4119.28992,24543.07951,5385.04014,26416.3744,1553.1257799999998,1161.10512,11945.88808,34111.472400000006,1133.59995,790.8559999999999,556.83964,7518.785820000001,6757.353789999999,2817.36192,1598.60674,4679.7162499999995,4630.4336,42270.431000000004,8370.723600000001,5039.864369999999,167239.13880000002,25771.67384,93183.57074,83227.47429,12053.895259999998,8051.7683400000005,3254.1904999999997,92373.61706,16230.414499999999,20966.36346,110923.56816000001,35983.65408,3677.14776,4971.9516,13512.604560000002,25334.76352,40490.20096,51969.527819999996,9763.595800000001,134001.48134,20291.2256,960.9734400000001,9946.7576,16807.68936,13158.22962,4602.174300000001,1736.6192,7805.84121,105024.17676999999,87011.39225,68593.54340000001,11477.600910000001,21230.019,28460.62764,7837.45396,39640.1152,41009.47839999999,15450.793740000001,58939.40666000001,58918.2454,31683.47868,41304.50772,58652.19663,632.7563,602.2239999999999,41640.01391999999,34190.21062,1183.7400899999998,1344.17544,33840.752839999994,29059.6635,26763.849749999998,27197.72132,20948.1624,10886.4264,9713.22714,11552.020479999997,11682.629599999998,16600.19515,18707.728000000003,6062.849099999999,10226.033730000001,13751.649559999998,10546.577420000001,252966.10137000002,252908.3852,47757.911759999995
980,163127.07928,253378.05432999998,122670.1741,12149.846280000002,253145.68980000002,100253.29475999999,4116.0500999999995,24509.7963,5448.4400000000005,26468.5812,1674.0158399999998,1200.26517,11889.97054,34051.29756,1198.28801,825.846,592.0304,7493.416499999999,6798.41792,2841.9980400000004,1600.93362,4729.45572,4664.34298,42255.774880000004,8439.75792,5151.99146,167953.304,25872.93954,93888.93432999999,83124.78551999999,12174.842400000001,8058.650860000001,3295.53252,92275.20024,16356.41854,21071.54964,111145.82248,36185.42140000001,3666.9053799999997,5038.84909,13558.43872,25486.029689999996,40246.39872,52061.10732,9823.73882,134987.1426,20367.62008,976.8091199999999,10024.6952,16750.877,13163.62416,4552.3566,1735.73664,7784.53834,105401.59675,87179.57996,68459.66688,11461.049599999998,21324.702760000004,28475.197009999996,7890.325860000001,39930.3582,41064.2013,15480.10993,59257.011959999996,59307.09246,31753.7108,41319.53462,58461.4472,727.8811099999999,698.6893100000001,41857.4387,34198.3159,1232.5536,1342.4498800000001,33919.38466,29204.79989,26973.033679999997,27290.013759999998,21084.52886,11028.95432,9899.66462,11685.249679999999,11798.268939999998,16621.63833,18745.471200000004,6072.519340000001,10249.42794,13879.982399999999,10546.244819999998,252801.56466,253057.635,47639.23444
1000,161485.78235999998,253309.40446999998,124115.8123,12295.986660000002,253084.60244000002,100888.69582,4173.7074,24634.17532,5501.055,26648.782860000003,1670.5423799999999,1212.41142,11926.66596,34178.54336999999,1136.7334,828.6653200000001,587.92975,7603.304040000001,6822.54564,2838.6252,1636.7382499999999,4715.22968,4707.843,42182.04844,8390.70351,5171.692059999999,168550.90475,25815.783999999996,94017.6222,83759.02962,12377.76,8123.599539999999,3396.71084,92423.7243,16331.63514,21207.04265,111543.50064,36127.87707999999,3712.429,5039.9645,13667.78895,25469.5452,40324.846639999996,52002.53856,9895.34001,134985.28318,20442.925840000004,982.85864,10103.61975,16858.061500000003,13193.152200000002,4616.8152,1695.3300000000002,7962.395759999999,105914.15345,87785.94776,68912.89146,11508.55188,21336.8105,28525.915530000002,7912.0968299999995,39937.5513,41179.628339999996,15550.850639999999,59281.81584,59496.089519999994,32059.9279,41486.86476,58639.66118999999,728.0899499999999,739.62872,41796.59325,34386.318009999995,1180.75747,1382.49273,33994.65287,29242.597600000005,27088.61291,27517.149220000003,21289.632,11054.1,9835.36015,11700.27306,11779.904009999998,16684.25506,18841.80192,6135.1383399999995,10388.58112,13944.1812,10614.306499999999,252792.99709999998,252971.41824,47694.266079999994
