Well,Content,Group,Raw Data (600 1),Raw Data (600 1), Raw Data (485-12 4), Raw Data (485-12 4), Raw Data (485-12 3), Raw Data (485-12 3), Raw Data (485-12 2), Raw Data (485-12 2)
D11,Sample X47,A,1.409,1.407,18048,18545,9229,9568,4458,4610
D12,Sample X48,A,1.35,1.366,18652,19255,9654,9902,4645,4784
E01,Sample X49,A,1.398,1.402,5061,5153,2620,2659,1266,1291
E02,Sample X50,A,1.421,1.408,66869,68744,34550,35428,16617,17154
E03,Sample X51,A,1.406,1.367,112302,115778,58088,59710,28034,28804
E04,Sample X52,A,1.341,1.334,125948,129284,65204,67295,31645,32485
E05,Sample X53,A,1.342,1.31,135206,138384,70040,71451,33627,34763
E06,Sample X54,A,1.333,1.289,136787,139670,70660,72758,34015,35174
E07,Sample X55,A,1.546,1.552,4738,4790,2472,2499,1195,1208
E08,Sample X56,A,1.175,1.158,11245,12873,5655,6510,2642,3088
E09,Sample X57,A,1.48,1.466,34588,35654,17759,18368,8575,8853
E10,Sample X58,A,1.464,1.45,36858,38144,19067,19636,9177,9496
E11,Sample X59,A,1.306,1.284,24422,26550,12407,13582,5909,6472
E12,Sample X60,A,1.383,1.386,39955,41075,20656,21301,9924,10288
F01,Sample X61,A,1.495,1.449,5360,5443,2773,2800,1334,1345
F02,Sample X62,A,1.436,1.404,86666,89363,44546,45983,21557,22168
F03,Sample X63,A,1.406,1.406,124448,127321,64208,66065,31116,31769
F04,Sample X64,A,1.386,1.388,142238,145564,73834,75762,35733,36484
F05,Sample X65,A,1.339,1.347,153551,156027,79295,81312,38404,39427
F06,Sample X66,A,1.315,1.352,152629,156323,78908,80812,38205,39194
F07,Sample X67,A,1.189,1.193,3553,3658,1835,1872,885,907
F08,Sample X68,A,1.441,1.449,28529,29221,14685,15102,7076,7297
F09,Sample X69,A,1.418,1.433,35167,36176,18069,18588,8729,9036
F10,Sample X70,A,1.407,1.423,38903,39920,20010,20588,9686,9985
F11,Sample X71,A,1.386,1.386,40591,41569,20877,21415,10029,10373
F12,Sample X72,A,1.336,1.321,40171,41413,20743,21325,10002,10279
H03,Blank B,A,0.05,0.058,2050,2067,1077,1080,525,520
H04,Blank B,A,0.048,0.052,1808,1822,938,934,460,459
H05,Negative control N,A,1.788,1.815,3894,3895,2015,2012,980,978
H06,Negative control N,A,1.809,1.82,4019,4029,2076,2093,1014,1011
H07,Blank B,B,0.05,0.046,1747,1740,904,907,440,447
H08,Blank B,B,0.05,0.045,1754,1750,910,907,442,445
H09,Negative control N,B,1.8,1.82,4544,4565,2349,2358,1141,1144
H10,Negative control N,B,1.736,1.787,4328,4354,2251,2256,1087,1095
H11,Positive control P,B,1.63,1.629,60665,64235,31045,32867,14817,15790
H12,Positive control P,B,1.267,1.269,34290,37683,17290,19265,8114,9106
