Well,Content,Group,Raw Data (600 1),Raw Data (600 1), Raw Data (485-12 4), Raw Data (485-12 4), Raw Data (485-12 3), Raw Data (485-12 3), Raw Data (485-12 2), Raw Data (485-12 2)
D06,Sample X42,A,1.289,1.239,4679,4698,2402,2422,1180,1176
D07,Sample X43,A,1.356,1.289,3785,3764,1968,1956,951,953
D08,Sample X44,A,1.397,1.356,9079,9026,4714,4692,2278,2271
D09,Sample X45,A,1.38,1.327,15113,15063,7813,7764,3775,3779
D10,Sample X46,A,1.346,1.322,19582,19538,10185,10117,4912,4869
D11,Sample X47,A,1.282,1.288,22441,22224,11635,11534,5637,5582
D12,Sample X48,A,1.236,1.128,25609,25081,13465,12967,6546,6347
E01,Sample X49,A,1.379,1.207,4605,4579,2400,2372,1174,1146
E02,Sample X50,A,1.364,1.291,10808,10872,5602,5601,2715,2713
E03,Sample X51,A,1.36,1.307,9841,9939,5074,5144,2478,2484
E04,Sample X52,A,1.348,1.255,9138,9293,4726,4825,2298,2322
E05,Sample X53,A,1.32,1.282,9034,9219,4695,4706,2267,2283
E06,Sample X54,A,1.308,1.243,8832,8982,4548,4613,2205,2219
E07,Sample X55,A,1.362,1.302,4045,4056,2111,2085,1031,1012
E08,Sample X56,A,1.351,1.273,12834,12782,6644,6602,3218,3200
E09,Sample X57,A,1.336,1.274,22319,22107,11636,11489,5614,5560
E10,Sample X58,A,1.291,1.32,28925,28699,15126,14963,7332,7233
E11,Sample X59,A,1.27,1.296,32907,32576,17126,16805,8301,8149
E12,Sample X60,A,1.245,1.18,34067,33289,17815,17338,8673,8384
F01,Sample X61,A,1.386,1.294,4706,4671,2458,2415,1199,1170
F02,Sample X62,A,1.329,1.246,12095,12131,6299,6261,3047,3028
F03,Sample X63,A,1.227,1.141,9582,9651,4997,4979,2405,2407
F04,Sample X64,A,1.306,1.238,9741,9864,5067,5111,2461,2460
F05,Sample X65,A,1.297,1.208,9358,9397,4841,4866,2351,2342
F06,Sample X66,A,1.264,1.163,9561,9599,4962,4970,2405,2388
F07,Sample X67,A,1.356,1.223,4074,4049,2118,2106,1028,1019
F08,Sample X68,A,1.318,1.205,13161,12987,6842,6757,3335,3256
F09,Sample X69,A,1.292,1.179,19169,19002,10036,9860,4859,4761
F10,Sample X70,A,1.254,1.14,23624,23443,12399,12127,6041,5889
F11,Sample X71,A,1.262,1.159,32481,31975,16960,16623,8247,8056
F12,Sample X72,A,1.231,1.145,33241,32319,17439,16685,8543,8134
H03,Blank B,A,0.05,0.046,2157,2112,1119,1094,554,532
H04,Blank B,A,0.051,0.049,2178,2122,1124,1105,553,538
H05,Negative control N,A,1.699,1.612,4285,4191,2202,2192,1071,1058
H06,Negative control N,A,1.646,1.564,4245,4204,2180,2168,1070,1053
H07,Blank B,B,0.051,0.048,2087,2051,1095,1064,537,522
H08,Blank B,B,0.05,0.047,2181,2111,1128,1112,556,538
H09,Negative control N,B,1.757,1.646,4704,4668,2439,2413,1193,1175
H10,Negative control N,B,1.78,1.654,4709,4711,2447,2410,1192,1181
H11,Positive control P,B,1.831,1.707,91740,89263,48182,46453,23695,22558
H12,Positive control P,B,1.786,1.722,96220,92829,50078,48253,24744,23475
